name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004
TotalRevenue,"4,411,300,000","1,141,000,000","1,165,900,000","1,101,200,000","1,003,200,000","1,057,300,000","1,177,200,000","1,045,700,000","1,041,900,000","1,084,900,000","1,139,500,000","1,057,300,000","1,250,700,000","1,301,100,000","1,481,100,000","1,394,000,000","1,455,800,000","1,481,200,000","1,699,900,000","1,548,800,000","1,522,200,000","1,536,200,000","1,776,676,000","1,586,850,000","1,541,389,000","1,270,173,000","865,414,000","798,638,000","759,208,000","783,145,000","903,513,000","795,726,000","627,960,000","618,903,000","660,321,000","567,150,000","526,346,000","540,110,000","592,781,000","538,112,000","527,421,000","523,811,000","535,802,000","528,050,000","492,620,000","493,513,000","509,463,000","464,242,000","446,195,000","397,124,000","404,787,000","378,865,000","372,605,000","355,396,000","398,082,000","374,576,000","367,369,000","360,623,000","370,936,000","271,951,000","256,031,000","258,984,000","282,870,000","251,684,000","232,118,000","172,724,000","184,476,000","171,872,000","185,008,000","166,375,000","179,486,000","169,203,000","180,354,000"
	OperatingRevenue,"4,411,300,000","1,141,000,000","1,165,900,000","1,101,200,000","1,003,200,000","1,057,300,000","1,177,200,000","1,045,700,000","1,041,900,000","1,084,900,000","1,139,500,000","1,057,300,000","1,250,700,000","1,301,100,000","1,481,100,000","1,394,000,000","1,455,800,000","1,481,200,000","1,699,900,000","1,548,800,000","1,522,200,000","1,536,200,000","1,776,676,000","1,586,850,000","1,541,389,000","1,270,173,000","865,414,000","798,638,000","759,208,000","783,145,000","903,513,000","795,726,000","627,960,000","618,903,000","660,321,000","567,150,000","526,346,000","540,110,000","592,781,000","538,112,000","527,421,000","523,811,000","535,802,000","528,050,000","492,620,000","493,513,000","509,463,000","464,242,000","446,195,000","397,124,000","404,787,000","378,865,000","372,605,000","355,396,000","398,082,000","374,576,000","367,369,000","360,623,000","370,936,000","271,951,000","256,031,000","258,984,000","282,870,000","251,684,000","232,118,000","172,724,000","184,476,000","171,872,000","185,008,000","166,375,000","179,486,000","169,203,000","180,354,000"
CostOfRevenue,"3,739,300,000","986,000,000","994,700,000","921,500,000","837,100,000","876,200,000","949,300,000","857,500,000","850,700,000","890,000,000","914,400,000","871,000,000","1,051,700,000","1,106,500,000","1,220,900,000","1,166,500,000","1,220,000,000","1,249,300,000","1,439,300,000","1,288,700,000","1,245,300,000","1,249,800,000","1,427,196,000","1,301,317,000","1,275,583,000","1,045,610,000","683,616,000","639,941,000","607,837,000","630,708,000","724,165,000","637,138,000","492,283,000","485,912,000","523,775,000","451,887,000","416,778,000","425,938,000","473,603,000","424,903,000","420,830,000","408,879,000","418,403,000","402,518,000","383,180,000","372,587,000","383,294,000","354,005,000","340,045,000","308,346,000","310,490,000","298,347,000","292,761,000","283,685,000","318,236,000","301,416,000","298,740,000","290,234,000","295,073,000","213,219,000","202,424,000","206,895,000","225,395,000","197,494,000","183,595,000","132,334,000","149,423,000","137,596,000","144,544,000","128,531,000","140,710,000","133,392,000","137,889,000"
GrossProfit,"672,000,000","155,000,000","171,200,000","179,700,000","166,100,000","181,100,000","227,900,000","188,200,000","191,200,000","194,900,000","225,100,000","186,300,000","199,000,000","194,600,000","260,200,000","227,500,000","235,800,000","231,900,000","260,600,000","260,100,000","276,900,000","286,400,000","349,480,000","285,533,000","265,806,000","224,563,000","181,798,000","158,697,000","151,371,000","152,437,000","179,348,000","158,588,000","135,677,000","132,991,000","136,546,000","115,263,000","109,568,000","114,172,000","119,178,000","113,209,000","106,591,000","114,932,000","117,399,000","125,532,000","109,440,000","120,926,000","126,169,000","110,237,000","106,150,000","88,778,000","94,297,000","80,518,000","79,844,000","71,711,000","79,846,000","73,160,000","68,629,000","70,389,000","75,863,000","58,732,000","53,607,000","52,089,000","57,475,000","54,190,000","48,523,000","40,390,000","35,053,000","34,276,000","40,464,000","37,844,000","38,776,000","35,811,000","42,465,000"
OperatingExpense,"606,100,000","195,700,000","94,500,000","153,900,000","162,000,000","170,100,000","102,700,000","148,400,000","165,900,000","164,700,000","137,200,000","130,200,000","182,700,000","195,500,000","174,300,000","173,600,000","186,200,000","211,700,000","207,700,000","191,400,000","206,600,000","212,300,000","237,570,000","203,053,000","211,766,000","205,636,000","104,194,000","96,315,000","96,715,000","105,526,000","103,021,000","110,453,000","90,730,000","81,825,000","81,095,000","73,242,000","68,727,000","68,374,000","65,283,000","71,864,000","65,137,000","69,621,000","60,113,000","72,880,000","75,827,000","76,202,000","69,600,000","62,444,000","65,277,000","57,460,000","63,179,000","35,444,000","51,884,000","45,054,000","48,348,000","49,072,000","49,164,000","58,315,000","47,984,000","36,793,000","34,458,000","36,112,000","16,546,000","36,906,000","34,489,000","28,283,000","43,078,000","24,904,000","31,356,000","19,710,000","24,850,000","19,464,000","21,108,000"
	SellingGeneralAndAdministration,"518,600,000","146,200,000","134,900,000","118,300,000","119,200,000","132,000,000","135,100,000","110,800,000","136,700,000","128,700,000","119,000,000","112,700,000","163,400,000","145,100,000","152,400,000","151,900,000","164,600,000","189,500,000","178,400,000","162,700,000","177,900,000","183,700,000","208,780,000","174,020,000","182,430,000","180,106,000","89,368,000","81,422,000","81,164,000","90,198,000","85,911,000","95,495,000","80,204,000","71,785,000","71,029,000","64,659,000","60,500,000","59,875,000","61,817,000","60,475,000","56,562,000","60,898,000","50,187,000","62,308,000","66,160,000","65,503,000","61,700,000","54,301,000","55,971,000","55,274,000","52,047,000","46,423,000","48,563,000","41,796,000","43,839,000","45,019,000","45,636,000","54,828,000","44,821,000","35,175,000","33,579,000","35,046,000","36,640,000","36,652,000","33,644,000","27,819,000","52,528,000","24,769,000","30,942,000","17,826,000","18,022,000","17,537,000","19,197,000"
		GeneralAndAdministrativeExpense,"221,400,000","63,500,000","54,600,000","47,000,000","56,300,000","63,300,000","60,000,000","51,000,000","73,700,000","63,600,000","53,300,000","51,500,000","95,100,000","65,900,000","59,500,000","66,500,000","72,900,000","81,100,000","71,100,000","67,100,000","83,100,000","79,100,000","96,003,000","71,879,000","78,067,000","94,634,000","42,347,000","36,535,000","38,367,000","44,400,000","36,551,000","47,864,000","40,610,000","33,768,000","33,264,000","31,222,000","29,106,000","27,473,000","25,736,000","27,929,000","22,704,000","26,604,000","14,596,000","27,376,000","30,602,000","29,243,000",,,,,,,,,,,,,,,,,,,,,,,,"3,721,000","2,860,000","2,426,000","2,844,000"
			OtherGandA,"221,400,000","63,500,000","54,600,000","47,000,000","56,300,000","63,300,000","60,000,000","51,000,000","73,700,000","63,600,000","53,300,000","51,500,000","95,100,000","65,900,000","59,500,000","66,500,000","72,900,000","81,100,000","71,100,000","67,100,000","83,100,000","79,100,000","96,003,000","71,879,000","78,067,000","94,634,000","42,347,000","36,535,000","38,367,000","44,400,000","36,551,000","47,864,000","40,610,000","33,768,000","33,264,000","31,222,000","29,106,000","27,473,000","25,736,000","27,929,000","22,704,000","26,604,000","14,596,000","27,376,000","30,602,000","29,243,000",,,,,,,,,,,,,,,,,,,,,,,,"3,721,000","2,860,000","2,426,000","2,844,000"
		SellingAndMarketingExpense,"297,200,000","82,700,000","80,300,000","71,300,000","62,900,000","68,700,000","75,100,000","59,800,000","63,000,000","65,100,000","65,700,000","61,200,000","68,300,000","79,200,000","92,900,000","85,400,000","91,700,000","108,400,000","107,300,000","95,600,000","94,800,000","104,600,000","112,777,000","102,141,000","104,363,000","85,472,000","47,021,000","44,887,000","42,797,000","45,798,000","49,360,000","47,631,000","39,594,000","38,017,000","37,765,000","33,437,000","31,394,000","32,402,000","36,081,000","32,546,000","33,858,000","34,294,000","35,591,000","34,932,000","35,558,000","36,260,000",,,,,,,,,,,,,,,,,,,,,,,,"14,105,000","15,162,000","15,111,000","16,353,000"
	DepreciationAmortizationDepletionIncomeStatement,"72,500,000","18,200,000","18,200,000","18,100,000","18,000,000","18,400,000","18,200,000","17,600,000","17,400,000","17,500,000","17,700,000","17,700,000","19,300,000","21,600,000","21,500,000","21,400,000","21,300,000","22,200,000","28,300,000","28,500,000","28,700,000","28,600,000","28,920,000","28,638,000","28,478,000","23,836,000","14,826,000","14,893,000","15,551,000","15,328,000","17,110,000","14,958,000","10,532,000","10,034,000","10,066,000","8,583,000","8,227,000","8,499,000","8,811,000","7,848,000","8,624,000","8,263,000","9,195,000","8,839,000","8,319,000","8,049,000","7,578,000","7,040,000","7,287,000","4,447,000","3,427,000","3,375,000","3,321,000","3,258,000","3,182,000","3,331,000","3,528,000","3,487,000","3,269,000","1,616,000","1,244,000","1,066,000","993,000","966,000","845,000","464,000","452,000","452,000","414,000","414,000","453,000","352,000","336,000"
