name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008
MarketCap,"3,035,608,199","3,197,908,000","3,774,474,000","3,100,655,000","3,275,144,000","3,587,792,000","2,988,980,000","2,121,328,000","2,022,129,000","1,427,517,000","2,488,257,000","1,936,176,000","2,477,947,395","2,596,854,537","2,370,625,000","3,258,864,620","2,947,469,372","2,893,127,306","2,825,762,307","2,448,628,320","2,274,300,000","2,269,305,000","2,440,594,268","1,993,320,000","1,892,520,000","1,886,850,000","1,866,690,000","1,636,029,000","1,931,030,000","1,941,723,000","2,170,050,000","1,942,981,000","2,048,536,000","2,030,324,000","1,853,460,000","1,721,573,000","1,488,966,400","1,584,706,630","1,415,386,000","1,138,598,775","1,150,409,089","1,433,777,427","1,394,192,953","1,150,000,000","1,482,855,000","1,348,050,000","1,302,706,000","1,340,073,000","1,332,597,000","1,369,977,000","1,171,848,000","1,260,903,000","1,028,352,000","989,861,589","1,031,361,513","1,251,936,000","1,335,360,000"
EnterpriseValue,"3,909,208,199","4,060,808,000","4,646,874,000","3,949,655,000","4,258,544,000","4,838,292,000","4,360,280,000","3,695,528,000","3,652,229,000","3,286,917,000","2,708,757,000","2,196,176,000","2,782,747,395","2,896,854,537","2,659,225,000","3,612,164,620","3,358,069,372","3,296,127,306","3,225,462,307","2,972,428,320","2,845,500,000","2,877,005,000","2,998,694,268","2,582,720,000","2,561,320,000","2,454,750,000","2,346,490,000","2,120,729,000","2,458,830,000","2,506,823,000","2,670,550,000","2,477,881,000","2,623,636,000","2,619,724,000","2,475,060,000","2,391,773,000","2,167,866,400","2,250,306,630","2,080,986,000","1,396,198,775","1,437,909,089","1,742,777,427","1,710,192,953","1,466,000,000","1,557,055,000","1,611,150,000","1,590,106,000","1,645,073,000","1,625,297,000","1,297,077,000","1,261,348,000","1,255,603,000","1,079,552,000","1,061,661,589","1,111,061,513","1,337,236,000","1,412,360,000"
PeRatio,"15.854","14.872","15.707","17.198","19.249","198.792",,,,"13.458","17.349","13.91","17.13","30.314","31.608","47.545","44.905","24.031","22.69","20.13","18.901","19.917","21.667","20.954","19.763","18.836","17.029","14.37","16.776","16.597","20.058","17.959","23.135","29.391","29.129","26.573","20.44","17.929","16.035","10.958","10.94","12.966","13.053","10.76","14.333","14.238","14.352","14.436","13.89","12.711","11.018","12.271","10.4","9.944","10.902","13.53","14.362"
ForwardPeRatio,"10.05","11.236","13.605","11.287","12.24","15.48","12.804",,,,,,"14.706",,,,,,,,,,,,,,,,,"12.005","13.423",,"12.69","13.477","13.123","12.854","10.741","10.977","8.403","8.636","7.407","11.588","11.403","9.97","12.579","10.46","10.101",,,,,"11.468",,,"9.217",,
PegRatio,"0.838","0.937","1.134",,"1.02","1.291","1.067",,,,,,,,,,,,,,,,,,,,,,,"0.945","1.056",,"0.999","1.06","1.033","1.011","0.845",,,,,"1.159","1.14","0.767","0.968","0.805","0.777",,,,,"1.433",,,"1.152",,
PsRatio,"1.076","1.141","1.368","1.152","1.225","1.357","1.161","0.864","0.85","0.628","1.167","1.09","1.405","1.482","1.367","1.921","1.776","1.801","1.799","1.578","1.491","1.484","1.59","1.346","1.255","1.237","1.186","0.992","1.157","1.171","1.32","1.198","1.27","1.253","1.193","1.259","1.242","1.496","1.338","1.179","1.224","1.573","1.566","1.291","1.696","1.551","1.614","1.777","1.914","2.111","1.803","1.936","1.575","1.505","1.526","1.858","1.968"
PbRatio,"2.42","2.594","3.12","2.52","2.697","3.025","2.822","2.046","2.004","1.267","3.3","2.478","3.273","3.54","3.243","4.679","4.098","3.822","3.754","3.522","3.462","3.565","3.864","3.199","3.05","3.225","3.142","2.694","3.44","3.357","3.72","3.088","3.359","3.405","3.261","3.359","2.944","3.043","2.713","2.331","2.366","3.134","3.148","2.595","3.194","3.128","3.253","3.603","3.815","3.934","3.607","4.148","3.155","3.194","3.474","4.341","4.685"
EnterprisesValueRevenueRatio,"1.339","5.473","6.38","5.232","6.127","6.698","6.296","5.327","6.012","5.065","4.778","4.521","6.231","6.235","6.481","7.609","7.529","7.289","8.12","6.711","7.187","7.278","8.421","6.025","6.904","6.343","6.672","5.41","6.167","6.196","6.651","5.287","6.295","6.602","6.43","5.425","5.303","5.647","6.818","5.508","6.031","6.711","7.384","6.341","7.372","7.005","7.536","7.76","7.897","7.634","7.81","8.201","6.802","6.216","6.673","8.421","8.56"
EnterprisesValueEBITDARatio,"8.17","31.358","38.984","33.99","37.487","30.778","27.337","55.908","34.165","-301.552","98.86","35.365","43.754","39.253","42.143","45.152","47.23","267.978","51.279","36.971","39.965","41.817","60.336","35.235","40.591","39.721","45.475","43.999","38.004","38.389","42.935","43.702","39.513","38.926","48.341","39.145","41.058","42.299","52.025","29.518","34.074","32.883","37.92","32.723","35.148","25.986","29.556","36.885","47.663","25.383","25.585","30.476","23.831","22.118","25.6","35.851","32.999"
