name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
TotalRevenue,"1,319,464,000","317,527,000","313,371,000","356,336,000","332,230,000","328,457,000","253,897,000","274,579,000","300,794,000","147,495,000","239,875,000","274,645,000","268,221,000","253,810,000","234,658,000","269,181,000","268,366,000","257,445,000","243,232,000","287,469,000","235,064,000","253,389,000","234,201,000","274,524,000","231,907,000","260,470,000","233,666,000","269,713,000","227,822,000","252,767,000","227,632,000","254,687,000","222,073,000","235,770,000","200,311,000","235,770,000","216,417,000","232,287,000","205,744,000","244,434,000","182,207,000","222,613,000","181,940,000","215,472,000","166,672,000","198,450,000","179,895,000","204,443,000","165,394,000","189,457,000","170,790,000","191,523,000","152,840,000","167,269,000","156,910,000","170,063,000","158,480,000","162,119,000","164,341,000","173,881,000","154,805,000","165,653,000","177,221,000","189,086,000","146,886,000","168,469,000","163,570,000","182,697,000","148,658,000","160,713,000","143,877,000","162,717,000","138,130,000","145,462,000","134,245,000","152,365,000","134,463,000","136,850,000","127,986,000","137,703,000","124,626,000","129,384,000","120,606,000","124,778,000","113,986,000","117,186,000","112,438,000","114,710,000","95,611,000","95,405,000","84,429,000","94,200,000","83,200,000","78,100,000","70,000,000","76,400,000","68,100,000","65,700,000","58,400,000","66,400,000","62,400,000","59,300,000","54,200,000","63,900,000","57,600,000","58,200,000","57,600,000","60,200,000","55,500,000","55,100,000","62,500,000","60,600,000","48,600,000","42,900,000","46,800,000","44,800,000","35,400,000","30,300,000","31,800,000","31,800,000","31,800,000","31,700,000"
	OperatingRevenue,"1,319,464,000","317,527,000","313,371,000","356,336,000","332,230,000","328,457,000","253,897,000","274,579,000","300,794,000","147,495,000","239,875,000","274,645,000","268,221,000","253,810,000","234,658,000","269,181,000","268,366,000","257,445,000","243,232,000","287,469,000","235,064,000","253,389,000","234,201,000","274,524,000","231,907,000","260,470,000","233,666,000","269,713,000","227,822,000","252,767,000","227,632,000","254,687,000","222,073,000","235,770,000","200,311,000","235,770,000","216,417,000","232,287,000","205,744,000","244,434,000","182,207,000","222,613,000","181,940,000","215,472,000","166,672,000","198,450,000","179,895,000","204,443,000","165,394,000","189,457,000","170,790,000","191,523,000","152,840,000","167,269,000","156,910,000","170,063,000","158,480,000","162,119,000","164,341,000","173,881,000","154,805,000","165,653,000","177,221,000","189,086,000","146,886,000","168,469,000","163,570,000","182,697,000","148,658,000","160,713,000","143,877,000","162,717,000","138,130,000","145,462,000","134,245,000","152,365,000","134,463,000","136,850,000","127,986,000","137,703,000","124,626,000","129,384,000","120,606,000","124,778,000","113,986,000","117,186,000","112,438,000","114,710,000","95,611,000","95,405,000","84,429,000","94,200,000","83,200,000","78,100,000","70,000,000","76,400,000","68,100,000","65,700,000","58,400,000","66,400,000","62,400,000","59,300,000","54,200,000","63,900,000","57,600,000","58,200,000","57,600,000","60,200,000","55,500,000","55,100,000","62,500,000","60,600,000","48,600,000","42,900,000","46,800,000","44,800,000","35,400,000","30,300,000","31,800,000","31,800,000","31,800,000","31,700,000"
CostOfRevenue,"809,972,000","204,664,000","196,550,000","212,280,000","196,478,000","198,299,000","175,745,000","186,818,000","218,189,000","116,031,000","169,975,000","189,911,000","186,126,000","178,670,000","167,992,000","187,963,000","184,585,000","180,118,000","173,013,000","201,802,000","166,837,000","181,233,000","169,762,000","192,514,000","164,677,000","184,914,000","165,430,000","188,396,000","161,548,000","178,078,000","162,519,000","177,922,000","159,854,000","166,188,000","143,129,000","164,759,000","153,906,000","163,674,000","145,570,000","167,999,000","129,878,000","154,074,000","130,375,000","150,317,000","120,299,000","136,690,000","125,885,000","142,933,000","118,647,000","130,185,000","121,847,000","134,424,000","111,916,000","120,629,000","118,125,000","123,746,000","116,334,000","115,039,000","119,091,000","123,320,000","114,558,000","115,862,000","127,475,000","132,349,000","106,045,000","117,019,000","116,853,000","128,815,000","107,200,000","113,074,000","104,734,000","115,341,000","99,869,000","103,017,000","98,813,000","107,006,000","97,512,000","95,969,000","93,507,000","97,238,000","88,865,000","90,302,000","89,498,000","87,965,000","81,732,000","82,230,000","79,286,000","78,121,000","65,668,000","64,812,000","59,719,000","62,800,000","56,100,000","51,400,000","49,300,000","50,600,000","46,100,000","43,500,000","41,300,000","44,500,000","42,900,000","39,600,000","39,100,000","43,500,000","40,500,000","40,600,000","49,300,000","42,800,000","39,500,000","39,800,000","47,500,000","43,200,000","34,000,000","30,700,000","33,100,000","30,900,000","24,300,000","21,600,000",,,,
GrossProfit,"509,492,000","112,863,000","116,821,000","144,056,000","135,752,000","130,158,000","78,152,000","87,761,000","82,605,000","31,464,000","69,900,000","84,734,000","82,095,000","75,140,000","66,666,000","81,218,000","83,781,000","77,327,000","70,219,000","85,667,000","68,227,000","72,156,000","64,439,000","82,010,000","67,230,000","75,556,000","68,236,000","81,317,000","66,274,000","74,689,000","65,113,000","76,765,000","62,219,000","69,582,000","57,182,000","71,011,000","62,511,000","68,613,000","60,174,000","76,435,000","52,329,000","68,539,000","51,565,000","65,155,000","46,373,000","61,760,000","54,010,000","61,510,000","46,747,000","59,272,000","48,943,000","57,099,000","40,924,000","46,640,000","38,785,000","46,317,000","42,146,000","47,080,000","45,250,000","50,561,000","40,247,000","49,791,000","49,746,000","56,737,000","40,841,000","51,450,000","46,717,000","53,882,000","41,458,000","47,639,000","39,143,000","47,376,000","38,261,000","42,445,000","35,432,000","45,359,000","36,951,000","40,881,000","34,479,000","40,465,000","35,761,000","39,082,000","31,108,000","36,813,000","32,254,000","34,956,000","33,152,000","36,589,000","29,943,000","30,593,000","24,710,000","31,400,000","27,100,000","26,700,000","20,700,000","25,800,000","22,000,000","22,200,000","17,100,000","21,900,000","19,500,000","19,700,000","15,100,000","20,400,000","17,100,000","17,600,000","8,300,000","17,400,000","16,000,000","15,300,000","15,000,000","17,400,000","14,600,000","12,200,000","13,700,000","13,900,000","11,100,000","8,700,000",,,,
OperatingExpense,"324,057,000","77,479,000","88,908,000","81,632,000","76,038,000","72,555,000","67,587,000","67,598,000","68,207,000","54,725,000","65,123,000","66,584,000","66,421,000","59,532,000","65,169,000","65,202,000","68,850,000","60,011,000","70,049,000","67,787,000","61,803,000","58,929,000","65,924,000","66,558,000","60,570,000","58,271,000","61,683,000","66,144,000","58,397,000","57,659,000","60,525,000","58,973,000","57,955,000","54,373,000","56,134,000","53,196,000","52,953,000","53,367,000","54,909,000","55,875,000","47,637,000","50,562,000","46,556,000","48,276,000","42,259,000","45,625,000","47,019,000","47,096,000","40,758,000","44,281,000","44,520,000","44,880,000","39,020,000","40,056,000","43,580,000","42,389,000","40,661,000","39,323,000","43,647,000","43,627,000","40,118,000","39,325,000","41,814,000","43,275,000","36,421,000","39,634,000","41,836,000","42,180,000","36,980,000","37,864,000","37,549,000","39,149,000","34,897,000","34,765,000","34,881,000","36,401,000","34,309,000","32,587,000","31,648,000","32,376,000","29,873,000","29,761,000","28,892,000","28,932,000","27,625,000","27,287,000","30,889,000","29,518,000","26,288,000","24,343,000","23,566,000","24,200,000","21,500,000","19,900,000","19,400,000","19,700,000","17,200,000","16,800,000","16,200,000","16,600,000","16,000,000","16,400,000","15,200,000","16,400,000","15,300,000","15,600,000","18,700,000","15,900,000","14,600,000","14,300,000","17,300,000","15,500,000","12,700,000","10,900,000","11,600,000","10,200,000","8,100,000","7,200,000",,,,
	SellingGeneralAndAdministration,"324,057,000","77,479,000","88,908,000","81,632,000","76,038,000","72,555,000","67,587,000","67,598,000","68,207,000","54,725,000","65,123,000","66,584,000","66,421,000","59,532,000","65,169,000","65,202,000","68,850,000","60,011,000","70,049,000","67,787,000","61,803,000","58,929,000","65,924,000","66,558,000","60,570,000","58,271,000","61,683,000","66,144,000","58,397,000","57,659,000","60,525,000","58,973,000","57,955,000","54,373,000","56,134,000","53,196,000","52,953,000","53,367,000","54,909,000","55,875,000","47,637,000","50,562,000","46,556,000","48,276,000","42,259,000","45,625,000","47,019,000","47,096,000","40,758,000","44,281,000","44,520,000","44,880,000","39,020,000","40,056,000","43,580,000","42,389,000","40,661,000","39,323,000","43,647,000","43,627,000","40,118,000","39,325,000","41,814,000","43,275,000","36,421,000","39,634,000","41,836,000","42,180,000","36,980,000","37,864,000","37,549,000","39,149,000","34,897,000","34,765,000","34,881,000","36,401,000","34,309,000","32,587,000","31,648,000","32,376,000","29,873,000","29,761,000","28,892,000","28,932,000","27,625,000","27,287,000","28,155,000","26,858,000","23,736,000","21,943,000","21,288,000","22,200,000","19,500,000","18,000,000","17,400,000","18,100,000","15,700,000","15,300,000","14,600,000","15,200,000","14,600,000","15,000,000","13,900,000","15,000,000","14,100,000","14,300,000","17,400,000","14,800,000","13,400,000","13,200,000","16,000,000","14,800,000","12,100,000","10,300,000","11,100,000","9,800,000","7,800,000","6,800,000",,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,734,000","2,660,000","2,552,000","2,400,000","2,278,000","2,000,000","2,000,000","1,900,000","2,000,000","1,600,000","1,500,000","1,500,000","1,600,000","1,400,000","1,400,000","1,400,000","1,300,000","1,400,000","1,200,000","1,300,000","1,300,000","1,100,000","1,200,000","1,100,000","1,300,000","700,000","600,000","600,000","500,000","400,000","300,000","400,000",,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,734,000","2,660,000","2,552,000","2,400,000","2,278,000","2,000,000","2,000,000","1,900,000","2,000,000","1,600,000","1,500,000","1,500,000","1,600,000","1,400,000","1,400,000","1,400,000","1,300,000","1,400,000","1,200,000","1,300,000","1,300,000","1,100,000","1,200,000","1,100,000","1,300,000","700,000","600,000","600,000","500,000","400,000","300,000","400,000",,,,
OperatingIncome,"185,435,000","35,384,000","27,913,000","62,424,000","59,714,000","57,603,000","10,565,000","20,163,000","14,398,000","-23,261,000","4,777,000","18,150,000","15,674,000","15,608,000","1,497,000","16,016,000","14,931,000","17,316,000","170,000","17,880,000","6,424,000","13,227,000","-1,485,000","15,452,000","6,660,000","17,285,000","6,553,000","15,173,000","7,877,000","17,030,000","4,588,000","17,792,000","4,264,000","15,209,000","1,048,000","17,815,000","9,558,000","15,246,000","5,265,000","20,560,000","4,692,000","17,977,000","5,009,000","16,879,000","4,114,000","16,135,000","6,991,000","14,414,000","5,989,000","14,991,000","4,423,000","12,219,000","1,904,000","6,584,000","-4,795,000","3,928,000","1,485,000","7,757,000","1,603,000","6,934,000","129,000","10,466,000","7,932,000","13,462,000","4,420,000","11,816,000","4,881,000","11,702,000","4,478,000","9,775,000","1,594,000","8,227,000","3,364,000","7,680,000","551,000","8,958,000","2,642,000","8,294,000","2,831,000","8,089,000","5,888,000","9,321,000","2,216,000","7,881,000","4,629,000","7,669,000","2,263,000","7,071,000","3,655,000","6,250,000","1,144,000","7,200,000","5,600,000","6,800,000","1,300,000","6,100,000","4,800,000","5,400,000","900,000","5,300,000","3,500,000","3,300,000","-100,000","4,000,000","1,800,000","2,000,000","-10,400,000","1,500,000","1,400,000","1,000,000","-2,300,000","1,900,000","1,900,000","1,300,000","2,100,000","3,700,000","3,000,000","1,500,000","-86,400,000","31,800,000","31,800,000","31,700,000"
NetNonOperatingInterestIncomeExpense,"-402,000","-63,000","-110,000","-112,000","-117,000","-115,000","-117,000","-117,000","-114,000","33,000","114,000","129,000","1,000","295,000","318,000","236,000","81,000","-38,000","-43,000","-56,000","-148,000","-41,000","-42,000","-42,000","-39,000","-40,000","-39,000","-40,000","-11,000","-39,000","-38,000","-39,000","-38,000","-36,000","-37,000","-38,000","-38,000","-48,000","-67,000","-65,000","-57,000","-52,000","-53,000","-51,000","-50,000","-33,000","24,000","-36,000","-35,000","-46,000","-26,000","-29,000","-41,000","-39,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
