name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
OperatingCashFlow,"3,032,700,000","161,800,000","838,300,000","805,300,000","1,227,300,000","769,000,000","-367,100,000","1,181,100,000","1,948,500,000","1,467,300,000","1,960,200,000","1,694,900,000","1,964,000,000","1,459,500,000","1,895,400,000","1,735,900,000","1,099,300,000","1,457,100,000","1,518,300,000","1,628,300,000","1,169,200,000","235,200,000","1,576,600,000","986,600,000","995,800,000","963,400,000","1,040,395,000","895,448,000","1,047,220,000","733,037,000","932,863,000","914,033,000","990,593,000","104,626,000","869,005,000","671,922,000","625,212,000","178,939,000","507,907,000","541,784,000","635,581,000","194,625,000","473,974,000","570,523,000","429,666,000","253,578,000","431,056,000","428,241,000","428,481,000","336,895,000","282,172,000","263,425,000","228,551,000","300,750,000","409,292,000","512,193,000","276,022,000","366,985,000","345,862,000","210,426,000","202,018,000","262,329,000","241,805,000","259,838,000","183,372,000","156,253,000","274,740,000","173,095,000","228,782,000","212,886,000","191,561,000","178,909,000","159,555,000","197,961,000","67,123,000","97,851,000","47,068,000","7,171,000","99,479,000","66,700,000","39,569,000","61,329,000","57,054,000","87,085,000","82,865,000","89,354,000","174,832,000","76,980,000","96,399,000","17,728,000","109,488,000","71,400,000","61,600,000","29,800,000","42,045,000","57,300,000","26,200,000","42,300,000","8,232,000","50,200,000","13,300,000","25,900,000","52,139,000","10,400,000","-7,400,000","-8,600,000","10,549,000","1,500,000","-3,400,000","800,000","-6,514,000","9,500,000","-1,800,000","33,700,000","8,200,000","8,700,000","14,000,000","16,700,000","28,500,000","11,400,000","-1,600,000","4,800,000","3,600,000","-800,000","400,000","2,700,000","3,700,000","2,600,000","6,100,000","-1,700,000","-200,000"
	CashFlowFromContinuingOperatingActivities,"3,032,700,000","161,800,000","838,300,000","805,300,000","1,227,300,000","769,000,000","-367,100,000","1,181,100,000","1,948,500,000","1,467,300,000","1,960,200,000","1,694,900,000","1,964,000,000","1,459,500,000","1,895,400,000","1,735,900,000","1,099,300,000","1,457,100,000","1,518,300,000","1,628,300,000","1,169,200,000","235,200,000","1,576,600,000","986,600,000","995,800,000","963,400,000","1,040,395,000","895,448,000","1,047,220,000","733,037,000","932,863,000","914,033,000","990,593,000","104,626,000","869,005,000","671,922,000","625,212,000","178,939,000","507,907,000","541,784,000","635,581,000","194,625,000","473,974,000","570,523,000","429,666,000","253,578,000","431,056,000","428,241,000","428,481,000","336,895,000","282,172,000","263,425,000","228,551,000","300,750,000","409,292,000","512,193,000","276,022,000","366,985,000","345,862,000","210,426,000","202,018,000","262,329,000","241,805,000","259,838,000","183,372,000","156,253,000","274,740,000","173,095,000","228,782,000","212,886,000","191,561,000","178,909,000","159,555,000","197,961,000","67,123,000","97,851,000","47,068,000","7,171,000","99,479,000","66,700,000","39,569,000","61,329,000","57,054,000","87,085,000","82,865,000","89,354,000","174,832,000","76,980,000","96,399,000","17,728,000","109,488,000","71,400,000","61,600,000","29,800,000","42,045,000","57,300,000","26,200,000","42,300,000","8,232,000","50,200,000","13,300,000","25,900,000","52,139,000","10,400,000","-7,400,000","-8,600,000","10,549,000","1,500,000","-3,400,000","800,000","-6,514,000","9,500,000","-1,800,000","33,700,000","8,200,000","8,700,000","14,000,000","16,700,000","28,500,000","11,400,000","-1,600,000","4,800,000","3,600,000","-800,000","400,000","2,700,000","3,700,000","2,600,000","6,100,000","-1,700,000","-200,000"
		NetIncomeFromContinuingOperations,"1,541,500,000","218,500,000","-20,500,000","318,000,000","1,025,500,000","404,600,000","357,600,000","703,900,000","1,606,400,000","1,392,600,000","1,439,700,000","1,545,900,000","1,494,100,000","1,408,800,000","944,900,000","1,442,900,000","915,000,000","1,171,200,000","-166,300,000","1,226,100,000","862,800,000","747,500,000","647,900,000","1,030,200,000","1,048,400,000","969,200,000","828,708,000","1,019,493,000","924,825,000","820,174,000","882,585,000","856,120,000","723,132,000","479,728,000","457,306,000","487,616,000","490,670,000","426,749,000","292,127,000","398,399,000","387,141,000","302,366,000","300,210,000","353,662,000","304,048,000","308,766,000","271,752,000","112,179,000","294,649,000","219,993,000","305,996,000","279,602,000",,,,"206,788,000","206,628,000","163,097,000",,"119,381,000","186,140,000","131,501,000",,"156,599,000","-170,613,000","122,969,000",,"27,185,000","34,506,000","43,458,000",,"36,768,000","827,000","-41,198,000",,"55,206,000","57,871,000","63,533,000","41,424,000","42,208,000","43,375,000","72,141,000","58,885,000","69,823,000","71,852,000","72,123,000","71,770,000","68,381,000","72,060,000","121,366,000","69,350,000","62,000,000","43,400,000","45,700,000","41,897,000","37,600,000","31,400,000","27,800,000","31,767,000","20,400,000","20,000,000","17,000,000","8,230,000","45,100,000","-9,100,000","-3,700,000","960,000","1,200,000","700,000","2,800,000","9,703,000","-26,400,000","600,000","11,200,000","4,200,000","11,300,000","5,600,000","11,300,000","25,700,000","11,100,000","700,000","800,000","1,000,000","1,000,000","2,300,000","2,900,000","2,600,000","1,700,000","1,700,000","1,700,000","1,600,000"
		OperatingGainsLosses,"530,500,000","194,400,000","98,600,000","425,800,000","-188,300,000","455,800,000","-110,500,000","18,000,000",,,"-103,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"318,000","159,000","358,000","-15,897,000","-313,000","-3,454,000","-5,926,000","-4,985,000","-6,789,000","-1,751,000","-11,121,000","-4,313,000","-2,696,000","9,702,000","-661,000","-5,267,000","-97,429,000","87,696,000","-7,244,000","245,000","7,956,000","1,760,000","-34,038,000","506,000","17,489,000","29,017,000","75,191,000","1,679,000","3,668,000","1,013,000","3,217,000","-1,231,000",,,,,,,,,,,,,,,,,,"1,200,000","16,000,000","-300,000",,,,"800,000",,"-400,000","400,000","2,200,000",,,,,,,,,,,,,"0","0","0","1,800,000",,,,,,,,,,,,,"-6,200,000"
			GainLossOnSaleOfBusiness,,,,,,,"-92,500,000","0","0","0","-40,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-105,000","1,359,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"580,300,000","191,100,000","116,300,000","426,900,000","-154,000,000","437,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"318,000","159,000","358,000","-15,897,000","-208,000","-4,813,000","-6,315,000","-4,985,000","-6,789,000","-1,751,000","-11,121,000","-4,313,000","-2,696,000","9,702,000","-661,000","-5,267,000","935,000","-10,668,000","-7,244,000","245,000","-3,589,000","1,760,000","154,000","506,000","17,489,000","104,582,000","-374,000","1,679,000","1,091,000","1,013,000","3,217,000","-1,231,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-49,800,000","3,300,000","-17,700,000","-1,100,000","-34,300,000","18,200,000","-18,000,000",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"528,200,000","143,100,000","134,700,000","133,200,000","72,900,000","146,900,000","90,400,000","134,000,000","112,900,000","119,900,000","113,000,000","329,500,000","117,000,000","121,100,000","329,700,000","346,500,000","171,500,000","168,900,000","89,000,000","177,400,000","302,600,000","512,000,000","177,400,000","180,200,000","175,400,000","149,700,000","156,300,000","151,577,000","144,586,000","147,937,000","157,642,000","175,406,000","164,139,000","190,963,000","158,383,000","147,477,000","128,427,000","97,453,000","96,876,000","94,203,000","90,624,000","83,945,000","88,721,000","87,367,000","90,300,000","92,545,000","94,012,000","90,128,000","87,451,000","82,510,000","93,200,000","85,884,000","126,731,000","122,146,000","122,017,000","127,571,000","105,539,000","106,932,000","102,263,000","96,755,000","92,460,000","88,815,000","87,217,000","89,731,000","75,692,000","123,230,000","97,524,000","109,751,000","98,822,000","96,111,000","106,459,000","122,086,000","106,183,000","104,707,000","16,414,000","16,128,000","14,122,000","14,644,000","13,743,000","10,827,000","10,084,000","10,446,000","8,800,000","10,043,000","9,293,000","8,777,000","16,940,000","5,563,000","8,088,000","8,233,000","53,699,000","-7,100,000","-8,900,000","-6,600,000","42,590,000","-6,400,000","-6,000,000","-5,600,000","32,896,000","-4,500,000","-4,700,000","-4,400,000","26,464,000","-3,900,000","-3,700,000","-3,600,000","18,716,000","-2,800,000","-2,700,000","-2,300,000","13,756,000","-2,100,000","-1,800,000","-1,800,000","-1,700,000","-1,600,000","-1,600,000","-1,800,000","-3,000,000","-1,500,000","-1,200,000","-1,400,000","-1,500,000","-1,400,000","-1,100,000","-1,100,000","-1,100,000","-1,000,000","-800,000","-900,000","-1,100,000"
			DepreciationAndAmortization,"528,200,000","143,100,000","134,700,000","133,200,000","72,900,000","146,900,000","90,400,000","134,000,000","112,900,000","119,900,000","113,000,000","329,500,000","117,000,000","121,100,000","329,700,000","346,500,000","171,500,000","168,900,000","89,000,000","177,400,000","302,600,000","512,000,000","177,400,000","180,200,000","175,400,000","149,700,000","156,300,000","151,577,000","144,586,000","147,937,000","157,642,000","175,406,000","164,139,000","190,963,000","158,383,000","147,477,000","128,427,000","97,453,000","96,876,000","94,203,000","90,624,000","83,945,000","88,721,000","87,367,000","90,300,000","92,545,000","94,012,000","90,128,000","87,451,000","82,510,000","93,200,000","85,884,000","126,731,000","122,146,000","122,017,000","127,571,000","105,539,000","106,932,000","102,263,000","96,755,000","92,460,000","88,815,000","87,217,000","89,731,000","75,692,000","123,230,000","97,524,000","109,751,000","98,822,000","96,111,000","106,459,000","122,086,000","106,183,000","104,707,000","16,414,000","16,128,000","14,122,000","14,644,000","13,743,000","10,827,000","10,084,000","10,446,000","8,800,000","10,043,000","9,293,000","8,777,000","16,940,000","5,563,000","8,088,000","8,233,000","53,699,000","-7,100,000","-8,900,000","-6,600,000","42,590,000","-6,400,000","-6,000,000","-5,600,000","32,896,000","-4,500,000","-4,700,000","-4,400,000","26,464,000","-3,900,000","-3,700,000","-3,600,000","18,716,000","-2,800,000","-2,700,000","-2,300,000","13,756,000","-2,100,000","-1,800,000","-1,800,000","-1,700,000","-1,600,000","-1,600,000","-1,800,000","-3,000,000","-1,500,000","-1,200,000","-1,400,000","-1,500,000","-1,400,000","-1,100,000","-1,100,000","-1,100,000","-1,000,000","-800,000","-900,000","-1,100,000"
