name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000
MarketCap,"2,357,232,585","2,667,029,267","2,829,890,928","2,948,225,181","3,106,253,007","3,036,955,962","2,671,814,971","1,938,416,539","2,398,523,115","2,063,433,056","2,630,098,882","2,468,441,456","2,739,200,326","2,459,992,316","2,476,403,715","2,686,143,886","2,075,034,652","1,810,238,223","1,443,775,643","1,619,911,804","1,357,816,666","1,258,203,961","910,755,857","668,167,390","952,533,734","1,096,957,679","1,604,263,290","1,441,844,356","1,375,861,434","1,466,731,850","1,232,254,732","1,061,431,930","1,220,628,450","1,131,922,673","1,067,761,421","820,782,841","785,669,943","713,878,124","551,063,115","576,048,101","536,972,862","579,631,810","517,273,108","467,801,143","625,013,601","617,654,218","561,654,062","539,153,284","518,153,654","491,955,664","445,951,411","520,941,581","524,234,352","445,808,848","606,251,546","561,121,431","395,574,603","420,837,964","449,181,277","597,446,455","742,651,839","569,101,630","595,242,010","497,938,131","514,713,522","477,825,943","563,206,364","593,957,843","516,563,892","393,637,440","479,922,520","382,738,660","597,622,959","775,224,545","897,223,020","763,485,285","772,416,212","592,326,843","613,083,200","582,008,985","533,438,451","538,187,430","753,484,615","608,865,309","600,709,074","355,316,914","528,578,348","430,965,000"
EnterpriseValue,"3,236,158,585","3,546,899,267","3,484,381,928","3,637,415,181","3,818,035,007","3,765,299,962","3,458,295,971","2,748,711,539","3,243,026,115","2,909,291,056","3,482,023,882","3,355,245,456","3,671,080,326","3,359,930,316","3,407,716,715","4,205,977,886","3,607,303,652","3,375,307,223","3,030,092,643","3,238,658,804","3,005,347,666","2,936,250,961","2,611,924,857","2,388,433,390","2,660,957,734","2,728,532,679","1,715,669,290","1,552,006,356","1,493,842,434","1,577,407,850","1,360,672,732","1,202,738,930","1,377,303,450","1,293,957,673","1,272,788,421","1,047,598,841","1,008,525,943","919,008,124","756,193,115","798,289,101","766,077,862","779,073,810","673,951,108","624,479,143","793,774,601","789,121,218","759,400,062","735,311,284","736,217,654","727,415,664","697,509,411","787,502,581","813,060,352","746,298,848","937,108,546","893,421,431","731,948,603","760,747,964","649,889,277","717,153,455","757,020,839","596,538,630","637,024,010","552,119,131","568,894,522","543,084,943","631,890,364","662,641,843","599,479,892","479,199,440","559,342,520","470,820,660","686,822,959","864,813,545","937,956,020","812,867,285","841,396,212","669,623,843","693,475,200","664,433,985","567,285,451","569,317,430","784,614,615","688,430,309","636,387,074","389,268,914","651,312,348","560,315,000"
PeRatio,"28.598","28.775","32.177","30.701","46.176","39.528","36.905","26.701","23.951","22.775","26.721","41.29","49.657","52.375","39.309","29.52","26.069","27.057","70.781","86.695","94.022","211.579",,,,,"43.75","32.425","28.834","27.033","25.025","22.786","27.562","32.112","53.301","486.143",,,,"27.337","21.028","17.514","12.701","11.5","15.87","15.844","17.25","30.513",,,,"124.833","16.625","15","32.667","43.053","38.444","368.2","29.836","49.241","37.568","34.932","41.415","41.889","43.704","39.836","46.446","49","36.212","28.5","29.893","20.33","25.409","32.685","39.139","32.477","42.442","34.988","42.941","48.772","43.186","44.328","62.241","418.571","414.286","271.286",,
ForwardPeRatio,"16","17.794","19.57","14.599","26.247","30.488","21.645","14.085","22.676","12.225","16.051","15.576","19.57","17.857",,"20.704","19.121","17.036","13.123","14.164","14.771","13.405","9.091","6.716","9.823","8.591","14.793","17.513","18.349","19.531","18.939","16.475","17.762","16.667","17.422","14.43","14.62","14.327","12.642","11.723","10.846","12.3","12.438","10.989","14.62","14.472","14.771",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.629","1.577","1.374","1.481","1.388","1.452","1.203","1.219","1.193","1.054","0.977","0.904","1.025","1.066","1.1","1.462","1.448","1.848",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.909","2.194","2.416","2.675","3.014","2.841","2.378","1.631","1.899","1.651","2.15","2.004","2.22","2.023","1.598","1.759","1.391","1.233","1.003","1.128","0.959","0.898","0.665","0.55","0.883","1.174","2.121","2.181","2.086","2.185","1.841","1.593","1.823","1.751","1.67","1.28","1.224","1.09","0.848","0.961","0.929","1.019","0.935","0.847","1.144","1.141","1.078","1.039","0.987","0.947","0.844","1.006","1.006","0.84","1.168","1.136","0.912","1.125","1.406","2.258","3.121","2.477","2.536","1.911","1.994","1.988","2.589","2.731","2.915","2.24","2.886","1.898","2.82","3.614","4.207","3.601","3.825","3.2","3.705","3.819","3.67","3.782","5.311","4.325","4.28","2.803","4.453","3.606"
PbRatio,"1.728","1.969","2.124","2.243","2.431","2.389","2.167","1.641","2.06","1.79","2.33","2.22","2.546","2.32","2.383","2.927","2.255","2.026","1.753","2.069","1.833","1.735","1.229","0.924","1.3","1.29","2.484","2.247","2.189","2.391","2.064","1.819","2.153","2.088","2.036","1.631","1.605","1.485","1.146","1.19","1.111","1.24","1.115","1.008","1.347","1.394","1.316","1.315","1.321","1.282","1.174","1.371","1.327","1.162","1.728","1.635","1.169","1.267","1.392","1.914","2.355","1.899","2.028","1.725","1.783","1.708","2.084","2.197","1.924","1.497","1.873","1.505","2.381","3.159","3.812","3.317","3.479","2.733","2.964","2.883","2.733","2.85","3.99","4.399","4.424","2.616","9.829","9.287"
EnterprisesValueRevenueRatio,"2.607","11.408","11.132","11.904","12.236","12.963","12.858","11.65","13.506","8.858","10.693","11.052","11.684","10.677","11.245","13.786","11.471","8.842","7.76","8.914","8.286","8.501","7.264","6.892","7.638","8.213","5.403","10.584","8.542","9.778","8.017","7.005","8.004","7.425","7.206","6.246","5.886","6.198","4.75","4.948","4.6","4.897","4.755","4.741","5.417","5.302","5.705","5.768","5.229","5.51","5.544","6.483","6.035","5.338","6.392","6.558","5.167","6.228","7.699","9.077","9.648","7.761","10.089","7.968","8.058","7.974","10.736","10.626","9.437","8.503","12.035","10.422","12.973","15.575","18.998","14.429","15.078","12.207","14.657","14.651","14.801","15.682","22.617","17.963","19.292","13.164","23.303","24.093"
EnterprisesValueEBITDARatio,"15.964","83.539","71.8","68.254","65.338","69.982","72.745","45.284","111.759","43.753","80.989","50.305","54.531","57.317","56.967","70.191","52.064","51.937","47.671","50.927","55.021","59.554","47.038","40.514","51.941","73.214","306.808","106.462","67.421","78.408","48.519","41.003","48.303","39.941","58.283","40.504","39.48","40.276","57.769","56.237","34.398","36.073","27.159","24.645","27.22","23.416","21.243","30.267","25.564","28.583","70.059","-65.636","32.681","28.391","36.777","35.241","34.98","53.973","51.06","45.56","42.313","38.252","61.424","52.86","47.578","36.278","92.368","98.563","47.103","46.466","70.624","55.254","59.214","63.994","93.796","53.236","65.003","50.86","61.593","66.71","63.848","65.741","86.535","65.552","75.5","45.127","77.574","133.123"
