name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998
MarketCap,"1,217,824,221","1,382,198,418","1,364,370,107","1,269,170,727","1,629,930,523","1,673,663,853","1,601,826,942","1,394,761,133","1,199,382,969","1,328,915,576","1,901,016,439","2,122,061,322","1,822,066,365","1,881,712,629","2,044,583,340","1,891,597,843","1,703,720,354","1,680,192,503","1,585,549,096","1,763,731,468","1,557,841,374","1,976,637,751","1,877,173,552","1,840,100,976","1,780,693,415","1,902,058,040","1,490,940,866","2,442,993,260","2,153,386,625","2,102,104,690","2,273,891,199","2,125,233,009","1,932,018,245","3,504,527,271","1,827,177,480","2,023,070,660","1,798,597,104","1,714,213,915","1,771,078,905","1,455,848,904","1,215,279,079","1,110,139,293","1,110,576,308","1,020,525,045","1,086,762,286","1,426,687,977","1,283,997,654","1,274,086,954","825,754,250","1,114,326,275","873,568,296","725,438,771","830,348,237","644,707,438","538,940,298","862,571,941","1,499,226,184","1,702,146,965","1,966,053,852","2,139,982,661","2,508,356,773","2,803,078,663","2,851,746,387","2,628,276,097","2,160,182,015","2,786,393,656","2,541,326,906","2,202,066,268","2,187,674,830","1,920,800,995","2,121,653,213","1,975,284,718","2,009,574,145","1,749,449,828","2,086,512,176","1,833,843,601","1,750,335,947","1,537,457,251","1,359,515,702","1,580,747,280","1,839,036,478","2,346,663,653","2,234,411,584","2,094,115,026","2,017,948,336","1,975,653,125","2,103,096,039","1,994,630,224","2,478,608,097","1,839,558,306","1,851,690,706","1,980,888,000","2,258,745,492","2,809,562,147","2,342,674,500","2,736,415,247","2,888,681,250","4,603,514,769","5,559,590,000"
EnterpriseValue,"1,798,924,221","1,890,198,418","1,811,570,107","1,629,670,727","1,950,930,523","1,911,063,853","1,833,526,942","1,603,661,133","1,536,482,969","1,529,315,576","2,266,316,439","2,607,361,322","2,374,566,365","2,107,412,629","2,314,983,340","2,149,797,843","1,863,120,354","1,692,092,503","1,637,049,096","1,855,731,468","1,673,441,374","2,003,537,751","1,938,673,552","1,940,500,976","1,928,093,415","1,935,158,040","1,525,340,866","2,516,993,260","2,279,186,625","2,141,604,690","2,342,691,199","2,181,233,009","1,975,318,245","3,470,227,271","1,817,277,480","2,139,570,660","1,940,197,104","1,752,313,915","1,847,478,905","1,532,248,904","1,351,779,079","1,268,539,293","1,210,876,308","1,146,725,045","1,223,562,286","1,571,387,977","1,337,797,654","1,378,286,954","976,854,250","1,273,426,275","992,368,296","844,238,771","990,748,237","706,807,438","574,240,298","991,771,941","1,616,326,184","1,696,846,965","1,960,753,852","1,854,682,661","2,286,156,773","2,609,078,663","2,546,546,387","2,359,376,097","1,959,182,015","2,655,393,656","2,381,526,906","2,138,566,268","2,174,374,830","1,955,900,995","2,099,153,213","2,028,484,718","2,098,574,145","1,874,849,828","2,193,712,176","1,977,243,601","1,988,635,947","1,730,557,251","1,552,615,702","1,966,347,280","2,211,836,478","2,719,463,653","2,756,911,584","2,656,315,026","2,484,948,336","2,525,353,125","2,600,796,039","2,501,030,224","2,992,208,097","2,304,558,306","2,229,890,706","2,328,988,000","2,510,345,492","3,057,662,147","2,142,574,500","2,536,315,247","2,695,981,250","4,500,414,769","5,396,190,000"
PeRatio,"63.529","408.667","121.7","279.75","45.452","65.773","19.361","10.474","8.856","6.976","12.574","15.895","14.651","15.276","20.126","20.769","21.791","21.176","15.337","14.902","12.941","16.262","11.189","11.268","10.985","11.735","13.576","27.778","26.313","25.294","27.13","22.462","20.658","23.754","53.107","56.31","48.4","46.133","22.109","18.188","15.902","18.66","20.419","20.103","23.657","37.483","64.733",,,,,,,,"6.607","7.771","12.907","13.548","15.247","16.811","19.174","23.398","27.352","30.517","37.179","48.789","51.515","52.821","66.727","71.667","178.5",,,,,,,,,,,,"1,517","34.683","18.767","12.894","11.047","9.574","12.179","9.8","10.124","10.569","11.395","12.717","10.304","12.036","13.112","21.295","201.389"
ForwardPeRatio,"17.153","19.455","20.121","13.736","36.101","32.895","33.223","15.083","19.011","16.208","11.186","12.5","12.092","12.438","13.158","12.407","15.456","14.409","13.441","15.198","14.347","14.205","12.5","11.919","13.699","13.755","10.582","19.231","16.949","19.685","13.477","12.61","11.299","11.806","10.707","11.947","10.56","9.931","10.56","8.985","8.681","9.074","10.504","9.39","8.584","12.285","17.575","17.182",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.093","0.749","0.701","0.628","0.656","0.595","0.664","0.587","0.552","0.587","0.499","0.482","0.504","0.656","0.552","0.477","0.682","0.976","0.955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.416","0.505","0.519","0.502","0.609","0.642","0.564","0.442","0.362","0.367","0.518","0.586","0.519","0.546","0.619","0.595","0.554","0.552","0.525","0.585","0.513","0.657","0.636","0.625","0.594","0.64","0.503","0.802","0.715","0.695","0.75","0.708","0.644","0.688","0.634","0.713","0.637","0.606","0.651","0.536","0.446","0.411","0.421","0.388","0.416","0.57","0.53","0.538","0.357","0.486","0.361","0.3","0.318","0.202","0.161","0.255","0.456","0.528","0.594","0.67","0.812","0.913","0.944","0.869","0.721","0.946","0.88","0.817","0.873","0.854","0.972","0.912","0.91","0.744","0.9","0.748","0.696","0.594","0.526","0.588","0.642","0.819","0.725","0.647","0.573","0.526","0.551","0.536","0.684","0.529","0.572","0.652","0.788","1.029","0.852","0.995","1.043","1.68","2.316"
PbRatio,"1.496","1.622","1.593","1.393","1.724","1.742","1.69","1.472","1.361","1.369","2.04","2.388","2.137","2.214","2.393","2.255","2.106","2.066","1.95","2.22","1.94","2.579","2.523","2.437","2.406","2.582","2.11","3.553","3.242","3.166","3.408","3.148","2.769","2.98","2.712","3.066","2.792","2.567","2.498","2.054","1.766","1.617","1.567","1.475","1.537","1.997","1.787","1.792","1.214","1.597","1.175","0.976","1.135","0.88","0.665","0.986","1.701","1.869","2.158","1.792","2.117","2.325","2.304","2.131","1.758","2.255","2.109","1.842","1.827","1.618","1.773","1.632","1.687","1.451","1.695","1.465","1.411","1.225","1.083","1.165","1.333","1.701","1.436","1.311","1.246","1.209","1.285","1.227","1.541","1.157","1.185","1.266","1.48","1.873","1.591","1.858","2.026","3.455","4.06"
EnterprisesValueRevenueRatio,"0.608","2.552","2.405","2.208","2.692","3.433","2.708","2.597","1.877","3.168","2.395","2.73","2.379","2.557","2.537","2.386","2.127","2.244","2.119","2.403","2.158","2.726","2.521","2.467","2.544","2.692","2.039","3.196","2.783","3.036","3.124","2.727","2.511","4.799","2.332","2.726","2.561","2.627","2.561","2.107","1.815","1.879","1.754","1.594","1.747","2.458","2.148","2.049","1.629","2.35","1.798","1.37","1.714","1.295","0.877","1.222","1.792","2.08","2.175","2.094","2.77","3.227","3.272","2.942","2.481","3.651","3.221","2.849","3.093","2.893","3.038","3.009","3.224","3.137","3.894","3.218","3.249","3.026","2.434","3.041","3.355","4.229","4.175","3.632","3.136","2.908","2.672","2.546","3.036","2.439","2.447","2.644","3.018","4.42","3.157","3.689","3.83","6.694","7.714"
EnterprisesValueEBITDARatio,"13.526","175.018","68.62","41.257","34.652","-163.339","61.943","69.123","13.917","-61.173","23.831","25.562","21.607","41.241","31.756","29.983","19.969","37.519","24.289","31.722","23.603","41.654","27.656","26.082","24.624","37.944","30.026","33.118","28.778","41.106","44.793","60.255","27.782","63.095","27.83","37.017","29.576","48.273","-68.936","27.168","21.254","33.559","29.606","21.718","33.614","46.354","33.613","29.017","37.002","59.506","-472.556","27.146","57.269","47.12","-7.823","26.031","18.664","27.546","28.376","23.748","30.811","37.061","88.73","35.586","28.939","42.149","39.892","28.176","29.664","30.045","54.665","49.235","40.28","52.517","56.394","49.28","40.337","45.903","24.034","50.679","52.043","75.963","56.61","42.097","44.138","27.904","10.937","20.551","22.38","17.008","26.05","20.13","24.231","28.129","21.13","25.013","22.674","43.906","-3.096"
