name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017
MarketCap,"375,640,756","354,686,640","204,006,300","259,323,960","301,784,160","380,100,060","235,596,020","182,858,280","212,753,660","149,913,750","430,710,000","416,234,720","468,224,661","512,724,291","326,430,000","502,480,989","380,188,265","436,630,515","306,514,937","190,072,860","116,453,000"
EnterpriseValue,"357,893,756","325,709,640","168,830,300","220,836,960","254,797,160","327,930,060","182,751,020","127,449,280","175,219,660","91,642,750","387,750,000","395,356,720","467,974,661","500,856,291","332,550,000","497,242,989","353,981,265","373,421,515","252,737,937","120,210,860","117,837,000"
PeRatio,"104.091",,,,,,,,"12.164","3.107","7.778","7.414","8.369","10.34","9.672","21.225","39.773","61.333",,,"46.755"
ForwardPeRatio,,,,,,"476.191","312.5",,"68.966","6.667","13.038","8.231","7.53","8.058","5.374","7.047","8.403","10.04","16.393","14.164","25.907"
PegRatio,,,,,,,,,,,,"1.029","0.188",,"0.134","0.176","0.21","0.251","0.41","0.354","0.648"
PsRatio,"1.9","2.183","1.43","2.256","3.379","3.445","1.817","1.058","0.965","0.656","1.617","1.615","1.859","2.153","1.729","2.928","3.858","3.067","4.37","4.924","4.824"
PbRatio,"1.833","1.746","0.996","1.258","1.438","1.889","1.148","0.869","0.977","0.568","1.693","1.698","2.541","2.954","2.062","3.471","2.812","3.322","6.534","2.959","1.47"
EnterprisesValueRevenueRatio,"1.909","5.723","3.674","4.472","7.243","11.438","7.23","6.208","18.764","1.916","6.169","6.633","7.301","9.086","5.8","8.772","7.507","10.368","10.028","6.506","8.801"
EnterprisesValueEBITDARatio,"9.789","22.71","19.516","24.959","53.982","71.227","-4.097","681.547","-43.126","5.874","10.441","13.311","13.786","14.7","9.757","13.767","12.3","19.939","6.946","12.276","39.918"
