name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991
MarketCap,"3,327,726,069","3,337,492,320","3,626,713,990","3,537,887,500","3,101,553,000","2,694,243,090","2,874,301,520","2,370,839,610","2,796,438,680","2,972,977,340","3,412,987,270","3,931,084,610","4,313,660,559","3,768,378,987","3,154,677,050","3,634,817,444","4,080,559,493","3,782,580,587","3,182,742,038","3,013,516,105","2,799,099,600","2,374,043,300","2,279,845,121","2,283,709,560","1,449,713,190","1,300,872,580","1,056,873,480","1,121,559,820","1,285,410,050","1,317,539,440","1,587,040,360","1,584,625,860","1,656,461,170","1,460,968,380","1,790,144,320","1,673,252,560","1,436,097,201","1,707,867,095","1,443,743,520","1,316,315,411","1,149,236,906","1,264,266,557","1,055,382,033","1,261,436,500","1,295,055,580","1,210,457,400","965,710,380","840,963,750","656,812,200","650,504,220","662,526,830","510,856,598","512,606,029","436,385,158","557,377,965","438,650,025","438,147,731","301,939,030","451,013,640","720,445,509","735,322,597","722,417,949","830,331,384","649,326,322","608,633,854","640,982,788","459,306,041","411,060,785","332,443,708","328,897,352","427,072,600","313,779,764","335,450,110","354,414,487","259,228,477","198,905,139","127,793,927","89,626,897","92,214,231","84,235,040","81,219,457","72,178,441","59,563,287","66,691,478","59,415,966","43,311,779","19,781,169","21,442,788","29,671,754","54,187,447","72,975,259","94,957,155","82,981,755","78,663,290","75,851,720","107,087,701","43,772,112","31,958,802","35,714,607","26,746,626","22,673,883","25,560,018","19,514,990","17,564,114","20,655,922","13,494,962","14,175,196","12,803,756","12,226,237","14,077,691","14,787,299","14,912,669","16,214,525","16,214,525","14,102,226","16,397,186","14,421,878","21,819,124","19,642,055","10,394,964","11,394,304","7,996,003","6,796,762","6,596,702"
EnterpriseValue,"4,757,615,069","4,804,086,320","4,603,425,990","4,429,345,500","3,857,521,000","3,527,818,090","3,601,414,520","3,063,301,610","3,637,379,680","3,837,988,340","4,252,783,270","4,769,155,610","5,088,966,559","4,287,472,987","3,698,374,050","4,068,750,444","4,348,551,493","4,070,400,587","3,524,292,038","3,313,886,105","3,059,672,600","2,740,633,300","2,698,076,121","2,484,138,560","1,631,600,190","1,471,918,580","1,252,850,480","1,300,129,820","1,424,107,050","1,471,947,440","1,761,780,360","1,700,570,860","1,761,532,170","1,580,677,380","1,921,270,320","1,803,518,560","1,460,529,201","1,771,645,095","1,507,521,520","1,362,368,411","1,141,427,906","1,217,361,557","1,008,477,033","1,214,531,500","1,228,418,580","1,114,025,400","900,321,380","810,232,750","618,039,200","611,462,220","645,125,830","545,878,598","545,579,029","473,422,158","613,308,965","501,341,025","493,052,731","348,775,030","498,026,640","732,879,509","736,919,597","724,320,949","850,542,384","639,038,322","598,345,854","630,694,788","449,018,041","400,772,785","322,155,708","318,609,352","416,784,600","303,491,764","325,603,110","344,567,487","249,381,477","196,240,139","132,282,927","94,695,897","108,981,231","103,057,040","93,816,457","95,919,441","83,304,287","95,850,478","86,406,966","80,362,779","59,340,169","63,379,788","71,608,754","91,210,447","115,967,259","136,157,155","120,881,755","112,363,290","107,651,720","138,887,701","69,072,112","58,558,802","62,314,607","51,346,626","48,273,883","54,160,018","48,714,990","44,464,114","41,455,922","35,394,962","36,875,196","34,603,756","35,226,237","37,077,691","37,987,299","25,312,669","25,614,525","25,614,525","21,602,226","24,697,186","22,721,878","29,919,124","32,542,055","23,294,964","22,894,304","10,696,003","6,596,762","5,396,702"
PeRatio,"25.039","23.138","23.901","32.772","29.4","25.652","23.116","16.44","18.693","18.829","22.212","25.606","28.659","25.367","19.293","22.905","27.817","27.083","26.66","34.508","30.365","28.576","32.192","24.02","25.411","21.523","15.727","15.004","16.578","15.823","19.33","18.785","19.456","17.643","21.178","20.601","17.327","21.37","18.176","19.091","17.24","19.062","15.806","18.896","20.383","18.208","17.709","17.13","14.533","15.007","15.964","12.784","12","10.891","15.127","11.905","16.473","11.108","14.68","20.937","22.324","22.969","28.744","24.224","23.235","24.679","20.535","18.535","15.83","16.539","21.893","17.367","19.523","21.788","17.569","14.894","11.317","8.408","9.123","8.881","9.849","9.471","7.816","11.158","11.063","9.091","3.815","4","5.534","9.145","11.786","17.743","15.527","14.719","16.317","23.095","15.788","14.912","16.669","12.766","12.775","14.966","12.5","12.185","15.617","10.848","12.106","11.664","11.833","13.172","14.9","16.492","14.648","14.648","12.078","11.179","11.179","15.05","15.057","16.659","26.376","45.432","60.685","103.073"
ForwardPeRatio,"16.26","16.234","19.38","23.365","26.882","19.92","18.868","14.514","17.513","17.986","18.727","19.57","24.331","20.243",,"19.194","26.042","27.1","21.142",,"23.042","19.418","17.036",,,,,,,"13.477",,"16.234","16.584","14.409","17.065","15.699","11.71","13.405","15.625","13.423","11.779","13.495","13.021","15.65","15.873","15.337","15.361",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.124",,"1.352","1.381","0.759","0.899","0.827","0.617","0.706","0.823","0.705","0.618","0.708","0.668","0.87","0.858","0.822","0.854",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.539","1.698","1.926","2.325","2.01","1.675","1.691","1.324","1.55","1.663","1.899","2.197","2.457","2.18","1.858","2.14","2.39","2.186","1.85","1.792","1.726","1.581","1.712","1.828","2.036","1.852","1.491","1.591","1.831","1.897","2.339","2.369","2.526","2.258","2.789","2.713","2.342","2.909","2.474","2.558","2.33","2.591","2.181","2.607","2.753","2.649","2.232","2.057","1.673","1.716","1.831","1.459","1.801","1.432","1.727","1.066","1.131","0.82","1.235","2.261","2.522","2.703","3.542","3.018","2.895","3.071","2.454","2.215","1.87","1.931","2.521","1.994","2.232","2.409","1.847","1.481","1.069","0.785","0.84","0.786","0.779","0.691","0.57","0.648","0.578","0.426","0.188","0.211","0.292","0.557","0.782","1.35","1.181","1.12","1.051","1.487","0.914","0.657","0.735","0.594","0.594","0.662","0.503","0.474","0.541","0.391","0.429","0.398","0.46","0.512","0.586","0.872","0.826","0.826","0.764","0.769","0.769","1.91","1.198","1.325","1.899","2.579","2.719","3.141"
PbRatio,"1.886","1.846","2.803","2.741","2.402","2.099","2.311","1.923","2.316","2.202","2.554","2.963","3.235","2.84","2.405","2.744","2.796","2.509","2.156","2.005","1.882","1.637","1.591","5.268","3.3","3.016","2.403","2.477","2.863","2.937","3.695","3.582","3.788","3.526","4.62","4.574","3.601","4.905","4.097","4.537","3.803","3.964","3.569","4.263","4.013","3.709","3.241","3.23","2.73","2.816","3.119","2.619","2.79","2.657","3.609","2.878","2.208","1.548","2.242","3.339","3.677","3.831","4.91","4.106","3.849","3.641","3.004","2.688","2.284","2.171","2.965","2.41","2.448","2.763","2.211","1.814","1.308","0.995","1.066","1.024","1.057","0.974","0.804","0.97","0.884","0.66","0.308","0.333","0.461","0.792","1.056","1.452","1.297","1.257","1.473","2.079","1.43","1.179","1.318","1.017","0.982","1.141","0.921","0.853","1.028","0.685","0.734","0.677","0.627","0.722","0.774","0.819","0.901","0.901","0.797","1.038","0.913","1.455","2.551","1.35","1.519","1.311","1.333","1.319"
EnterprisesValueRevenueRatio,"2.439","7.281","9.174","11.082","9.902","8.648","9.184","8.512","8.813","8.227","8.534","10.541","11.41","9.169","7.686","9.465","10.354","9.049","7.339","7.611","7.344","6.123","5.839","9.512","8.966","8.034","6.545","7.669","8.496","8.362","8.688","9.718","10.655","9.31","10.517","10.354","10.204","11.015","8.411","9.101","8.597","9.01","6.882","9.108","10.187","9.219","6.945","7.49","6.327","6.29","6.171","5.768","6.482","5.725","6.698","5.928","4.654","3.395","4.95","6.982","7.948","8.034","9.646","9.199","10.614","11.323","7.466","7.38","6.954","6.779","8.156","6.521","8.076","8.233","6.148","5.269","3.958","2.765","3.232","3.464","3.492","3.371","2.961","3.599","3.205","2.8","2.132","2.465","2.893","3.309","4.134","5.844","5.373","4.721","5.851","8.267","4.731","4.011","4.721","4.141","3.831","4.012","4.511","4.68","4.274","3.539","4.19","3.977","4.244","4.522","5.586","4.219","5.123","4.833","4.91","6.174","5.68","6.958","9.039","6.851","6.734","8.228","8.246","8.995"
EnterprisesValueEBITDARatio,"12.999","27.853","62.95","69.782","67.789","55.025","58.867","88.348","66.757","59.22","46.961","69.562","79.09","55.619","45.305","64.79","72.777","55.561","46.573","53.825","73.3","37.751","34.914","194.423","61.526","50.655","34.495","51.578","50.817","44.664","38.9","46.792","55.685","45.532","47.224","52.152","51.904","49.709","33.255","40.364","40.395","40.784","28.846","39.181","46.795","41.026","28.385","33.499","30.526","30.263","27.5","27.804","29.598","26.481","30.014","29.265","34.058","24.631","55.839","37.095","42.867","38.128","47.54","43.582","50.729","46.784","33.576","34.795","33.879","29.597","38.417","32.553","42.04","37.744","29.256","26.941","23.779","15.146","17.635","21.368","22.316","19.085","16.704","22.67","23.134","16.823","12.456","18.334","25.152","21.815","31.504","36.799","32.671","26.131","32.622","46.296","28.78","22.523","29.674","28.526","30.171","24.618","28.656","34.203","31.889","22.122","26.339","28.836","29.355","28.521","34.534","23.012","32.018","25.615","36.004","41.162","25.247","33.243","40.678","33.279","28.618","53.48","65.968",
