name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989
OperatingCashFlow,"2,748,000,000","1,071,000,000","247,000,000","-575,000,000","2,005,000,000","645,000,000","-596,000,000","-1,050,000,000","897,000,000","-377,000,000","824,000,000","1,091,000,000","966,000,000","1,105,000,000","989,000,000","1,271,000,000","1,631,000,000","1,002,000,000","563,000,000","996,000,000","746,000,000","1,625,000,000","709,000,000","856,000,000","1,112,000,000","1,616,000,000","324,000,000","836,000,000","627,000,000","1,452,000,000","204,000,000","240,000,000","1,338,000,000","1,119,000,000","289,000,000","428,000,000","778,000,000","983,000,000","231,000,000","464,000,000","145,000,000","1,225,000,000","400,000,000","-217,000,000","237,000,000","965,000,000","269,000,000","379,000,000","540,000,000","373,000,000","492,000,000","73,000,000","134,000,000","286,000,000","-2,545,000,000","-2,276,000,000","2,336,000,000","964,000,000","1,094,000,000","154,000,000","980,000,000","617,000,000","143,000,000","-320,000,000","832,000,000","751,000,000","73,000,000","602,000,000","668,000,000","886,000,000","-49,000,000","359,000,000","430,000,000","417,000,000","290,000,000","141,000,000","638,000,000","267,000,000","113,859,000","20,301,000","293,496,000","92,553,000","234,448,000","345,340,000","484,222,000","420,598,000","255,152,000","231,596,000","395,973,000","415,565,000","219,210,000","109,400,000","362,400,000","310,700,000","193,835,000","183,900,000","293,100,000","215,300,000","169,688,000","126,800,000","220,600,000","93,500,000","169,328,000","82,000,000","222,200,000","141,700,000","108,542,000","49,700,000","193,800,000","104,400,000","78,366,000","82,100,000","129,600,000","122,600,000","141,500,000","145,600,000","47,400,000","58,200,000","106,700,000","48,800,000","68,900,000","40,100,000","33,400,000","32,700,000","47,100,000","-10,000,000","2,600,000","26,300,000","70,600,000","12,400,000","41,100,000","43,800,000","46,100,000","37,000,000"
	CashFlowFromContinuingOperatingActivities,"2,748,000,000","1,071,000,000","247,000,000","-575,000,000","2,005,000,000","645,000,000","-596,000,000","-1,050,000,000","897,000,000","-377,000,000","824,000,000","1,091,000,000","966,000,000","1,105,000,000","989,000,000","1,271,000,000","1,631,000,000","1,002,000,000","563,000,000","996,000,000","746,000,000","1,625,000,000","709,000,000","856,000,000","1,112,000,000","1,616,000,000","324,000,000","836,000,000","627,000,000","1,452,000,000","204,000,000","240,000,000","1,338,000,000","1,119,000,000","289,000,000","428,000,000","778,000,000","983,000,000","231,000,000","464,000,000","145,000,000","1,225,000,000","400,000,000","-217,000,000","237,000,000","965,000,000","269,000,000","379,000,000","540,000,000","373,000,000","492,000,000","73,000,000","134,000,000","286,000,000","-2,545,000,000","-2,276,000,000","2,336,000,000","964,000,000","1,094,000,000","154,000,000","980,000,000","617,000,000","143,000,000","-320,000,000","832,000,000","751,000,000","73,000,000","602,000,000","668,000,000","886,000,000","-49,000,000","359,000,000","430,000,000","417,000,000","290,000,000","141,000,000","638,000,000","267,000,000","113,859,000","20,301,000","293,496,000","92,553,000","234,448,000","345,340,000","484,222,000","420,598,000","255,152,000","231,596,000","395,973,000","415,565,000","219,210,000","109,400,000","362,400,000","310,700,000","193,835,000","183,900,000","293,100,000","215,300,000","169,688,000","126,800,000","220,600,000","93,500,000","169,328,000","82,000,000","222,200,000","141,700,000","108,542,000","49,700,000","193,800,000","104,400,000","78,366,000","82,100,000","129,600,000","122,600,000","141,500,000","145,600,000","47,400,000","58,200,000","106,700,000","48,800,000","68,900,000","40,100,000","33,400,000","32,700,000","47,100,000","-10,000,000","2,600,000","26,300,000","70,600,000","12,400,000","41,100,000","43,800,000","46,100,000","37,000,000"
		NetIncomeFromContinuingOperations,"583,000,000","-278,000,000","68,000,000","446,000,000","348,000,000","116,000,000","-908,000,000","-1,157,000,000","-915,000,000","-94,000,000","513,000,000","659,000,000","741,000,000","387,000,000","654,000,000","615,000,000","733,000,000","463,000,000","1,888,000,000","503,000,000","746,000,000","351,000,000","522,000,000","388,000,000","820,000,000","511,000,000","536,000,000","584,000,000","608,000,000","453,000,000","190,000,000","329,000,000","465,000,000","152,000,000","212,000,000","259,000,000","224,000,000","59,000,000","78,000,000","16,000,000","228,000,000","98,000,000","152,000,000","-140,000,000","161,000,000","5,000,000","131,000,000","205,000,000","112,000,000","11,000,000","115,000,000","21,000,000","54,000,000","-91,000,000","-56,000,000","-121,000,000","321,000,000","34,000,000","112,000,000","162,000,000","278,000,000","93,000,000","57,000,000","48,000,000","333,000,000","61,000,000","86,000,000","227,000,000","159,000,000","76,000,000","55,000,000","119,000,000","113,000,000","26,000,000","66,000,000","106,000,000","246,000,000","24,000,000","42,399,000","74,887,000","102,298,000","21,385,000","63,505,000","150,964,000","175,633,000","121,045,000","132,530,000","184,298,000","190,622,000","95,643,000","93,778,000","127,000,000","157,800,000","95,800,000","100,431,000","129,600,000","133,400,000","70,000,000","80,572,000","92,500,000","93,800,000","50,900,000","28,137,000","60,900,000","85,300,000","33,000,000","43,326,000","67,700,000","59,800,000","11,800,000","20,331,000","58,600,000","58,600,000","41,800,000","45,800,000","43,900,000","41,900,000","22,700,000","27,100,000","26,900,000","23,500,000","13,500,000","8,800,000","15,700,000","10,600,000","-8,200,000","-4,600,000","23,100,000","23,500,000","5,100,000","8,200,000","24,500,000","19,300,000","19,600,000"
		OperatingGainsLosses,"126,000,000","106,000,000","26,000,000","10,000,000","-17,000,000","-7,000,000","-10,000,000","17,000,000","-216,000,000","2,000,000",,,,,"-1,000,000","-2,000,000","-4,000,000","-7,000,000","-30,000,000","-42,000,000","-6,000,000","27,000,000","-99,000,000","-67,000,000","-122,000,000","88,000,000","-59,000,000","87,000,000","74,000,000","11,000,000","283,000,000","63,000,000","-7,000,000","-60,000,000","19,000,000","-58,000,000","55,000,000","-21,000,000","-34,000,000","-16,000,000",,,,,,,,"15,000,000",,,,,,,,,,"-51,000,000","-18,000,000",,,"-133,000,000",,,,"-10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,"0","0","0",,"0","0","-222,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"26,000,000","34,000,000","10,000,000","-2,000,000","-17,000,000","-7,000,000","-10,000,000","17,000,000","6,000,000","2,000,000",,,,,"-1,000,000","-2,000,000","-4,000,000","-7,000,000","-30,000,000","-42,000,000","-6,000,000","27,000,000","-99,000,000","-67,000,000","-122,000,000","88,000,000","-59,000,000","87,000,000","74,000,000","11,000,000","283,000,000","63,000,000","-7,000,000","-60,000,000","19,000,000","-58,000,000","55,000,000","-21,000,000","-34,000,000","-16,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,284,000,000","324,000,000","323,000,000","322,000,000","315,000,000","312,000,000","315,000,000","315,000,000","313,000,000","311,000,000","313,000,000","308,000,000","302,000,000","297,000,000","331,000,000","301,000,000","292,000,000","277,000,000","279,000,000","302,000,000","319,000,000","318,000,000","318,000,000","315,000,000","299,000,000","290,000,000","264,000,000","258,000,000","250,000,000","244,000,000","251,000,000","238,000,000","228,000,000","221,000,000","224,000,000","221,000,000","213,000,000","210,000,000","224,000,000","217,000,000","202,000,000","201,000,000","192,000,000","191,000,000","176,000,000","155,000,000","159,000,000","161,000,000","154,000,000","154,000,000","154,000,000","162,000,000","150,000,000","150,000,000","154,000,000","152,000,000","148,000,000","145,000,000","144,000,000","139,000,000","137,000,000","135,000,000","134,000,000","131,000,000","126,000,000","124,000,000","121,000,000","121,000,000","115,000,000","112,000,000","113,000,000","109,000,000","106,000,000","103,000,000","99,000,000","97,000,000","95,000,000","93,000,000","93,118,000",,,,"80,204,000",,,"77,692,000","74,544,000",,,,"428,760,000","-63,800,000","-59,500,000","-56,800,000","390,812,000","-59,600,000","-54,000,000","-52,000,000","341,368,000","-49,900,000","-47,500,000","-48,400,000","319,770,000","-46,200,000","-46,100,000","-44,000,000","271,171,000","-38,800,000","-38,300,000","-37,300,000","241,645,000","-36,300,000","-33,800,000","-32,500,000","-36,100,000","-29,600,000","-27,400,000","-26,200,000","-27,100,000","-27,200,000","-24,600,000","-22,300,000","-23,400,000","-21,700,000","-20,800,000","-20,300,000","-20,300,000","-20,100,000","-19,900,000","-19,100,000","-19,000,000","-18,700,000","-17,700,000","-16,900,000"
			DepreciationAndAmortization,"1,284,000,000","324,000,000","323,000,000","322,000,000","315,000,000","312,000,000","315,000,000","315,000,000","313,000,000","311,000,000","313,000,000","308,000,000","302,000,000","297,000,000","331,000,000","301,000,000","292,000,000","277,000,000","279,000,000","302,000,000","319,000,000","318,000,000","318,000,000","315,000,000","299,000,000","290,000,000","264,000,000","258,000,000","250,000,000","244,000,000","251,000,000","238,000,000","228,000,000","221,000,000","224,000,000","221,000,000","213,000,000","210,000,000","224,000,000","217,000,000","202,000,000","201,000,000","192,000,000","191,000,000","176,000,000","155,000,000","159,000,000","161,000,000","154,000,000","154,000,000","154,000,000","162,000,000","150,000,000","150,000,000","154,000,000","152,000,000","148,000,000","145,000,000","144,000,000","139,000,000","137,000,000","135,000,000","134,000,000","131,000,000","126,000,000","124,000,000","121,000,000","121,000,000","115,000,000","112,000,000","113,000,000","109,000,000","106,000,000","103,000,000","99,000,000","97,000,000","95,000,000","93,000,000","93,118,000",,,,"80,204,000",,,"77,692,000","74,544,000",,,,"428,760,000","-63,800,000","-59,500,000","-56,800,000","390,812,000","-59,600,000","-54,000,000","-52,000,000","341,368,000","-49,900,000","-47,500,000","-48,400,000","319,770,000","-46,200,000","-46,100,000","-44,000,000","271,171,000","-38,800,000","-38,300,000","-37,300,000","241,645,000","-36,300,000","-33,800,000","-32,500,000","-36,100,000","-29,600,000","-27,400,000","-26,200,000","-27,100,000","-27,200,000","-24,600,000","-22,300,000","-23,400,000","-21,700,000","-20,800,000","-20,300,000","-20,300,000","-20,100,000","-19,900,000","-19,100,000","-19,000,000","-18,700,000","-17,700,000","-16,900,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"148,000,000","147,000,000","150,000,000","137,000,000","135,000,000","134,000,000","131,000,000","126,000,000","124,000,000","121,000,000","121,000,000","115,000,000","112,000,000","113,000,000","109,000,000","106,000,000","103,000,000","99,000,000","97,000,000","95,000,000","93,000,000","93,118,000",,,,"80,204,000",,,"77,692,000","74,544,000",,,,"428,760,000","-63,800,000","-59,500,000","-56,800,000","390,812,000","-59,600,000","-54,000,000","-52,000,000","341,368,000","-49,900,000","-47,500,000","-48,400,000","319,770,000","-46,200,000","-46,100,000","-44,000,000","271,171,000","-38,800,000","-38,300,000","-37,300,000","241,645,000","-36,300,000","-33,800,000","-32,500,000","-36,100,000","-29,600,000","-27,400,000","-26,200,000","-27,100,000","-27,200,000","-24,600,000","-22,300,000","-23,400,000","-21,700,000","-20,800,000","-20,300,000","-20,300,000","-20,100,000","-19,900,000","-19,100,000","-19,000,000","-18,700,000","-17,700,000","-16,900,000"
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,000,000","-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,000,000","-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-123,000,000","-97,000,000","-63,000,000","67,000,000","-30,000,000","5,000,000","-188,000,000","-298,000,000","-181,000,000","-49,000,000","-279,000,000","174,000,000","36,000,000","13,000,000","-7,000,000","104,000,000","131,000,000","72,000,000","-1,425,000,000","82,000,000","69,000,000","62,000,000","60,000,000","315,000,000","54,000,000","26,000,000","-69,000,000","-82,000,000","23,000,000","19,000,000","29,000,000","392,000,000","-11,000,000","92,000,000","-2,000,000","29,000,000","21,000,000","2,000,000","131,000,000","82,000,000","24,000,000","14,000,000","90,000,000","-90,000,000","95,000,000","28,000,000","37,000,000","21,000,000","63,000,000","12,000,000","69,000,000","28,000,000","-9,000,000","-16,000,000","-25,000,000","-48,000,000","134,000,000","-5,000,000","56,000,000","105,000,000","125,000,000","42,000,000","39,000,000","24,000,000","179,000,000","35,000,000","197,000,000","-72,000,000","94,000,000","38,000,000","43,000,000","60,000,000","65,000,000","16,000,000","6,000,000","29,000,000","136,000,000","12,000,000","46,877,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-123,000,000","-97,000,000","-63,000,000","67,000,000","-30,000,000","5,000,000","-188,000,000","-298,000,000","-181,000,000","-49,000,000","-279,000,000","174,000,000","36,000,000","13,000,000","-7,000,000","104,000,000","131,000,000","72,000,000","-1,425,000,000","82,000,000","69,000,000","62,000,000","60,000,000","315,000,000","54,000,000","26,000,000","-69,000,000","-82,000,000","23,000,000","19,000,000","29,000,000","392,000,000","-11,000,000","92,000,000","-2,000,000","29,000,000","21,000,000","2,000,000","131,000,000","82,000,000","24,000,000","14,000,000","90,000,000","-90,000,000","95,000,000","28,000,000","37,000,000","21,000,000","63,000,000","12,000,000","69,000,000","28,000,000","-9,000,000","-16,000,000","-25,000,000","-48,000,000","134,000,000","-5,000,000","56,000,000","105,000,000","125,000,000","42,000,000","39,000,000","24,000,000","179,000,000","35,000,000","197,000,000","-72,000,000","94,000,000","38,000,000","43,000,000","60,000,000","65,000,000","16,000,000","6,000,000","29,000,000","136,000,000","12,000,000","46,877,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,000,000","-3,000,000","-3,000,000","-3,000,000","-3,000,000","-3,000,000","-3,000,000","-4,000,000","-3,000,000","-3,000,000","-3,000,000","-1,000,000","-4,000,000","-4,000,000","-3,000,000","-3,000,000","-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"28,000,000","16,000,000","12,000,000",,,,"32,000,000",,,,,,,,,,,,,"0","0",,"0",,"21,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,"5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63,000,000","-201,000,000","-184,000,000","393,000,000","-129,000,000","10,000,000",,,"166,000,000","21,000,000","-65,000,000","12,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000","9,000,000","-2,000,000","3,000,000","3,000,000","-7,000,000","16,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000",,"-4,000,000","-5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
