name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
		NetIncomeIncludingNoncontrollingInterests,"114,009,000","28,441,000","32,226,000","30,522,000","22,820,000","23,960,000","17,619,000","9,711,000","17,098,000","11,848,000","27,712,000","25,038,000","17,342,000","15,022,000","14,661,000","23,064,000","18,386,000","18,995,000","16,826,000","12,990,000","15,992,000","13,747,000","13,794,000","15,417,000"
			NetIncomeContinuousOperations,"114,009,000","28,441,000","32,226,000","30,522,000","22,820,000","23,960,000","17,619,000","9,711,000","17,098,000","11,848,000","27,712,000","25,038,000","17,342,000","15,022,000","14,661,000","23,064,000","18,386,000","18,995,000","16,826,000","12,990,000","15,992,000","13,747,000","13,794,000","15,417,000"
		MinorityInterests,"-7,048,000","-1,683,000","-1,935,000","-1,824,000","-1,606,000","-1,737,000","-1,357,000","-961,000","-1,745,000","-1,032,000","-1,778,000","-1,650,000","-1,208,000","-1,084,000","-1,099,000","-1,797,000","-1,412,000","-1,422,000","-1,296,000","-1,042,000","-1,265,000","-1,153,000","-1,314,000","-1,459,000"
	OtherunderPreferredStockDividend,"387,000","97,000",,,,,"85,000","46,000",,,,,,,,,,,,,,,,
AverageDilutionEarnings,"7,048,000","1,683,000",,,,,,,,,,,,"1,084,000","1,099,000","1,797,000","1,412,000","1,422,000","1,296,000","1,042,000","1,265,000","1,153,000","1,314,000","1,459,000"
DilutedNIAvailtoComStockholders,"113,622,000","28,344,000","36,999,000","28,698,000","21,214,000","22,223,000","16,177,000","8,704,000","15,353,000","10,816,000","58,819,000","23,388,000","16,134,000","15,022,000","14,661,000","23,064,000","18,386,000","18,995,000","16,826,000","12,990,000","15,992,000","13,747,000","13,794,000","15,417,000"
BasicEPS,,"0.16","0.19","0.18","0.14","0.15","0.11","0.08","0.109","0.077",,"0.166","0.115","0.099",,"0.151","0.12","0.125",,"0.085","0.105","0.089",,"0.099"
DilutedEPS,,"0.16","0.19","0.18","0.14","0.15","0.11","0.08","0.1","0.071",,"0.153","0.105","0.098",,"0.151","0.12","0.124",,"0.085","0.104","0.089",,"0.099"
BasicAverageShares,,"163,809,000","161,545,000","159,226,000","146,119,000","145,338,000","143,916,000","111,155,000","140,892,000","140,892,000",,"140,892,000","140,892,000","140,892,000",,"140,892,000","140,892,000","140,892,000",,"140,892,000","140,892,000","140,892,000",,"140,892,000"
DilutedAverageShares,,"174,288,000","172,094,000","169,587,000","157,430,000","156,724,000","155,956,000","123,381,000","153,116,000","153,116,000",,"153,116,000","153,116,000","153,116,000",,"153,116,000","153,116,000","153,116,000",,"153,116,000","153,116,000","153,116,000",,"153,116,000"
TotalOperatingIncomeAsReported,,,,,,,,,,,,,,,,"26,992,000","26,396,000","26,535,000","23,188,000","19,408,000","21,645,000","20,641,000",,"16,877,000"
TotalExpenses,"189,132,000","48,162,000","46,442,000","50,076,000","44,452,000","45,951,000","44,400,000","42,764,000","49,811,000","44,912,000","43,971,000","41,675,000","37,758,000","37,251,000","34,470,000","32,711,000","30,636,000","29,054,000","26,285,000","24,219,000","22,026,000","21,544,000","19,303,000","17,766,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"106,961,000","26,758,000","30,291,000","28,698,000","21,214,000","22,223,000","16,262,000","8,750,000","15,353,000","10,816,000","25,934,000","23,388,000","16,134,000","13,938,000","13,562,000","21,267,000","16,974,000","17,573,000","15,530,000","11,948,000","14,727,000","12,594,000","12,480,000","13,958,000"
NormalizedIncome,"129,747,618.779","25,579,078.016","26,815,289.386","54,370,158.09","22,957,009.385","18,567,018.381","18,677,570","18,254,739.939","9,057,027.886","10,737,631.362","18,138,330","16,984,440","14,105,330","14,178,900","12,922,520","15,077,330","13,767,840","14,998,290","13,901,000","11,811,800","13,471,800","12,032,400","12,860,400","13,511,000"
InterestIncome,"12,000","0","6,000","0","6,000","5,000","4,000","0","11,000","9,000","3,000","5,000","0","1,000","1,000","16,000","52,000","110,000","113,000","127,000","115,000","112,000","79,000","4,000"
InterestExpense,"64,934,000","16,896,000","16,997,000","15,611,000","15,430,000","16,108,000","17,123,000","18,511,000","19,513,000","20,991,000","21,509,000","18,465,000","16,732,000","15,828,000","14,740,000","14,484,000","12,454,000","11,177,000","9,569,000","9,380,000","7,860,000","7,942,000","5,797,000","4,576,000"
NetInterestIncome,"-64,922,000","-16,896,000","-16,991,000","-15,611,000","-15,424,000","-16,103,000","-17,119,000","-18,511,000","-19,502,000","-20,982,000","-21,506,000","-18,460,000","-16,732,000","-15,827,000","-14,739,000","-14,468,000","-12,402,000","-11,067,000","-9,456,000","-9,253,000","-7,745,000","-7,830,000","-5,718,000","-4,572,000"
EBIT,"180,586,000","45,749,000","49,680,000","46,606,000","38,551,000","40,481,000","34,601,000","28,351,000","37,013,000","33,388,000","51,636,000","43,503,000","34,074,000","30,850,000","29,401,000","37,548,000","30,840,000","30,172,000","26,395,000","22,370,000","23,852,000","21,689,000","19,591,000","19,993,000"
EBITDA,"316,259,000"
ReconciledCostOfRevenue,"22,536,000","6,202,000","5,340,000","5,782,000","5,212,000","5,333,000","6,136,000","4,034,000","3,172,000","5,253,000","5,575,000","4,728,000","3,969,000","5,128,000","3,747,000","3,032,000","2,241,000","2,441,000","1,786,000","1,910,000","937,000","1,376,000","1,004,000","1,184,000"
ReconciledDepreciation,"132,035,000","33,132,000","32,576,000","35,742,000","30,585,000","29,985,000","29,032,000","31,516,000","40,939,000","30,081,000","29,747,000","27,519,000","24,570,000","23,572,000","22,175,000","21,614,000","20,521,000","19,380,000","17,303,000","15,742,000","14,920,000","14,794,000","12,939,000","12,114,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"106,961,000","26,758,000","30,291,000","28,698,000","21,214,000","22,223,000","16,262,000","8,750,000","15,353,000","10,816,000","25,934,000","23,388,000","16,134,000","13,938,000","13,562,000","21,267,000","16,974,000","17,573,000","15,530,000","11,948,000","14,727,000","12,594,000","12,480,000","13,958,000"
TotalUnusualItemsExcludingGoodwill,"-23,115,000","1,196,000","3,525,000","-26,070,000","-1,766,000","3,719,000","-3,309,000","-9,631,000","6,444,000","82,000","10,679,000","8,772,000","2,779,000","-330,000","876,000","8,479,000","4,392,000","3,527,000","2,715,000","227,000","2,092,000","936,000","-634,000","745,000"
TotalUnusualItems,"-23,115,000","1,196,000","3,525,000","-26,070,000","-1,766,000","3,719,000","-3,309,000","-9,631,000","6,444,000","82,000","10,679,000","8,772,000","2,779,000","-330,000","876,000","8,479,000","4,392,000","3,527,000","2,715,000","227,000","2,092,000","936,000","-634,000","745,000"
NormalizedEBITDA,"339,374,000","78,843,000","79,631,000","109,358,000","71,542,000","67,475,000","68,092,000","69,498,000","71,508,000","64,525,000","71,786,000","63,123,000","56,582,000","55,490,000","51,216,000","50,938,000","46,969,000","46,025,000","40,983,000","37,885,000","36,680,000","35,547,000","33,273,000","31,362,000"
TaxRateForCalcs,"0.014","0.014","0.014","0.015","0.013","0.017","0.27","0.013","0.023","0.044","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-328,381.221","17,078.016","49,289.386","-397,841.91","-22,990.615","63,018.381","-893,430","-126,260.061","148,027.886","3,631.362","2,883,330","2,368,440","750,330","-89,100","236,520","2,289,330","1,185,840","952,290","1,086,000","90,800","836,800","374,400","-253,600","298,000"
