name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006
		DeferredTax,,,,,,,,,"0","0","-440,000","0","-2,000","4,000","-178,000","11,000","-1,269,000","31,000","-35,000","0","-1,000","0",,,"50,000","-76,000","987,000","-1,686,000","133,000","233,000","-87,000","-16,000","248,000","106,000","1,085,000","-113,000","48,000","-204,000","-1,913,000","499,000","-2,168,000","162,000","-1,993,000","-684,000","-838,000","-830,000","-844,000","-916,000","-220,000","35,000","31,000","28,000","47,000","35,000","36,000","35,000","36,000","294,000",,,,,"283,000",,,
			DeferredIncomeTax,,,,,,,,,"0","0","-440,000","0","-2,000","4,000","-178,000","11,000","-1,269,000","31,000","-35,000","0","-1,000","0",,,"50,000","-76,000","987,000","-1,686,000","133,000","233,000","-87,000","-16,000","248,000","106,000","1,085,000","-113,000","48,000","-204,000","-1,913,000","499,000","-2,168,000","162,000","-1,993,000","-684,000","-838,000","-830,000","-844,000","-916,000","-220,000","35,000","31,000","28,000","47,000","35,000","36,000","35,000","36,000","294,000",,,,,"283,000",,,
		AmortizationOfSecurities,,,,,,,,,,,,,,"217,000","200,000","546,000",,,,,,,,,,,,,,,,,,,,,,"129,000",,,,,,,,"97,000","608,000","278,000","297,000","147,000",,"147,000","147,000","150,000",,,,,,,,,,,,
		AssetImpairmentCharge,"2,610,000","1,706,000",,,,"150,000",,,,,,,,,,,,,,,,,"453,000",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,"4,305,000","2,513,000","2,233,000","2,096,000","1,643,000","2,052,000","1,739,000","1,717,000","2,225,000","2,396,000","2,182,000","2,063,000","3,164,000","-579,000","922,000","1,400,000","883,000","675,000","502,000","318,000","1,848,000","1,591,000","2,004,000","840,000","746,000","189,000","1,222,000","583,000","1,065,000","1,431,000","674,000","891,000","989,000","7,782,000","1,530,000","1,755,000","6,659,000","-70,000","532,000","396,000","500,000","478,000","110,000","6,000",,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,,,,,,"149,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"42,160,000","10,184,000","9,726,000","10,754,000","11,496,000","4,474,000","4,972,000","4,544,000","4,575,000","3,568,000","3,390,000","3,603,000","2,351,000","1,612,000","1,862,000","1,675,000","1,148,000","619,000","2,233,000","709,000","444,000","516,000","116,000","1,147,000","305,000","58,000","203,000","-78,000","1,265,000","1,253,000","913,000","1,502,000","1,195,000","944,000","1,246,000","853,000","795,000","1,184,000","1,480,000","1,000,000","663,000","547,000","497,000","480,000","734,000","714,000","851,000","573,000","772,000","981,000","1,008,000","1,098,000","831,000","634,000",,,,,,,,,,,,
		OtherNonCashItems,"3,896,000","246,000","2,139,000","-833,000","2,643,000","640,000","841,000","757,000","1,138,000","1,238,000","1,377,000","1,299,000","530,000","1,034,000","716,000","1,027,000","601,000","-5,579,000","654,000","290,000","106,000","1,711,000","456,000","220,000","1,960,000","1,420,000","1,685,000","-4,336,000","1,820,000","1,261,000","1,604,000","3,257,000","3,759,000","95,000","295,000","263,000","860,000","414,000","6,803,000","-429,000","-2,884,000","-72,000","-4,873,000","751,000","-4,012,000","692,000","1,123,000","2,017,000","1,179,000","407,000","1,525,000","515,000","2,959,000","535,000","-330,000","1,267,000","1,510,000","1,981,000","1,424,000","2,580,000","-864,000","342,000","4,139,000","1,164,000",,
		ChangeInWorkingCapital,"-19,781,000","-4,356,000","-4,304,000","-8,955,000","-2,166,000","-8,451,000","3,374,000","-4,452,000","-9,281,000","-5,594,000","-713,000","-4,716,000","-1,533,000","-1,416,000","-6,742,000","-2,189,000","828,000","-1,610,000","-2,544,000","-3,017,000","208,000","-4,949,000","-7,749,000","-2,721,000","7,279,000","701,000","5,908,000","-1,339,000","-297,000","-5,154,000","-7,588,000","-2,818,000","-16,354,000","-16,595,000","51,617,000","2,537,000","-2,084,000","-7,095,000","-4,237,000","1,517,000","3,042,000","-8,267,000","3,231,000","571,000","201,000","-2,203,000","-5,337,000","-4,493,000","-12,071,000","-2,923,000","-6,755,000","-2,695,000","1,867,000","-5,931,000","-1,720,000","-2,784,000","-9,344,000","7,145,000","615,000","-1,917,000","-859,000","-5,009,000","2,617,000","693,000","-4,146,631","-68,369"
			ChangeInReceivables,"-6,576,000","1,674,000","-8,724,000","-156,000","630,000","-1,891,000","715,000","-4,542,000","-4,439,000","782,000","-772,000","-1,856,000","62,000","1,268,000","-2,923,000","-819,000","500,000","2,846,000","-1,201,000","-104,000","1,102,000","4,356,000","-2,658,000","7,725,000","3,530,000","-597,000","-2,278,000","2,609,000","-397,000","1,263,000","-1,401,000","3,047,000","-5,234,000","2,560,000","-236,000","-394,000","-636,000","-674,000","-2,986,000","1,733,000","950,000","685,000","-3,085,000","1,245,000","-399,000","-2,765,000","2,966,000","-4,870,000","505,000","-780,000","-3,159,000","2,379,000","113,000","-5,381,000","-1,040,000","-2,094,000","-1,420,000","-719,000","221,000","-916,000","541,000","-1,315,000","-184,000","3,064,000","-2,118,088","-2,033,912"
				ChangesInAccountReceivables,"-6,576,000","1,674,000","-8,724,000","-156,000","630,000","-1,891,000","715,000","-4,542,000","-4,439,000","782,000","-772,000","-1,856,000","62,000","1,268,000","-2,923,000","-819,000","500,000","2,846,000","-1,201,000","-104,000","1,102,000","4,356,000","-2,658,000","7,725,000","3,530,000","-597,000","-2,278,000","2,609,000","-397,000","1,263,000","-1,401,000","3,047,000","-5,234,000","2,560,000","-236,000","-394,000","-636,000","-674,000","-2,986,000","1,733,000","950,000","685,000","-3,085,000","1,245,000","-399,000","-2,765,000","2,966,000","-4,870,000","505,000","-780,000","-3,159,000","2,379,000","113,000","-5,381,000",,,,,,,,,,,,
			ChangeInInventory,"-23,429,000","-9,154,000","-3,929,000","-8,622,000","-1,724,000","-13,471,000","-5,472,000","-2,673,000","-5,306,000","-4,741,000","-3,961,000","-2,788,000","-3,565,000","-4,398,000","-2,907,000","-212,000","-172,000","-2,733,000","1,552,000","-677,000","-363,000","-254,000","-1,019,000","-4,645,000","2,970,000","-3,048,000","-3,254,000","-886,000","-630,000","-686,000","-1,214,000","-1,309,000","-586,000","-1,239,000","313,000","359,000","-1,692,000","-3,387,000","-2,178,000","-1,748,000","-1,365,000","-2,562,000","1,224,000","-3,089,000","4,037,000","-1,088,000","-1,364,000","-4,512,000","-5,358,000","-3,427,000","-1,873,000","-1,189,000","-1,023,000","-3,189,000","-2,768,000","-1,759,000","-328,000","-1,731,000","-2,972,000","-1,980,000","-1,535,000","-891,000","-993,000","-1,430,000","-927,055","-1,203,945"
			ChangeInPrepaidAssets,"-1,957,000","-1,848,000","-3,557,000","3,300,000","148,000","1,367,000","-644,000","-1,225,000","-78,000","-983,000","-77,000","-22,000","87,000","198,000","-857,000","540,000","266,000","-217,000","335,000","134,000","653,000","1,958,000","-723,000","505,000","403,000","889,000","601,000","796,000","740,000","335,000","720,000","1,503,000","2,712,000","-72,000","-1,177,000","1,080,000","153,000","394,000","487,000","48,000","-289,000","1,435,000","867,000","233,000","-423,000","664,000","-464,000","-284,000","-950,000","-432,000","1,074,000","579,000","678,000","-629,000","1,936,000","-2,762,000","-799,000","493,000","520,000","-38,000","-306,000","308,000","12,000","-55,000","-1,183,718","-41,282"
			ChangeInPayablesAndAccruedExpense,"8,991,000","6,369,000","11,381,000","-6,932,000","-1,827,000","5,118,000","7,135,000","5,473,000","2,563,000","771,000","5,796,000","1,331,000","3,275,000","2,248,000","1,087,000","-542,000","1,598,000","-450,000","6,309,000","-2,393,000","-1,456,000","-11,300,000","-3,349,000","-6,337,000","-974,000","2,297,000","9,765,000","-4,795,000","-927,000","-7,199,000","-1,227,000","-5,830,000","-29,167,000","52,000","53,067,000","1,511,000","161,000","-3,421,000","-65,000","1,015,000","3,535,000","-8,048,000","4,439,000","1,462,000","-3,154,000","1,044,000","-7,298,000","3,276,000","-6,191,000","2,419,000","-2,821,000","-3,680,000","1,539,000","2,396,000","4,051,000","492,000","614,000","190,000","984,000","-99,000","1,528,000","-2,666,000","561,000","1,183,000","-1,654,510","1,632,510"
				ChangeInPayable,"6,234,000","7,637,000","1,055,000","-4,095,000","1,637,000","2,160,000","2,884,000","-1,637,000","2,469,000","3,414,000","2,462,000","-781,000","1,003,000","3,319,000","-906,000","1,542,000","-428,000","-192,000","1,005,000","-51,000","1,887,000","-5,433,000","382,000","-8,324,000","173,000","2,904,000","3,486,000","-1,934,000","2,144,000","-487,000","-781,000","-2,406,000","-1,891,000","4,036,000","-1,932,000","-4,091,000","1,273,000","897,000","-1,961,000","3,511,000","-266,000","-3,083,000","1,550,000","2,280,000","-1,682,000","397,000","-3,819,000","1,905,000","-2,882,000","-407,000","-1,970,000","-142,000","-217,000","504,000",,,,,,,,,,,,
					ChangeInAccountPayable,"6,234,000","7,637,000","1,055,000","-4,095,000","1,637,000","2,160,000","2,884,000","-1,637,000","2,469,000","3,414,000","2,462,000","-781,000","1,003,000","3,319,000","-906,000","1,542,000","-428,000","-192,000","1,005,000","-51,000","1,887,000","-5,433,000","382,000","-8,324,000","173,000","2,904,000","3,486,000","-1,934,000","2,144,000","-487,000","-781,000","-2,406,000","-1,891,000","4,036,000","-1,932,000","-4,091,000","1,273,000","897,000","-1,961,000","3,511,000","-266,000","-3,083,000","1,550,000","2,280,000","-1,682,000","397,000","-3,819,000","1,905,000","-2,882,000","-407,000","-1,970,000","-142,000","-217,000","504,000",,,,,,,,,,,,
				ChangeInAccruedExpense,"2,757,000","-1,268,000","10,326,000","-2,837,000","-3,464,000","2,958,000","4,251,000","7,110,000","94,000","-2,643,000","3,334,000","2,112,000","2,272,000","-1,071,000","1,993,000","-2,084,000","2,026,000","-258,000","5,304,000","-2,342,000","-3,343,000","-5,867,000","-3,731,000","1,987,000","-1,147,000","-607,000","6,279,000","-2,861,000","-3,071,000","-6,712,000","-446,000","-3,424,000","-27,276,000","-3,984,000","54,999,000","5,602,000","-1,112,000","-4,318,000","1,896,000","-2,496,000","3,801,000","-4,965,000","2,889,000","-818,000","-1,472,000","647,000","-3,479,000","1,371,000","-3,309,000","2,826,000","-851,000","-3,538,000","1,756,000","1,892,000",,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-108,000","-119,000","-58,000","-76,000",,,"2,000","-53,000","0","0","135,000","1,000","57,000","69,000","-42,000","7,000","-92,000","37,000","51,000","-20,000","26,000","291,000","0","29,000","182,000","-20,000","-21,000","-69,000","81,000","3,000","-74,000","-35,000","-39,000","-128,000","7,000","-45,000","63,000","39,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,535"
			ChangeInOtherCurrentLiabilities,"3,298,000","-1,278,000","583,000","3,531,000","462,000","426,000","1,638,000","-1,432,000","-2,021,000","-1,423,000","-1,390,000","-1,208,000","-1,371,000","1,811,000","-1,100,000","-1,099,000","-1,097,000","-1,071,000",,,,,,,,,,,,,,,,,,,,,,,"168,000","-285,000","-602,000","79,000","25,000","-130,000",,"1,685,000","-319,000","-517,000",,"-798,000","364,000","643,000",,"4,828,000","-8,370,000","9,312,000","2,180,000","1,102,000","-1,020,000","-457,000","2,224,000","-1,132,000","-952,542","1,645,542"
			ChangeInOtherWorkingCapital,,,,,,,"2,000","-1,154,000","-1,701,000","-1,099,000","-444,000","-174,000","-78,000","-2,612,000","0","-64,000","-175,000","-22,000","-66,000","43,000","272,000","291,000","0","2,000","1,168,000","1,180,000","1,095,000","1,006,000","836,000","1,130,000","-4,392,000","-194,000","15,960,000","-17,768,000","-357,000","26,000","-133,000","-46,000","-487,000","352,000","43,000","508,000","388,000","641,000","115,000","72,000","1,672,000","212,000","242,000","-186,000","233,000","14,000","196,000","229,000","1,871,000","-1,489,000","959,000","-400,000","-318,000","14,000","-67,000","12,000","997,000","-937,000","2,759,817","-137,817"
InvestingCashFlow,"-145,175,000","-13,407,000","-19,997,000","-12,918,000","-98,853,000","-25,994,000","-11,018,000","-5,863,000","-4,349,000","-2,629,000","-2,595,000","-6,720,000","-2,649,000","-1,068,000","-3,467,000","-1,819,000","-2,301,000","-14,082,000","-179,000","-968,000","-3,371,000","-1,977,000","-1,960,000","68,294,000","-3,205,000","-1,170,000","-3,509,000","-1,482,000","-3,794,000","-3,462,000","-3,549,000","-2,876,000","-3,081,000","-1,494,000","-3,377,000","-3,544,000","-9,412,000","-2,769,000","-6,561,000","-4,187,000","-5,129,000","-3,519,000","-418,000","-4,281,000","-2,344,000","-2,473,000","-4,171,000","-5,584,000","-5,099,000","444,000","-2,106,000","-4,362,000","-3,756,000","-2,509,000","-1,961,000","-1,602,000","-5,058,000","-515,000","-485,000","-1,780,000","-1,626,000","-5,048,000","-3,676,000","-1,415,000","-2,606,413","-3,055,587"
	CashFlowFromContinuingInvestingActivities,"-145,175,000","-13,407,000","-19,997,000","-12,918,000","-98,853,000","-25,994,000","-11,018,000","-5,863,000","-4,349,000","-2,629,000","-2,595,000","-6,720,000","-2,649,000","-1,068,000","-3,467,000","-1,819,000","-2,301,000","-14,082,000","-179,000","-968,000","-3,371,000","-1,977,000","-1,960,000","68,294,000","-3,205,000","-1,170,000","-3,509,000","-1,482,000","-3,794,000","-3,462,000","-3,549,000","-2,876,000","-3,081,000","-1,494,000","-3,377,000","-3,544,000","-9,412,000","-2,769,000","-6,561,000","-4,187,000","-5,129,000","-3,519,000","-418,000","-4,281,000","-2,344,000","-2,473,000","-4,171,000","-5,584,000","-5,099,000","444,000","-2,106,000","-4,362,000","-3,756,000","-2,509,000","-1,961,000","-1,602,000","-5,058,000","-515,000","-485,000","-1,780,000","-1,626,000","-5,048,000","-3,676,000","-1,415,000","-2,606,413","-3,055,587"
		NetPPEPurchaseAndSale,"-66,599,000","-13,257,000","-19,598,000","-12,918,000","-20,826,000","-15,202,000","-10,236,000","-5,890,000","-4,349,000","-2,629,000","-2,595,000","-6,720,000","-2,649,000","-1,068,000","-3,217,000","-910,000","-1,801,000","-238,000","-411,000","-1,837,000","-3,371,000","-1,977,000","-1,606,000","-1,600,000","-4,005,000","-1,686,000","-3,509,000","-1,482,000","-3,794,000","-3,462,000","-3,549,000","-2,876,000","-3,081,000","-1,794,000","-3,377,000","-3,294,000","-5,162,000","-2,519,000","-3,636,000","-4,012,000","-4,479,000","-3,519,000","-173,000","-4,151,000","-2,219,000","-1,663,000","-2,371,000","-5,584,000","-4,928,000","-1,145,000","-2,106,000","-3,009,000","-3,756,000","-2,892,000","-2,515,000","-2,904,000","-5,058,000","-2,515,000","-1,585,000","-1,825,000","-1,526,000","-3,048,000","-2,576,000","-1,415,000","-2,606,463","-3,104,537"
			PurchaseOfPPE,"-66,599,000","-13,257,000","-19,598,000","-12,918,000","-20,826,000","-15,202,000","-10,263,000","-5,890,000","-4,349,000","-2,629,000","-2,595,000","-6,720,000","-2,649,000","-1,068,000","-3,217,000","-910,000","-1,977,000","-410,000","-411,000","-1,837,000","-3,371,000","-1,977,000","-1,606,000","-1,600,000","-4,005,000","-1,686,000","-3,509,000","-1,482,000","-3,794,000","-3,462,000","-3,549,000","-2,876,000","-3,081,000","-1,794,000","-3,377,000","-3,294,000","-5,162,000","-2,519,000","-3,636,000","-4,012,000","-4,479,000","-3,519,000","-173,000","-4,151,000","-2,219,000","-1,663,000","-2,371,000","-5,584,000","-4,928,000","-1,145,000","-2,166,000","-3,009,000","-3,756,000","-2,892,000","-2,525,000","-2,904,000","-5,058,000","-2,515,000","-1,585,000","-1,825,000","-1,526,000","-3,048,000","-2,576,000","-1,415,000","-2,606,463","-3,104,537"
			SaleOfPPE,,,,,,,,,,,"0","0","0","0","0","0","176,000","172,000",,"869,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,"-150,000","-150,000",,,,,,,,,"0",,,,"-250,000",,,,,,,,,,,,,,,,"0","0","0","0","0","-250,000","-250,000","-250,000","-925,000","-175,000","-650,000","0","-245,000","0","0","-445,000","-1,800,000","0",,,"0","-1,353,000",,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-150,000","-150,000",,,,,,,,,"0",,,,"-250,000",,,,,,,,,,,,,,,,"0","0","0","0","0","-250,000","-250,000","-250,000","-925,000","-175,000","-650,000","0","-245,000","0","0","-445,000","-1,800,000","0",,,"0",,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,"0","-21,097,000","-53,052,000","-9,081,000",,,,,"0","0","0","0","0","-759,000","-500,000","-13,844,000","0",,,,"-104,000",,,,,,,,"0","0",,,"0","0",,,"-2,000,000","0","0","0","0","-130,000","-125,000","-365,000","0","329,000",,,,,,,,,,,"0","45,000",,,"0","0","50","48,950"
			PurchaseOfBusiness,,,"0","-21,097,000","-53,052,000","-9,081,000",,,,,"0","0","0","0","0","-759,000","-500,000","-13,844,000",,,,,,,,,,,,,"0","0",,,"0","0",,,"-2,000,000","0","0","0","0","-130,000","-125,000","-365,000",,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,"-104,000",,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","329,000",,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"4,804,000","0","-399,000","0","-3,878,000","-1,711,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","383,000",,,,,"-900,000","0","1,687,000","-2,000,000",,,,
			PurchaseOfInvestment,"4,804,000","0","-399,000","0","-3,878,000","-1,711,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-900,000","0","1,687,000","-2,000,000",,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","383,000",,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"232,000","0","0","0","0","0","800,000","516,000","0","0","0","0","0","0","0","300,000","0","0","-4,000,000","0","0","0","0","0",,"0","0","0","0","-329,000","-1,260,000","1,589,000","0","0","0","0","554,000","1,302,000","0","2,000,000","2,000,000","0","-1,787,000",,"-1,100,000","0","0","0"
FinancingCashFlow,"183,887,000","2,697,000","-487,000","183,684,000","-2,007,000","130,776,000","109,821,000","-90,000","21,137,000","-39,000","964,000","55,443,000","11,478,000","-3,702,000","6,470,000","-129,000","2,961,000","44,583,000","7,801,000","-1,205,000","-2,532,000","13,757,000","4,530,000","-42,167,000","-4,218,000","-1,537,000","17,000","809,000","-3,652,000","-3,706,000","3,677,000","-431,000","7,176,000","20,312,000","5,126,000","5,173,000","-30,000","418,000","2,984,000","-241,000","5,062,000","671,000","-3,930,000","-1,833,000","-378,000","-774,000","-217,000","-1,497,000","40,017,000","4,762,000","384,000","-2,022,000","11,063,000","844,000","10,835,000","3,520,000","1,035,000","6,019,000","-957,000","31,443,000","-362,000","1,195,000","1,451,000","-653,000","29,647,199","3,327,801"
	CashFlowFromContinuingFinancingActivities,"183,887,000","2,697,000","-487,000","183,684,000","-2,007,000","130,776,000","109,821,000","-90,000","21,137,000","-39,000","964,000","55,443,000","11,478,000","-3,702,000","6,470,000","-129,000","2,961,000","44,583,000","7,801,000","-1,205,000","-2,532,000","13,757,000","4,530,000","-42,167,000","-4,218,000","-1,537,000","17,000","809,000","-3,652,000","-3,706,000","3,677,000","-431,000","7,176,000","20,312,000","5,126,000","5,173,000","-30,000","418,000","2,984,000","-241,000","5,062,000","671,000","-3,930,000","-1,833,000","-378,000","-774,000","-217,000","-1,497,000","40,017,000","4,762,000","384,000","-2,022,000","11,063,000","844,000","10,835,000","3,520,000","1,035,000","6,019,000","-957,000","31,443,000","-362,000","1,195,000","1,451,000","-653,000","29,647,199","3,327,801"
