name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
OperatingCashFlow,"405,263,000","205,816,000","52,488,000","40,591,000","106,368,000","-56,788,000","38,197,000","-10,868,000","177,913,000","-123,000,000","133,741,000","-14,930,000","-95,295,000","140,107,000","75,438,000","75,091,000","-11,952,000","-61,171,000","149,164,000","44,704,000","-58,649,000","66,342,000","39,059,000","130,984,000","34,431,000","-40,677,000","123,455,000","161,613,000","21,901,000","-54,344,000","34,451,000","30,824,000","39,148,000","20,260,000","29,164,000","66,147,000","16,635,000","41,340,000","42,935,000","33,475,000","38,691,000","62,609,000","48,391,000","32,592,000","26,649,000","45,499,000","37,526,000","15,761,000","14,918,000","32,245,000","-12,005,000","44,224,000","18,787,000","-1,301,000","7,009,000","27,213,000","1,377,000","27,002,000","-9,537,000","33,140,000","1,153,000","18,512,000","6,036,000","18,100,000","3,120,000","8,052,000","12,405,000","12,367,000","8,844,000","16,089,000","5,588,000","7,973,000","7,100,000","5,327,000","4,108,000","17,482,000","1,394,000","1,063,000","7,893,000","8,996,000","11,103,000","-1,100,000","7,724,000","6,766,000","-15,557,000","6,720,000","8,186,000","6,116,000","1,347,000","3,315,000","5,400,000","5,000,000","700,000","4,900,000","3,100,000","6,600,000","1,400,000","4,200,000","1,400,000","4,300,000","4,100,000","4,500,000","4,500,000","5,300,000","2,200,000","3,000,000","2,800,000","3,600,000","3,700,000","4,300,000","5,100,000","4,000,000","1,200,000","2,000,000","3,500,000","3,300,000","2,000,000","7,700,000","2,200,000","3,600,000","4,100,000","-2,400,000"
	CashFlowFromContinuingOperatingActivities,"405,263,000","205,816,000","52,488,000","40,591,000","106,368,000","-56,788,000","38,197,000","-10,868,000","177,913,000","-123,000,000","133,741,000","-14,930,000","-95,295,000","140,107,000","75,438,000","75,091,000","-11,952,000","-61,171,000","149,164,000","44,704,000","-58,649,000","66,342,000","39,059,000","130,984,000","34,431,000","-40,677,000","123,455,000","161,613,000","21,901,000","-54,344,000",,,,,,,,,,,,,,,,,,,,,,,,,"7,009,000","27,213,000","1,377,000","27,002,000","-9,537,000","33,140,000","1,153,000","18,512,000","6,036,000","18,100,000","3,120,000","8,052,000","12,405,000","12,367,000","8,844,000","16,089,000","5,588,000","7,973,000","7,100,000","5,327,000","4,108,000","17,482,000","1,394,000","1,063,000","7,893,000","8,996,000","11,103,000","-1,100,000","7,724,000","6,766,000","-15,557,000","6,720,000","8,186,000","6,116,000","1,347,000","3,315,000","5,400,000","5,000,000","700,000","4,900,000","3,100,000","6,600,000","1,400,000","4,200,000","1,400,000","4,300,000","4,100,000","4,500,000","4,500,000","5,300,000","2,200,000","3,000,000","2,800,000","3,600,000","3,700,000","4,300,000","5,100,000","4,000,000","1,200,000","2,000,000","3,500,000","3,300,000","2,000,000","7,700,000","2,200,000","3,600,000","4,100,000","-2,400,000"
		NetIncomeFromContinuingOperations,"151,531,000","33,547,000","37,054,000","40,063,000","40,867,000","57,908,000","31,521,000","29,992,000","20,130,000","2,008,000","38,415,000","37,446,000","46,625,000","45,110,000","44,420,000","31,964,000","36,710,000","33,826,000","16,511,000","26,421,000","25,284,000","23,972,000","23,635,000","23,179,000","22,900,000","21,216,000","21,160,000","16,220,000","15,394,000","15,240,000",,,,,,,,,,,,,,,,,,,,,,,,,"232,000","7,558,000","7,985,000","8,277,000","8,755,000","15,259,000","125,000","6,962,000","6,949,000","6,632,000","7,043,000","6,501,000","6,218,000","6,325,000","6,207,000","5,459,000","4,048,000","4,691,000","5,057,000","4,647,000","4,557,000","4,515,000","4,557,000","4,552,000","4,572,000","7,309,000","424,000","4,065,000","3,856,000","3,842,000","3,587,000","3,302,000","2,286,000","2,914,000","2,716,000","3,268,000","3,200,000","3,200,000","5,200,000","3,200,000","2,900,000","2,900,000","2,700,000","2,900,000","2,800,000","2,600,000","2,600,000","2,600,000","2,700,000","2,200,000","2,300,000","2,300,000","2,100,000","2,700,000","2,500,000","1,900,000","2,300,000","1,900,000","2,100,000","1,900,000","1,800,000","1,800,000","2,100,000","1,300,000","1,500,000","1,500,000","800,000","1,800,000"
		OperatingGainsLosses,"-50,056,000","-6,050,000","-5,048,000","-20,712,000","-18,246,000","-35,280,000","-36,088,000","-92,517,000","94,000","-21,782,000","-10,257,000","-14,905,000","-13,877,000","-7,990,000","-9,523,000","-11,235,000","-10,952,000","-8,790,000","-4,035,000","-4,161,000","-5,020,000","-5,837,000","-2,904,000","-11,503,000","-7,955,000","-5,771,000","-4,606,000","-10,560,000","-5,488,000","-4,629,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,300,000","1,000,000","-200,000","-200,000","-500,000","0","300,000","-100,000","100,000","-100,000","0","-100,000","600,000","-500,000","0","400,000",,,,,"0","-200,000","-100,000","5,000,000",,,,
			GainLossOnSaleOfPPE,"-821,000","-3,000","-321,000","168,000","-665,000","-22,000","3,000","0","35,000","0","181,000","11,000","-984,000","-89,000","-10,000","37,000","-233,000","8,000","12,000","7,000","34,000","512,000","10,000","3,000","97,000","5,000","68,000","18,000","15,000","4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-813,000","0","-49,000","-764,000","0","-1,357,000","-15,000","0","-31,000","0","0","-343,000","8,000","-13,000","0",,,,"-91,000","-57,000","0","0","0","0","-1,257,000","71,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000",,,"200,000","-100,000","0","0","0","-100,000","0","100,000","0","400,000",,,,,"0","-200,000","-100,000","5,000,000",,,,
		DepreciationAmortizationDepletion,"50,095,000","12,804,000","12,929,000","11,962,000","12,400,000","10,059,000","11,906,000","9,480,000","8,310,000","4,937,000","2,359,000","4,219,000","1,198,000","409,000","-193,000","1,835,000","1,204,000","650,000","1,291,000","916,000","-8,941,000","11,566,000","2,252,000","751,000","-651,000","739,000","900,000","2,366,000","-1,085,000","3,772,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,400,000","700,000","600,000","700,000","300,000","-100,000","1,700,000","800,000","500,000","1,400,000","0","300,000","-1,000,000","-400,000","700,000","2,700,000","1,700,000","-300,000","600,000","1,000,000","800,000","100,000","700,000","300,000","200,000","300,000","300,000","300,000"
			DepreciationAndAmortization,"50,095,000","12,804,000","12,929,000","11,962,000","12,400,000","10,059,000","11,906,000","9,480,000","8,310,000","4,937,000","2,359,000","4,219,000","1,198,000","409,000","-193,000","1,835,000","1,204,000","650,000","1,291,000","916,000","-8,941,000","11,566,000","2,252,000","751,000","-651,000","739,000","900,000","2,366,000","-1,085,000","3,772,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,400,000","700,000","600,000","700,000","300,000","-100,000","1,700,000","800,000","500,000","1,400,000","0","300,000","-1,000,000","-400,000","700,000","2,700,000","1,700,000","-300,000","600,000","1,000,000","800,000","100,000","700,000","300,000","200,000","300,000","300,000","300,000"
				Depreciation,"50,095,000","12,804,000","12,929,000","11,962,000","12,400,000","10,059,000","11,906,000","9,480,000","8,310,000","4,937,000","2,359,000","4,219,000","1,198,000","409,000","-193,000","1,835,000","1,204,000","650,000","1,291,000","916,000","-8,941,000","11,566,000","2,252,000","751,000","-651,000","739,000","900,000","2,366,000","-1,085,000","3,772,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"10,518,000","4,649,000","6,340,000","96,000","-567,000","5,542,000","-5,168,000","1,318,000","-7,021,000","-2,791,000","6,130,000","5,326,000","2,636,000","5,949,000","9,109,000","3,859,000","1,486,000","1,990,000","36,278,000","-550,000","-1,727,000","3,946,000","5,374,000","1,818,000","1,013,000","2,832,000","9,957,000","-2,124,000","-490,000","6,408,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-600,000","0","0","200,000","-100,000","0","0","-100,000","-400,000","100,000",,,"-200,000","400,000","0","-700,000","-100,000","-300,000","-200,000","-200,000","200,000","-200,000","600,000","-1,300,000","600,000","0",,
