name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
		UnrealizedGainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"161,000,000","44,000,000","28,000,000","50,000,000","39,000,000","35,000,000","39,000,000","35,000,000","36,000,000","36,000,000","35,000,000","36,000,000","34,000,000","30,000,000","39,000,000","36,000,000","37,000,000","32,000,000","30,000,000","30,000,000","30,000,000","31,000,000","33,000,000","33,000,000","34,000,000","34,000,000","37,000,000","38,000,000","35,000,000","35,000,000","33,000,000","34,000,000","33,000,000","30,000,000","37,000,000","35,000,000","38,000,000","33,000,000","36,000,000","32,000,000","34,000,000","32,000,000","44,000,000","21,000,000","38,000,000","42,000,000","47,000,000","41,000,000","31,000,000","39,000,000","44,000,000","52,000,000","46,000,000","40,000,000","34,000,000","39,000,000",,,,,,,,,,,,,,,
		OtherNonCashItems,,,,"-5,000,000",,,,"-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000","153,000,000","323,000,000","138,000,000","-508,000,000","236,000,000","-116,000,000","-279,000,000","-201,000,000","-338,000,000","147,000,000","-114,000,000","-397,000,000","1,284,000,000","-242,000,000","-477,000,000","29,000,000","-245,000,000","-136,000,000","-228,000,000","-173,000,000","-243,000,000","-168,000,000","-131,000,000","-193,000,000","-54,000,000","-241,000,000","-110,000,000","37,000,000","210,000,000"
		ChangeInWorkingCapital,"1,956,000,000","-535,000,000","956,000,000","410,000,000","1,125,000,000","-1,521,000,000","-788,000,000","1,319,000,000","998,000,000","1,463,000,000","-441,000,000","941,000,000","455,000,000","-304,000,000","842,000,000","-5,000,000","298,000,000","-998,000,000","-24,000,000","-98,000,000","292,000,000","-525,000,000","-195,000,000","28,000,000","379,000,000","99,000,000","354,000,000","-27,000,000","142,000,000","284,000,000","-363,000,000","1,115,000,000","-521,000,000","-32,000,000","-93,000,000","810,000,000","25,000,000","-935,000,000","160,000,000","75,000,000","-93,000,000","-119,000,000","241,000,000","491,000,000","-71,000,000","116,000,000","-466,000,000","471,000,000","832,000,000","-594,000,000","-424,000,000","238,000,000","-835,000,000","-745,000,000","93,000,000","-222,000,000","-36,000,000","-237,000,000","-59,000,000","501,000,000","-186,000,000","-199,000,000","-204,000,000","-2,000,000","235,000,000","-16,000,000","516,000,000","-91,000,000","74,000,000","-73,000,000","92,000,000"
			ChangeInReceivables,"-365,000,000","-83,000,000","-160,000,000","-124,000,000","2,000,000","-238,000,000","-432,000,000","-85,000,000","-118,000,000","-13,000,000","119,000,000","85,000,000","-5,000,000","125,000,000","-134,000,000","-143,000,000","-43,000,000","-78,000,000","-12,000,000","-277,000,000","-109,000,000","-59,000,000","27,000,000","-151,000,000","36,000,000","-62,000,000","17,000,000","-16,000,000","-94,000,000","-184,000,000","-77,000,000","-52,000,000","-150,000,000","-144,000,000","-129,000,000","101,000,000","-162,000,000","-77,000,000","9,000,000","-100,000,000","-32,000,000","-7,000,000","-121,000,000","18,000,000","191,000,000","-348,000,000","-65,000,000","71,000,000","-223,000,000","-267,000,000","81,000,000","-234,000,000","-276,000,000","303,000,000","388,000,000","-429,000,000","-69,000,000","-90,000,000","-55,000,000","109,000,000","-190,000,000","-47,000,000","83,000,000","-18,000,000","-85,000,000","-183,000,000","104,000,000","122,000,000","62,000,000","-358,000,000","23,000,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103,000,000","33,000,000","-70,000,000","38,000,000","-33,000,000","-36,000,000","-96,000,000","98,000,000","7,000,000","-94,000,000","172,000,000",,,,
			ChangeInPayablesAndAccruedExpense,"2,000,000","-461,000,000","154,000,000","-7,000,000","316,000,000","-163,000,000","223,000,000","111,000,000","227,000,000","-432,000,000","89,000,000","48,000,000","86,000,000","-177,000,000","-2,000,000","122,000,000","153,000,000","-373,000,000","225,000,000","118,000,000","122,000,000","-259,000,000","197,000,000","172,000,000","99,000,000","-295,000,000","123,000,000","103,000,000","52,000,000","-196,000,000","85,000,000","150,000,000","85,000,000","-183,000,000","72,000,000","85,000,000","170,000,000","-193,000,000","81,000,000","161,000,000","94,000,000","-165,000,000","31,000,000","-36,000,000","181,000,000","-256,000,000","89,000,000","23,000,000","244,000,000","-161,000,000",,"-54,000,000","98,000,000","-172,000,000","-94,000,000","-116,000,000","92,000,000","-389,000,000","102,000,000","-171,000,000","170,000,000","-113,000,000","46,000,000","8,000,000",,,"14,000,000",,,,
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92,000,000","-389,000,000","102,000,000","-171,000,000","170,000,000","-113,000,000","46,000,000","8,000,000",,,"14,000,000",,,,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-139,000,000","-270,000,000","-9,000,000","469,000,000","-139,000,000","-163,000,000","46,000,000","8,000,000",,,"14,000,000",,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,"-114,000,000","131,000,000","-21,000,000","143,000,000","-32,000,000","-9,000,000","-98,000,000","91,000,000","-3,000,000","-93,000,000","5,000,000","319,000,000","-494,000,000","71,000,000","-36,000,000","84,000,000","696,000,000","-499,000,000","-23,000,000","-325,000,000","517,000,000","-274,000,000","-353,000,000","-164,000,000","-167,000,000","168,000,000","-91,000,000","-61,000,000","111,000,000","-19,000,000","6,000,000","-28,000,000","-177,000,000","-105,000,000","127,000,000","452,000,000","-62,000,000","67,000,000","77,000,000",,,,"33,000,000","-70,000,000","38,000,000","-33,000,000","-36,000,000","-96,000,000","98,000,000","7,000,000","-94,000,000","172,000,000",,,,
			ChangeInOtherCurrentLiabilities,,,,,,"144,000,000","-406,000,000","532,000,000","414,000,000","-681,000,000","344,000,000","-209,000,000","-36,000,000","316,000,000","-497,000,000","148,000,000","176,000,000","29,000,000","6,000,000","142,000,000","143,000,000","304,000,000","735,000,000","-16,000,000","-278,000,000","-382,000,000","273,000,000","-436,000,000","521,000,000","-265,000,000","-398,000,000","-241,000,000","-159,000,000","-85,000,000","612,000,000","378,000,000","837,000,000","-121,000,000","-625,000,000","275,000,000","-91,000,000","23,000,000","147,000,000","30,000,000","36,000,000","12,000,000","-114,000,000","-212,000,000","797,000,000","-249,000,000","-306,000,000","61,000,000","240,000,000","16,000,000",,,,"-270,000,000","-9,000,000","469,000,000","-139,000,000","-163,000,000","46,000,000","8,000,000",,,"14,000,000",,,,
			ChangeInOtherWorkingCapital,"-1,060,000,000","138,000,000","-119,000,000","-421,000,000","-658,000,000","407,000,000","116,000,000","718,000,000","1,284,000,000","-1,556,000,000","160,000,000","-69,000,000","46,000,000","293,000,000","-525,000,000","267,000,000","199,000,000","-82,000,000","62,000,000","300,000,000","184,000,000","218,000,000","747,000,000","-32,000,000","-231,000,000","-187,000,000","88,000,000","-360,000,000","596,000,000","275,000,000","-1,005,000,000","-116,000,000","-85,000,000","160,000,000","497,000,000","449,000,000","832,000,000","-109,000,000","376,000,000","-323,000,000","-32,000,000","-122,000,000","254,000,000","278,000,000","-420,000,000","645,000,000","-731,000,000","766,000,000","119,000,000","-44,000,000","-779,000,000","527,000,000","-964,000,000","-969,000,000","-526,000,000","323,000,000","-296,000,000","479,000,000","-27,000,000","56,000,000","6,000,000","160,000,000","-283,000,000","-98,000,000","225,000,000","261,000,000","212,000,000","-117,000,000","12,000,000","285,000,000","69,000,000"
InvestingCashFlow,"-5,236,000,000","-1,665,000,000","-3,007,000,000","-464,000,000","-100,000,000","-809,000,000","-473,000,000","-1,525,000,000","-856,000,000","-40,000,000","-1,498,000,000","-107,000,000","-1,148,000,000","-481,000,000","-238,000,000","-565,000,000","129,000,000","87,000,000","-93,000,000","-333,000,000","16,000,000","211,000,000","-438,000,000","-429,000,000","61,000,000","2,000,000","-67,000,000","-265,000,000","-364,000,000","182,000,000","-543,000,000","-330,000,000","303,000,000","-145,000,000","-659,000,000","-833,000,000","301,000,000","389,000,000","3,304,000,000","940,000,000","407,000,000","-234,000,000","-87,000,000","-463,000,000","-523,000,000","-73,000,000","193,000,000","-909,000,000","-1,045,000,000","839,000,000","-268,000,000","-899,000,000","-3,189,000,000","-2,077,000,000","-612,000,000","246,000,000","-106,000,000","487,000,000","314,000,000","811,000,000","2,208,000,000","1,162,000,000","133,000,000","2,220,000,000","682,000,000","488,000,000","-164,000,000","-351,000,000","774,000,000","-514,000,000","-2,236,000,000"
	CashFlowFromContinuingInvestingActivities,"-5,236,000,000","-1,665,000,000","-3,007,000,000","-464,000,000","-100,000,000","-809,000,000","-473,000,000","-1,525,000,000","-856,000,000","-40,000,000","-1,498,000,000","-107,000,000","-1,148,000,000","-481,000,000","-238,000,000","-565,000,000","129,000,000","87,000,000","-93,000,000","-333,000,000","16,000,000","211,000,000","-438,000,000","-429,000,000","61,000,000","2,000,000","-67,000,000","-265,000,000","-364,000,000","182,000,000","-543,000,000","-330,000,000","303,000,000","-145,000,000","-659,000,000","-833,000,000","301,000,000","389,000,000","3,304,000,000","940,000,000","407,000,000","-234,000,000","-87,000,000","-463,000,000","-523,000,000","-73,000,000","193,000,000","-909,000,000","-1,045,000,000","839,000,000","-268,000,000","-899,000,000","-3,189,000,000","-2,077,000,000","-612,000,000","246,000,000","-106,000,000","487,000,000","314,000,000","811,000,000","2,208,000,000","1,162,000,000","133,000,000","2,220,000,000","682,000,000","488,000,000","-164,000,000","-351,000,000","774,000,000","-514,000,000","-2,236,000,000"
		CapitalExpenditureReported,,,,,,,"-40,000,000","-45,000,000","-33,000,000","-29,000,000","-43,000,000","-33,000,000","-36,000,000","-31,000,000","-45,000,000","-48,000,000","-36,000,000","-33,000,000","-37,000,000","-53,000,000","-39,000,000","-33,000,000","-26,000,000","-30,000,000","-8,000,000","-28,000,000","-24,000,000","-42,000,000","-38,000,000","-29,000,000","-24,000,000","-49,000,000","-20,000,000","-20,000,000","-37,000,000","-30,000,000","-24,000,000","-14,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-142,000,000","-44,000,000","-34,000,000","-31,000,000","-33,000,000","-22,000,000","-40,000,000","-45,000,000","-33,000,000","-29,000,000","-43,000,000","-33,000,000","-36,000,000","-31,000,000","-45,000,000","-48,000,000","-36,000,000","-33,000,000","-37,000,000","-53,000,000","-39,000,000","-33,000,000","-26,000,000","-30,000,000","-8,000,000","-28,000,000","-24,000,000","-42,000,000","-38,000,000","-29,000,000","-24,000,000","-49,000,000","-20,000,000","-20,000,000","-37,000,000","-30,000,000","-24,000,000","-14,000,000","6,000,000","-44,000,000","-38,000,000","-61,000,000","-101,000,000","-60,000,000","-42,000,000","-47,000,000","-43,000,000","-34,000,000","-33,000,000","-21,000,000","-27,000,000","-21,000,000","-20,000,000","-15,000,000","-25,000,000","-20,000,000","-36,000,000","-44,000,000","-41,000,000","-83,000,000","-79,000,000","-68,000,000","-72,000,000","-47,000,000","-34,000,000","-34,000,000","-47,000,000","-40,000,000","-27,000,000","-27,000,000","-30,000,000"
			PurchaseOfPPE,"-142,000,000","-44,000,000","-34,000,000","-31,000,000","-33,000,000","-22,000,000","-40,000,000","-45,000,000","-33,000,000","-29,000,000","-43,000,000","-33,000,000","-36,000,000","-31,000,000","-45,000,000","-48,000,000","-36,000,000","-33,000,000","-37,000,000","-53,000,000","-39,000,000","-33,000,000","-26,000,000","-30,000,000","-8,000,000","-28,000,000","-24,000,000","-42,000,000","-38,000,000","-29,000,000","-24,000,000","-49,000,000","-20,000,000","-20,000,000","-37,000,000","-30,000,000","-24,000,000","-14,000,000","6,000,000","-44,000,000","-38,000,000","-61,000,000","-101,000,000","-60,000,000","-42,000,000","-47,000,000","-43,000,000","-34,000,000","-33,000,000","-21,000,000","-27,000,000","-21,000,000","-20,000,000","-15,000,000","-25,000,000","-20,000,000","-36,000,000","-44,000,000","-68,000,000","-83,000,000","-87,000,000","-68,000,000","-72,000,000","-47,000,000","-34,000,000","-34,000,000","-47,000,000","-40,000,000","-27,000,000","-27,000,000","-31,000,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","27,000,000","0",,,,,,,"0",,,,"1,000,000"
		NetBusinessPurchaseAndSale,"-642,000,000","-7,000,000","-521,000,000","11,000,000","-125,000,000","-497,000,000","-126,000,000","-192,000,000","-41,000,000","8,000,000","977,000,000","70,000,000","-2,000,000","-71,000,000","82,000,000","-49,000,000","628,000,000","14,000,000","86,000,000","-30,000,000","14,000,000","11,000,000","339,000,000","96,000,000","117,000,000","24,000,000","-35,000,000","-250,000,000","-377,000,000","-7,000,000","-456,000,000","-358,000,000","-43,000,000","-324,000,000","-251,000,000","-558,000,000","177,000,000","159,000,000","1,927,000,000","-306,000,000","-585,000,000","-324,000,000","-179,000,000","-763,000,000","-1,154,000,000","-625,000,000","-1,928,000,000","1,008,000,000","-1,470,000,000","-404,000,000",,,,,,,,,"0",,,,"-514,000,000",,,,,,,,
			PurchaseOfBusiness,"-1,632,000,000","-190,000,000","-718,000,000","-283,000,000","-441,000,000","-737,000,000","-278,000,000","-303,000,000","-243,000,000","-133,000,000","-120,000,000","-132,000,000","-189,000,000","-203,000,000","-84,000,000","-99,000,000","-112,000,000","-116,000,000","-176,000,000","-253,000,000","-554,000,000","-285,000,000","-279,000,000","-250,000,000","-158,000,000","-158,000,000","-615,000,000","-820,000,000","-840,000,000","-403,000,000","-830,000,000","-867,000,000","-759,000,000","-742,000,000","-640,000,000","-936,000,000","-970,000,000","-531,000,000","-389,000,000","-306,000,000","-585,000,000","-324,000,000","-329,000,000","-757,000,000","-1,156,000,000","-629,000,000","-1,935,000,000","1,010,000,000","-1,471,000,000","-405,000,000",,,,,,,,,"0",,,,"514,000,000",,,,,,,,
			SaleOfBusiness,"990,000,000","183,000,000","197,000,000","294,000,000","316,000,000","240,000,000","152,000,000","111,000,000","202,000,000","141,000,000","1,097,000,000","202,000,000","187,000,000","132,000,000","166,000,000","50,000,000","740,000,000","130,000,000","262,000,000","223,000,000","568,000,000","296,000,000","618,000,000","346,000,000","275,000,000","182,000,000","580,000,000","570,000,000","463,000,000","396,000,000","374,000,000","509,000,000","716,000,000","418,000,000","389,000,000","378,000,000","1,147,000,000","690,000,000",,,,,,,"2,000,000","4,000,000",,,"1,000,000","1,000,000",,,,,,,,,"0",,,,"-1,028,000,000",,,,,,,,
		NetInvestmentPurchaseAndSale,"-4,416,000,000","-1,741,000,000","-2,359,000,000","-453,000,000","137,000,000","-356,000,000","-372,000,000","-1,349,000,000","-786,000,000","-47,000,000","-2,370,000,000","-67,000,000","-1,124,000,000","-56,000,000","-249,000,000","-443,000,000","-484,000,000","72,000,000","-282,000,000","-204,000,000","39,000,000","221,000,000","-771,000,000","-565,000,000","-143,000,000","-270,000,000","-9,000,000","27,000,000","46,000,000","140,000,000","-57,000,000","63,000,000","352,000,000","182,000,000","-391,000,000","-286,000,000","114,000,000","212,000,000","1,147,000,000","1,245,000,000","970,000,000","190,000,000","327,000,000","424,000,000","782,000,000","662,000,000","2,242,000,000","-1,735,000,000","504,000,000","1,314,000,000","6,188,000,000","-846,000,000","-3,174,000,000","-2,031,000,000","5,000,000","380,000,000","-15,000,000","382,000,000","1,100,000,000","635,000,000","1,963,000,000","1,548,000,000","3,430,000,000","1,316,000,000","623,000,000","517,000,000","15,000,000","260,000,000","616,000,000","-496,000,000","-2,267,000,000"
			PurchaseOfInvestment,"-15,857,000,000","-3,977,000,000","-4,933,000,000","-3,960,000,000","-2,987,000,000","-3,487,000,000","-3,439,000,000","-4,178,000,000","-3,628,000,000","-2,902,000,000","-4,648,000,000","-2,364,000,000","-3,275,000,000","-2,220,000,000","-2,131,000,000","-2,931,000,000","-2,557,000,000","-1,513,000,000","-1,833,000,000","-1,355,000,000","-1,529,000,000","-1,189,000,000","-1,979,000,000","-1,614,000,000","-1,784,000,000","-1,412,000,000","-1,279,000,000","-1,109,000,000","-1,180,000,000","-1,300,000,000","-1,688,000,000","-1,000,000,000","-707,000,000","-1,140,000,000","-1,766,000,000","-1,763,000,000","-1,325,000,000","-1,273,000,000","-1,742,000,000","-1,045,000,000","-968,000,000","-1,605,000,000","-1,932,000,000","-1,464,000,000","-1,803,000,000","-2,459,000,000","-824,000,000","-2,544,000,000","-1,805,000,000","-2,619,000,000","14,386,000,000","-4,368,000,000","-5,664,000,000","-4,586,000,000","-1,218,000,000","-752,000,000","-1,218,000,000","-768,000,000","-788,000,000","-434,000,000","-664,000,000","-22,000,000","2,560,000,000","-657,000,000","-887,000,000","-1,167,000,000","-2,411,000,000","-1,848,000,000","-3,174,000,000","-1,906,000,000","-4,520,000,000"
			SaleOfInvestment,"11,441,000,000","2,236,000,000","2,574,000,000","3,507,000,000","3,124,000,000","3,131,000,000","3,067,000,000","2,829,000,000","2,842,000,000","2,855,000,000","2,278,000,000","2,297,000,000","2,151,000,000","2,164,000,000","1,882,000,000","2,488,000,000","2,073,000,000","1,585,000,000","1,551,000,000","1,151,000,000","1,568,000,000","1,410,000,000","1,208,000,000","1,049,000,000","1,641,000,000","1,142,000,000","1,270,000,000","1,136,000,000","1,226,000,000","1,440,000,000","1,631,000,000","1,063,000,000","1,059,000,000","1,322,000,000","1,375,000,000","1,477,000,000","1,439,000,000","1,485,000,000","2,889,000,000","2,290,000,000","1,938,000,000","1,795,000,000","2,259,000,000","1,888,000,000","2,585,000,000","3,121,000,000","3,066,000,000","809,000,000","2,309,000,000","3,933,000,000","-8,198,000,000","3,522,000,000","2,490,000,000","2,555,000,000","1,223,000,000","1,132,000,000","1,203,000,000","1,150,000,000","1,888,000,000","1,069,000,000","2,627,000,000","1,570,000,000","870,000,000","1,973,000,000","1,510,000,000","1,684,000,000","2,426,000,000","2,108,000,000","3,790,000,000","1,410,000,000","2,253,000,000"
