name,ttm,03/31/2022,01/31/2022,09/30/2021,06/30/2021,03/31/2021,01/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,04/30/2018,03/31/2018,01/31/2018,12/31/2017,09/30/2017,06/30/2017,04/30/2017,03/31/2017,01/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,01/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990
		DepreciationAndAmortizationInIncomeStatement,"46,290,000","11,833,000","12,871,000","11,074,000","10,512,000","11,256,000","15,250,000","15,250,000","11,820,000","12,203,000","12,282,000","16,728,000","12,810,000","13,202,000","13,200,000","17,585,000","13,334,000","13,732,000",,"14,279,000",,"19,207,000","942,000","674,000",,"407,000",,"313,000","683,000","673,000","412,000",,"446,000","1,511,000","2,610,000","1,387,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,858,000","19,098,000","12,339,000","13,717,000","13,410,000","17,300,000","12,200,000","11,400,000","10,400,000","13,700,000","9,800,000","9,600,000","9,600,000","13,100,000","9,500,000","9,200,000","9,100,000","12,200,000","8,900,000","9,100,000","9,000,000","12,000,000","9,100,000","19,100,000","10,100,000","11,500,000","8,400,000","8,200,000","13,000,000","18,000,000","11,000,000","14,200,000","14,800,000","16,700,000","8,400,000","12,700,000","14,800,000",,,,,
			DepreciationIncomeStatement,"46,290,000","11,833,000","12,871,000","11,074,000","10,512,000","11,256,000","15,250,000","15,250,000","11,820,000","12,203,000","12,282,000","16,728,000","12,810,000","13,202,000","13,200,000","17,585,000","13,334,000","13,732,000",,"14,279,000",,"19,207,000","942,000","674,000",,"407,000",,"313,000","683,000","673,000","412,000",,"446,000","1,511,000","2,610,000","1,387,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,"650,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-878,000","-27,872,000","-18,934,000","-23,687,000","-2,987,000","-9,380,000","-34,322,000","-8,725,000","-17,234,000","-18,361,000","-23,124,000","-15,247,000","-11,942,000","-16,805,000","-12,222,000","-12,638,000","-7,244,000","-7,157,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"258,959,000","50,793,000","77,160,000","62,317,000","67,916,000","64,024,000","86,512,000","86,512,000","66,537,000","61,416,000","33,558,000","59,084,000","53,982,000","44,589,000","47,738,000","65,387,000","40,322,000","50,391,000",,"45,951,000",,"66,074,000","52,124,000","59,269,000",,"61,795,000",,"77,724,000","62,680,000","65,142,000","54,799,000",,"62,907,000","42,638,000","51,726,000","47,631,000","64,566,000","37,290,000","44,644,000","40,178,000","58,652,000","33,266,000","35,821,000","29,530,000","42,180,000","26,927,000","33,534,000","28,331,000","27,484,000","21,271,000","24,864,000","17,685,000","30,360,000","54,068,000","41,848,000","31,150,000","43,731,000","66,663,000","57,119,000","53,110,000","54,376,000","45,830,000","54,922,000","48,383,000","67,522,000","48,274,000","59,771,000","48,122,000","63,518,000","54,745,000","44,901,000","38,000,000","44,049,000","36,048,000","39,034,000","35,787,000","44,427,000","30,876,000","38,081,000","34,793,000","41,072,000","30,890,000","34,825,000","32,122,000","42,387,000","24,387,000","41,021,000","29,515,000","49,311,000","35,746,000","38,109,000","32,740,000","45,196,000","37,185,000","39,141,000","31,691,000","40,700,000","35,600,000","33,900,000","46,200,000","34,000,000","24,400,000","26,400,000","58,600,000","28,200,000","21,000,000","22,100,000","18,100,000","24,200,000","16,800,000","18,000,000","14,300,000","22,400,000","14,900,000","13,700,000","7,900,000","800,000","400,000","6,800,000","1,600,000","10,600,000","-500,000","-32,400,000","-19,700,000","35,300,000","36,900,000","25,800,000","20,700,000","366,900,000","-768,000,000","289,300,000","263,500,000","343,800,000"
NetNonOperatingInterestIncomeExpense,"-78,164,000","-26,481,000","-20,187,000","-16,338,000","-15,158,000","-15,227,000","-20,735,000","-20,735,000","-15,692,000","-15,700,000","-15,409,000","-19,942,000","-17,823,000","-36,494,000","-13,276,000","-17,374,000","-11,481,000","-10,873,000",,"-10,413,000",,"-12,780,000","-11,427,000","-11,433,000",,"-10,941,000",,"-12,717,000","-8,382,000","-7,613,000","-6,911,000",,"-8,175,000","-4,866,000","-4,504,000","-4,220,000","-5,213,000","-3,290,000","-3,535,000","-4,311,000","-4,542,000","-3,190,000","-3,270,000","-3,426,000","-5,365,000","-3,912,000","-4,371,000","-4,534,000","-6,057,000","-4,282,000","-4,016,000","-3,945,000","-4,611,000","-4,165,000","-2,421,000","-3,873,000","-5,435,000","-4,095,000","-4,372,000","-4,573,000","-7,727,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"291,000","81,000","86,000","76,000","48,000","14,000","4,000","4,000","1,000","3,000","49,000","477,000","617,000","67,000","138,000","238,000","553,000","336,000",,"58,000",,"31,000","11,000","14,000",,"27,000",,"31,000","35,000","40,000","214,000",,"56,000","58,000","60,000","68,000","191,000","256,000","211,000","189,000","197,000","266,000","231,000","272,000","451,000","491,000","423,000","618,000","547,000","363,000","353,000","259,000","336,000","202,000","326,000","252,000","337,000","258,000","250,000","406,000","474,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"78,455,000","26,562,000","20,273,000","16,414,000","15,206,000","15,241,000","20,739,000","20,739,000","15,693,000","15,703,000","15,458,000","20,419,000","18,440,000","36,561,000","13,414,000","17,612,000","12,034,000","11,209,000",,"10,471,000",,"12,811,000","11,438,000","11,447,000",,"10,968,000",,"12,748,000","8,417,000","7,653,000","7,125,000",,"8,231,000","4,924,000","4,564,000","4,288,000","5,404,000","3,546,000","3,746,000","4,500,000","4,739,000","3,456,000","3,501,000","3,698,000","5,816,000","4,403,000","4,794,000","5,152,000","6,604,000","4,645,000","4,369,000","4,204,000","4,947,000","4,367,000","2,747,000","4,125,000","5,772,000","4,353,000","4,622,000","4,979,000","8,201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,"19,942,000","17,823,000","36,494,000","13,276,000","17,374,000","11,481,000","10,873,000",,"10,413,000",,"12,780,000","11,427,000","11,433,000",,"10,941,000",,"12,717,000","8,382,000","7,613,000",,,"8,175,000","4,866,000","4,504,000",,"5,213,000","3,290,000","3,535,000","4,311,000","4,542,000","3,190,000","3,270,000","3,426,000",,"3,912,000",,,"6,057,000",,,,"-4,611,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-11,413,000","-12,619,000","-3,513,000","6,231,000","-739,000","661,000","2,143,000","2,143,000","-1,283,000","-1,108,000","-1,228,000","-28,112,000","-5,810,000","3,330,000","-958,000","-7,519,000","-4,675,000","25,949,000",,"869,000",,"6,733,000","8,269,000","7,712,000",,"3,855,000",,"-4,607,000","-3,770,000","-9,437,000","-2,013,000",,"-393,000","-964,000","-1,331,000","-5,763,000","-1,330,000","-8,065,000","-1,644,000","-7,299,000","-1,448,000","3,433,000","-4,937,000","-4,800,000","-2,515,000","1,886,000","-11,448,000","9,004,000","-3,229,000","19,704,000","8,089,000","-3,616,000","24,276,000",,,,,,,,,"23,124,000","15,247,000","11,942,000","16,805,000","12,222,000","12,638,000","7,244,000","7,157,000","24,807,000","7,599,000","9,052,000",,,,,,,,,,,,,,,,"4,315,000","3,841,000",,,"1,471,000","1,551,000",,,,,,,,,,,,,,,,,,,,,"0",,,"-5,400,000","3,600,000","400,000","-1,300,000",,,,,,,"2,100,000","3,100,000",,,,,
	SpecialIncomeCharges,"-10,532,000","-12,619,000","-3,420,000","6,434,000","-535,000","864,000","2,414,000","2,414,000","-535,000","374,000","-716,000","10,866,000","-5,467,000","3,672,000","-615,000","-7,063,000","-4,675,000","25,949,000",,"869,000",,"6,733,000","8,269,000","7,712,000",,"3,855,000",,"-4,607,000","-3,770,000","-9,437,000","-2,013,000",,"-393,000","-964,000","-1,331,000","-5,763,000","-1,330,000","-8,065,000","-1,644,000","-7,299,000","-1,448,000","3,433,000","-4,937,000","-4,800,000","-2,515,000","1,886,000","-11,448,000","9,004,000","-3,229,000","19,704,000","8,089,000","-3,616,000","24,276,000",,,,,,,,,"23,124,000","15,247,000","11,942,000","16,805,000","12,222,000","12,638,000","7,244,000","7,157,000","24,807,000","7,599,000","9,052,000",,,,,,,,,,,,,,,,"4,315,000","3,841,000",,,"1,471,000","1,551,000",,,,,,,,,,,,,,,,,,,,,"0",,,"-5,400,000","3,600,000","400,000","-1,300,000",,,,,,,"2,100,000","3,100,000",,,,,
		RestructuringAndMergernAcquisition,"18,021,000","13,098,000","4,085,000","-176,000","622,000","439,000","1,029,000","1,029,000","553,000","892,000","449,000","1,146,000","7,102,000","1,946,000","1,329,000","6,706,000","7,162,000","2,250,000",,"4,305,000",,"1,733,000","4,559,000","4,081,000",,"3,389,000",,"4,045,000","3,265,000","8,658,000","1,015,000",,"560,000","947,000","896,000","985,000","793,000","1,499,000","879,000","8,222,000","862,000","2,777,000","872,000","772,000","1,573,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,326,000","15,181,000","5,074,000","4,351,000","2,481,000","2,101,000","4,494,000","3,596,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,"-5,080,000",,,,,"1,344,000","738,000","716,000","-9,291,000","6,888,000","0","0","0","-80,000","3,265,000",,"0",,"291,000","2,591,000","505,000",,"4,331,000",,"5,057,000","-7,000","551,000","0",,"1,657,000","492,000","24,000","27,000","215,000","244,000","146,000","85,000","95,000","489,000","501,000","362,000","2,522,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,"331,000","101,000","5,369,000","2,010,000","383,000","866,000","1,320,000","378,000",,"1,730,000",,"1,375,000","1,803,000","2,244,000",,"1,193,000",,"1,997,000","942,000","914,000","1,015,000",,"560,000","947,000","886,000","973,000","786,000","1,228,000","318,000","731,000","564,000","620,000","733,000","429,000","761,000","-10,212,000","-3,733,000","-14,078,000","-1,122,000","-22,185,000","-10,190,000","-878,000","-27,872,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"2,246,000","810,000","48,000","1,124,000","264,000","1,532,000","1,283,000","1,283,000","636,000","1,050,000","0","1,575,000","1,147,000","0","0","219,000","3,076,000","28,676,000",,"5,472,000",,"8,940,000","16,868,000","13,250,000",,"7,779,000",,"137,000","6,000","409,000","-3,000",,"818,000","1,214,000","-183,000","-5,020,000","850,000","-5,790,000","24,000","1,757,000","461,000","7,819,000","-1,509,000","-2,418,000","748,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"5,243,000","-331,000","617,000","5,134,000","-177,000","-229,000","2,160,000","2,160,000","-618,000","216,000","-267,000","10,437,000","488,000","5,618,000","714,000","-576,000","-669,000","-477,000",,"-298,000",,"-183,000","-1,449,000","-952,000",,"-535,000",,"-699,000","-518,000","-637,000","-995,000",,"-651,000","-739,000","-228,000","269,000","-1,172,000","-532,000","-643,000","-749,000","-952,000","-1,120,000","-2,055,000","-1,248,000","832,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,"-70,000","-93,000","-203,000","-204,000","-203,000","-271,000","-271,000","-748,000","-1,482,000","-512,000","-38,978,000","-343,000","-342,000","-343,000","-456,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
