name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
TotalRevenue,"749,906,000","204,530,000","195,142,000","181,167,000","169,067,000","153,601,000","144,760,000","127,879,000","116,487,000","111,443,000","107,627,000","98,525,000","91,299,000","84,970,000","77,485,000","69,527,000","63,709,000","61,377,000","58,035,000","55,268,000","50,891,000","48,965,000"
	OperatingRevenue,"749,906,000","204,530,000","195,142,000","181,167,000","169,067,000","153,601,000","144,760,000","127,879,000","116,487,000","111,443,000","107,627,000","98,525,000","91,299,000","84,970,000","77,485,000","69,527,000","63,709,000","61,377,000","58,035,000","55,268,000","50,891,000","48,965,000"
CostOfRevenue,"220,462,000","60,126,000","58,446,000","53,040,000","48,675,000","44,671,000","40,579,000","34,932,000","33,330,000","34,254,000","32,879,000","29,778,000","27,335,000","25,307,000","22,272,000","20,236,000","18,632,000","17,509,000","15,388,000","14,659,000","14,367,000","13,563,000"
GrossProfit,"529,444,000","144,404,000","136,696,000","128,127,000","120,392,000","108,930,000","104,181,000","92,947,000","83,157,000","77,189,000","74,748,000","68,747,000","63,964,000","59,663,000","55,213,000","49,291,000","45,077,000","43,868,000","42,647,000","40,609,000","36,524,000","35,402,000"
OperatingExpense,"645,625,000","179,493,000","164,807,000","154,328,000","147,252,000","134,311,000","123,863,000","105,504,000","93,206,000","96,869,000","93,208,000","82,695,000","77,693,000","69,398,000","74,023,000","64,796,000","62,373,000","59,137,000","56,139,000","51,644,000","50,966,000","50,595,000"
	SellingGeneralAndAdministration,"466,656,000","128,641,000","119,257,000","111,754,000","107,141,000","95,155,000","89,406,000","72,942,000","66,362,000","71,022,000","67,589,000","60,824,000","58,697,000","53,442,000","60,446,000","51,511,000","49,945,000","46,518,000","45,249,000","41,243,000","40,675,000","40,913,000"
		GeneralAndAdministrativeExpense,"148,296,000","42,194,000","35,319,000","35,887,000","35,244,000","30,851,000","29,647,000","23,885,000","20,322,000","21,388,000","18,154,000","20,511,000","18,019,000","15,234,000","10,816,000","10,235,000","9,341,000","9,211,000","8,097,000","8,092,000","7,484,000","10,613,000"
			OtherGandA,"148,296,000","42,194,000","35,319,000","35,887,000","35,244,000","30,851,000","29,647,000","23,885,000","20,322,000","21,388,000","18,154,000","20,511,000","18,019,000","15,234,000","10,816,000","10,235,000","9,341,000","9,211,000","8,097,000","8,092,000","7,484,000","10,613,000"
		SellingAndMarketingExpense,"318,360,000","86,447,000","83,938,000","75,867,000","71,897,000","64,304,000","59,759,000","49,057,000","46,040,000","49,634,000","49,435,000","40,313,000","40,678,000","38,208,000","49,630,000","41,276,000","40,604,000","37,307,000","37,152,000","33,151,000","33,191,000","30,300,000"
	ResearchAndDevelopment,"178,969,000","50,852,000","45,550,000","42,574,000","40,111,000","39,156,000","34,457,000","32,562,000","26,844,000","25,847,000","25,619,000","21,871,000","18,996,000","15,956,000","13,577,000","13,285,000","12,428,000","12,619,000","10,890,000","10,401,000","10,291,000","9,682,000"
