name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,12/31/2006,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-16,617,000","-14,902,000","-18,043,000","-21,182,000","-20,401,000","-17,473,000","-19,035,000","-20,742,000","-19,946,000","-18,766,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"71,000,000","57,000,000","53,000,000","52,000,000","52,000,000","47,000,000","49,000,000","51,000,000","50,000,000","44,000,000","46,000,000","48,000,000","44,000,000","41,000,000","42,000,000","42,000,000","42,000,000","41,000,000","42,000,000","41,000,000","41,000,000","39,000,000","40,000,000","42,000,000","41,000,000","38,000,000","37,965,000","38,332,000","38,622,000","37,190,000","37,203,000","36,845,000","35,242,000","32,973,000","35,053,000","33,819,000","31,150,000","29,772,000","31,925,000","31,712,000","30,355,000","28,598,000","30,491,000","31,414,000","30,606,000","28,867,000","31,345,000","29,908,000","30,089,000","29,521,000","30,835,000","32,869,000","32,811,000","28,948,000","32,949,000","31,679,000","28,961,000","27,458,000","23,012,000","33,610,000","33,505,000","32,861,000","32,281,000","23,154,000","22,614,000","21,467,000","20,683,000","21,372,000","20,708,000","21,512,000","20,058,000","19,800,000","19,200,000","12,100,000","11,900,000","12,500,000","12,400,000","12,700,000","11,400,000","12,900,000","12,200,000","12,000,000","11,100,000","12,100,000","12,200,000","11,500,000","9,600,000","10,400,000","10,500,000","10,200,000","9,800,000","10,500,000","11,100,000","10,400,000","9,000,000","9,800,000","9,600,000","8,600,000","8,300,000","9,500,000","9,300,000","8,800,000","7,900,000","8,500,000","8,500,000","8,200,000","7,600,000","8,200,000","7,900,000","8,100,000","7,600,000","7,800,000","7,300,000","7,100,000","6,600,000","6,100,000"
		RestrictedCash,"21,000,000","20,000,000","30,000,000","34,000,000","30,000,000","29,000,000","39,000,000","36,000,000","33,000,000","31,000,000","22,000,000","22,000,000","22,000,000","28,000,000","29,000,000","27,000,000","26,000,000","27,000,000","28,000,000","28,000,000","23,000,000","20,000,000","23,000,000","23,000,000","22,000,000","21,000,000","23,480,000","20,838,000","21,027,000","13,859,000","20,040,000","21,537,000","28,585,000","28,505,000","25,429,000","19,720,000","31,623,000","29,756,000","87,705,000","98,698,000","27,418,000","32,438,000","46,864,000","65,055,000","80,443,000","120,784,000","99,974,000","93,705,000","40,273,000","41,020,000","38,933,000","33,007,000","1,446,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"114,796,000","130,168,000","119,839,000","86,601,000","104,251,000","119,144,000","134,833,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"114,796,000","130,168,000","119,839,000","86,601,000","104,251,000","119,144,000","134,833,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"0","683,000,000","678,000,000","666,000,000","654,000,000","629,000,000","618,000,000","598,000,000","579,000,000","566,000,000",,,,,,,,,,,,,,,,,,,,"0","6,256,000",,,,,,,"0","0","0","137,505,000","929,858,000","943,155,000","937,202,000","801,184,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"166,000,000","159,000,000","162,000,000","183,000,000","168,000,000","127,000,000","142,000,000","137,000,000","119,000,000","118,000,000","115,000,000","91,000,000","85,000,000","95,000,000","93,000,000","160,000,000","145,000,000","113,000,000","151,000,000","151,000,000","148,000,000","118,000,000","105,000,000","48,000,000","42,000,000","31,000,000","31,781,000","41,505,000","63,393,000","45,414,000","28,744,000","27,193,000","31,604,000","28,408,000","38,765,000","31,085,000","41,166,000","30,483,000","80,888,000","57,579,000","62,796,000","54,134,000","71,151,000","74,940,000","61,906,000","21,467,000","53,415,000","57,208,000","63,164,000","52,680,000","56,330,000","58,348,000","56,557,000","45,550,000","153,922,000","119,276,000","135,595,000","125,114,000","103,873,000","35,804,000","40,864,000","45,298,000","39,409,000","30,862,000","46,277,000","30,551,000","40,589,000","39,145,000","48,580,000","38,024,000","45,965,000","30,300,000","34,600,000","22,300,000","21,000,000","21,400,000","23,200,000","39,700,000","21,300,000","22,800,000","21,600,000","20,100,000","18,300,000","21,100,000","25,700,000","18,700,000","18,000,000","18,100,000","20,300,000","17,200,000","16,900,000","21,100,000","22,300,000","18,800,000","17,300,000","23,200,000","18,600,000","16,400,000","16,600,000","17,100,000","19,600,000","17,100,000","16,500,000","15,700,000","16,400,000","14,700,000","14,700,000","15,600,000","17,600,000","21,100,000","13,900,000","16,900,000","12,000,000","12,200,000","11,200,000","10,100,000"
	TotalNonCurrentAssets,"24,841,000,000","24,521,000,000","23,743,000,000","23,382,000,000","23,059,000,000","22,860,000,000","22,427,000,000","22,113,000,000","21,745,000,000","21,397,000,000","21,439,000,000","21,113,000,000","20,773,000,000","20,442,000,000","20,080,000,000","19,638,000,000","18,999,000,000","18,762,000,000","18,501,000,000","18,158,000,000","17,843,000,000","17,698,000,000","17,170,000,000","17,015,000,000","16,779,000,000","16,584,000,000","16,226,164,000","15,842,247,000","15,534,512,000","15,469,587,000","14,958,686,000","14,718,812,000","14,586,827,000","14,519,143,000","14,615,226,000","14,431,537,000","14,277,366,000","14,219,529,000","13,957,010,000","13,806,387,000","13,498,630,000","13,378,732,000","13,059,272,000","12,854,002,000","12,823,268,000","13,545,466,000","13,356,276,000","13,183,403,000","13,043,334,000","12,953,524,000","12,829,238,000","12,694,344,000","12,486,656,000","12,814,143,000","12,283,508,000","12,068,010,000","11,853,130,000","12,503,718,000","12,370,618,000","7,205,318,000","7,134,445,000","7,294,399,000","6,276,511,000","6,023,307,000","5,993,062,000","5,937,687,000","5,857,102,000","5,792,246,000","5,796,942,000","5,764,615,000","5,673,525,000","5,493,700,000","5,399,500,000","4,536,800,000","4,496,500,000","4,373,000,000","4,278,800,000","4,178,500,000","4,141,400,000","4,033,400,000","3,969,400,000","3,897,100,000","3,864,900,000","3,751,600,000","3,693,000,000","3,656,700,000","3,238,700,000","3,187,000,000","3,113,300,000","3,051,000,000","3,036,100,000","2,925,000,000","2,881,500,000","2,821,800,000","2,804,300,000","2,734,500,000","2,526,600,000","2,496,200,000","2,265,200,000","2,202,700,000","2,161,000,000","2,123,200,000","2,107,800,000","2,055,900,000","2,010,000,000","1,975,500,000","1,960,700,000","1,902,000,000","1,853,800,000","1,812,300,000","1,792,500,000","1,727,200,000","1,618,200,000","1,498,200,000","1,367,600,000","1,260,000,000"
		NetPPE,"21,489,000,000","21,176,000,000","20,680,000,000","20,308,000,000","20,003,000,000","19,805,000,000","19,364,000,000","19,043,000,000","18,689,000,000","18,335,000,000","18,260,000,000","17,910,000,000","17,739,000,000","17,409,000,000","17,063,000,000","16,777,000,000","16,477,000,000","16,246,000,000","15,681,000,000","15,391,000,000","15,128,000,000","14,992,000,000","14,559,000,000","14,317,000,000","14,098,000,000","13,933,000,000","13,605,510,000","13,357,981,000","13,098,567,000","13,029,296,000","12,799,358,000","12,582,511,000","12,469,981,000","12,391,162,000","12,112,567,000","11,927,870,000","11,792,935,000","11,739,364,000","11,534,327,000","11,387,311,000","11,139,499,000","11,021,098,000","10,787,844,000","10,599,942,000","10,555,698,000","11,201,617,000","11,013,347,000","10,872,323,000","10,742,417,000","10,677,393,000","10,532,131,000","10,395,692,000","10,237,317,000","10,123,928,000","9,871,591,000","9,621,591,000","9,416,055,000","9,317,961,000","8,720,557,000","6,386,808,000","6,331,234,000","6,463,497,000","5,642,689,000","5,537,433,000","5,485,534,000","5,440,977,000","5,371,548,000","5,279,081,000","5,231,109,000","5,157,813,000","5,084,488,000","4,888,900,000","4,809,500,000","4,164,100,000","4,128,800,000","4,002,100,000","3,926,200,000","3,831,600,000","3,805,400,000","3,691,900,000","3,628,300,000","3,566,000,000","3,537,400,000","3,420,700,000","3,370,500,000","3,335,400,000","2,940,000,000","2,851,100,000","2,803,200,000","2,739,800,000","2,703,400,000","2,620,900,000","2,576,000,000","2,519,600,000","2,506,400,000","2,401,900,000","2,242,000,000","2,212,800,000","2,157,600,000","2,123,600,000","2,088,700,000","2,052,400,000","2,011,700,000","1,989,800,000","1,951,000,000","1,917,700,000","1,881,000,000","1,847,000,000","1,802,400,000","1,760,900,000","1,722,400,000","1,700,000,000","1,569,300,000","1,452,300,000","1,323,300,000","1,213,600,000"
			GrossPPE,"27,872,000,000","27,505,000,000","26,972,000,000","26,463,000,000","26,032,000,000","25,709,000,000","25,230,000,000","24,844,000,000","24,452,000,000","24,044,000,000","23,916,000,000","23,467,000,000","23,592,000,000","23,204,000,000","22,734,000,000","22,361,000,000","21,995,000,000","21,716,000,000","20,946,000,000","20,575,000,000","20,189,000,000","19,954,000,000","19,376,000,000","19,058,000,000","18,745,000,000","18,504,000,000","18,087,726,000","17,749,783,000","17,400,083,000","17,020,976,000","17,049,742,000","16,791,729,000","16,660,830,000","16,513,953,000","16,151,638,000","15,888,633,000","15,718,355,000","15,596,052,000","15,315,177,000","11,567,879,000","14,731,998,000","14,381,103,000","10,949,799,000","14,000,230,000","13,938,330,000","14,604,083,000","14,496,860,000","14,291,401,000","14,089,820,000","13,962,716,000","13,762,567,000","13,554,361,000","13,367,895,000","13,195,084,000","10,000,511,000","9,746,006,000","12,308,307,000","9,436,013,000","8,835,773,000","6,570,588,000","6,515,014,000","6,647,277,000","5,826,469,000","6,813,819,000","6,761,920,000","6,717,363,000","6,647,934,000","6,431,656,000","6,783,684,000","6,710,388,000","6,237,063,000",,,,"4,977,300,000",,,,"4,560,800,000",,,,"4,220,200,000",,,,"3,530,800,000",,,,"3,238,500,000",,,,"2,990,600,000","2,808,100,000","2,648,200,000","2,619,000,000","2,563,800,000","2,495,100,000","2,460,200,000","2,423,900,000","2,383,200,000","2,328,300,000","2,289,500,000","2,256,200,000","2,219,500,000","2,156,000,000","2,111,400,000","2,069,900,000","2,031,400,000","1,983,100,000","1,852,400,000","1,713,700,000","1,567,700,000","1,442,000,000"
				OtherProperties,"27,872,000,000","218,000,000","26,972,000,000","26,463,000,000","26,032,000,000","301,000,000","25,230,000,000","24,844,000,000","24,452,000,000","324,000,000","23,916,000,000","23,467,000,000","23,592,000,000","718,000,000",,,,"570,000,000",,,,"452,000,000",,,,"405,000,000","399,512,000","360,696,000","352,182,000","129,592,000","371,015,000","380,744,000","375,551,000","375,268,000","373,143,000","366,493,000","359,351,000","353,887,000","15,315,177,000","334,249,000","321,529,000","149,056,000","302,492,000","298,434,000","287,605,000","3,545,518,000","3,757,638,000","3,686,709,000",,,"254,288,000",,,"3,071,156,000","128,920,000","124,415,000","2,892,252,000","118,052,000","115,216,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"934,000,000",,,,"837,000,000",,,,"801,000,000",,,,"593,000,000",,,,"585,000,000",,,,"419,000,000",,,,"404,000,000",,,,"303,004,000",,,,"275,202,000",,,,"349,496,000",,,,"460,529,000",,,,"315,564,000",,,,,,,,"338,880,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-6,383,000,000","-6,329,000,000","-6,292,000,000","-6,155,000,000","-6,029,000,000","-5,904,000,000","-5,866,000,000","-5,801,000,000","-5,763,000,000","-5,709,000,000","-5,656,000,000","-5,557,000,000","-5,853,000,000","-5,795,000,000","-5,671,000,000","-5,584,000,000","-5,518,000,000","-5,470,000,000","-5,265,000,000","-5,184,000,000","-5,061,000,000","-4,962,000,000","-4,817,000,000","-4,741,000,000","-4,647,000,000","-4,571,000,000","-4,482,216,000","-4,391,802,000","-4,301,516,000","-3,991,680,000","-4,250,384,000","-4,209,218,000","-4,190,849,000","-4,122,791,000","-4,039,071,000","-3,960,763,000","-3,925,420,000","-3,856,688,000","-3,780,850,000","-180,568,000","-3,592,499,000","-3,360,005,000","-161,955,000","-3,400,288,000","-3,382,632,000","-3,402,466,000","-3,483,513,000","-3,419,078,000","-3,347,403,000","-3,285,323,000","-3,230,436,000","-3,158,669,000","-3,130,578,000","-3,071,156,000","-128,920,000","-124,415,000","-2,892,252,000","-118,052,000","-115,216,000","-183,780,000","-183,780,000","-183,780,000","-183,780,000","-1,276,386,000","-1,276,386,000","-1,276,386,000","-1,276,386,000","-1,152,575,000","-1,552,575,000","-1,552,575,000","-1,152,575,000",,,,"-848,500,000",,,,"-755,400,000",,,,"-682,800,000",,,,"-590,800,000",,,,"-535,100,000",,,,"-484,200,000","-406,200,000","-406,200,000","-406,200,000","-406,200,000","-371,500,000","-371,500,000","-371,500,000","-371,500,000","-338,500,000","-338,500,000","-338,500,000","-338,500,000","-309,000,000","-309,000,000","-309,000,000","-309,000,000","-283,100,000","-283,100,000","-261,400,000","-244,400,000","-228,400,000"
