name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,09/30/2015
	TotalNonCurrentLiabilitiesNetMinorityInterest,"461,100,000","483,000,000","484,400,000","490,000,000","517,400,000","520,200,000","513,100,000","459,500,000","429,600,000","426,300,000","415,600,000","434,800,000","374,100,000","406,200,000","407,600,000","412,900,000","436,300,000","473,800,000","509,300,000","534,100,000","203,500,000","15,300,000","18,600,000","19,000,000","9,400,000"
		LongTermDebtAndCapitalLeaseObligation,"427,400,000","451,000,000","450,400,000","452,100,000","480,000,000","479,700,000","475,900,000","413,600,000","376,300,000","370,100,000","364,400,000","379,400,000","316,700,000","347,900,000","364,800,000","377,100,000","397,100,000","434,500,000","463,900,000","478,700,000","187,300,000",,,,
			LongTermDebt,"408,400,000","433,700,000","431,700,000","429,800,000","458,000,000","457,500,000","452,800,000","389,500,000","352,800,000","350,900,000","364,400,000","379,400,000","316,700,000","347,900,000","364,800,000","377,100,000","397,100,000","434,500,000","463,900,000","478,700,000","187,300,000",,,,
			LongTermCapitalLeaseObligation,"19,000,000","17,300,000","18,700,000","22,300,000","22,000,000","22,200,000","23,100,000","24,100,000","23,500,000","19,200,000",,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"0","0","2,200,000","2,600,000","2,200,000","1,700,000","2,300,000","0","8,800,000","8,900,000","8,200,000","15,700,000","19,000,000","19,400,000","23,200,000","16,900,000","19,600,000","20,100,000","29,500,000","36,700,000","3,700,000",,"3,000,000","3,800,000","3,800,000"
			NonCurrentDeferredTaxesLiabilities,"0","0","2,200,000","2,600,000","2,200,000","1,700,000","2,300,000","0","8,800,000","8,900,000","8,200,000","15,700,000","19,000,000","19,400,000","23,200,000","16,900,000","19,600,000","20,100,000","29,500,000","36,700,000","3,700,000",,"3,000,000","3,800,000","3,800,000"
		TradeandOtherPayablesNonCurrent,,,"1,800,000",,,,"3,900,000",,,,"3,900,000",,,,"3,500,000",,,,"0",,,,"4,900,000","4,300,000","5,000,000"
		EmployeeBenefits,,,"5,900,000",,,,"6,500,000",,,,"5,500,000",,,,"3,300,000",,,,"3,200,000",,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,"0","10,800,000","10,500,000","10,700,000","10,500,000","10,900,000","10,800,000","10,900,000","11,100,000","11,100,000","11,700,000","11,400,000","11,200,000","10,300,000","10,300,000","10,300,000","10,300,000","10,300,000",
		OtherNonCurrentLiabilities,"33,700,000","32,000,000","24,100,000","35,300,000","35,200,000","38,800,000","24,500,000","35,100,000","34,000,000","36,600,000","23,100,000","28,800,000","27,600,000","28,000,000","1,700,000","7,800,000","7,900,000","7,800,000","1,500,000","8,400,000","2,200,000","5,000,000","400,000","600,000","600,000"
TotalEquityGrossMinorityInterest,"514,400,000","506,100,000","496,500,000","484,700,000","468,900,000","464,400,000","465,800,000","470,300,000","454,300,000","451,200,000","448,200,000","437,700,000","435,200,000","429,200,000","428,300,000","423,200,000","412,600,000","397,500,000","379,000,000","359,100,000","343,500,000","553,700,000","526,000,000","513,800,000","495,600,000"
	StockholdersEquity,"501,100,000","492,800,000","483,300,000","471,500,000","454,700,000","450,200,000","451,700,000","467,100,000","451,100,000","447,900,000","444,900,000","434,400,000","433,300,000","427,300,000","426,200,000","423,200,000","412,600,000","397,500,000","379,000,000","359,100,000","343,500,000","553,700,000","526,000,000","513,800,000","484,600,000"
		CapitalStock,"400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000",,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0",,,,
			CommonStock,"400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000",,,,
		AdditionalPaidInCapital,"459,900,000","458,000,000","449,400,000","446,100,000","441,300,000","439,200,000","434,400,000","427,200,000","379,500,000","377,600,000","371,800,000","368,100,000","363,100,000","362,100,000","357,600,000","354,700,000","348,800,000","348,100,000","342,700,000","338,200,000","333,500,000",,,,
		RetainedEarnings,"42,500,000","34,900,000","33,500,000","24,800,000","12,800,000","9,700,000","16,100,000","42,600,000","70,900,000","72,500,000","74,400,000","66,300,000","67,700,000","61,300,000","62,400,000","62,600,000","58,700,000","46,400,000","35,100,000","20,100,000","9,600,000",,,,
		GainsLossesNotAffectingRetainedEarnings,"-1,700,000","-500,000","0","200,000","200,000","900,000","800,000","-3,100,000","300,000","-2,600,000","-1,700,000","-400,000","2,100,000","3,500,000","5,800,000","5,500,000","4,700,000","2,600,000","800,000","400,000",,,"0","0","-100,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"553,700,000","526,000,000","513,800,000","484,700,000"
	MinorityInterest,"13,300,000","13,300,000","13,200,000","13,200,000","14,200,000","14,200,000","14,100,000","3,200,000","3,200,000","3,300,000","3,300,000","3,300,000","1,900,000","1,900,000","2,100,000",,,,,,,,"0","0","11,000,000"
TotalCapitalization,"909,500,000","926,500,000","915,000,000","901,300,000","912,700,000","907,700,000","904,500,000","856,600,000","803,900,000","798,800,000","809,300,000","813,800,000","750,000,000","775,200,000","791,000,000","800,300,000","809,700,000","832,000,000","842,900,000","837,800,000","530,800,000","553,700,000","526,000,000","513,800,000","484,600,000"
CommonStockEquity,"501,100,000","492,800,000","483,300,000","471,500,000","454,700,000","450,200,000","451,700,000","467,100,000","451,100,000","447,900,000","444,900,000","434,400,000","433,300,000","427,300,000","426,200,000","423,200,000","412,600,000","397,500,000","379,000,000","359,100,000","343,500,000","553,700,000","526,000,000","513,800,000","484,600,000"
CapitalLeaseObligations,"24,300,000","23,200,000","24,900,000","28,900,000","28,200,000","28,300,000","29,200,000","29,700,000","29,000,000","25,900,000",,,,,,,,,,,,,,,
NetTangibleAssets,"169,100,000","155,200,000","140,400,000","122,800,000","102,200,000","90,400,000","91,100,000","105,700,000","82,800,000","75,300,000","67,800,000","53,600,000","123,900,000","113,600,000","108,800,000","105,100,000","87,500,000","68,500,000","45,800,000","20,300,000","250,800,000","479,000,000","430,600,000","439,100,000","385,900,000"
WorkingCapital,"402,100,000","408,000,000","387,600,000","373,600,000","383,500,000","370,100,000","361,400,000","307,000,000","255,900,000","249,300,000","263,300,000","270,200,000","281,000,000","300,200,000","306,100,000","303,300,000","308,700,000","335,100,000","343,500,000","353,000,000","278,700,000","299,500,000","282,100,000","268,000,000","237,500,000"
InvestedCapital,"912,100,000","929,300,000","917,800,000","934,200,000","915,600,000","910,300,000","907,000,000","884,200,000","834,100,000","829,200,000","840,000,000","844,000,000","779,400,000","802,700,000","816,000,000","822,800,000","829,700,000","852,000,000","862,900,000","857,800,000","545,800,000","553,700,000","526,000,000","513,800,000","484,600,000"
TangibleBookValue,"169,100,000","155,200,000","140,400,000","122,800,000","102,200,000","90,400,000","91,100,000","105,700,000","82,800,000","75,300,000","67,800,000","53,600,000","123,900,000","113,600,000","108,800,000","105,100,000","87,500,000","68,500,000","45,800,000","20,300,000","250,800,000","479,000,000","430,600,000","439,100,000","385,900,000"
TotalDebt,"435,300,000","459,700,000","459,400,000","491,600,000","489,100,000","488,400,000","484,500,000","446,800,000","412,000,000","407,200,000","395,100,000","409,600,000","346,100,000","375,400,000","389,800,000","399,600,000","417,100,000","454,500,000","483,900,000","498,700,000","202,300,000",,,,
NetDebt,"295,900,000","278,700,000","289,900,000","334,400,000","349,800,000","354,600,000","354,700,000","329,700,000","358,800,000","351,300,000","365,200,000","381,100,000","315,100,000","320,300,000","337,900,000","346,800,000","361,700,000","360,400,000","400,600,000","409,400,000","122,700,000",,,,
ShareIssued,"39,823,331","39,645,030","39,435,830","39,433,708","39,300,288","39,184,538","39,059,094","39,056,965","38,653,547","38,494,349","38,371,305","38,341,103","38,249,440","38,119,344","38,026,597","38,006,792","37,878,841","37,753,118","37,633,747","37,630,219","37,538,165","37,400,000","37,400,000","37,400,000","37,400,000"
OrdinarySharesNumber,"39,823,331","39,645,030","39,435,830","39,433,708","39,300,288","39,184,538","39,059,094","39,056,965","38,653,547","38,494,349","38,371,305","38,341,103","38,249,440","38,119,344","38,026,597","38,006,792","37,878,841","37,753,118","37,633,747","37,630,219","37,538,165","37,400,000","37,400,000","37,400,000","37,400,000"
