name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
FinancingCashFlow,"2,369,386,000","1,308,766,000","2,916,000","4,045,000","1,053,659,000","4,453,000","8,168,000","2,434,000","909,059,000","3,130,000","1,364,000","1,157,550,000","1,342,000","5,596,000","123,000","142,000","1,914,000","45,258,000","-22,398,000","-153,062,000","-5,980,000","2,446,788,000","-5,240,000","-10,017,000","964,961,000","192,186,000"
	CashFlowFromContinuingFinancingActivities,"2,369,386,000","1,308,766,000","2,916,000","4,045,000","1,053,659,000","4,453,000","8,168,000","2,434,000","909,059,000","3,130,000","1,364,000","1,157,550,000","1,342,000","5,596,000","123,000","142,000","1,914,000","45,258,000","-22,398,000","-153,062,000","-5,980,000","2,446,788,000","-5,240,000","-10,017,000","964,961,000","192,186,000"
		NetIssuancePaymentsOfDebt,"2,620,727,000","1,483,500,000","0","0","1,137,227,000",,"0","0","988,582,000",,"-437,000","1,251,848,000",,,,,,,"0",,,,"0",,,
			NetLongTermDebtIssuance,"2,620,727,000","1,483,500,000","0","0","1,137,227,000",,"0","0","988,582,000",,"-437,000","1,251,848,000",,,,,,,"0",,,,"0",,,
				LongTermDebtIssuance,"2,620,727,000","1,483,500,000","0","0","1,137,227,000",,"0","0","988,582,000",,"-437,000","1,251,848,000",,,,,,,"0",,,,"0",,,
				LongTermDebtPayments,,,,,,,,,,,"-437,000",,,,,,,,"0",,,,"0",,,
		NetCommonStockIssuance,,,,,,,,,,,"0","0","0","0","0","0","0","-551,000","-26,922,000","-158,827,000","-1,828,000","2,451,218,000","0","-10,593,000","0","0"
			CommonStockIssuance,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","2,657,797,000",,"0","0","0"
			CommonStockPayments,,,,,,,,,,,"0","0","0","0","0","0","0","-551,000","-26,922,000","-158,827,000","-1,828,000","-206,579,000","0","-10,593,000","0","0"
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","964,961,000","192,186,000"
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","964,961,000","192,186,000"
		ProceedsFromStockOptionExercised,"12,484,000","2,266,000","2,916,000","4,045,000","3,257,000","4,453,000","8,168,000","2,434,000","20,477,000","3,130,000","1,801,000","7,788,000","1,342,000","5,596,000","123,000","142,000","1,914,000","45,809,000","4,524,000","6,072,000","189,000","594,000","155,000","576,000","0","0"
		NetOtherFinancingCharges,,"-177,000,000","0",,"-86,825,000",,"0",,"-100,000,000",,"0","-102,086,000",,,,,,,"0","-307,000","-4,341,000","-5,024,000",,,,
EndCashPosition,"2,413,283,000","2,413,283,000","1,994,723,000","1,973,274,000","2,052,879,000","968,437,000","546,543,000","824,987,000","1,252,631,000","902,250,000","521,260,000","730,814,000","337,732,000","247,464,000","388,974,000","352,467,000","395,307,000","469,531,000","334,063,000","320,870,000","504,993,000","1,427,114,000","150,121,000","203,452,000","587,970,000","514,987,000"
	ChangesInCash,"1,444,846,000","418,560,000","21,449,000","-79,605,000","1,084,442,000","421,894,000","-278,444,000","-427,644,000","350,381,000","380,990,000","-209,554,000","393,082,000","90,268,000","-141,510,000","36,507,000","-42,840,000","-74,224,000","132,524,000","16,509,000","-184,123,000","-935,336,000","1,276,993,000","-53,331,000","-384,518,000","72,983,000","-125,823,000"
	BeginningCashPosition,"968,437,000","1,994,723,000","1,973,274,000","2,052,879,000","968,437,000","546,543,000","824,987,000","1,252,631,000","902,250,000","521,260,000","730,814,000","337,732,000","247,464,000","388,974,000","352,467,000","395,307,000","469,531,000","337,007,000","317,554,000","504,993,000","1,440,329,000","150,121,000","203,452,000","587,970,000","514,987,000","640,810,000"
IncomeTaxPaidSupplementalData,"16,961,000","2,636,000","9,105,000","1,940,000","3,280,000","11,008,000","1,013,000","1,309,000","562,000","808,000","-408,000","643,000",,"320,000","443,000",,"1,406,000","-991,000","789,000","53,000","1,945,000","3,545,000","1,690,000","-8,000","0","4,000"
InterestPaidSupplementalData,"9,214,000","3,454,000","638,000","3,508,000","1,614,000","5,127,000","1,641,000","5,113,000","366,000","4,899,000",,,,,,,,,,,,,,,,
CapitalExpenditure,"-80,199,000","-21,175,000","-24,565,000","-19,836,000","-14,623,000","-10,851,000","-16,447,000","-14,727,000","-15,767,000","-10,891,000","-9,093,000","-7,938,000","-7,633,000","-11,814,000","-22,741,000","-26,285,000","-37,406,000","-36,375,000","-21,294,000","-26,253,000","-27,085,000","-17,993,000","-20,376,000","-17,202,000","-16,421,000","-13,014,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","2,657,797,000","0","0","964,961,000","192,186,000"
IssuanceOfDebt,"2,620,727,000","1,483,500,000","0","0","1,137,227,000",,"0","0","988,582,000",,"-437,000","1,251,848,000",,,,,,,"0",,,,"0",,,
RepaymentOfDebt,,,,,,,,,,,"-437,000",,,,,,,,"0",,,,"0",,,
RepurchaseOfCapitalStock,,,,,,,,,,,"0","0","0","0","0","0","0","-551,000","-26,922,000","-158,827,000","-1,828,000","-206,579,000","0","-10,593,000","0","0"
FreeCashFlow,"203,254,000","106,284,000","160,963,000","51,716,000","-115,709,000","126,035,000","-68,992,000","-69,555,000","-82,321,000","-4,608,000","-75,935,000","-84,087,000","-103,422,000","-77,992,000","-148,795,000","-158,828,000","-236,752,000","-268,356,000","-197,377,000","-220,266,000","-236,659,000","-172,990,000","-188,104,000","-234,068,000","-150,531,000","-105,555,000"
