name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,12/31/2004
			AccruedInterestReceivable,,"2,147,000",,,,"1,688,000",,,,"1,944,000",,,,"2,413,000",,,,"1,021,000",,,,"718,000",,,,"2,006,000",,,,"3,484,000",,,,"4,716,000",,,,"4,261,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,"6,971,000",,,,"2,280,000",,,,"8,464,000",,,,"7,029,000",,,,"1,457,000",,,,"3,267,000",,,,"2,855,000",,,,"126,000",,,,"1,911,000",,,,"2,105,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DuefromRelatedPartiesCurrent,"21,666,000","31,449,000","30,454,000","21,500,000","20,921,000","21,068,000","23,480,000","24,059,000","24,802,000","26,749,000","27,849,000","29,007,000","28,841,000","33,870,000","32,509,000","32,826,000","30,400,000","34,814,000","37,407,000","40,252,000","42,792,000","39,629,000","32,539,000","35,525,000","34,395,000","39,659,000","26,209,000","27,721,000","23,938,000","26,315,000","29,716,000","29,818,000","28,812,000","26,910,000","26,658,000","24,024,000","20,045,000","21,022,000","16,366,000","16,107,000","17,278,000","16,554,000","17,686,000","19,975,000","10,529,000","16,370,000",,"14,601,000","10,568,000",,"5,865,000","2,099,000",,"269,000",,,,,,,,,,,,
			OtherReceivables,"1,830,623,000","1,924,884,000","2,287,694,000","2,317,489,000","2,016,289,000","1,796,613,000","1,449,015,000","1,217,463,000","895,144,000","791,157,000","779,180,000","673,566,000","727,470,000","842,361,000","689,549,000","703,652,000","603,033,000","619,098,000","288,617,000","186,939,000","191,957,000","124,109,000","110,821,000","141,937,000","168,392,000","160,163,000","156,866,000","150,467,000","166,475,000","138,956,000","131,115,000","166,916,000","107,022,000","66,980,000","67,966,000","25,899,000","53,310,000","71,340,000",,,,,,,,,,"17,121,000","16,029,000",,"9,821,000","4,612,000","4,478,000",,"8,774,000",,,,,,,,,,,
		PrepaidAssets,"105,854,000","133,206,000","76,798,000","96,120,000","82,078,000","119,420,000","90,075,000","103,838,000","131,948,000","101,712,000","91,450,000","97,723,000","109,310,000","102,301,000","98,646,000","94,656,000","101,399,000","108,140,000","84,161,000","79,209,000",,"15,991,000",,,,"8,457,000",,,,"17,029,000",,,,"5,780,000",,,,"5,869,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"273,747,000","242,195,000","226,689,000","243,074,000","279,245,000","295,884,000","249,818,000","185,037,000","138,804,000","113,891,000","147,391,000","146,167,000","143,384,000","182,965,000","170,283,000","110,822,000","146,230,000","134,156,000","157,651,000","102,618,000","14,696,000","13,342,000","13,783,000","13,772,000","10,157,000","10,085,000","9,129,000","9,250,000","8,923,000","8,306,000","8,862,000","8,729,000","11,269,000","10,907,000","10,899,000","10,891,000","10,905,000","9,160,000",,,,,,,,,,,,,"5,222,000","6,203,000","13,034,000","16,012,000","23,336,000","23,401,000","23,515,000","23,581,000","36,375,000","51,337,000","52,099,000","51,680,000",,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"166,260,000",,,,"98,487,000","181,599,000","693,000",,,,,"8,632,000",,,,,,,,,,,,,
	TotalNonCurrentAssets,"5,373,754,000","5,188,096,000","6,882,396,000","6,327,532,000","5,991,231,000","4,681,157,000","3,216,209,000","3,363,404,000","2,881,463,000","3,526,647,000","3,358,892,000","3,515,982,000","2,746,379,000","1,706,790,000","2,114,366,000","2,041,507,000","2,103,681,000","2,064,000,000","2,054,132,000","1,799,194,000","1,652,925,000","1,642,109,000","1,511,953,000","1,407,020,000","1,541,426,000","1,316,397,000","1,545,176,000","1,470,264,000","1,172,222,000","2,034,952,000","3,411,671,000","3,244,732,000","2,216,986,000","1,622,961,000","1,688,866,000","1,438,149,000","1,319,350,000","1,402,915,000","305,247,000","327,996,000","87,824,000","89,713,000","378,308,000","124,401,000","103,575,000","95,980,000","91,752,000","338,402,000","641,161,000","652,354,000","47,794,000","53,229,000","54,841,000","44,365,000","93,784,000",,,,,,,,,,,
		NetPPE,"120,467,000","119,631,000","120,300,000","106,020,000","108,692,000","111,264,000","117,857,000","118,731,000","122,215,000","126,513,000","126,641,000","129,356,000","129,333,000","26,443,000","41,458,000","38,020,000","39,827,000","40,496,000","35,817,000","42,341,000","40,836,000","42,408,000","43,463,000","45,115,000","37,684,000","27,231,000","27,159,000","24,471,000","25,006,000","26,388,000","27,390,000","28,097,000","28,160,000","26,999,000","28,580,000","29,977,000","31,525,000","32,202,000","33,722,000","34,807,000","35,829,000","37,042,000","46,497,000","47,064,000","37,814,000","30,194,000","29,764,000","29,445,000","30,822,000","32,603,000","9,327,000","9,892,000","10,472,000","10,707,000","10,840,000","11,169,000","11,414,000","11,662,000","11,631,000","12,065,000","12,629,000","13,148,000","7,829,000","3,881,000","3,223,000","4,680,000"
			GrossPPE,"172,721,000","169,648,000","167,676,000","150,815,000","151,373,000","151,934,000","156,204,000","155,476,000","157,157,000","159,359,000","157,648,000","159,040,000","157,995,000","58,073,000","74,608,000","69,637,000","69,809,000","68,851,000","62,648,000","68,953,000","66,254,000","66,275,000","67,633,000","71,991,000","67,141,000","57,184,000","57,808,000","53,826,000","52,618,000","52,356,000","51,827,000","50,973,000","49,913,000","48,852,000","63,136,000","62,907,000","62,968,000","62,205,000","62,442,000","61,934,000","61,295,000","60,894,000","68,945,000","67,421,000","56,898,000","47,958,000","55,625,000","56,809,000","48,855,000","49,052,000","22,505,000","22,417,000","22,335,000","21,818,000","21,293,000","11,169,000","11,414,000","11,662,000","11,631,000","12,065,000","12,629,000","13,148,000","7,829,000","3,881,000","3,223,000","4,680,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"26,701,000",,,,"27,053,000",,,,"20,034,000",,,,"10,344,000",,,,"25,171,000",,,,"27,051,000",,,,"14,332,000",,,,"12,463,000",,,,"13,420,000",,,,"25,408,000",,,,"24,244,000",,,,"18,037,000",,,,"19,170,000","22,505,000","22,417,000","12,547,000",,,,,,,,,,,,,
				OtherProperties,"172,721,000","100,198,000","167,676,000","150,815,000","151,373,000","84,413,000","156,204,000","155,476,000","157,157,000","99,024,000","157,648,000","159,040,000","157,995,000","10,077,000",,,,"6,978,000",,,,"4,132,000",,,,"7,637,000",,,,"7,637,000",,,,"6,385,000",,,,"6,385,000",,,,"6,386,000",,,,,,,,"60,000",,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"4,650,000",,,,,,,,,,,,,,,,,,,,
				Leases,,"42,749,000",,,,"40,468,000",,,,"40,301,000",,,,"37,652,000",,,,"36,702,000",,,,"35,092,000",,,,"35,215,000",,,,"32,256,000",,,,"29,047,000",,,,"30,412,000",,,,"30,264,000",,,,"25,271,000",,,,"29,822,000",,,"9,788,000",,,,,,,,,,,,,
			AccumulatedDepreciation,"-52,254,000","-50,017,000","-47,376,000","-44,795,000","-42,681,000","-40,670,000","-38,347,000","-36,745,000","-34,942,000","-32,846,000","-31,007,000","-29,684,000","-28,662,000","-31,630,000","-33,150,000","-31,617,000","-29,982,000","-28,355,000","-26,831,000","-26,612,000","-25,418,000","-23,867,000","-24,170,000","-26,876,000","-29,457,000","-29,953,000","-30,649,000","-29,355,000","-27,612,000","-25,968,000","-24,437,000","-22,876,000","-21,753,000","-21,853,000","-34,556,000","-32,930,000","-31,443,000","-30,003,000","-28,720,000","-27,127,000","-25,466,000","-23,852,000","-22,448,000","-20,357,000","-19,084,000","-17,764,000","-25,861,000","-27,364,000","-18,033,000","-16,449,000","-13,178,000","-12,525,000","-11,863,000","-11,111,000","-10,453,000",,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"274,736,000","278,172,000","172,904,000","174,013,000","175,200,000","171,487,000","163,771,000","166,285,000","169,717,000","172,928,000","175,086,000","178,332,000","185,689,000","85,621,000","86,676,000","87,931,000","89,228,000","90,633,000","92,383,000","94,071,000","85,143,000","86,447,000","87,751,000","90,261,000","82,887,000","84,024,000","59,671,000","42,418,000","42,903,000","43,389,000","47,225,000","47,853,000","48,593,000","49,334,000","49,127,000","50,124,000","51,122,000","41,529,000","37,879,000","38,610,000","25,290,000","25,788,000","42,300,000","43,777,000","39,195,000","39,933,000","40,843,000","41,753,000","42,663,000","43,573,000","2,774,000","2,782,000","2,920,000","3,026,000","50,000,000","50,486,000","50,486,000","50,487,000","50,487,000","50,487,000","50,000,000","50,817,000","50,817,000","50,000,000","58,167,000","50,000,000"
			Goodwill,"234,005,000","234,005,000","147,084,000","147,084,000","147,084,000","147,084,000","137,728,000","137,728,000","137,728,000","137,728,000","137,728,000","137,728,000","141,828,000","60,678,000","60,678,000","60,678,000","60,678,000","60,678,000","60,678,000","60,678,000","60,678,000","60,678,000","60,678,000","61,880,000","58,361,000","58,361,000","44,261,000","34,906,000","34,906,000","34,906,000","37,240,000","37,240,000","37,240,000","37,240,000","36,207,000","36,207,000","36,207,000","28,545,000","26,211,000","26,211,000","20,028,000","20,028,000","27,179,000","27,179,000","27,179,000","27,179,000","27,179,000","27,179,000","27,179,000","27,179,000","2,551,000","2,551,000","2,551,000","2,454,000","50,000,000","50,000,000","50,000,000","50,000,000","50,000,000","50,000,000","50,000,000","50,000,000","50,000,000",,"50,000,000",
			OtherIntangibleAssets,"40,731,000","44,167,000","25,820,000","26,929,000","28,116,000","24,403,000","26,043,000","28,557,000","31,989,000","35,200,000","37,358,000","40,604,000","43,861,000","24,943,000","25,998,000","27,253,000","28,550,000","29,955,000","31,705,000","33,393,000","24,465,000","25,769,000","27,073,000","28,381,000","24,526,000","25,663,000","15,410,000","7,512,000","7,997,000","8,483,000","9,985,000","10,613,000","11,353,000","12,094,000","12,920,000","13,917,000","14,915,000","12,984,000","11,668,000","12,399,000","5,262,000","5,760,000","15,121,000","16,598,000","12,016,000","12,754,000","13,664,000","14,574,000","15,484,000","16,394,000","223,000","231,000","369,000","572,000",,"486,000","486,000","487,000","487,000","487,000",,"817,000","817,000","50,000,000","8,167,000","50,000,000"
		InvestmentsAndAdvances,"4,859,470,000","4,738,523,000","6,489,604,000","5,948,155,000","5,628,615,000","4,368,108,000","2,851,862,000","2,921,258,000","2,415,935,000","3,124,762,000","2,894,745,000","3,014,129,000","2,225,756,000","1,484,118,000","1,817,076,000","1,736,592,000","1,783,491,000","1,797,944,000","1,691,297,000","1,432,912,000","1,300,481,000","1,338,857,000","1,175,422,000","1,058,943,000","1,229,553,000","1,046,699,000","1,292,915,000","1,243,371,000","926,971,000","1,825,147,000","3,309,743,000","3,146,599,000","2,112,853,000","1,535,473,000","1,581,543,000","1,338,990,000","1,206,466,000","1,324,883,000","208,190,000","230,152,000",,"0","247,863,000",,,,,"248,409,000","540,571,000",,"16,288,000","15,728,000","15,141,000","10,753,000","6,158,000","24,494,000","25,613,000","92,044,000","176,154,000","161,449,000","259,921,000","230,329,000","261,704,000",,"220,086,000",
			InvestmentinFinancialAssets,"4,524,660,000","4,365,345,000","6,126,921,000","5,513,045,000","5,161,797,000","3,920,411,000","2,548,985,000","2,621,073,000","2,102,972,000","2,763,271,000","2,519,391,000","2,636,004,000","1,838,778,000","1,116,316,000","1,466,358,000","1,176,897,000","1,249,312,000","1,282,285,000","1,148,769,000","892,062,000","748,140,000","780,113,000","616,100,000","525,282,000","668,290,000","642,234,000","883,685,000","818,274,000","579,458,000","1,468,306,000","2,982,158,000","2,833,484,000","1,789,316,000","1,248,510,000","1,283,171,000","1,060,976,000","932,517,000","1,035,748,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"4,524,660,000","4,365,345,000","6,126,921,000","5,513,045,000","5,161,797,000","3,920,411,000","2,548,985,000","2,621,073,000","2,102,972,000","2,763,271,000","2,519,391,000","2,636,004,000","1,838,778,000","1,116,316,000","1,466,358,000","1,176,897,000","1,249,312,000","1,282,285,000","1,148,769,000","892,062,000","748,140,000","780,113,000","616,100,000","525,282,000","668,290,000","642,234,000","883,685,000","818,274,000","579,458,000","1,468,306,000","2,982,158,000","2,833,484,000","1,789,316,000","1,248,510,000","1,283,171,000","1,060,976,000","932,517,000","1,035,748,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"334,810,000","373,178,000","362,683,000","435,110,000","466,818,000","447,697,000","302,877,000","300,185,000","312,963,000","361,491,000","375,354,000","378,125,000","386,978,000","367,802,000","350,718,000","559,695,000","534,179,000","515,659,000","542,528,000","540,850,000","552,341,000","558,744,000","559,322,000","533,661,000","561,263,000","404,465,000","409,230,000","425,097,000","347,513,000","356,841,000","327,585,000","313,115,000","323,537,000","286,963,000","298,372,000","278,014,000","273,949,000","289,135,000",,,,,"247,863,000",,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"377,000",,,,"202,000",,,,"807,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,213,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,471,000","2,708,000","1,160,000",,,,,,,,
		NonCurrentDeferredAssets,"19,608,000","27,437,000","4,303,000","3,936,000","1,757,000","14,251,000","31,110,000","35,947,000","80,848,000","83,974,000","84,041,000","86,464,000","90,208,000","97,753,000","101,683,000","105,370,000","109,208,000","118,301,000","158,617,000","160,453,000","163,873,000","166,385,000","151,237,000","158,286,000","146,459,000","148,696,000","127,736,000","123,055,000","124,201,000","135,870,000",,,,"897,000",,,,"433,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"19,608,000","21,765,000","4,303,000","3,936,000","1,757,000","9,030,000","31,110,000","35,947,000","80,848,000","79,166,000","84,041,000","86,464,000","90,208,000","93,057,000","101,683,000","105,370,000","109,208,000","116,323,000","158,617,000","160,453,000","163,873,000","165,656,000","151,237,000","158,286,000","146,459,000","148,355,000","127,736,000","123,055,000","124,201,000","135,358,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,139,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"99,473,000","24,333,000","95,285,000","95,408,000","76,967,000","16,047,000","51,609,000","121,183,000","92,748,000","18,470,000","78,379,000","107,701,000","115,393,000","12,855,000","67,473,000","73,594,000","81,927,000","16,626,000","76,018,000","69,417,000","62,592,000","8,012,000","54,080,000","54,415,000","44,843,000","9,747,000","37,695,000","36,949,000","53,141,000","4,158,000","27,313,000","22,183,000","27,380,000","9,881,000","29,616,000","19,058,000","30,237,000","3,666,000","25,456,000","24,427,000","26,705,000","5,724,000","41,648,000","33,560,000","26,566,000","25,853,000","21,145,000","18,795,000","27,105,000","576,178,000","19,405,000","24,827,000","26,308,000","19,879,000","26,786,000",,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"7,094,554,000","7,452,460,000","9,699,564,000","8,893,158,000","8,706,816,000","6,659,078,000","4,609,517,000","4,429,383,000","3,491,006,000","3,866,575,000","3,566,516,000","3,604,446,000","2,927,159,000","2,267,116,000","2,450,706,000","2,192,598,000","2,137,483,000","2,107,629,000","1,642,234,000","1,336,704,000","869,157,000","866,668,000","699,071,000","624,054,000","767,078,000","815,550,000","966,948,000","927,255,000","756,901,000","1,641,925,000","3,061,161,000","2,944,227,000","1,867,411,000","1,248,420,000","1,272,783,000","981,307,000","896,782,000","1,057,664,000","639,529,000","957,246,000","870,567,000","922,786,000","1,029,709,000","1,041,150,000","575,976,000","653,568,000","785,745,000","320,911,000","430,505,000","255,091,000","46,075,000","52,833,000","63,858,000","77,830,000","103,243,000","69,022,000","140,383,000","196,478,000","253,074,000","225,152,000","466,310,000","377,787,000","394,129,000","339,769,000","411,388,000","466,872,000"
	CurrentLiabilities,"3,658,269,000","3,833,444,000","4,357,660,000","4,072,347,000","3,983,642,000","2,865,867,000","2,245,201,000","1,739,017,000","1,289,026,000","1,197,627,000","1,276,666,000","1,134,440,000","1,013,030,000","1,220,680,000","1,123,351,000","1,143,416,000","1,009,837,000","962,003,000","684,554,000","698,974,000","323,536,000","372,898,000","278,926,000","106,197,000","138,569,000","343,382,000","526,432,000","569,300,000","405,157,000","614,062,000","410,359,000","342,524,000","303,060,000","166,807,000","240,553,000","229,881,000","179,372,000","275,999,000","639,529,000","957,246,000","870,567,000","359,752,000","1,029,709,000","1,041,150,000","575,976,000","653,568,000","783,387,000","265,891,000","156,807,000","213,575,000","11,591,000","12,269,000","456,000","10,831,000","40,679,000",,,,,,,,,,,
		PayablesAndAccruedExpenses,"3,429,077,000","3,804,152,000","4,357,660,000","4,072,347,000","3,983,642,000","2,851,135,000","2,245,201,000","1,739,017,000","1,289,026,000","1,181,535,000","1,276,666,000","1,134,440,000","1,012,030,000","1,208,197,000","1,123,351,000","1,143,416,000","1,009,167,000","955,887,000","684,554,000","698,974,000","323,486,000","368,170,000","278,926,000","106,197,000","135,969,000","342,104,000","521,432,000","569,300,000","405,157,000","545,885,000","405,751,000","337,026,000","296,676,000","163,096,000","237,184,000","225,505,000","173,993,000","271,327,000","300,469,000","316,487,000","251,434,000","354,102,000","433,722,000","422,832,000","204,914,000","231,754,000","191,435,000","187,871,000","138,807,000","155,726,000","11,165,000","11,874,000","214,000","653,000","5,840,000","55,081,000","113,025,000","95,548,000","88,705,000","94,573,000","212,872,000","153,603,000","227,045,000",,"266,584,000",
			Payables,"3,429,077,000","3,761,428,000","4,357,660,000","4,072,347,000","3,983,642,000","2,791,801,000","2,245,201,000","1,739,017,000","1,289,026,000","1,136,036,000","1,276,666,000","1,134,440,000","1,012,030,000","1,159,663,000","1,123,351,000","1,143,416,000","1,009,167,000","913,506,000","684,554,000","698,974,000","323,486,000","350,210,000","278,926,000","106,197,000","135,969,000","323,307,000","521,432,000","569,300,000","405,157,000","534,673,000","405,751,000","337,026,000","296,676,000","149,144,000","237,184,000","225,505,000","173,993,000","254,330,000","300,469,000","316,487,000","251,434,000","354,102,000","433,722,000","422,832,000","204,914,000","231,754,000","191,435,000","143,047,000","138,807,000","155,726,000","11,165,000","11,874,000","214,000","653,000","5,840,000","55,081,000","113,025,000","95,548,000","88,705,000","94,573,000","212,872,000","153,603,000","227,045,000",,"266,584,000",
