name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
OperatingCashFlow,"-112,843,000","-108,750,000","-2,411,000","-23,712,000","22,030,000","-40,383,000","15,122,000","-43,671,000","20,651,000","-179,493,000","-4,251,000","-36,071,000","-81,061,000","-149,030,000","-26,313,000","-161,734,000","-122,080,000","-233,262,000","47,892,000","-26,612,000","-161,799,000","-126,893,000","486,055,000","-128,346,000","-300,091,000","-369,901,000","-296,871,000","-103,919,000","-212,033,000","-113,408,000","122,349,000","-32,418,000","-132,043,000","50,472,000","32,876,000","28,869,000","-66,179,000","166,863,000","241,859,000","-31,728,000","-44,599,000","-136,629,000","133,884,000","21,552,000","-105,873,000","-174,659,000","244,431,000","-28,881,000","-67,879,000","18,901,000","92,746,000","78,878,000","2,826,000","-53,125,000","45,720,000","147,299,000","29,989,000","-69,361,000","20,929,000","-13,913,000","5,122,000","-9,766,000","-42,566,000","6,648,000","4,597,000","-6,630,000","-85,000","16,633,000","19,019,000","-17,796,000"
	CashFlowFromContinuingOperatingActivities,"-112,843,000","-108,750,000","-2,411,000","-23,712,000","22,030,000","-40,383,000","15,122,000","-43,671,000","20,651,000","-179,493,000","-4,251,000","-36,071,000","-81,061,000","-149,030,000","-26,313,000","-161,734,000","-122,080,000","-233,262,000","47,892,000","-26,612,000","-161,799,000","-126,893,000","486,055,000","-128,346,000","-300,091,000","-369,901,000","-296,871,000","-103,919,000","-212,033,000","-113,408,000","122,349,000","-32,418,000","-132,043,000","50,472,000","32,876,000","28,869,000","-66,179,000","166,863,000","241,859,000","-31,728,000","-44,599,000","-136,629,000","133,884,000","21,552,000","-105,873,000","-174,659,000","242,055,000","-24,263,000","-68,528,000","18,901,000","92,746,000","78,878,000","2,826,000","-53,125,000","45,720,000","147,299,000","29,989,000","-69,361,000","20,929,000","-13,913,000","5,122,000","-9,766,000","-42,566,000","6,648,000","4,597,000","-6,630,000","-85,000","16,633,000","19,019,000","-17,796,000"
		NetIncomeFromContinuingOperations,"-17,004,000","-28,460,000","20,994,000","-84,307,000","74,769,000","-49,498,000","412,652,000","45,114,000","18,398,000","-2,138,000","5,978,000","-19,208,000","110,074,000","-104,565,000","-172,145,000","-113,911,000","-483,843,000","-147,597,000","-749,592,000","-78,856,000","-112,822,000","-151,640,000","-294,339,000","-55,907,000","-92,181,000","-101,417,000","-159,635,000","-87,285,000","-23,466,000","-29,050,000","121,609,000","17,284,000","1,168,000","43,034,000","3,872,000","87,382,000","4,265,000","-61,969,000","-144,771,000","-48,538,000","-84,181,000","-74,530,000","-83,082,000","-370,784,000","-147,872,000","-2,121,000","149,876,000","18,546,000","-14,112,000","12,573,000","957,000","12,831,000","24,171,000","-4,786,000","29,549,000","21,379,000","28,608,000","12,757,000","4,876,000","8,431,000","-5,345,000","1,240,000","11,309,000","9,568,000","5,384,000","255,000","-640,000","-1,630,000","-6,336,000","-7,237,000"
		OperatingGainsLosses,"-68,207,000","-1,315,000","-69,176,000","86,254,000","-83,970,000","43,568,000","-690,889,000","120,438,000","-80,202,000","-52,353,000","-31,002,000","-54,674,000","-176,869,000","-40,794,000","252,890,000","-51,622,000","8,016,000","7,543,000","9,457,000","-7,677,000","1,960,000","6,140,000","3,235,000","74,176,000","-8,350,000","764,000","-462,000","-5,052,000","-29,779,000","-2,191,000","-1,833,000","-1,689,000","-1,936,000","-1,783,000","-1,061,000","-2,162,000","-982,000","333,000","20,151,000","-40,233,000","44,343,000","3,412,000","6,969,000","-12,432,000","266,000","-7,217,000","-27,251,000","-39,707,000","-64,448,000","-900,000","-2,924,000","-2,627,000","-24,326,000","-1,245,000",,,,,,,,,"0","2,241,000","-2,793,000","536,000","-3,779,000",,,
			GainLossOnSaleOfBusiness,,,"0","0","-224,000",,"124,000","0","-10,458,000","0","0","0","-137,286,000","-6,114,000","0","-59,890,000","-34,449,000","-15,576,000","-5,346,000",,,,"0","0",,,"0","0","-27,915,000",,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,"0",,,,"209,000","386,000",,"289,000","-2,931,000","10,755,000","16,728,000","9,226,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","21,408,000","10,990,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,"0","39,016,000","-83,746,000","43,568,000","209,000","120,600,000","-71,062,000","-49,152,000","-29,250,000","-135,558,000","16,728,000","9,226,000",,,"-1,452,000","5,399,000","7,859,000","7,631,000","7,409,000","7,192,000","6,949,000",,,,,,,,,,,,,"-48,000","27,000",,"0","0","9,000","-13,000","-12,000","-472,000","416,000","-84,000","-7,649,000","2,967,000","-34,070,000","2,218,000",,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-67,757,000","-1,315,000","-68,950,000","47,238,000","0","0","0","-58,000","889,000","-245,000","5,008,000","102,267,000","-65,537,000","-34,680,000","906,000","7,725,000","13,415,000","2,144,000","1,598,000","-15,308,000","-5,449,000","-1,052,000","-3,714,000","74,176,000","-8,350,000","764,000","-462,000","-5,052,000","-1,864,000","-2,191,000","-1,833,000","-1,689,000","-1,936,000","-1,783,000","-1,082,000","-2,114,000","-1,009,000","333,000","-1,257,000","-578,000","-1,075,000","3,425,000","6,981,000","-11,638,000","-150,000","-7,133,000","4,398,000","-5,825,000","-30,378,000","-3,118,000","-2,924,000","-2,627,000","-3,133,000","-1,245,000",,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"13,322,000","4,665,000","4,008,000","1,681,000","2,968,000","2,849,000","2,567,000","11,927,000","16,918,000","16,892,000","18,059,000","15,298,000","22,534,000","24,190,000","24,060,000","24,743,000","38,568,000","39,833,000","55,157,000","46,188,000","45,269,000","42,084,000","51,367,000","39,827,000","40,898,000","42,117,000","40,638,000","37,364,000","31,442,000","28,563,000","33,671,000","25,727,000","24,026,000","25,371,000","25,067,000","24,764,000","24,593,000","23,767,000","26,924,000","27,007,000","31,986,000","31,853,000","23,708,000","36,997,000","34,835,000","32,761,000","36,950,000","37,985,000","36,260,000","29,474,000","28,460,000","25,560,000","24,667,000","22,417,000","23,330,000","16,853,000","15,920,000","15,374,000","17,451,000","13,618,000","13,703,000","12,813,000","5,880,000","5,364,000","5,307,000","4,502,000","8,470,000","-2,189,000","2,872,000","2,698,000"
			DepreciationAndAmortization,"13,322,000","4,665,000","4,008,000","1,681,000","2,968,000","2,849,000","2,567,000","11,927,000","16,918,000","16,892,000","18,059,000","15,298,000","22,534,000","24,190,000","24,060,000","24,743,000","38,568,000","39,833,000","55,157,000","46,188,000","45,269,000","42,084,000","51,367,000","39,827,000","40,898,000","42,117,000","40,638,000","37,364,000","31,442,000","28,563,000","33,671,000","25,727,000","24,026,000","25,371,000","25,067,000","24,764,000","24,593,000","23,767,000","26,924,000","27,007,000","31,986,000","31,853,000","23,708,000","36,997,000","34,835,000","32,761,000","36,950,000","37,985,000","36,260,000","29,474,000","28,460,000","25,560,000","24,667,000","22,417,000","23,330,000","16,853,000","15,920,000","15,374,000","17,451,000","13,618,000","13,703,000","12,813,000","5,880,000","5,364,000","5,307,000","4,502,000","8,470,000","-2,189,000","2,872,000","2,698,000"
