name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
MarketCap,"2,167,606,881","2,540,568,297","2,572,785,274","2,618,845,369","2,720,515,364","2,693,541,546","2,442,673,233","1,712,146,267","1,757,429,732","1,877,363,277","3,129,986,485","3,089,603,577","3,134,644,624","3,291,669,878","2,969,483,673","3,734,126,973","3,749,716,513","3,433,902,489","3,724,567,039","3,621,260,804","3,629,453,061","3,378,999,002","3,301,763,668","2,769,151,299","2,614,066,695","3,031,236,012","2,592,978,843","2,746,606,092","3,116,141,908","3,459,333,561","3,380,698,514","2,812,556,224","2,977,746,830","2,490,015,175","2,423,506,566","2,049,304,803","1,966,904,437","2,004,383,825","1,448,392,960","1,504,556,812","1,308,997,766","1,160,112,669","967,178,772","667,238,362","1,086,840,922","1,193,929,916","1,208,098,706","882,290,236","965,360,113","1,085,113,336","860,508,186","524,415,833","395,051,762","141,777,926","300,195,829","645,604,060","966,055,625","931,433,926","1,075,731,306","1,521,529,751","1,698,320,234","1,702,469,352","1,544,328,128","1,715,090,051","1,676,987,679","1,671,324,087","1,386,705,543","1,167,570,641","1,015,943,807","740,739,735","717,296,840"
EnterpriseValue,"2,829,521,881","3,335,890,297","3,459,657,274","3,499,249,369","3,378,675,364","3,305,447,546","3,164,534,233","2,442,932,267","2,433,671,732","2,286,830,277","3,629,190,485","3,591,574,577","3,696,710,624","3,676,425,878","3,514,475,673","4,386,092,973","4,480,868,513","4,145,463,489","4,461,599,039","4,218,605,804","4,384,555,061","4,146,339,002","4,140,263,668","3,622,859,299","3,541,383,695","3,759,339,012","3,860,526,843","4,097,079,092","4,513,162,908","4,797,105,561","4,762,339,514","3,974,852,224","4,411,933,830","3,920,313,175","3,864,232,566","3,352,887,803","3,290,075,437","3,617,426,825","3,061,435,960","3,129,944,812","3,034,640,766","2,871,306,669","2,761,271,772","2,461,331,362","2,901,550,922","2,553,409,916","2,249,675,706","2,186,751,236","2,137,779,113","2,212,428,336","1,972,751,186","1,927,088,833","1,853,997,762","1,816,079,926","2,010,168,829","2,348,372,060","2,921,064,625","2,775,146,926","2,870,904,306","3,356,664,751","3,604,609,234","3,349,518,352","3,095,882,128","3,379,461,051","3,341,358,679","3,128,687,087","2,481,689,543","2,262,554,641","2,042,636,807","1,445,118,735","1,423,791,840"
PeRatio,"27.405","196.333",,,,,,,,"16.13","20.471","14.617","14.281","13.714","16.355","37.182","37.773","27.179","26.238","20.87","19.19","27.873","9.967","8.146","7.838","9.091","26.574","31.5","41.694","49.029","55.033","60.087","99.533",,,,,,,,,"57.294","203.75","142.25","84.273","509.5",,,,,,,,"4.962","18.758","19.565","23.056","25.413","35.173","58.273","63.089","68.15","51.147","60.065","58.731","95.735",,,,,
ForwardPeRatio,"204.082","238.095","106.383",,,,,,,,,,,,,"27.248","28.409","36.232","29.24","18.051","25.189","16.313","35.461","24.57","27.397","25.445","21.93","24.039",,"13.123","13.004","10.799","28.571","26.247","15.699","18.519","22.989","28.818","47.847","39.37","23.866",,,,"52.356","51.02","21.834",,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.282","3.25","2.699","7.137","6.563","3.923","4.629","5.752","7.199","11.953","9.857","5.973",,,,"5.829","5.661","2.425",,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.488","5.004","6.78","10.94","20.902","10.043","4.912","2.319","1.742","1.763","2.808","2.761","2.713","2.807","2.508","3.104","3.132","2.829","3.047","2.934","2.919","2.771","2.703","2.207","2.035","2.324","2.083","2.224","2.526","2.813","2.79","2.325","2.599","2.404","2.232","2.139","1.934","1.886","1.641","1.436","1.463","1.368","1.192","0.832","1.403","1.606","1.602","1.209","1.256","1.28","0.864","0.495","0.319","0.146","0.343","0.732","0.933","0.917","1.114","1.571","1.876","1.741","1.6","1.778","1.739","1.788","1.797","1.65","1.973","1.463","1.384"
PbRatio,"1.15","1.325","1.445","1.449","1.51","1.449","1.287","0.861","0.836","0.787","1.265","1.236","1.265","1.331","1.178","1.527","1.605","1.465","1.516","1.477","1.552","1.474","1.444","1.205","1.163","1.387","1.171","1.269","1.467","1.646","1.577","1.363","1.683","1.396","1.596","1.354","1.299","1.688","1.235","1.309","1.558","1.176","0.98","0.684","1.089","1.231","1.309","1.26","1.417","1.584","1.211","0.767","0.56","0.191","0.416","0.868","1.042","1.056","1.172","1.632","2.013","1.976","1.77","1.92","1.877","1.87","2.043","1.72","1.845","1.827","1.719"
EnterprisesValueRevenueRatio,"4.485","19.359","19.896","20.901","28.826","65.282","84.704","84.501","233.468","11.96","13.296","12.752","12.205","14.267","12.514","15.161","14.115","15.272","15.375","13.881","13.753","14.769","14.297","11.945","10.993","13.706","12.829","12.622","13.303","16.868","16.429","12.914","14.665","16.101","15.844","13.392","14.022","18.558","16.438","14.158","12.759","13.991","11.267","11.592","13.294","15.706","18.199","12.305","11.809","13.765","10.894","10.948","9.924","9.628","8.03","9.82","11.445","11.157","11.699","12.57","13.282","13.965","12.565","14.887","13.43","14.742","11.259","12.439","15.452","12.398","11.362"
EnterprisesValueEBITDARatio,"10.812","65.384","19.369","190.695","262.503","-192.39","1,186.997","-52.723","-34.413","-22.355","38.461","43.309","36.88","56.718","26.642","31.505","44.157","52.08","58.51","79.113","42.635","35.642","46.755","39.904","29.69","68.837","13.1","38.565","40.306","80.639","64.939","43.282","46.337","73.866","62.275","47.562","46.825","93.609","56.668","54.068","43.92","65.239","42.777","49.48","46.879","93.545","68.361","72.168","50.522","74.661","55.039","51.706","43.848","49.152","30.685","37.145","37.706","47.86","37.486","46.794","48.673","58.952","52.968","51.554","47.519","62.86","47.268","51.48","56.939","52.894","25.443"
