name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
		Inventory,"78,516,000","86,363,000","97,899,000","84,358,000","73,940,000","75,202,000","66,942,000","77,418,000","68,300,000","56,348,000","54,562,000","40,587,000","32,001,000","24,068,000","11,081,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			RawMaterials,"20,372,000","14,754,000",,,,"63,460,000",,"43,515,000","30,662,000","15,418,000","11,600,000","8,446,000","9,179,000","8,709,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"91,262,000","100,942,000",,,,"16,149,000",,"20,686,000","33,412,000","38,275,000","42,383,000","31,696,000","22,687,000","15,262,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"10,428,000","7,005,000",,,,"12,693,000",,"13,217,000","4,226,000","2,655,000","579,000","445,000","135,000","97,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,"-43,546,000","-36,338,000",,,,"-17,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"115,065,000","88,078,000","108,534,000","94,136,000","75,980,000","62,767,000","74,766,000","88,349,000","98,698,000","80,343,000","73,536,000","65,616,000","81,674,000","73,713,000","90,843,000","51,932,000","66,665,000","40,120,000","30,430,000","22,033,000","18,127,000","21,744,000","19,282,000","22,152,000","27,626,000","16,559,000","17,453,000","15,117,000","13,206,000","9,739,000","10,699,000","10,270,000","8,409,000","3,910,000","4,776,000","4,205,000","3,542,000","2,540,000","5,679,000","6,933,000","7,252,000","4,158,000","4,909,000","5,077,000","4,919,000","6,889,000","6,432,000","6,021,000","5,109,000","4,151,000","5,173,000","5,327,000","5,454,000","4,674,000","4,523,000","4,182,000","1,922,000","2,926,000","4,125,000","1,575,000","1,057,000","1,695,000","1,706,000","2,199,000","1,729,000","1,657,000","1,301,000","1,238,000","988,000","966,000","1,345,000","1,413,000","620,000","623,000"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","2,999,000","3,000,000","3,000,000",,,,,,,,,,,,,,,,,"354,000","373,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,943,000","1,937,000","1,937,000","1,937,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,943,000","1,937,000","1,937,000","1,937,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"295,818,000","292,765,000",,,"286,239,000","316,029,000","342,848,000",,,"396,918,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"843,868,000","834,728,000","796,951,000","784,266,000","1,285,186,000","1,292,284,000","1,252,581,000","1,213,921,000","694,851,000","679,270,000","644,357,000","652,638,000","621,986,000","374,106,000","333,534,000","286,830,000","237,842,000","229,990,000","364,913,000","473,574,000","536,738,000","590,933,000","565,346,000","494,094,000","266,875,000","281,122,000","394,351,000","501,621,000","538,604,000","333,228,000","343,340,000","367,538,000","406,234,000","166,502,000","248,339,000","248,199,000","231,467,000","162,064,000","86,419,000","78,135,000","131,756,000","129,889,000","130,266,000","116,494,000","118,343,000","139,126,000","167,983,000","166,670,000","190,097,000","187,851,000","267,503,000","240,231,000","135,190,000","112,427,000","128,402,000","29,415,000","30,781,000","30,232,000","27,459,000","17,700,000","17,424,000","17,222,000","17,700,000","18,057,000","16,567,000","15,934,000","16,551,000","17,022,000","17,625,000","17,926,000","15,347,000","17,962,000","16,753,000","10,994,000"
		NetPPE,"733,158,000","733,633,000","720,794,000","708,789,000","701,785,000","706,514,000","689,924,000","668,800,000","651,094,000","646,376,000","619,900,000","598,126,000","568,124,000","320,658,000","272,652,000","227,839,000","201,979,000","181,900,000","161,899,000","147,533,000","129,962,000","114,572,000","74,219,000","55,394,000","36,814,000","27,812,000","26,316,000","25,169,000","21,166,000","21,740,000","18,806,000","16,953,000","15,731,000","16,448,000","16,974,000","18,045,000","18,983,000","19,799,000","18,792,000","14,206,000","13,703,000","14,643,000","15,309,000","16,252,000","17,021,000","18,289,000","18,399,000","18,554,000","18,304,000","18,324,000","18,152,000","18,483,000","19,321,000","19,194,000","19,577,000","18,853,000","15,875,000","13,810,000","10,434,000","12,965,000","12,527,000","12,173,000","12,856,000","13,044,000","11,359,000","10,580,000","10,760,000","11,084,000","11,540,000","11,694,000","8,969,000","11,436,000","8,961,000","4,756,000"
			GrossPPE,"733,158,000","874,048,000","720,794,000","708,789,000","701,785,000","810,861,000","689,924,000","668,800,000","651,094,000","722,534,000","619,900,000","598,126,000","568,124,000","400,143,000",,,,"249,251,000",,,,"175,579,000",,,,"79,306,000",,,,"67,833,000",,,,"57,764,000",,,,"55,268,000",,,,"45,566,000",,,,"44,632,000",,,,"39,900,000",,,,"34,951,000","29,955,000","29,231,000","26,253,000","24,188,000","19,326,000","21,857,000","21,419,000","21,065,000","20,588,000","19,808,000","17,221,000","15,677,000","15,163,000","14,788,000","14,603,000","14,157,000","10,632,000","12,423,000","9,948,000","5,414,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0",,"0","0"
				LandAndImprovements,,"9,080,000",,,,"9,080,000",,,,"9,080,000",,,,"9,080,000",,,,"9,080,000",,,,"9,080,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"262,637,000",,,,"262,637,000",,,,"250,380,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,172,000",,,,"7,056,000",,,,"6,010,000",,,,"5,902,000","3,580,000",,"50,000","50,000"
				MachineryFurnitureEquipment,,"32,768,000",,,,"30,130,000",,,,"25,295,000",,,,"20,733,000",,,,"15,452,000",,,,"15,652,000",,,,"8,638,000",,,,"6,439,000",,,,"6,054,000",,,,"5,996,000",,,,"25,890,000",,,,"24,981,000",,,,"21,049,000",,,,"16,802,000",,,,"11,314,000",,,,"12,882,000",,,,"9,635,000",,,,"8,255,000","6,997,000",,"5,581,000","5,001,000"
				OtherProperties,"733,158,000","336,765,000","720,794,000","708,789,000","701,785,000","331,504,000","689,924,000","668,800,000","651,094,000","250,952,000","619,900,000","598,126,000","568,124,000","43,427,000",,,,"40,462,000",,,,"37,303,000",,,,"33,558,000",,,,"28,559,000",,,,"22,729,000",,,,"21,201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"80,753,000",,,,"28,005,000",,,,"54,195,000",,,,"260,975,000",,,,"133,645,000",,,,"68,182,000",,,,"1,285,000",,,,"1,982,000",,,,"28,000",,,,"8,209,000",,,,,,,,,,,,"0",,,,"23,000",,,,"3,702,000",,,,"1,127,000",,,,"32,000",,,,,"55,000",,"4,317,000","363,000"
				Leases,,"152,045,000",,,,"149,505,000",,,,"132,632,000",,,,"65,928,000",,,,"50,612,000",,,,"45,362,000",,,,"35,825,000",,,,"30,853,000",,,,"28,953,000",,,,"19,862,000",,,,"19,676,000",,,,"19,651,000",,,,"18,851,000",,,,"18,126,000",,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-140,415,000",,,,"-104,347,000",,,,"-76,158,000",,,,"-79,485,000",,,,"-67,351,000",,,,"-61,007,000",,,,"-51,494,000",,,,"-46,093,000",,,,"-41,316,000",,,,"-35,469,000",,,,"-30,923,000",,,,"-26,343,000",,,,"-21,576,000",,,,"-15,757,000","-10,378,000","-10,378,000","-10,378,000","-10,378,000","-8,892,000","-8,892,000","-8,892,000","-8,892,000","-7,732,000","-6,764,000","-5,862,000","-5,097,000","-4,403,000","-3,704,000","-3,063,000","-2,463,000","-1,663,000","-987,000","-987,000","-658,000"
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145,000","188,000","231,000","275,000","318,000","361,000","405,000","448,000","491,000","535,000","578,000","622,000","665,000","708,000","751,000","795,000","838,000","882,000","925,000","968,000","1,610,000","1,737,000","1,835,000","1,933,000","2,180,000","2,284,000","2,387,000","2,491,000","3,050,000","3,168,000","3,287,000","3,405,000","3,523,000","3,642,000","3,760,000","3,878,000"
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145,000","188,000","231,000","275,000","318,000","361,000","405,000","448,000","491,000","535,000","578,000","622,000","665,000","708,000","751,000","795,000","838,000","882,000","925,000","968,000","1,610,000","1,737,000","1,835,000","1,933,000","2,180,000","2,284,000","2,387,000","2,491,000","3,050,000","3,168,000","3,287,000","3,405,000","3,523,000","3,642,000","3,760,000","3,878,000"
		InvestmentsAndAdvances,,,,,,,,,,"14,825,000","14,825,000","44,825,000","44,825,000","0","0","44,825,000","648,000","13,919,000","51,543,000","174,570,000","255,305,000","324,799,000","339,566,000","287,229,000","228,590,000","251,839,000","358,629,000","456,798,000","483,771,000","279,821,000","324,534,000","350,585,000","390,503,000","150,054,000","231,365,000","230,154,000","212,484,000","142,164,000","67,482,000","63,741,000","117,822,000","114,971,000","114,639,000","99,881,000","100,917,000","120,389,000","140,523,000","138,907,000","162,541,000","160,349,000","243,374,000","215,434,000","106,360,000","83,904,000",,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,"0","0",,"648,000","13,919,000","51,543,000","174,570,000","255,305,000","324,799,000","339,566,000","287,229,000","228,590,000","251,839,000","358,629,000","456,798,000","483,771,000","279,821,000","324,534,000","350,585,000","390,503,000","150,054,000","231,365,000","230,154,000","212,484,000","142,164,000","67,482,000","63,741,000","117,822,000",,,"98,080,000","98,208,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,,,,,,,,,,,"648,000","13,919,000","51,543,000","174,570,000","255,305,000","324,799,000","339,566,000","287,229,000","228,590,000","251,839,000","358,629,000","456,798,000","483,771,000","279,821,000","324,534,000","350,585,000","390,503,000","150,054,000","231,365,000","230,154,000","212,484,000","142,164,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,"14,825,000","14,825,000","44,825,000","44,825,000","44,825,000","44,825,000","44,825,000","30,000,000","30,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000",,,,,,,,,,,,,,,,,,,,"1,801,000","2,709,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,"500,000,000","500,000,000","500,000,000","500,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","9,406,000","19,654,000","33,667,000","31,667,000",,,,,,,,,,,,,,,,"0","8,570,000","8,674,000","8,674,000","8,556,000","5,312,000","5,606,000","5,606,000","5,382,000",,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","9,406,000","19,654,000","33,667,000","31,667,000",,,,,,,,,,,,,,,,"0","8,570,000","8,674,000","8,674,000","8,556,000","5,312,000","5,606,000","5,606,000","5,382,000",,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"110,710,000","101,095,000","76,157,000","75,477,000","83,401,000","85,770,000","62,657,000","45,121,000","43,757,000","32,894,000","24,457,000","54,512,000","53,862,000","53,448,000","60,882,000","58,991,000","35,215,000","34,171,000","151,471,000","151,471,000","151,471,000","151,562,000","151,561,000","151,471,000","1,471,000","1,471,000",,,,,,,,,,,,"101,000",,,,,,,,,,,,,,,"3,152,000","3,152,000","107,987,000","9,680,000","13,981,000","15,454,000","15,415,000","2,998,000","3,062,000","3,116,000","2,664,000","2,729,000","2,821,000","2,863,000","2,741,000","2,770,000","2,798,000","2,827,000","2,855,000","2,884,000","4,032,000","2,360,000"
TotalLiabilitiesNetMinorityInterest,"3,032,379,000","3,055,101,000","2,716,420,000","2,656,067,000","2,329,079,000","2,390,814,000","2,092,260,000","1,974,641,000","929,895,000","956,442,000","934,535,000","959,216,000","467,013,000","272,837,000","197,535,000","168,587,000","168,334,000","228,299,000","299,446,000","311,317,000","303,025,000","342,589,000","297,942,000","283,680,000","127,898,000","121,796,000","114,540,000","122,167,000","132,280,000","143,328,000","81,879,000","90,390,000","125,324,000","150,183,000","149,921,000","154,383,000","160,022,000","153,467,000","145,192,000","130,190,000","142,917,000","163,920,000","182,350,000","204,277,000","223,485,000","235,032,000","251,963,000","274,702,000","291,576,000","303,420,000","313,647,000","334,171,000","355,785,000","352,551,000","375,624,000","380,877,000","283,444,000","294,623,000","312,156,000","40,388,000","37,313,000","38,832,000","39,750,000","37,037,000","35,771,000","36,569,000","20,177,000","21,474,000","19,238,000","19,965,000","17,564,000","17,798,000","78,419,000","61,890,000"
	CurrentLiabilities,"605,963,000","695,710,000","610,656,000","554,648,000","494,825,000","585,270,000","480,241,000","384,302,000","338,791,000","352,594,000","352,864,000","328,604,000","149,163,000","179,494,000","121,503,000","113,659,000","115,383,000","144,251,000","101,045,000","108,726,000","95,786,000","131,699,000","81,761,000","70,575,000","66,369,000","62,099,000","57,112,000","66,598,000","80,693,000","95,334,000","56,849,000","53,745,000","83,831,000","53,864,000","54,895,000","53,066,000","49,750,000","48,345,000","54,758,000","57,064,000","66,638,000","80,990,000","93,927,000","100,534,000","99,344,000","102,046,000","99,433,000","102,033,000","98,571,000","110,733,000","101,121,000","102,331,000","104,251,000","99,452,000","102,024,000","105,727,000","84,910,000","82,091,000","87,456,000","27,106,000","23,498,000","22,925,000","21,530,000","20,601,000","19,990,000","18,484,000","8,002,000","9,021,000","6,138,000","6,575,000","6,640,000","8,704,000","8,193,000","3,844,000"
		PayablesAndAccruedExpenses,"410,852,000","375,017,000","428,624,000","394,266,000","325,908,000","310,442,000","323,132,000","237,311,000","223,705,000","178,781,000","217,340,000","210,015,000","129,544,000","135,126,000","115,336,000","101,855,000","77,030,000","66,732,000","60,499,000","66,990,000","57,213,000","82,894,000","59,348,000","50,375,000","48,247,000","34,428,000","32,716,000","33,473,000","31,917,000","31,434,000","25,856,000","26,032,000","28,462,000","20,056,000","20,137,000","18,254,000","15,214,000","15,978,000","20,007,000","19,747,000","17,620,000","18,140,000","17,716,000","19,329,000","17,850,000","20,428,000","17,678,000","18,095,000","15,840,000","27,966,000","17,864,000","18,200,000","20,151,000","18,027,000","13,201,000","15,737,000","18,750,000","15,550,000","18,803,000","15,649,000","10,304,000","8,564,000","7,560,000","8,281,000","7,597,000","5,874,000","4,971,000","5,855,000","3,331,000","4,785,000","5,190,000","7,253,000","7,777,000","2,953,000"
			Payables,"54,916,000","73,426,000","40,048,000","53,079,000","45,381,000","51,966,000","27,872,000","26,125,000","40,484,000","49,884,000","39,392,000","71,215,000","22,671,000","59,708,000","21,772,000","11,988,000","13,206,000","28,355,000","9,239,000","23,170,000","25,371,000","54,465,000","23,137,000","12,824,000","17,442,000","16,787,000","14,272,000","15,715,000","17,490,000","15,111,000","6,057,000","10,249,000","11,862,000","5,896,000","4,751,000","9,766,000","6,128,000","4,420,000","5,093,000","5,519,000","4,614,000","5,800,000","5,486,000","7,949,000","5,800,000","9,312,000","6,798,000","10,670,000","7,086,000","18,133,000","9,483,000","8,292,000","9,762,000","8,699,000","3,342,000","6,240,000","9,084,000","3,826,000","7,057,000","5,669,000","3,007,000","4,085,000","2,456,000","3,698,000","3,928,000","1,975,000","1,985,000","1,612,000","1,653,000","910,000","1,450,000","1,810,000","3,636,000","1,510,000"
				AccountsPayable,"54,916,000","73,426,000","40,048,000","53,079,000","45,381,000","51,966,000","27,872,000","26,125,000","40,484,000","49,884,000","39,392,000","71,215,000","22,671,000","59,708,000","21,772,000","11,988,000","13,206,000","28,355,000","9,239,000","23,170,000","25,371,000","54,465,000","23,137,000","12,824,000","17,442,000","16,787,000","14,272,000","15,715,000","15,486,000","15,111,000","5,201,000","6,168,000","5,037,000","5,896,000","2,728,000","4,534,000","3,105,000","4,420,000","5,093,000","5,519,000","4,339,000","5,800,000","5,486,000","7,949,000","5,800,000","9,312,000","6,561,000","10,398,000","6,988,000","12,489,000","8,426,000","6,463,000","8,729,000","2,588,000","3,342,000","6,240,000","9,084,000","3,826,000","7,057,000","5,669,000","3,007,000","4,085,000","2,456,000","3,698,000","3,928,000","1,975,000","1,985,000","1,612,000","1,653,000","910,000","1,450,000","1,810,000","3,636,000","1,510,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,004,000",,"856,000","4,081,000","6,825,000",,"2,023,000","5,232,000","3,023,000",,,,,"0",,,,"0","237,000","272,000","98,000","5,644,000","1,057,000","1,829,000","1,033,000","6,111,000",,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,004,000",,"856,000","4,081,000","6,825,000",,"2,023,000","5,232,000","3,023,000",,,,,,,,,"0","237,000","272,000","98,000","5,644,000","1,057,000","1,829,000","1,033,000","6,111,000",,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"275,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
