name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
TotalRevenue,"487,705,000","119,157,000","121,591,000","119,976,000","126,981,000","117,141,000","114,955,000","110,427,000","109,290,000","109,218,000","109,463,000","107,914,000","102,869,000","98,904,000","98,739,000","98,474,000","95,317,000","93,145,000","91,532,000","86,402,000","84,422,000","82,853,000","78,984,000","79,358,000","76,925,000","75,593,000","76,548,000","72,200,000","74,930,000","70,922,000","71,621,000","71,452,000","69,100,000","65,591,000","64,156,000","64,364,000","62,363,000","62,791,000","64,097,000","62,948,000","61,233,000","64,254,000","60,819,000","60,335,000","57,685,000","55,019,000","55,959,000","54,234,000","52,680,000","49,822,000","50,230,000","49,991,000","49,589,000","48,375,000","49,725,000","53,035,000","58,104,000","52,628,000","55,876,000","60,620,000","52,672,000","50,256,000","51,712,000","51,905,000","50,485,000","48,010,000","47,062,000","47,914,000","46,705,000","44,054,000","46,114,000","42,293,000","41,073,000","39,622,000","39,935,000","38,470,000","41,013,000","38,519,000","39,229,000","40,005,000","38,521,000","36,788,000","35,684,000","36,040,000","35,570,000","34,546,000","34,239,000","33,333,000","32,742,000","31,920,000","30,642,000","30,500,000","29,900,000","31,000,000","50,900,000","22,900,000","22,000,000","20,000,000","19,200,000","18,600,000","18,000,000","17,700,000","18,200,000","17,800,000","17,500,000","15,400,000","14,800,000","14,500,000","14,100,000","12,700,000","13,000,000","12,900,000","12,600,000","11,600,000","10,800,000","10,900,000","11,300,000","10,500,000","10,300,000","9,900,000","9,600,000","9,000,000"
	OperatingRevenue,"487,705,000","119,157,000","121,591,000","119,976,000","126,981,000","117,141,000","114,955,000","110,427,000","109,290,000","109,218,000","109,463,000","107,914,000","102,869,000","98,904,000","98,739,000","98,474,000","95,317,000","93,145,000","91,532,000","86,402,000","84,422,000","82,853,000","78,984,000","79,358,000","76,925,000","75,593,000","76,548,000","72,200,000","74,930,000","70,922,000","71,621,000","71,452,000","69,100,000","65,591,000","64,156,000","64,364,000","62,363,000","62,791,000","64,097,000","62,948,000","61,233,000","64,254,000","60,819,000","60,335,000","57,685,000","55,019,000","55,959,000","54,234,000","52,680,000","49,822,000","50,230,000","49,991,000","49,589,000","48,375,000","49,725,000","53,035,000","58,104,000","52,628,000","55,876,000","60,620,000","52,672,000","50,256,000","51,712,000","51,905,000","50,485,000","48,010,000","47,062,000","47,914,000","46,705,000","44,054,000","46,114,000","42,293,000","41,073,000","39,622,000","39,935,000","38,470,000","41,013,000","38,519,000","39,229,000","40,005,000","38,521,000","36,788,000","35,684,000","36,040,000","35,570,000","34,546,000","34,239,000","33,333,000","32,742,000","31,920,000","30,642,000","30,500,000","29,900,000","31,000,000","50,900,000","22,900,000","22,000,000","20,000,000","19,200,000","18,600,000","18,000,000","17,700,000","18,200,000","17,800,000","17,500,000","15,400,000","14,800,000","14,500,000","14,100,000","12,700,000","13,000,000","12,900,000","12,600,000","11,600,000","10,800,000","10,900,000","11,300,000","10,500,000","10,300,000","9,900,000","9,600,000","9,000,000"
PretaxIncome,"199,929,000","43,709,000","45,034,000","48,279,000","62,907,000","52,178,000","44,352,000","25,604,000","25,306,000","28,250,000","41,755,000","42,965,000","43,828,000","41,014,000","41,057,000","41,918,000","39,836,000","36,941,000","36,958,000","32,526,000","33,628,000","33,193,000","29,123,000","27,214,000","26,401,000","25,199,000","23,891,000","24,424,000","28,230,000","24,665,000","22,895,000","27,625,000","20,114,000","20,537,000","19,848,000","21,055,000","19,392,000","20,547,000","18,288,000","20,250,000","18,422,000","22,044,000","18,610,000","18,191,000","16,062,000","17,834,000","15,941,000","18,376,000","17,304,000","14,025,000","15,166,000","13,512,000","9,520,000","10,481,000","12,463,000","16,458,000","20,969,000","17,920,000","17,517,000","26,344,000","20,922,000","16,866,000","20,005,000","19,981,000","18,742,000","17,037,000","16,927,000","13,790,000","16,962,000","16,284,000","17,453,000","14,180,000","13,315,000","12,710,000","12,180,000","10,918,000","12,588,000","13,148,000","12,979,000","13,367,000","12,346,000","12,195,000","10,822,000","10,673,000","10,892,000","11,053,000","10,090,000","10,472,000","10,261,000","9,644,000","9,168,000","9,600,000","9,200,000","10,000,000","13,600,000","6,700,000","6,800,000","6,600,000","5,900,000","6,200,000","5,800,000","6,100,000","6,500,000","6,200,000","6,200,000","5,600,000","5,400,000","5,700,000","4,800,000","4,500,000","4,800,000","4,300,000","4,600,000","4,500,000","3,300,000","3,700,000","3,700,000","3,300,000","2,700,000","3,000,000","3,000,000","2,600,000"
TaxProvision,"38,904,000","7,794,000","6,866,000","9,529,000","14,715,000","9,658,000","8,994,000","4,714,000","4,576,000","5,642,000","6,248,000","9,597,000","9,661,000","9,177,000","8,332,000","9,035,000","9,250,000","7,321,000","17,461,000","10,816,000","10,446,000","11,143,000","10,503,000","9,232,000","8,908,000","8,620,000","8,163,000","8,794,000","9,677,000","8,406,000","7,146,000","8,832,000","5,426,000","5,880,000","5,987,000","6,564,000","6,799,000","7,175,000","5,982,000","6,390,000","6,693,000","8,039,000","7,012,000","5,638,000","5,947,000","6,479,000","5,764,000","6,589,000","6,262,000","4,722,000","5,332,000","4,122,000","3,260,000","3,356,000","4,394,000","5,500,000","7,232,000","6,326,000","5,893,000","9,400,000","7,520,000","5,743,000","6,483,000","7,241,000","6,533,000","6,156,000","5,393,000","4,574,000","5,764,000","5,397,000","6,418,000","4,867,000","4,677,000","4,519,000","4,359,000","3,527,000","4,516,000","4,550,000","4,585,000","4,507,000","3,960,000","4,273,000","3,927,000","3,793,000","3,857,000","3,902,000","3,370,000","3,516,000","3,878,000","3,487,000","3,319,000","3,600,000","3,300,000","3,800,000","4,800,000","2,300,000","2,800,000","2,400,000","1,700,000","2,100,000","2,200,000","2,300,000","2,600,000","2,300,000","2,400,000","2,100,000","2,000,000","2,100,000","1,800,000","1,700,000","1,800,000","1,500,000","1,800,000","1,400,000","800,000","900,000","1,200,000","1,000,000","700,000","400,000","600,000","500,000"
NetIncomeCommonStockholders,"161,025,000","35,915,000","38,168,000","38,750,000","48,192,000","42,520,000","35,358,000","20,890,000","20,730,000","22,608,000","35,507,000","33,368,000","34,167,000","31,837,000","32,725,000","32,883,000","30,586,000","29,620,000","19,497,000","21,710,000","23,182,000","22,050,000","18,620,000","17,982,000","17,493,000","16,579,000","15,728,000","15,630,000","18,553,000","16,259,000","15,749,000","18,793,000","14,688,000","14,657,000","13,861,000","14,491,000","12,593,000","13,372,000","12,306,000","13,860,000","11,729,000","14,005,000","11,598,000","12,553,000","10,115,000","11,355,000","10,177,000","11,787,000","11,042,000","9,303,000","9,834,000","9,390,000","6,260,000","7,125,000","8,069,000","10,958,000","13,737,000","11,594,000","11,624,000","16,944,000","13,402,000","11,123,000","13,522,000","12,740,000","12,209,000","10,881,000","11,534,000","9,216,000","11,198,000","10,887,000","11,035,000","9,313,000","8,638,000","8,191,000","7,821,000","7,391,000","8,072,000","8,598,000","8,394,000","8,860,000","8,386,000","7,922,000","6,895,000","6,880,000","7,035,000","7,151,000","6,720,000","6,956,000","6,383,000","6,157,000","-3,090,000","6,000,000","5,900,000","6,200,000","8,800,000","4,400,000","4,000,000","4,200,000","4,200,000","4,100,000","3,600,000","3,800,000","3,900,000","3,900,000","3,800,000","3,500,000","3,400,000","3,600,000","3,000,000","2,800,000","3,000,000","2,800,000","2,800,000","3,100,000","1,500,000","2,700,000","2,400,000","3,500,000","2,200,000","2,700,000","2,700,000","2,300,000"
	NetIncome,"161,025,000","35,915,000","38,168,000","38,750,000","48,192,000","42,520,000","35,358,000","20,890,000","20,730,000","22,608,000","35,507,000","33,368,000","34,167,000","31,837,000","32,725,000","32,883,000","30,586,000","29,620,000","19,497,000","21,710,000","23,182,000","22,050,000","18,620,000","17,982,000","17,493,000","16,579,000","15,728,000","15,630,000","18,553,000","16,259,000","15,749,000","18,793,000","14,688,000","14,657,000","13,861,000","14,491,000","12,593,000","13,372,000","12,306,000","13,860,000","11,729,000","14,005,000","11,598,000","12,553,000","10,115,000","11,355,000","10,177,000","11,787,000","11,042,000","9,303,000","9,834,000","9,390,000","6,260,000","7,125,000","8,069,000","10,958,000","13,737,000","11,594,000","11,624,000","16,944,000","13,402,000","11,123,000","13,522,000","12,740,000","12,209,000","10,881,000","11,534,000","9,216,000","11,198,000","10,887,000","11,035,000","9,313,000","8,638,000","8,191,000","7,821,000","7,391,000","8,072,000","8,598,000","8,394,000","8,860,000","8,386,000","7,922,000","6,895,000","6,880,000","7,035,000","7,151,000","6,720,000","6,956,000","6,383,000","6,157,000","-3,090,000","6,000,000","5,900,000","6,200,000","8,800,000","4,400,000","4,000,000","4,200,000","4,200,000","4,100,000","3,600,000","3,800,000","3,900,000","3,900,000","3,800,000","3,500,000","3,400,000","3,600,000","3,000,000","2,800,000","3,000,000","2,800,000","2,800,000","3,100,000","2,500,000","2,800,000","2,500,000","3,600,000","2,700,000","3,000,000","3,000,000","2,600,000"
		NetIncomeIncludingNoncontrollingInterests,"161,025,000","35,915,000","38,168,000","38,750,000","48,192,000","42,520,000","35,358,000","20,890,000","20,730,000","22,608,000","35,507,000","33,368,000","34,167,000","31,837,000","32,725,000","32,883,000","30,586,000","29,620,000","19,497,000","21,710,000","23,182,000","22,050,000","18,620,000","17,982,000","17,493,000","16,579,000","15,728,000","15,630,000","18,553,000","16,259,000","15,749,000","18,793,000","14,688,000","14,657,000","13,861,000","14,491,000","12,593,000","13,372,000","12,306,000","13,860,000","11,729,000","14,005,000","11,598,000","12,553,000","10,115,000","11,355,000","10,177,000","11,787,000","11,042,000","9,303,000","9,834,000","9,390,000","6,260,000","7,125,000","8,069,000","10,958,000","13,737,000","11,594,000","11,624,000","16,944,000","13,402,000","11,123,000","13,522,000","12,740,000","12,209,000","10,881,000","11,534,000","9,216,000","11,198,000","10,887,000","11,035,000","9,313,000","8,638,000","8,191,000","7,821,000","7,391,000","8,072,000","8,598,000","8,394,000","8,860,000","8,386,000","7,922,000","6,895,000","6,880,000","7,035,000","7,151,000","6,720,000","6,956,000","6,383,000","6,157,000","-3,090,000","6,000,000","5,900,000","6,200,000","8,800,000","4,400,000","4,000,000","4,200,000","4,200,000","4,100,000","3,600,000","3,800,000","3,900,000","3,900,000","3,800,000","3,500,000","3,400,000","3,600,000","3,000,000","2,800,000","3,000,000","2,800,000","2,800,000","3,100,000","2,500,000","2,800,000","2,500,000","3,600,000","2,700,000","3,000,000","3,000,000","2,600,000"
			NetIncomeContinuousOperations,"161,025,000","35,915,000","38,168,000","38,750,000","48,192,000","42,520,000","35,358,000","20,890,000","20,730,000","22,608,000","35,507,000","33,368,000","34,167,000","31,837,000","32,725,000","32,883,000","30,586,000","29,620,000","19,497,000","21,710,000","23,182,000","22,050,000","18,620,000","17,982,000","17,493,000","16,579,000","15,728,000","15,630,000","18,553,000","16,259,000","15,749,000","18,793,000","14,688,000","14,657,000","13,861,000","14,491,000","12,593,000","13,372,000","12,306,000","13,860,000","11,729,000","14,005,000","11,598,000","12,553,000","10,115,000","11,355,000","10,177,000","11,787,000","11,042,000","9,303,000","9,834,000","9,390,000","6,260,000","7,125,000","8,069,000","10,958,000","13,737,000","11,594,000","11,624,000","16,944,000","13,402,000","11,123,000","13,522,000","12,740,000","12,209,000","10,881,000","11,534,000","9,216,000","11,198,000","10,887,000","11,035,000","9,313,000","8,638,000","8,191,000","7,821,000","7,391,000","8,072,000","8,598,000","8,394,000","8,860,000","8,386,000","7,922,000","6,895,000","6,880,000","7,035,000","7,151,000","6,720,000","6,956,000","6,383,000","6,157,000","5,849,000","6,000,000","5,900,000","6,200,000","8,800,000","4,400,000","4,000,000","4,200,000","4,200,000","4,100,000","3,600,000","3,800,000","3,900,000","3,900,000","3,800,000","3,500,000","3,400,000","3,600,000","3,000,000","2,800,000","3,000,000","2,800,000","2,800,000","3,100,000","2,500,000","2,800,000","2,500,000","2,300,000","2,000,000","2,600,000","2,400,000","2,100,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"1,300,000",,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"700,000","400,000","600,000","500,000"
