name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
DilutedEPS,,"-0.04","-0.08","0.23","0.61","-0.03","-0.17","0.225","0.385","-0.16","-0.14",
BasicAverageShares,,"182,678,000","188,507,000","189,582,000","188,264,000","186,810,000","176,990,000","186,602,667","186,606,228","186,606,228","186,606,228",
DilutedAverageShares,,"182,678,000","188,507,000","192,729,000","194,200,000","186,810,000","176,990,000","186,602,667","186,606,228","186,606,228","186,606,228",
TotalOperatingIncomeAsReported,"217,092,000","-3,989,000","-12,469,000","67,116,000","166,434,000","1,309,000","-25,774,000","68,048,000","111,604,000","-16,135,000","-18,643,000","58,937,000"
TotalExpenses,"1,201,274,000","232,061,000","197,293,000","341,810,000","430,109,000","191,132,000","170,780,000","313,265,000","368,325,000","142,512,000","141,621,000","239,282,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"141,452,000","-7,440,000","-14,451,000","44,541,000","118,802,000","-6,452,000","-30,257,000","42,054,000","71,934,000","-29,826,000","-26,187,000","780,000"
NormalizedIncome,"141,452,000","-7,440,000","-14,451,000","44,541,000","118,802,000","-5,204,163.901","-25,313,201","42,054,000","71,934,000","-29,826,000","-26,187,000","780,000"
InterestExpense,"28,580,000","6,949,000","6,863,000","7,369,000","7,399,000","8,126,000","11,516,000","18,585,000","19,472,000","22,709,000","22,417,000","23,937,000"
NetInterestIncome,"-28,580,000","-6,949,000","-6,863,000","-7,369,000","-7,399,000","-8,126,000","-11,516,000","-18,585,000","-19,472,000","-22,709,000","-22,417,000","-23,937,000"
EBIT,"215,222,000","-4,150,000","-12,858,000","66,656,000","165,573,000","-1,636,000","-33,055,000","67,869,000","111,019,000","-16,322,000","-18,780,000","55,893,000"
EBITDA,"244,734,000"
ReconciledCostOfRevenue,"793,659,000","142,443,000","117,508,000","220,862,000","312,845,000","120,758,000","93,291,000","214,679,000","269,160,000","86,464,000","81,900,000","166,906,000"
ReconciledDepreciation,"29,512,000","6,576,000","9,241,000","7,348,000","6,347,000","6,263,000","6,595,000","8,340,000","6,497,000","6,812,000","7,276,000","7,554,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"141,452,000","-7,440,000","-14,451,000","44,541,000","118,802,000","-6,452,000","-30,257,000","42,054,000","71,934,000","-29,826,000","-26,187,000","780,000"
TotalUnusualItemsExcludingGoodwill,"0","0","0","0","0","-1,888,000","-7,281,000",,"0","0","0",
TotalUnusualItems,"0","0","0","0","0","-1,888,000","-7,281,000",,"0","0","0",
NormalizedEBITDA,"244,734,000","2,426,000","-3,617,000","74,004,000","171,920,000","6,515,000","-19,179,000","76,209,000","117,516,000","-9,510,000","-11,504,000","63,447,000"
TaxRateForCalcs,"0.242","0.33","0.267","0.249","0.249","0.339","0.321","0.147","0.214","0.236","0.364","0.27"
TaxEffectOfUnusualItems,"0","0","0","0","0","-640,163.901","-2,337,201","0","0","0","0","0"
