name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"2,317,501,000","2,342,729,000","1,309,820,000","1,317,978,000","518,956,000","526,119,000"
	CurrentAssets,"2,195,249,000","2,226,073,000","1,207,549,000","1,213,605,000","417,186,000","427,694,000"
		CashCashEquivalentsAndShortTermInvestments,"1,990,637,000","2,016,017,000","1,030,942,000","1,043,873,000","280,098,000","288,545,000"
			CashAndCashEquivalents,"1,047,589,000","1,375,932,000","582,697,000","860,347,000","44,097,000","36,789,000"
			OtherShortTermInvestments,"943,048,000","640,085,000","448,245,000","183,526,000","236,001,000","251,756,000"
		Receivables,"124,504,000","137,491,000","116,006,000","117,176,000","105,271,000","110,956,000"
			AccountsReceivable,"124,504,000","137,491,000","116,006,000","117,176,000","99,798,000","105,971,000"
			OtherReceivables,,,,,"5,473,000","4,985,000"
		PrepaidAssets,"51,675,000","44,919,000","37,481,000","32,040,000","14,207,000","13,282,000"
		RestrictedCash,,,,,"267,000","0"
		CurrentDeferredAssets,"28,433,000","27,646,000","23,120,000","20,516,000","16,680,000","14,403,000"
		OtherCurrentAssets,,,,,"663,000","508,000"
	TotalNonCurrentAssets,"122,252,000","116,656,000","102,271,000","104,373,000","101,770,000","98,425,000"
		NetPPE,"53,300,000","51,709,000","51,597,000","52,542,000","52,738,000","54,991,000"
			GrossPPE,"59,583,000","56,793,000","55,984,000","56,694,000","56,134,000","57,634,000"
				Properties,"0","0","0","0","0","0"
				MachineryFurnitureEquipment,"17,751,000","13,913,000","12,440,000","11,607,000","8,880,000","8,042,000"
				OtherProperties,"34,814,000","37,281,000","39,705,000","43,482,000","45,666,000","48,273,000"
				ConstructionInProgress,"6,605,000","5,140,000","3,410,000","1,450,000","1,452,000","1,183,000"
				Leases,"413,000","459,000","429,000","155,000","136,000","136,000"
			AccumulatedDepreciation,"-6,283,000","-5,084,000","-4,387,000","-4,152,000","-3,396,000","-2,643,000"
		NonCurrentDeferredAssets,"54,001,000","51,178,000","43,748,000","41,848,000","36,250,000","33,196,000"
		OtherNonCurrentAssets,"14,951,000","13,769,000","6,926,000","9,983,000","12,782,000","10,238,000"
TotalLiabilitiesNetMinorityInterest,"1,481,432,000","1,492,448,000","338,679,000","314,433,000","849,042,000","832,368,000"
	CurrentLiabilities,"330,729,000","348,188,000","272,801,000","248,980,000","211,708,000","193,799,000"
		PayablesAndAccruedExpenses,"46,030,000","47,458,000","33,984,000","34,937,000","27,795,000","25,816,000"
			Payables,"17,379,000","16,272,000","11,379,000","9,365,000","9,178,000","8,402,000"
				AccountsPayable,"8,151,000","7,591,000","3,327,000","1,834,000","2,301,000","1,646,000"
				TotalTaxPayable,"9,228,000","8,681,000","8,052,000","7,531,000","6,877,000","6,756,000"
			CurrentAccruedExpenses,"28,651,000","31,186,000","22,605,000","25,572,000","18,617,000","17,414,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"24,831,000","46,950,000","24,093,000","6,806,000","5,676,000","4,240,000"
		CurrentDebtAndCapitalLeaseObligation,"8,540,000","9,236,000","9,819,000","10,288,000","10,460,000","10,492,000"
			CurrentCapitalLeaseObligation,"8,540,000","9,236,000","9,819,000","10,288,000","10,460,000","10,492,000"
		CurrentDeferredLiabilities,"235,119,000","220,920,000","179,696,000","172,671,000","153,402,000","142,901,000"
			CurrentDeferredRevenue,"235,119,000","220,920,000","179,696,000","172,671,000","153,402,000","142,901,000"
		OtherCurrentLiabilities,"16,209,000","23,624,000","25,209,000","24,278,000","14,375,000","10,350,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,150,703,000","1,144,260,000","65,878,000","65,453,000","637,334,000","638,569,000"
		LongTermDebtAndCapitalLeaseObligation,"1,111,311,000","1,112,346,000","33,720,000","35,912,000","37,985,000","40,440,000"
			LongTermDebt,"1,081,637,000","1,080,701,000",,,,
			LongTermCapitalLeaseObligation,"29,674,000","31,645,000","33,720,000","35,912,000","37,985,000","40,440,000"
		NonCurrentDeferredLiabilities,"30,565,000","25,557,000","22,398,000","17,873,000","15,355,000","16,292,000"
			NonCurrentDeferredRevenue,"30,565,000","25,557,000","22,398,000","17,873,000","15,355,000","16,292,000"
