name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,03/31/1989,03/31/1988,03/31/1987,03/31/1986
TotalAssets,"1,572,721,000","1,621,761,000","1,454,258,000","1,425,920,000","1,398,798,000","1,317,404,000","2,884,932,000","2,715,702,000","3,152,955,000","3,297,800,000","3,219,620,000","3,180,198,000","3,237,966,000","2,826,692,000","2,698,898,000","2,618,950,000","2,719,009,000","2,692,264,000","2,595,004,000","2,548,130,000","2,624,484,000","2,615,736,000","2,551,390,000","2,541,447,000","2,548,767,000","2,658,875,000","2,335,674,000","2,354,707,000","2,404,660,000","2,456,844,000","2,287,928,000","2,369,487,000","1,861,230,000","1,827,176,000","1,917,481,000","1,875,212,000","1,861,826,000","1,812,929,000","1,769,476,000","1,771,067,000","1,816,405,000","1,735,149,000","1,667,045,000","1,555,593,000","1,548,758,000","1,502,072,000","1,403,145,000","1,341,001,000","1,373,729,000","1,321,456,000","1,261,023,000","1,257,455,000","1,232,144,000","1,233,270,000","1,169,583,000","1,190,983,000","1,151,002,000","1,113,176,000","1,077,507,000","1,023,931,000","1,017,257,000","979,606,000","940,489,000","907,250,000","882,630,000","858,515,000","786,330,000","747,211,000","704,337,000","700,288,000","639,907,000","606,882,000","584,186,000","555,292,000","522,346,000","494,626,000","491,753,000","483,648,000","446,539,000","401,729,000","390,946,000","397,196,000","393,656,000","389,881,000","385,764,000","380,379,000","361,656,000","335,530,000","326,147,000","318,408,000","297,646,000","291,546,000","276,367,000","272,174,000","273,289,000","266,510,000","248,062,000","239,382,000","201,354,000","196,677,000","195,340,000","198,103,000","187,200,000","180,200,000","162,800,000","155,700,000","157,400,000","157,500,000","155,900,000","158,600,000","154,800,000","144,900,000","131,400,000","117,100,000","112,600,000","108,200,000","105,200,000","104,800,000","102,800,000","101,100,000","99,100,000","99,700,000","99,200,000","100,700,000","100,300,000","99,600,000","100,700,000","102,000,000","105,700,000","106,600,000","98,200,000","85,900,000","89,000,000"
	CurrentAssets,"1,077,566,000","1,119,576,000","948,538,000","911,529,000","902,146,000","813,979,000","1,904,431,000","1,716,400,000","2,115,564,000","1,770,832,000","1,687,494,000","1,628,447,000","1,655,735,000","1,602,508,000","1,512,872,000","1,523,694,000","1,597,785,000","1,567,556,000","1,473,232,000","1,533,663,000","1,603,292,000","1,584,758,000","1,533,450,000","1,520,018,000","1,513,229,000","1,595,426,000","1,285,815,000","1,301,923,000","1,349,103,000","1,387,975,000","1,212,365,000","1,206,358,000","1,282,755,000","1,240,776,000","1,336,151,000","1,310,749,000","1,298,055,000","1,256,249,000","1,231,683,000","1,240,516,000","1,297,977,000","1,224,136,000","1,159,474,000","1,075,247,000","1,084,080,000","956,168,000","878,319,000","876,762,000","924,775,000","858,182,000","798,676,000","801,568,000","757,723,000","747,975,000","685,493,000","743,278,000","717,555,000","680,726,000","670,020,000","712,619,000","693,957,000","664,451,000","650,119,000","627,448,000","618,882,000","600,717,000","527,308,000","508,290,000","41,247,000","464,168,000","438,495,000","415,318,000","398,941,000","373,986,000","350,409,000","349,047,000","350,458,000","344,356,000","325,514,000","286,634,000","282,093,000","284,436,000","23,573,000","22,453,000","23,496,000","23,732,000","25,526,000","23,526,000","25,060,000","21,129,000","18,210,000","17,630,000","15,354,000","16,321,000","14,802,000","16,021,000","14,266,000","11,890,000","11,586,000","10,919,000","11,095,000","10,575,000","10,000,000","9,500,000","7,400,000","8,700,000","8,700,000","8,500,000","10,200,000","10,600,000","8,600,000","8,100,000","7,700,000","6,700,000","6,300,000","7,400,000","7,000,000","8,900,000","8,700,000","8,300,000","6,400,000","7,500,000","7,100,000","8,200,000","8,200,000","8,600,000","8,500,000","8,000,000","8,900,000","0","0","0","0"
		CashCashEquivalentsAndShortTermInvestments,"184,010,000","170,159,000","128,788,000","137,549,000","151,151,000","36,645,000","470,170,000","313,057,000","551,017,000","57,755,000","150,261,000","100,242,000","124,154,000","15,278,000","34,986,000","94,323,000","189,410,000","51,037,000","126,253,000","260,335,000","348,490,000","308,561,000","319,486,000","242,239,000","118,905,000","14,942,000","66,912,000","91,144,000","129,837,000","3,549,000","10,401,000","17,571,000","290,680,000","231,091,000","309,244,000","210,665,000","209,957,000","129,534,000","255,503,000","266,370,000","352,703,000","274,389,000","285,927,000","209,301,000","196,217,000","72,022,000","100,067,000","85,337,000","112,667,000","109,685,000","88,085,000","83,279,000","5,937,000","7,376,000","6,579,000","5,990,000","7,092,000","5,249,000","9,723,000","10,600,000","9,420,000","8,807,000","54,681,000","24,293,000","6,179,000","6,973,000","6,753,000","4,808,000","4,473,000","5,865,000","150,000","95,000","95,000","95,000","5,456,000","10,458,000","4,777,000","96,000","20,422,000","99,000","92,000","93,000","99,000","97,000","94,000","95,000","90,000","91,000","96,000","99,000","98,000","90,000","92,000","95,000","98,000","99,000","95,000","96,000","98,000","96,000","91,000","84,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000",,"100,000","100,000","100,000",,,,
			CashAndCashEquivalents,"184,010,000","170,159,000","128,788,000","137,549,000","151,151,000","36,645,000","470,170,000","313,057,000","551,017,000","57,755,000","150,261,000","100,242,000","124,154,000","15,278,000","34,986,000","94,323,000","189,410,000","51,037,000","126,253,000","260,335,000","348,490,000","308,561,000","319,486,000","242,239,000","118,905,000","14,942,000","66,912,000","91,144,000","129,837,000","3,549,000","10,401,000","17,571,000","290,680,000","231,091,000","309,244,000","210,665,000","209,957,000","129,534,000","155,644,000","109,612,000","234,135,000","176,257,000","218,943,000","176,379,000","196,217,000","72,022,000","100,067,000","85,337,000","112,667,000","109,685,000","88,085,000","83,279,000","5,937,000","7,376,000","6,579,000","5,990,000","7,092,000","5,249,000","9,723,000","10,600,000","9,420,000","8,807,000","54,681,000","24,293,000","6,179,000","6,973,000","6,753,000","4,808,000","4,473,000","5,865,000","150,000","95,000","95,000","95,000","5,456,000","10,458,000","4,777,000","96,000","20,422,000","99,000","92,000","93,000","99,000","97,000","94,000","95,000","90,000","91,000","96,000","99,000","98,000","90,000","92,000","95,000","98,000","99,000","95,000","96,000","98,000","96,000","91,000","84,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000",,"100,000","100,000","100,000",,,,
				CashFinancial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,279,000","5,937,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,859,000","156,758,000","118,568,000","98,132,000","66,984,000","32,922,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"203,659,000","199,937,000","199,121,000","160,129,000","145,364,000","140,402,000","163,827,000","196,290,000","211,347,000","198,102,000","181,151,000","167,152,000","170,002,000","203,460,000","200,097,000","209,778,000","195,012,000","286,022,000","199,743,000","181,194,000","185,974,000","192,465,000","183,937,000","181,735,000","198,435,000","378,408,000","98,221,000","105,771,000","112,399,000","231,478,000","89,821,000","79,480,000","60,863,000","68,684,000","59,698,000","58,473,000","67,184,000","74,157,000","67,573,000","69,522,000","88,851,000","87,471,000","71,263,000","62,212,000","65,615,000","69,662,000","61,556,000","53,952,000","65,141,000","66,095,000","52,498,000","47,795,000","59,385,000","59,513,000","48,470,000","49,543,000","53,189,000","52,025,000","46,065,000","41,607,000","46,721,000","43,495,000","41,341,000","34,964,000","43,563,000","42,812,000","43,623,000","32,871,000","36,774,000","32,736,000","32,561,000","29,132,000","33,165,000","30,878,000","25,475,000","24,814,000","26,811,000","26,973,000","23,937,000","21,556,000","21,640,000","25,411,000","23,474,000","22,356,000","23,402,000","23,637,000","25,436,000","23,435,000","24,964,000","21,030,000","18,112,000","17,540,000","15,262,000","16,226,000","14,704,000","15,922,000","14,171,000","11,794,000","11,488,000","10,823,000","11,004,000","10,491,000","9,900,000","9,400,000","7,300,000","8,600,000","8,600,000","8,400,000","10,100,000","10,500,000","8,500,000","8,000,000","6,700,000","5,700,000","5,400,000","5,800,000","5,300,000","7,200,000","6,600,000","6,300,000","4,400,000","5,600,000","5,400,000","6,200,000","4,800,000","5,000,000","5,000,000","4,100,000","5,400,000",,,,
			AccountsReceivable,"72,463,000","66,270,000","67,447,000","57,074,000","53,996,000","61,254,000","86,721,000","79,933,000","87,373,000","104,159,000","93,090,000","85,257,000","84,037,000","98,159,000","92,311,000","84,309,000","81,433,000","99,887,000","92,161,000","84,822,000","93,709,000","95,777,000","86,784,000","84,091,000","85,203,000","113,439,000","85,224,000","94,081,000","105,602,000","107,383,000","89,821,000","79,480,000","60,863,000","68,684,000","59,698,000","58,473,000","67,184,000","74,157,000","67,573,000","69,522,000","88,851,000","87,471,000","71,263,000","62,212,000","65,615,000","69,662,000","61,556,000","53,952,000","65,141,000","66,095,000","52,498,000","47,795,000","59,385,000","59,513,000","48,470,000","49,543,000","53,189,000","52,025,000","46,065,000","41,607,000","46,721,000","43,495,000","41,341,000","34,964,000","43,563,000","42,812,000","43,623,000","32,871,000","36,774,000","32,736,000","32,561,000","29,132,000","33,165,000","30,878,000","25,475,000","24,814,000","26,811,000","26,973,000","23,937,000","21,556,000","21,640,000","25,411,000","23,474,000","22,356,000","23,402,000","23,637,000","25,436,000","23,435,000","24,964,000","21,030,000","18,112,000","17,540,000","15,262,000","16,226,000","14,704,000","15,922,000","14,171,000","11,794,000","11,488,000","10,823,000","11,004,000","10,491,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"148,970,000","137,503,000","128,025,000","105,533,000","101,753,000","117,618,000","146,149,000","153,227,000","164,803,000","180,452,000","167,842,000","148,257,000","140,822,000","160,863,000","150,150,000","133,277,000","125,169,000","146,833,000",,,,"131,467,000",,,,,,,,,,,,,,,,,"74,235,000","74,965,000","92,406,000","92,239,000","75,881,000","66,896,000","68,810,000","74,206,000","66,096,000","58,635,000","68,208,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-76,507,000","-71,233,000","-60,578,000","-48,459,000","-47,757,000","-56,364,000","-59,428,000","-73,294,000","-77,430,000","-76,293,000","-74,752,000","-63,000,000","-56,785,000","-62,704,000","-57,839,000","-48,968,000","-43,736,000","-46,946,000",,,,"-35,690,000",,,,,,,,,,,,,,,,,"-6,662,000","-5,443,000","-3,555,000","-4,768,000","-4,618,000","-4,684,000","-3,195,000","-4,544,000","-4,540,000","-4,683,000","-3,067,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
