name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
TotalRevenue,"427,919,000","129,034,000","103,497,000","104,790,000","91,864,000","90,795,000","73,637,000","82,467,000","93,450,000","22,982,000","52,182,000","37,086,000","34,082,000","22,176,000","26,051,000","43,361,000","43,743,000","45,109,000","40,938,000","38,837,000","37,076,000","42,943,000","64,241,221","22,008,671","21,236,912","17,453,196","10,642,366","11,776,291","19,699,024","15,861,536","12,551,668","3,664,339","28,502,784","6,209,050","11,246,275","6,793,785","-5,863,678","3,796,369","4,831,683","8,556,982","4,014,963","6,901,059"
	OperatingRevenue,"427,919,000","129,034,000","103,497,000","104,790,000","91,864,000","90,795,000","73,637,000","82,467,000","93,450,000","22,982,000","52,182,000","37,086,000","34,082,000","22,176,000","26,051,000","43,361,000","43,743,000","45,109,000","40,938,000","38,837,000","37,076,000","42,943,000","64,241,221","22,008,671","21,236,912","17,453,196","10,642,366","11,776,291","19,699,024","15,861,536","12,551,668","3,664,339","28,502,784","6,209,050","11,246,275","6,793,785","-5,863,678","3,796,369","4,831,683","8,556,982","4,014,963","6,901,059"
CostOfRevenue,,,,,,,,,,,,,,,,,,"167,000","21,573,000","20,374,000","17,389,000","17,673,000","53,572,361","3,107,637","4,113,725","4,797,277","4,664,825","4,711,854","4,727,749","4,745,477","4,447,530",,"4,416,385","3,903,952","3,090,565","2,333,139","1,156,780","514,035","343,562","376,742","378,407","288,740"
GrossProfit,,,,,,,,,,,,,,,,,,"-167,000","14,563,000","14,664,000","15,859,000","16,211,000","66,528,102","-77,157","1,073,416","3,907,639","4,238,034","4,939,098","4,833,599","4,941,920","5,820,345",,"6,414,835","5,589,081","5,682,774","5,940,305","4,778,731","2,921,998","1,954,339","1,799,905","1,900,414","2,472,310"
OperatingExpense,,,,,,,,,,,,,,"27,133,000","26,153,000","30,959,000","30,763,000","33,860,000","16,995,000","24,144,000","23,141,000","21,904,000","33,133,841","13,863,604","12,963,101","12,006,884","15,160,583","11,903,204","12,761,051","11,029,706","3,728,243",,"3,231,396","4,098,323","2,715,456","2,965,081","1,819,733","2,103,818","358,421","498,464","686,948","809,721"
	SellingGeneralAndAdministration,"127,791,000","34,492,000","27,230,000","34,979,000","31,090,000","29,855,000","25,047,000","34,110,000","36,295,000","24,477,000","22,009,000","18,401,000","17,357,000","14,989,000","16,692,000","18,153,000","18,340,000","19,463,000","16,020,000","17,941,000","17,665,000","17,629,000","11,130,469","9,777,593","9,505,846","7,966,092","7,763,079","7,681,983","8,090,407","7,399,258","2,188,222","634,640","980,342","1,211,585","612,751","844,357","769,123","354,249","190,397","48,629","43,340","37,315"
		GeneralAndAdministrativeExpense,"125,014,000","34,164,000","26,511,000","33,858,000","30,481,000","29,279,000","24,408,000","33,710,000","35,910,000","23,931,000","19,957,000","18,401,000","17,357,000","14,989,000","16,692,000","18,153,000","18,340,000","19,463,000","17,188,000","17,540,000","17,277,000","17,250,000","10,535,469","9,777,593","9,505,846","7,966,092","7,763,079","7,681,983","8,090,407","7,399,258","2,188,222","634,640","980,342","1,211,585","612,751","844,357","769,123","354,249","190,397","48,629","43,340","37,315"
			SalariesAndWages,"108,164,000","30,968,000","21,286,000","28,341,000","27,569,000","24,900,000","20,334,000","29,862,000","28,538,000","20,186,000","15,712,000","14,938,000","13,759,000","12,301,000","13,447,000","15,363,000","15,472,000","16,520,000","15,242,000","14,705,000","14,459,000","14,476,000","1,083,469","9,777,593","9,505,846","7,966,092","7,763,079","7,681,983","8,090,407","7,399,258","3,765,784",,,,,,,,,,,
			RentAndLandingFees,,,,,,"1,686,000",,,"1,200,000","1,184,000","1,548,000","968,000","1,103,000","691,000","720,000","720,000","563,000","522,000","638,000","554,000","563,000","559,000",,,,,,,,,,,,,,,,,,,,
			InsuranceAndClaims,,,,,,,,,,,,,,,,,,,,"247,000","248,000","238,000",,,,,,,,,,,,,,,,,,,,
			OtherGandA,"16,850,000","3,196,000","5,225,000","5,517,000","2,912,000","2,693,000","4,074,000","3,848,000","6,172,000","2,561,000","2,697,000","2,495,000","2,495,000","1,997,000","2,525,000","2,070,000","2,305,000","2,421,000","2,041,000","2,034,000","2,007,000","1,977,000","1,968,000","4,086,011","3,457,255","3,808,362","2,725,136","4,221,221","4,670,644","3,630,448","3,223,828","634,640","980,342","1,211,585","612,751","844,357","769,123","354,249","190,397","48,629","43,340","37,315"
		SellingAndMarketingExpense,"2,777,000","328,000","719,000","1,121,000","609,000","576,000","639,000","400,000","385,000","546,000",,,,,,,,,,"401,000","388,000","379,000",,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,"125,000","130,000","136,000",,,,"232,430",,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,"125,000","130,000","136,000",,,,"232,430",,,,,,,,,,,,,,,,
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,"125,000","130,000","136,000",,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,"6,667,000","5,600,000","6,265,000","7,022,000","7,656,000",,,,"12,508,000","6,754,000",,,,,,,,,,,,,,,,,,,
OperatingIncome,,,,,,,,,,,,,,"-27,133,000","-26,153,000","-30,959,000","-30,763,000","-33,860,000","-2,432,000","-9,480,000","-7,282,000","-5,693,000","33,394,261","-13,940,761","-11,889,685","-8,099,245","-10,922,549","-6,964,106","-7,927,452","-6,087,786","2,092,102",,"3,183,439","1,490,758","2,967,318","2,975,224","2,958,998","818,180","1,595,918","1,301,441","1,213,466","1,662,589"
OtherIncomeExpense,,,,,,,,,,,,,,"41,713,000","18,020,000","34,257,000","32,795,000","40,457,000","15,238,000","21,514,000","19,504,000","16,284,000","31,882,611","19,923,741","10,824,262","3,119,816","-37,876,768","2,197","17,536,884","6,359,503","-2,726,160",,"22,688,696","992,101","6,033,137","1,172,969","-10,527,875","1,155,515","2,877,344","6,757,077","2,114,549","4,570,564"
	GainOnSaleOfSecurity,"131,738,000","53,322,000","27,723,000","28,898,000","21,795,000","29,842,000","5,456,000","10,927,000","-6,306,000","-26,262,000","11,053,000","-504,000","-751,000","370,000","-498,000","15,446,000","13,077,000","15,240,000","8,245,000","8,373,000","5,465,000","19,869,000","28,619,879","4,054,949","1,565,585","-3,163,413","-1,249,775","-2,775,332","-519,339","-948,541","-2,560,871","-3,282,587","551,108","71,760","3,221,864","-2,817,549","-12,190,316","874,371","2,877,344","6,757,077","2,114,549","4,428,749"
	EarningsFromEquityInterest,,,,,,,,,,,,,,"2,929,000","2,728,000","2,178,000","1,503,000","5,739,000",,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-4,120,000","-1,827,000","-831,000","-184,000","-2,544,000","-6,307,000","-445,000","-6,000","-117,000","-3,016,000","-1,629,000","-51,000","-603,000","25,261,000","150,000","-236,000","-981,000","-19,000","-10,000","-644,000","14,039,000","-103,000","15,218,000","15,890,938","8,317,306","5,813,651","-2,451,337","642,297","678,984","534,433","-1,202,056",,,,,,,"281,144",,,,"141,815"
