name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007
BasicAverageShares,,"343,998,511","335,100,737","307,773,420","273,718,561","273,710,765","273,699,079","273,705,785","273,604,079","273,392,615","272,906,815","272,897,575","272,863,153","252,357,878","248,081,168","224,399,436","175,451,989","175,145,964","174,490,106","174,488,296","174,473,167","174,281,965","173,821,628","173,813,613","173,798,977","174,718,007","180,045,216","183,682,986","183,537,065","183,253,828","183,115,283","183,059,433","183,039,062","182,805,945","182,350,451","182,528,883","182,794,650","152,642,461","147,746,186","135,002,606","107,405,289","93,427,794",,"65,303,783","38,550,803","22,806,188",,"13,033,795","11,219,060","6,689,604",,"12,468,279","12,468,279","12,468,279",,"12,468,279","12,468,279","12,468,279",,"3,593,750"
DilutedAverageShares,,"384,822,202","335,100,737","346,730,073","273,718,561","311,465,060","291,870,229","291,876,935","273,604,079","273,392,615","291,070,864","291,053,718","272,863,153","252,357,878","248,081,168","224,399,436","193,212,877","192,818,531","188,938,030","188,907,356","174,473,167","174,281,965","173,821,628","173,813,613","173,798,977","174,718,007","180,045,216","183,682,986","183,537,065","183,253,828","183,115,283","183,059,433","183,039,062","182,805,945","182,350,451","182,583,496","183,028,601","153,481,855","148,114,622","135,468,980","107,405,289","93,427,794",,"65,303,783","38,550,803","22,806,188",,"13,063,106","11,233,345","6,700,684",,"12,468,279","12,468,279","12,468,279",,"12,468,279","12,468,279","12,468,279",,"3,593,750"
TotalExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,838,000","16,267,000","14,619,000","9,861,000","11,006,000",,"3,062,000","2,167,359","2,074,999","1,880,590","1,444,052","9,750,588","1,040,300","1,385,707","320,402","283,273","225,564","266,757","284,012","139,987","12"
NetIncomeFromContinuingAndDiscontinuedOperation,"232,340,000","285,270,000","-1,294,000","66,324,000","-117,960,000","240,157,000","211,171,000","201,914,000","-173,564,000","-1,869,656,000","134,754,000","305,700,000","-90,557,000","-25,935,000","-554,535,000","35,946,000","139,490,000","334,809,000","165,904,000","102,064,000","8,618,000","71,985,000","341,403,000","117,786,000","-16,981,000","-88,930,000","210,706,000","-34,790,000","221,501,000","94,793,000","-36,963,000","193,590,000","39,657,000","-29,145,000","239,414,000","-192,728,000","388,637,000","143,716,000","189,300,000","26,802,000","24,004,000","51,800,000","51,430,000","54,609,000","-984,000","22,377,000","16,459,955","9,879,807","4,088,282","5,326,956","-6,420,712","-919,927","-1,223,724","-180,168","63,107","548,631","395,269","1,287,526","715,585","-12"
NormalizedIncome,"263,913,641.344","-64,784,951.237","95,425,890","109,797,969.422","110,909,954.635","-57,229,100.425","209,918,631.136","184,860,470","173,929,725.695","-1,287,084,705.828","150,623,470","476,895,220","93,718,360","110,303,413.576","-429,497,680","90,221,500","132,297,310","263,804,490.565","122,303,814.652","119,611,000","36,596,000","80,724,000","228,069,974.121","138,570,000","28,940,000","-28,066,000","213,842,311.665","15,657,385.148","210,920,000","126,234,800","5,060,668.331","200,552,150","58,878,150","-7,851,000","238,679,000","-193,599,000","387,621,000","142,339,000","184,810,000","76,033,650","68,529,000","68,129,950","51,430,000","54,609,000","-984,000","19,012,808.507","16,459,955","9,879,807","4,088,282","5,326,956","-6,420,712","-919,927","-1,223,724","-180,168","63,107","548,631","395,269","1,287,526","715,585","-12"
InterestIncome,"157,334,000","44,846,000","33,005,000","36,040,000","43,443,000","56,109,000","72,500,000","89,716,000","107,327,000","255,507,000","238,438,000","249,740,000","261,029,000","245,483,000","251,955,000","236,698,000","187,360,000","194,019,000","118,390,000","226,516,000","208,561,000","191,622,000","179,089,000","168,862,000","154,776,000","130,763,000","133,605,000","152,834,000","152,529,000","162,969,000","156,220,000","142,303,000","140,149,000","138,535,000","137,457,000","137,974,000","145,325,000","134,835,000","137,332,000",,"15,527,000",,,,"40,828,000","2,499,000",,"1,395,436","863,242",,,,,,,,,,,
InterestExpense,"88,764,000","22,317,000","20,158,000","21,882,000","24,407,000","22,726,000","22,641,000","29,185,000","62,114,000","167,308,000","167,284,000","191,077,000","192,443,000","163,525,000","162,301,000","152,396,000","108,414,000","96,560,000","72,486,000","111,487,000","90,774,000","75,441,000","66,216,000","60,350,000","53,969,000","41,360,000","36,575,000","37,079,000","35,029,000","33,503,000","31,704,000","24,718,000","24,950,000","26,078,000","26,922,000","24,927,000","24,722,000","23,836,000","24,369,000",,"15,527,000",,,,"3,863,000","2,499,000",,"1,395,436","863,242",,,,,,,,,,,
NetInterestIncome,"68,570,000","22,529,000","12,847,000","14,158,000","19,036,000","33,383,000","49,859,000","60,531,000","45,213,000","88,199,000","71,154,000","58,663,000","68,586,000","81,958,000","89,654,000","84,302,000","78,946,000","97,459,000","45,904,000","115,029,000","117,787,000","116,181,000","112,873,000","108,512,000","100,807,000","89,403,000","97,030,000","115,755,000","117,500,000","129,466,000","124,516,000","117,585,000","115,199,000","112,457,000","110,535,000","113,047,000","120,603,000","110,999,000","112,963,000",,"-15,527,000",,,,"36,965,000","17,371,000",,"10,469,529","8,262,184",,"-187,832","890","7,185","48,247",,,,,,
ReconciledCostOfRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"559,000","4,476,000","4,275,000","1,437,000","3,371,000",,"1,550,000","-2,067,776","862,467","748,330","0","0","0","0","0",,,,,,
ReconciledDepreciation,,,,,,,,,,,,,,,,"156,000","164,000","184,000","193,000","226,000","265,000","285,000","302,000","317,000","336,000","328,000","360,000","350,000","333,000","319,000","315,000","305,000","389,000","607,000","1,250,000","168,000","142,000","114,000","1,274,000","426,000","31,000","1,000",,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"232,340,000","285,270,000","-1,294,000","66,324,000","-117,960,000","240,157,000","211,171,000","201,914,000","-173,564,000","-1,869,656,000","134,754,000","305,700,000","-90,557,000","-25,935,000","-554,535,000","35,946,000","139,490,000","334,809,000","121,758,000","102,064,000","8,618,000","71,985,000","341,403,000","117,786,000","-16,981,000","-88,930,000","210,706,000","-34,790,000","221,501,000","94,793,000","-36,963,000","193,590,000","39,657,000","-29,145,000","238,679,000","-193,599,000","387,621,000","142,339,000","184,810,000","26,802,000","24,004,000","51,800,000","51,430,000","54,609,000","-984,000","22,377,000","16,459,955","9,879,807","4,088,282","5,326,956","-6,420,712","-919,927","-1,223,724","-180,168","63,107","548,631","395,269","1,287,526","715,585","-12"
TotalUnusualItemsExcludingGoodwill,"-35,693,000","409,935,000","-132,493,000","-43,687,000","-269,448,000","325,467,000","1,275,000","23,361,000","-383,860,000","-586,665,000","-21,739,000","-234,514,000","-252,432,000","-188,974,000","-171,284,000","-74,350,000","9,853,000","71,807,000","-593,000","-29,245,000","-46,630,000","-14,565,000","126,094,000","-34,640,000","-76,535,000","-101,440,000","-3,267,000","-61,549,000","17,635,000","-52,403,000","-55,346,000","-10,711,000","-29,571,000","-32,760,000","13,065,000",,,,,"-75,741,000","-68,500,000","-25,123,000",,,,"3,478,000",,,,,,,,,,,,,,
TotalUnusualItems,"-35,693,000","409,935,000","-132,493,000","-43,687,000","-269,448,000","325,467,000","1,275,000","23,361,000","-383,860,000","-586,665,000","-21,739,000","-234,514,000","-252,432,000","-188,974,000","-171,284,000","-74,350,000","9,853,000","71,807,000","-593,000","-29,245,000","-46,630,000","-14,565,000","126,094,000","-34,640,000","-76,535,000","-101,440,000","-3,267,000","-61,549,000","17,635,000","-52,403,000","-55,346,000","-10,711,000","-29,571,000","-32,760,000","13,065,000",,,,,"-75,741,000","-68,500,000","-25,123,000",,,,"3,478,000",,,,,,,,,,,,,,
TaxRateForCalcs,"0.115","0.146","0.27","0.005","0.151","0.086","0.018","0.27","0.095","0.007","0.27","0.27","0.27","0.279","0.27","0.27","0.27","0.011","0.08","0.4","0.4","0.4","0.101","0.4","0.4","0.4","0.04","0.18","0.4","0.4","0.241","0.35","0.35","0.35","0.027","0.35","0.112","0.034","0.35","0.35","0.35","0.35","0.35","0.147","0.35","0.033","0.05","0.35","0.35","0.35","0.35","0.115","0.112","0.338","0.358","0.25","0.344","0.34","0.35","0.35"
TaxEffectOfUnusualItems,"-4,119,358.656","59,880,048.763","-35,773,110","-213,030.578","-40,578,045.365","28,080,899.575","22,631.136","6,307,470","-36,366,274.305","-4,093,705.828","-5,869,530","-63,318,780","-68,156,640","-52,735,586.424","-46,246,680","-20,074,500","2,660,310","802,490.565","-47,185.348","-11,698,000","-18,652,000","-5,826,000","12,760,974.121","-13,856,000","-30,614,000","-40,576,000","-130,688.335","-11,101,614.852","7,054,000","-20,961,200","-13,322,331.669","-3,748,850","-10,349,850","-11,466,000","0","0","0","0","0","-26,509,350","-23,975,000","-8,793,050","0","0","0","113,808.507","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
