name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002
MarketCap,"4,933,881,745","6,438,896,575","8,844,328,452","6,268,898,279","5,516,939,261","6,072,022,701","4,743,571,856","3,299,345,590","2,907,227,030","1,916,698,611","2,415,209,859","2,430,204,324","1,674,317,681","1,579,135,671","1,434,219,598","1,964,196,747","2,076,261,552","1,929,585,593","1,803,444,455","1,594,467,497","1,305,605,468","1,127,280,614","1,112,905,871","755,213,134","633,713,558","708,993,725","559,405,027","777,973,932","987,303,911","1,111,479,601","1,376,903,180","1,226,960,141","1,084,705,502","942,342,853","784,537,335","761,566,947","727,668,183","585,269,108","371,282,785","322,998,673","350,501,381","272,055,910","198,904,001","167,665,873","269,966,559","261,019,775","263,785,059","237,390,652","238,223,290","220,237,846","235,153,089","218,001,062","243,369,286","161,452,968","146,726,296","179,422,211","146,879,154","213,294,827","178,866,406","220,900,341","388,735,832","338,657,709","334,796,637","481,210,947","403,483,937","426,597,618","307,709,307","227,385,565","261,197,876","282,035,173","352,795,545","284,062,119","394,211,180","323,993,576","259,764,892","222,876,241","185,956,112","155,646,724","145,234,049","117,397,752"
EnterpriseValue,"4,943,486,745","6,492,686,575","8,884,873,452","6,385,036,279","5,643,398,261","6,233,220,701","4,958,198,856","3,554,778,590","3,220,056,030","2,158,139,611","2,685,315,859","2,682,461,324","1,898,589,681","1,699,800,671","1,555,027,598","2,118,007,747","2,218,338,552","2,057,781,593","1,930,596,455","1,742,436,497","1,461,815,468","1,199,545,614","1,206,354,871","894,227,134","749,914,558","777,841,725","636,059,027","882,944,932","1,094,743,911","1,190,147,601","1,442,967,180","1,320,912,141","1,163,582,502","1,019,066,853","871,983,335","857,715,947","785,987,183","645,653,108","431,666,785","412,903,673","436,893,381","343,595,910","276,811,001","245,572,873","340,679,559","329,018,775","324,740,059","300,182,652","314,594,290","303,865,846","316,407,089","316,048,062","349,197,286","265,777,968","256,064,296","296,093,211","301,184,154","393,287,827","352,882,406","336,623,341","512,782,832","447,070,709","399,446,637","546,057,947","468,330,937","544,309,618","429,547,307","349,223,565","371,722,876","391,353,173","475,467,545","383,060,119","495,947,180","440,783,576","353,248,892","308,081,241","270,100,112","248,946,724","239,772,049","242,114,752"
PeRatio,"16.892","25.719","40.951","34.953","37.814","44.342","40.178","30.177","24.652","17.102","20.879","21.841","16.007","15.313","11.533","17.697","21","21.533","34.179","30.413","27.143","23.69","22.995","16.283","12.029","13.032","9.933","12.789","17.941","21.716","30.251","29.153","25.841","22.087","19.622","20.879","20.909","18.644","11.918","13.338","21.89","24.3","21.153","17.831","37.667","44.297","138.25",,,,,,,,"15.296","17.247","11.03","15.25","10.153","10.396","16.13","13.649","10.502","15.377","12.986","16.924","15.179","11.221","12.993","13.77","18.548","15.032","22.556","20.374","17.758","16.966","15.402","12.902","12.085","161.202"
ForwardPeRatio,"14.389","19.92","30.03","26.385","29.24","34.364","28.011","21.186","29.07","14.706","18.248","17.857","14.205","13.298","12.27","16.807","21.142","19.802","24.938","22.573","24.45","21.645","21.008","13.928","12.821","12.24","12.361","10.32","13.55","14.771","19.418","17.391","16.949","15.038","13.736","13.643","13.405","11.877","8.803","7.856","11.087","8.658","12.21","9.434","11.962","12.707","19.231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.984","1.295","1.159","1.13","1.002","0.916","0.909","0.894","0.792","0.587","0.524","0.739","0.577","0.788","0.609","0.156","0.166","1.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.023","2.845","4.187","3.153","3","3.365","2.683","1.883","1.615","1.088","1.402","1.444","1.017","0.971","0.928","1.327","1.461","1.422","1.388","1.256","1.063","0.934","0.935","0.633","0.525","0.587","0.457","0.628","0.792","0.887","1.132","1.044","0.954","0.845","0.716","0.704","0.677","0.545","0.348","0.304","0.336","0.266","0.201","0.17","0.286","0.285","0.296","0.262","0.252","0.227","0.234","0.245","0.258","0.161","0.143","0.172","0.145","0.219","0.191","0.26","0.446","0.403","0.286","0.411","0.347","0.383","0.304","0.225","0.264","0.283","0.364","0.308","0.45","0.388","0.321","0.274","0.239","0.2","0.187","0.152"
PbRatio,"3.82","5.276","7.726","5.896","5.53","6.317","5.165","3.77","3.447","2.351","3.048","3.208","2.334","2.273","2.143","3.069","3.42","3.313","3.4","3.101","2.635","2.334","2.384","1.663","1.444","1.657","1.352","1.94","2.603","3.029","3.944","3.715","3.446","3.092","2.661","2.708","2.772","2.3","1.459","1.356","1.556","1.241","0.919","0.774","1.277","1.255","1.278","1.155","1.176","1.102","1.16","1.207","1.378","0.909","0.689","0.855","0.713","1.067","0.891","1.055","1.936","1.667","1.618","2.435","2.042","1.832","1.415","1.045","1.22","1.297","1.66","1.374","1.976","1.678","1.37","1.205","1.036","0.887","0.833","0.687"
EnterprisesValueRevenueRatio,"2.005","9.819","14.398","10.362","9.878","12.877","10.406","7.385","7.701","4.835","6.061","5.721","4.09","4.14","3.823","4.977","5.174","5.239","5.465","4.978","4.081","3.784","4.018","2.826","2.404","2.683","2.212","2.784","3.384","4.062","4.66","3.972","3.522","3.4","3.118","2.926","2.687","2.358","1.632","1.485","1.519","1.279","1.094","0.915","1.281","1.354","1.447","1.279","1.36","1.432","1.563","1.422","1.599","1.29","1.109","1.08","1.091","1.577","1.448","1.358","2.029","1.928","1.823","2.415","2.083","1.894","1.49","1.227","1.367","1.545","1.887","1.492","1.998","1.957","1.703","1.456","1.297","1.244","1.234","1.204"
EnterprisesValueEBITDARatio,"9.212","45.351","66.499","45.014","47.82","74.014","58.083","39.572","45.938","30.474","45.081","34.968","23.6","30.491","25.825","32.321","33.135","40.578","42.392","37.017","28.215","31.981","33.008","20.954","18.072","22.33","18.605","24.148","22.876","32.622","40.785","31.103","30.731","35.017","30.566","23.982","22.032","24.613","19.226","14.349","13.181","15.232","16.855","12.776","19.948","25.797","30.7","19.257","20.795","40.542","52.929","17.901","36.123","103.941","-12.566","16.749","14.157","-4.266","-12.518","-4.373","-7.375","-6.81","-47.775","-9.074","-8.689","-6.089","-170.455","-4.56","-4.868","-5.66","87.919","-6.368","-8.083","-7.619","20.88","-6.717","-5.278","-4.542","11.131","-5.118"
