name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006
OperatingCashFlow,"4,287,000,000","2,125,000,000","-375,000,000","1,213,000,000","1,324,000,000","3,734,000,000","4,596,000,000","-174,000,000","-1,557,000,000","5,203,000,000","488,000,000","133,000,000","1,442,000,000","603,000,000","-408,000,000","632,000,000","931,000,000","1,201,000,000","-231,000,000","73,000,000","509,000,000","-209,000,000","430,000,000","102,000,000","-110,000,000","122,000,000","98,000,000","726,000,000","121,000,000","-220,000,000","377,751,000","242,989,000","55,287,000","-259,061,000","-51,253,000","206,106,000","282,351,000","-296,304,000","346,649,000","-307,839,000","573,488,000","-53,930,000","411,485,000","258,182,000","452,943,000","-36,737,000","920,014,000","206,547,000","591,023,000","-24,240,000","-129,495,000","-99,290,000","322,756,000","56,682,000","1,292,138,000","-550,611,000","622,721,000","728,076,000","-213,901,000","-280,281,000","187,870,000","216,644,000","-272,656,000","108,265,000","-266,755,000","211,845,000"
	CashFlowFromContinuingOperatingActivities,"4,287,000,000","2,125,000,000","-375,000,000","1,213,000,000","1,324,000,000","3,734,000,000","4,596,000,000","-174,000,000","-1,557,000,000","5,203,000,000","488,000,000","133,000,000","1,442,000,000","603,000,000","-408,000,000","632,000,000","931,000,000","1,201,000,000","-231,000,000","73,000,000","509,000,000","-209,000,000","430,000,000","102,000,000","-110,000,000","122,000,000","98,000,000","726,000,000","121,000,000","-220,000,000","377,751,000","242,989,000","55,287,000","-259,061,000","-51,253,000","206,106,000","282,351,000","-296,304,000","346,649,000","-307,839,000","573,488,000","-53,930,000","411,485,000","258,182,000","452,943,000","-36,737,000","920,014,000","206,547,000","591,023,000","-24,240,000","-129,495,000","-99,290,000","322,756,000","56,682,000","1,292,138,000","-550,611,000","622,721,000","728,076,000","-213,901,000","-280,281,000","187,870,000","216,644,000","-272,656,000","108,265,000","-266,755,000","211,845,000"
		NetIncomeFromContinuingOperations,"1,416,000,000","366,000,000","338,000,000","206,000,000","506,000,000","586,000,000","380,000,000","302,000,000","207,000,000","290,000,000","294,000,000","261,000,000","210,000,000","324,000,000","290,000,000","258,000,000","258,000,000","319,000,000","164,000,000","247,000,000","187,000,000","195,000,000","21,000,000","168,000,000","200,000,000","310,000,000","121,000,000","182,000,000","221,000,000","-109,000,000","65,227,000","31,690,000","160,758,000","201,194,000","36,301,000","185,968,000","120,036,000","75,288,000","100,640,000","157,873,000","97,530,000","140,943,000","144,804,000","202,487,000","136,648,000","203,240,000","7,232,000","148,719,000","64,768,000","59,687,000",,,"166,917,000","155,115,000",,,,"27,191,000",,"22,243,000","-177,190,000","184,196,000","155,882,000","214,258,000","157,854,000","206,175,000"
		OperatingGainsLosses,,,,,,,,,,,"0","0",,,"0","0","0","1,000,000","0","0",,,,,,,,,,,,"5,399,000","3,671,000","-162,000","-11,550,000","12,404,000","3,760,000","947,000","-1,246,000","-3,367,000","20,533,000","-10,102,000","27,708,000","4,833,000","35,333,000","-18,916,000","85,788,000","171,442,000","382,000","386,000","374,000","-15,131,000","57,805,000","-34,109,000","-19,910,000","4,057,000","-46,803,000","48,412,000","2,337,000","-15,706,000","-24,849,000","-7,086,000","-6,915,000","-4,949,000","58,341,000","653,000"
			NetForeignCurrencyExchangeGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,496,000","4,529,000","814,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,399,000","3,671,000","-162,000","8,289,000","-2,092,000","-769,000","133,000","-5,578,000","5,644,000","1,089,000","1,009,000","29,727,000","10,927,000","-507,000","-3,261,000","627,000","1,988,000","382,000","386,000","374,000","353,000","7,576,000","636,000","-29,000","11,573,000","1,921,000","642,000","3,927,000","934,000","-6,082,000","591,000",,"-71,000","478,000","-237,000"
		DepreciationAmortizationDepletion,"77,000,000","21,000,000","20,000,000","18,000,000","18,000,000","18,000,000","17,000,000","15,000,000","15,000,000","15,000,000","16,000,000","12,000,000","12,000,000","12,000,000","8,000,000","6,000,000","5,000,000","7,000,000","7,000,000","6,000,000","6,000,000","6,000,000","7,000,000","6,000,000","6,000,000","6,000,000","6,000,000","5,000,000","6,000,000","5,000,000","5,604,000","4,624,000","4,555,000","4,896,000","5,330,000","4,475,000","4,470,000","4,969,000","5,068,000","4,451,000","4,557,000","5,193,000","5,071,000","4,269,000","4,414,000","4,946,000","5,167,000","4,483,000","4,320,000","4,732,000","5,756,000","5,075,000","5,263,000","4,980,000","4,783,000","4,547,000","4,217,000","4,350,000","3,114,000","3,003,000","2,998,000","2,953,000","2,443,000","2,442,000","3,501,000","3,244,000"
			DepreciationAndAmortization,"77,000,000","21,000,000","20,000,000","18,000,000","18,000,000","18,000,000","17,000,000","15,000,000","15,000,000","15,000,000","16,000,000","12,000,000","12,000,000","12,000,000","8,000,000","6,000,000","5,000,000","7,000,000","7,000,000","6,000,000","6,000,000","6,000,000","7,000,000","6,000,000","6,000,000","6,000,000","6,000,000","5,000,000","6,000,000","5,000,000","5,604,000","4,624,000","4,555,000","4,896,000","5,330,000","4,475,000","4,470,000","4,969,000","5,068,000","4,451,000","4,557,000","5,193,000","5,071,000","4,269,000","4,414,000","4,946,000","5,167,000","4,483,000","4,320,000","4,732,000","5,756,000","5,075,000","5,263,000","4,980,000","4,783,000","4,547,000","4,217,000","4,350,000","3,114,000","3,003,000","2,998,000","2,953,000","2,443,000","2,442,000","3,501,000","3,244,000"
				Depreciation,"77,000,000","21,000,000","20,000,000","18,000,000","18,000,000","18,000,000","17,000,000","15,000,000","15,000,000","15,000,000","16,000,000","12,000,000","12,000,000","12,000,000","8,000,000","6,000,000","5,000,000","7,000,000","7,000,000","6,000,000","6,000,000","6,000,000","7,000,000","6,000,000","6,000,000","6,000,000","6,000,000","5,000,000","6,000,000","5,000,000","5,604,000","4,624,000","4,555,000","4,896,000","5,330,000","4,475,000","4,470,000","4,969,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"10,000,000","2,000,000","5,000,000","-11,000,000","14,000,000","15,000,000","-3,000,000","2,000,000","5,000,000","5,000,000","7,000,000","5,000,000","3,000,000","9,000,000","2,000,000","8,000,000","7,000,000","4,000,000","124,000,000","8,000,000","10,000,000","5,000,000","6,000,000","3,000,000","10,000,000","8,000,000","4,000,000","9,000,000","5,000,000","-3,000,000","3,324,000","6,397,000","6,057,000","2,390,000","566,000","1,814,000","-409,000","9,759,000","903,000","6,957,000","8,133,000","1,791,000","-10,001,000","25,943,000","-268,000","9,514,000","-413,000","2,855,000","1,156,000","2,398,000","-41,648,000","3,765,000","4,462,000","11,348,000","3,157,000","19,849,000","12,711,000","14,382,000","-8,281,000","9,893,000","8,181,000","-2,714,000","-587,000","0","0","0"
