name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019
OperatingCashFlow,"-71,538,000","-18,258,000","-17,572,000","-18,256,000","-17,452,000","-14,647,000","-12,854,000","-12,123,577","-10,241,460","-8,286,963","-6,635,956","-4,648,700","-3,265,387","-3,816,913"
	CashFlowFromContinuingOperatingActivities,"-71,538,000","-18,258,000","-17,572,000","-18,256,000","-17,452,000","-14,647,000","-12,854,000","-12,123,577","-10,241,460","-8,286,963","-6,635,956","-4,648,700","-3,265,387","-3,816,913"
		NetIncomeFromContinuingOperations,"-92,689,000","-25,987,000","-22,814,000","-22,353,000","-21,535,000","-19,373,000","-17,897,000","-13,692,880","-51,065,117","-8,706,003","-10,486,835","-2,668,066","-4,837,955","-3,082,979"
		OperatingGainsLosses,,,,,,,"0","-355","40,741,000","-577,645","-164",,,
			GainLossOnInvestmentSecurities,,,,,,,"0","-355","40,741,000","-577,645","-331",,,
		DepreciationAmortizationDepletion,"2,065,000","610,000","556,000","533,000","366,000","301,000","283,000","221,595","140,703","140,702","128,641","107,104","93,686","71,210"
			DepreciationAndAmortization,"2,065,000","610,000","556,000","533,000","366,000","301,000","283,000","221,595","140,703","140,702","128,641","107,104","93,686","71,210"
		AmortizationOfSecurities,"3,206,000","727,000","827,000","834,000","818,000","758,000","622,000","148,179","-4,288","-27,891","-19,142","0","0","0"
		StockBasedCompensation,"15,211,000","4,097,000","3,732,000","3,692,000","3,690,000","3,347,000","4,091,000","1,608,856","566,085","482,059","564,978","227,556","87,566","66,878"
		OtherNonCashItems,"1,580,000","1,380,000","13,000","93,000","94,000","137,000","43,000","26,657","40,779,751","-438,408","2,094,874","-3,131,249",,
		ChangeInWorkingCapital,"-911,000","915,000","114,000","-1,055,000","-885,000","183,000","4,000","-435,984","-658,594","262,578","1,081,692","921,955","1,047,067","-872,022"
			ChangeInReceivables,,,,,,,,,"-205,334","-163,280",,,"257,998","-127,049"
				ChangesInAccountReceivables,,,,,,,,,"-205,334","-163,280",,,"257,998","-127,049"
			ChangeInPrepaidAssets,"-3,800,000","1,460,000","-747,000","-2,701,000","-1,812,000","825,000","-290,000",,,,,,,
			ChangeInPayablesAndAccruedExpense,"1,275,000","-2,159,000","861,000","1,646,000","927,000","-642,000","294,000","2,550,402","-453,260","425,858","1,572,957","1,024,904","926,266","-882,170"
				ChangeInPayable,"1,275,000","-2,159,000","861,000","1,646,000","927,000","-642,000","294,000","2,550,402","-453,260","425,858","1,572,957","1,024,904","926,266","-882,170"
					ChangeInAccountPayable,"1,275,000","-2,159,000","861,000","1,646,000","927,000","-642,000","294,000","2,550,402","-453,260","425,858","1,572,957","1,024,904","926,266","-882,170"
			ChangeInOtherCurrentAssets,,"1,319,000",,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,"295,000",,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,"137,197"
InvestingCashFlow,"51,702,000","-1,026,000","-17,835,000","91,514,000","-20,951,000","-20,194,000","-78,723,000","-139,068,707","2,813,243","4,897,464","-16,989,571","-601,199","-275,122","-429,679"
	CashFlowFromContinuingInvestingActivities,"51,702,000","-1,026,000","-17,835,000","91,514,000","-20,951,000","-20,194,000","-78,723,000","-139,068,707","2,813,243","4,897,464","-16,989,571","-601,199","-275,122","-429,679"
		NetPPEPurchaseAndSale,"-5,762,000","-1,770,000","-1,093,000","-1,521,000","-1,378,000","-1,033,000","-1,069,000","-1,630,232","-2,486,757","-2,325,011","-622,301","-601,199","-275,122","-429,679"
			PurchaseOfPPE,"-5,762,000","-1,770,000","-1,093,000","-1,521,000","-1,378,000","-1,033,000","-1,069,000","-1,630,232","-2,486,757","-2,325,011","-622,301","-601,199","-275,122","-429,679"
		NetInvestmentPurchaseAndSale,"57,464,000","744,000","-16,742,000","93,035,000","-19,573,000","-19,161,000","-77,654,000","-137,438,475","5,300,000","7,222,475","-16,367,270","0","0","0"
			PurchaseOfInvestment,"-220,593,000","-28,472,000","-96,173,000","-44,875,000","-51,073,000","-35,161,000","-77,654,000","-141,338,475","0","-3,577,525","-16,367,270","0","0","0"
			SaleOfInvestment,"278,057,000","29,216,000","79,431,000","137,910,000","31,500,000","16,000,000","0","3,900,000","5,300,000","10,800,000",,"0","0","0"
FinancingCashFlow,"524,000","79,000","2,000","188,000","255,000","757,000","-299,000","322,011,827","8,813,665","-709,492","5,136,424","38,431,989","6,025,620","-12,609"
	CashFlowFromContinuingFinancingActivities,"524,000","79,000","2,000","188,000","255,000","757,000","-299,000","322,011,827","8,813,665","-709,492","5,136,424","38,431,989","6,025,620","-12,609"
		NetIssuancePaymentsOfDebt,,,,,,,"0","64,321,000",,,"-38,416,999","38,417,000",,
			NetLongTermDebtIssuance,,,,,,,"0","64,321,000",,,"-38,416,999","38,417,000",,
				LongTermDebtIssuance,,,,,,,"0","64,321,000",,,"-38,416,999","38,417,000",,
		NetCommonStockIssuance,,,"0",,,,"-365,000",,,,,,,
			CommonStockIssuance,,,"0",,,,"-365,000",,,,,,,
		ProceedsFromStockOptionExercised,"801,000","79,000","149,000","318,000","255,000","757,000","66,000","35,039","297,420","1,541","5,262","220","41,780","0"
		NetOtherFinancingCharges,,,"-147,000",,,,,,"8,516,245","-711,033",,,"-2,160","-12,609"
EndCashPosition,"43,709,000","43,709,000","62,914,000","98,319,000","24,873,000","63,021,000","97,105,000","188,981,000","18,161,842","16,776,393","20,875,384","39,364,000","6,182,397","3,697,286"
