name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,12/31/2002
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,672,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,832,000","58,639,000","60,771,000","63,362,000",,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"49,716,000","49,204,000","50,827,000","44,501,000","43,051,000","40,410,000","39,638,000","40,131,000","43,278,000","37,397,000","32,776,000","36,477,000","32,750,000","33,536,000","24,412,000","24,147,000","22,256,000","22,169,000","17,282,000","16,412,000","18,454,000","19,925,000","14,054,000","14,713,000","13,513,000","12,963,000","11,901,000","10,709,000","10,313,000","10,665,000","11,936,000","9,777,000","10,608,000","9,050,000","8,952,000","8,491,000","9,446,000","9,430,000","9,440,000","8,657,000","8,974,000","8,906,000","8,685,000","7,460,000","7,195,000","7,205,000","5,769,000","5,740,000","5,142,000","5,226,000","6,523,000","7,611,000","8,852,000","11,259,000","14,039,000","17,082,000","15,740,000","14,701,000","13,554,000","13,434,000","13,386,000","13,907,000","13,418,000","13,831,000","14,196,000","14,014,000","14,763,000","15,053,000","15,091,000","15,045,000","15,727,000","15,450,000","15,457,000","16,252,000","17,221,000","37,578,000","37,223,000"
		PrepaidAssets,"29,233,000","28,742,000","20,008,000","27,931,000","35,352,000","39,096,000","22,916,000","20,944,000","26,027,000","20,323,000","18,018,000","19,092,000","23,225,000","18,608,000","15,698,000","13,017,000","13,426,000","20,521,000","23,699,000","23,918,000","24,481,000","19,123,000","15,571,000","12,167,000","10,477,000","12,660,000","13,552,000","10,583,000","9,274,000","11,898,000","12,023,000","12,810,000","12,754,000","9,730,000","11,075,000","7,584,000","7,306,000","8,855,000","9,716,000","7,777,000","7,695,000","9,785,000","10,667,000","11,474,000","11,412,000","10,132,000","10,480,000","8,845,000","8,823,000","7,093,000","8,900,000","8,122,000","7,616,000","11,151,000","13,931,000","14,687,000","11,935,000","19,621,000","5,799,000","5,266,000","5,764,000","6,395,000","6,957,000","6,553,000","7,065,000","5,546,000","5,118,000","3,673,000","4,618,000","2,550,000","3,086,000","2,344,000","2,353,000","2,511,000","4,427,000","12,322,000","14,454,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,770,000","19,770,000","19,770,000","19,770,000","13,957,000","13,957,000","13,957,000","13,957,000","19,154,000","19,154,000","19,154,000","19,154,000","17,418,000","17,418,000","17,418,000","31,548,000","11,977,000","12,879,000","12,879,000","12,879,000","31,597,000","31,597,000","31,597,000","31,597,000","20,171,000","20,171,000","20,171,000","20,172,000","18,311,000","18,311,000","18,311,000","19,262,000","14,691,000","14,691,000","14,691,000","14,691,000",,,,,,,,,,,,"0","0","14,547,000","9,135,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,770,000","19,770,000","19,770,000","19,770,000","13,957,000","13,957,000","13,957,000","13,957,000","19,154,000","19,154,000","19,154,000","19,154,000","17,418,000","17,418,000","17,418,000","31,548,000","11,977,000","12,879,000","12,879,000","12,879,000","31,597,000","31,597,000","31,597,000","31,597,000","20,171,000","20,171,000","20,171,000","20,172,000","18,311,000","18,311,000","18,311,000","19,262,000","14,691,000","14,691,000","14,691,000","14,691,000",,,,,,,,,,,,"0","0","14,547,000","9,135,000"
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"665,000","715,000","923,000","1,015,000","2,487,000","2,995,000","2,491,000","2,716,000","2,952,000","3,360,000","4,400,000","5,474,000","7,247,000","9,831,000",,,,"0","0","0","30,237,000","30,634,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,237,000",,"32,521,000","32,901,000","9,412,000","2,353,000","5,765,000","3,755,000","1,768,000","1,896,000","2,965,000","1,971,000","2,079,000","2,219,000","3,029,000",,,,,,,,,"10,652,000","6,113,000","2,640,000",,,
	TotalNonCurrentAssets,"2,955,778,000","2,914,494,000","2,909,785,000","2,877,367,000","2,762,536,000","2,729,009,000","2,689,395,000","2,649,257,000","2,612,679,000","2,553,387,000","2,511,299,000","2,464,449,000","2,392,585,000","2,211,364,000","1,375,834,000","1,347,801,000","1,384,163,000","1,364,341,000","1,326,468,000","1,206,220,000","1,186,264,000","1,126,677,000","1,072,236,000","1,048,048,000","1,016,377,000","940,957,000","934,506,000","925,256,000","923,166,000","914,508,000","939,978,000","906,036,000","910,310,000","913,461,000","961,915,000","968,374,000","972,001,000","931,512,000","915,275,000","890,589,000","887,269,000","860,868,000","855,573,000","847,003,000","805,541,000","783,019,000","788,700,000","779,819,000","767,676,000","757,286,000","737,810,000","766,340,000","812,215,000","852,417,000","945,411,000","949,389,000","954,052,000","943,241,000","609,759,000","600,382,000","574,358,000","553,628,000","437,657,000","428,409,000","407,167,000","395,597,000","384,828,000","359,217,000","367,420,000","361,902,000","355,699,000","343,175,000","343,796,000","323,120,000","327,705,000","1,098,671,000","1,110,845,000"
		NetPPE,"2,242,564,000","2,192,578,000","2,197,564,000","2,161,181,000","2,051,028,000","2,008,600,000","1,958,091,000","1,931,934,000","1,883,874,000","1,810,322,000","1,761,805,000","1,708,188,000","1,620,426,000","1,555,005,000","1,226,500,000","1,200,997,000","1,176,520,000","1,159,962,000","1,111,201,000","1,074,239,000","1,057,877,000","1,000,992,000","960,998,000","934,219,000","914,838,000","875,401,000","868,897,000","859,482,000","857,450,000","847,268,000","850,715,000","809,810,000","817,441,000","838,172,000","848,550,000","855,954,000","860,144,000","818,924,000","802,291,000","778,113,000","775,802,000","748,913,000","742,233,000","728,030,000","686,017,000","658,756,000","660,988,000","650,408,000","639,240,000","636,089,000","614,433,000","627,768,000","657,443,000","671,552,000","700,077,000","692,233,000","702,995,000","690,813,000","518,377,000","507,923,000","482,413,000","458,638,000","424,808,000","413,673,000","394,350,000","381,645,000","371,136,000","349,188,000","357,346,000","351,646,000","345,430,000","332,938,000","333,583,000","312,803,000","317,517,000","1,077,800,000","1,089,485,000"
			GrossPPE,"3,793,093,000","3,674,084,000","3,631,121,000","3,530,173,000","3,361,388,000","3,258,467,000","3,163,678,000","3,086,228,000","3,090,432,000","2,956,519,000","2,855,778,000","2,754,401,000","2,623,027,000","2,501,489,000","2,164,223,000","2,101,944,000","2,045,381,000","2,003,988,000","1,924,872,000","1,855,689,000","1,812,366,000","1,731,983,000","1,659,695,000","1,602,168,000","1,550,581,000","1,486,736,000","1,450,049,000","1,415,873,000","1,398,180,000","1,363,435,000","1,362,943,000","1,300,548,000","1,292,537,000","1,290,329,000","1,286,260,000","1,272,206,000","1,262,216,000","1,203,401,000","1,168,941,000","1,126,884,000","1,108,358,000","1,065,600,000","1,045,891,000","1,082,670,000","1,024,656,000","981,526,000","970,632,000","950,256,000","919,745,000","897,276,000","851,537,000","860,996,000","898,999,000","953,242,000","1,000,451,000","999,015,000","1,012,017,000","984,217,000","824,368,000","809,172,000","771,985,000","736,828,000","718,257,000","704,119,000","674,480,000","651,457,000","630,756,000","600,615,000","599,705,000","585,276,000","547,804,000","535,312,000","535,957,000","515,177,000","317,517,000",,"1,089,485,000"
				MachineryFurnitureEquipment,,,,,,,"63,697,000","62,208,000","60,400,000","59,628,000","59,291,000","58,821,000","59,803,000","57,455,000","55,548,000","54,165,000","53,461,000","53,523,000","51,209,000","50,734,000","49,348,000","49,229,000","42,042,000","37,923,000","37,180,000","36,593,000","34,675,000","33,735,000","33,660,000","33,677,000","49,480,000","49,733,000","51,319,000","51,179,000","51,179,000","51,680,000","51,530,000","52,209,000","51,843,000","53,076,000","52,995,000","52,886,000","52,521,000","52,733,000","52,331,000","52,028,000","54,186,000","54,006,000","54,210,000","53,786,000","53,393,000","52,979,000","52,735,000","52,655,000","52,668,000","52,525,000",,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"127,247,000","127,285,000","124,425,000","128,170,000","131,278,000","134,681,000","116,848,000","117,564,000","109,098,000","103,930,000","113,764,000","116,397,000","110,389,000","57,455,000","55,548,000","54,165,000","53,461,000","53,523,000","51,209,000","50,734,000","49,348,000","49,229,000","42,042,000","37,923,000","37,180,000","36,593,000","34,675,000","33,735,000","33,660,000","33,677,000","49,480,000","49,733,000","51,319,000","51,179,000","51,179,000","51,680,000","51,530,000","52,209,000",,,"1,054,609,000","1,012,000,000","992,656,000","1,029,223,000","971,611,000","928,784,000","915,169,000","894,976,000","864,265,000","842,235,000","796,889,000","806,762,000","845,014,000","899,315,000","946,513,000","945,225,000",,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,"206,977,000",,"267,963,000","376,074,000","297,791,000","220,827,000","244,614,000","218,302,000","108,083,000","74,449,000","152,202,000","148,999,000","164,414,000","121,760,000","157,251,000","143,780,000","188,392,000","113,518,000","117,368,000","122,615,000","87,069,000","52,717,000","53,112,000","21,043,000","14,083,000","18,612,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"39,090,000","38,769,000","38,749,000","38,309,000","37,283,000","36,193,000","35,635,000","34,570,000","34,173,000","33,649,000","32,207,000","29,955,000","29,365,000","28,745,000","28,609,000","28,660,000","28,205,000","26,897,000","27,385,000","27,382,000","28,081,000","27,364,000","26,459,000","26,347,000","25,545,000","25,327,000","25,171,000","25,152,000","25,148,000","25,180,000","1,143,000","1,143,000","1,134,000","1,154,000","1,091,000","982,000","965,000","814,000","754,000","754,000","754,000","714,000","714,000","714,000","714,000","714,000","1,277,000","1,274,000","1,270,000","1,255,000","1,255,000","1,255,000","1,250,000","1,272,000","1,270,000","1,265,000",,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-1,550,529,000","-1,481,506,000","-1,433,557,000","-1,368,992,000","-1,310,360,000","-1,249,867,000","-1,205,587,000","-1,154,294,000","-1,206,558,000","-1,146,197,000","-1,093,973,000","-1,046,213,000","-1,002,601,000","-946,484,000","-937,723,000","-900,947,000","-868,861,000","-844,026,000","-813,671,000","-781,450,000","-754,489,000","-730,991,000","-698,697,000","-667,949,000","-635,743,000","-611,335,000","-581,152,000","-556,391,000","-540,730,000","-516,167,000","-512,228,000","-490,738,000","-475,096,000","-452,157,000","-437,710,000","-416,252,000","-402,072,000","-384,477,000","-366,650,000","-348,771,000","-332,556,000","-316,687,000","-303,658,000","-354,640,000","-338,639,000","-322,770,000","-309,644,000","-299,848,000","-280,505,000","-261,187,000","-237,104,000","-233,228,000","-241,556,000","-281,690,000","-300,374,000","-306,782,000","-309,022,000","-293,404,000","-305,991,000","-301,249,000","-289,572,000","-278,190,000","-293,449,000","-290,446,000","-280,130,000","-269,812,000","-259,620,000","-251,427,000","-242,359,000","-233,630,000","-202,374,000","-202,374,000","-202,374,000","-202,374,000",,,
		GoodwillAndOtherIntangibleAssets,"501,599,000","505,125,000","508,357,000","511,001,000","513,646,000","516,290,000","519,079,000","521,937,000","524,795,000","527,654,000","530,512,000","533,371,000","536,229,000","535,359,000","43,710,000","43,999,000","44,287,000","44,577,000","45,317,000","45,455,000","45,588,000","45,586,000","38,518,000","38,589,000","76,245,000","38,729,000","38,799,000","38,870,000","38,940,000","39,010,000","39,080,000","39,150,000","39,221,000","39,291,000","91,938,000","92,001,000","92,063,000","92,126,000","92,633,000","92,918,000","93,313,000","93,376,000","93,438,000","98,627,000","98,831,000","99,036,000","99,249,000","99,463,000","99,677,000","99,890,000","100,112,000","100,334,000","100,555,000","100,777,000","205,086,000","205,745,000","209,695,000","210,354,000",,,,,,,,,,,,,,,,,,,
			Goodwill,,,,,,,,"395,974,000","395,974,000",,,,,,,,,,,,,,,,,,,,,,"34,395,000","34,395,000","34,395,000","34,395,000","86,980,000","86,980,000","86,980,000","86,980,000","86,980,000","86,980,000","86,980,000","86,980,000","86,980,000","89,777,000","89,777,000","89,777,000","89,777,000","89,777,000","89,777,000","89,777,000","89,777,000","89,777,000","89,777,000","89,777,000","175,363,000","175,363,000","178,654,000","178,654,000",,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,"125,963,000","128,821,000",,,,,,,,,,,,,,,,,,,,,,"4,685,000","4,755,000","4,826,000","4,896,000","4,958,000","5,021,000","5,083,000","5,146,000","5,653,000","5,938,000","6,333,000","6,396,000","6,458,000","8,850,000","9,054,000","9,259,000","9,472,000","9,686,000","9,900,000","10,113,000","10,335,000","10,557,000","10,778,000","11,000,000","29,723,000","30,382,000","31,041,000","31,700,000",,,,,,,,,,,,,,,,,,,
		FinancialAssets,"97,115,000","102,913,000","108,712,000","114,510,000","120,308,000","126,007,000","131,634,000","136,924,000","141,821,000","146,678,000","151,271,000","155,605,000","159,629,000","63,780,000","68,006,000","72,232,000","132,504,000","134,367,000","145,515,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,040,000","14,973,000","29,974,000","54,807,000","10,097,000","11,400,000","13,882,000","15,794,000","74,926,000","78,082,000","82,070,000","87,024,000",,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,040,000","14,973,000","29,974,000","54,807,000","10,097,000","11,400,000","13,882,000","15,794,000","74,926,000","78,082,000","82,070,000","87,024,000",,,,,,,,,,,,,,,
		DefinedPensionBenefit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","20,895,000","18,862,000","16,887,000","14,855,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"114,500,000","113,878,000","95,152,000","90,675,000","77,554,000","78,112,000","80,591,000","58,462,000","62,189,000","68,733,000","67,711,000","67,285,000","76,301,000","57,220,000","37,618,000","30,573,000","30,852,000","25,435,000","24,435,000","86,526,000","82,799,000","80,099,000","72,720,000","75,240,000","25,294,000","26,827,000","26,810,000","26,904,000","26,776,000","28,230,000","29,288,000","38,214,000","36,761,000","21,143,000","21,427,000","20,419,000","19,794,000","20,462,000","20,351,000","19,558,000","18,154,000","18,579,000","19,902,000","20,346,000","20,693,000","25,227,000","28,463,000","29,948,000","28,759,000","21,307,000","22,225,000","23,265,000","24,243,000","25,281,000","30,151,000","40,011,000","27,480,000","26,280,000","16,456,000","14,377,000","9,875,000","7,966,000","12,849,000","14,736,000","12,817,000","13,952,000","13,692,000","10,029,000","10,074,000","10,256,000","10,269,000","10,237,000","10,213,000","10,317,000","10,188,000","20,871,000","21,360,000"
TotalLiabilitiesNetMinorityInterest,"1,932,889,000","1,944,958,000","2,039,338,000","2,096,127,000","2,147,975,000","2,146,248,000","2,248,211,000","2,440,599,000","2,320,737,000","2,359,836,000","2,263,837,000","2,332,507,000","2,241,148,000","2,034,147,000","1,082,369,000","1,081,894,000","1,159,005,000","1,153,565,000","1,194,629,000","1,104,940,000","999,728,000","927,428,000","892,171,000","783,625,000","729,624,000","678,106,000","662,422,000","657,441,000","670,972,000","684,140,000","654,111,000","639,224,000","652,459,000","664,171,000","738,840,000","753,565,000","780,295,000","736,355,000","721,472,000","726,070,000","737,614,000","723,572,000","642,819,000","645,164,000","608,996,000","598,577,000","621,191,000","649,081,000","728,704,000","756,791,000","811,590,000","870,626,000","936,065,000","1,020,957,000","870,823,000","915,027,000","923,986,000","962,964,000","578,469,000","574,643,000","556,536,000","559,588,000","389,527,000","397,080,000","393,322,000","402,964,000","375,156,000","382,859,000","396,310,000","384,974,000","364,169,000","365,489,000","372,483,000","354,440,000","355,490,000","925,564,000","941,686,000"
	CurrentLiabilities,"317,501,000","312,631,000","285,844,000","335,868,000","277,632,000","301,988,000","312,734,000","303,020,000","253,801,000","263,239,000","276,642,000","259,015,000","242,133,000","229,134,000","174,072,000","160,595,000","163,347,000","184,672,000","165,258,000","161,423,000","164,618,000","155,785,000","142,547,000","127,585,000","124,957,000","126,806,000","126,735,000","105,307,000","101,491,000","111,700,000","101,288,000","98,667,000","96,018,000","100,130,000","97,525,000","100,979,000","100,321,000","99,516,000","110,604,000","96,407,000","103,370,000","107,587,000","112,436,000","124,304,000","111,617,000","124,232,000","127,833,000","132,748,000","168,728,000","184,716,000","177,514,000","203,352,000","233,572,000","258,407,000","199,466,000","197,668,000","189,266,000","196,112,000","125,482,000","129,812,000","126,139,000","144,278,000","131,374,000","146,571,000","148,506,000","162,269,000","134,908,000","136,059,000","152,127,000","142,569,000","122,676,000","122,423,000","131,260,000","113,140,000","139,177,000","143,827,000","133,246,000"
		PayablesAndAccruedExpenses,"250,232,000","245,839,000","225,523,000","249,387,000","209,774,000","216,936,000","218,609,000","231,780,000","205,825,000","218,109,000","198,244,000","185,372,000","169,487,000","180,398,000","144,008,000","130,713,000","135,736,000","150,310,000","116,825,000","118,810,000","112,854,000","108,072,000","94,128,000","73,867,000","75,232,000","79,978,000","83,119,000","67,823,000","67,134,000","74,442,000","65,412,000","65,153,000","63,258,000","67,676,000","64,182,000","67,145,000","66,459,000","67,940,000","57,044,000","47,452,000","53,520,000","81,877,000","87,416,000","99,648,000","88,150,000","76,847,000","77,386,000","79,185,000","98,002,000","117,639,000","104,776,000","131,346,000","156,349,000","181,736,000","75,485,000","71,496,000","128,926,000","152,251,000","105,803,000","105,654,000","104,495,000","126,995,000","99,908,000","114,061,000","114,462,000","134,557,000","110,067,000","102,523,000","119,369,000","114,344,000","94,860,000","91,209,000","100,485,000","84,463,000","88,177,000","94,421,000","104,339,000"
