name,ttm,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001
NetIncomeCommonStockholders,"366,700,000","105,700,000","75,300,000","87,600,000","98,100,000","85,700,000","62,900,000","59,600,000","73,700,000","60,400,000","57,200,000","57,000,000","96,100,000","88,400,000","66,300,000","79,600,000","108,200,000","73,000,000","96,900,000","71,500,000","90,500,000","82,200,000","67,300,000","81,700,000","82,800,000","73,900,000","65,400,000","68,300,000","59,800,000","64,300,000","46,300,000","50,800,000","54,400,000","43,400,000","32,400,000","44,000,000","44,200,000","31,200,000","24,300,000","25,600,000","31,000,000","33,600,000","19,500,000","29,900,000","34,200,000","27,100,000","19,900,000","24,400,000","27,200,000","21,300,000","7,800,000","23,300,000","29,099,000","22,027,000","14,368,000","19,415,000","41,905,000","41,133,000","34,144,000","31,072,000","51,453,000","38,676,000","24,358,000","33,567,000","41,367,000","28,712,000","14,507,000","21,976,000","27,809,000","19,692,000","-8,437,000","13,165,000","26,766,000","18,012,000","9,519,000","12,917,000","14,289,000","15,322,000","7,681,000","10,490,000","15,361,000","14,571,000","10,558,000","11,534,000"
	NetIncome,"366,700,000","105,700,000","75,300,000","87,600,000","98,100,000","85,700,000","62,900,000","59,600,000","73,700,000","60,400,000","57,200,000","57,000,000","96,100,000","88,400,000","66,300,000","79,600,000","108,200,000","73,000,000","96,900,000","71,500,000","90,500,000","82,200,000","67,300,000","81,700,000","82,900,000","74,000,000","65,500,000","68,400,000","60,100,000","64,500,000","46,400,000","51,100,000","54,800,000","43,800,000","32,700,000","44,500,000","44,900,000","31,700,000","24,700,000","26,100,000","33,200,000","33,600,000","19,500,000","29,900,000","34,200,000","27,100,000","19,900,000","24,400,000","27,200,000","21,300,000","7,800,000","23,300,000","29,099,000","22,027,000","14,368,000","19,415,000","41,905,000","41,133,000","34,144,000","31,072,000","51,453,000","38,676,000","24,358,000","33,567,000","41,367,000","28,712,000","14,507,000","21,976,000","27,809,000","19,692,000","-8,437,000","13,165,000","26,766,000","18,012,000","9,519,000","12,917,000","14,289,000","15,322,000","7,681,000","10,490,000","15,361,000","14,571,000","10,558,000","11,534,000"
		NetIncomeIncludingNoncontrollingInterests,"366,700,000","105,700,000","75,300,000","87,600,000","98,100,000","85,700,000","62,900,000","59,600,000","73,700,000","60,400,000","57,200,000","57,000,000","96,100,000","88,400,000","66,300,000","79,600,000","108,200,000","73,000,000","96,900,000","71,500,000","90,500,000","82,200,000","67,300,000","81,700,000","82,900,000","74,000,000","65,500,000","68,400,000","60,100,000","64,500,000","46,400,000","51,100,000","54,800,000","43,800,000","32,700,000","44,500,000","44,900,000","31,700,000","24,700,000","26,100,000","33,200,000","33,600,000","19,500,000","29,900,000","34,200,000","27,100,000","19,900,000","24,400,000","27,200,000","21,300,000","7,800,000","23,300,000","29,099,000","22,027,000","14,368,000","19,415,000","41,905,000","41,133,000","34,144,000","31,072,000","51,453,000","38,676,000","24,358,000","33,567,000","41,367,000","28,712,000","14,507,000","21,976,000","27,809,000","19,692,000","-8,437,000","13,165,000","26,766,000","18,012,000","9,519,000","12,917,000","14,289,000","15,322,000","7,681,000","10,490,000","15,361,000","14,571,000","10,558,000","11,534,000"
			NetIncomeContinuousOperations,"366,700,000","105,700,000","75,300,000","87,600,000","98,100,000","85,700,000","62,900,000","59,600,000","73,700,000","60,400,000","57,200,000","57,000,000","96,100,000","88,400,000","66,300,000","79,600,000","108,200,000","73,000,000","96,900,000","71,500,000","90,500,000","82,200,000","67,300,000","81,700,000","82,900,000","74,000,000","65,500,000","68,400,000","60,100,000","64,500,000","46,400,000","51,100,000","54,800,000","43,800,000","32,700,000","44,500,000","44,900,000","31,700,000","24,700,000","26,100,000","33,200,000","33,600,000","19,500,000","29,900,000","34,200,000","27,100,000","19,900,000","24,400,000","27,200,000","21,300,000","7,200,000","23,300,000","29,088,000","22,326,000","14,368,000","19,415,000","41,905,000","41,658,000","34,144,000","30,925,000","51,453,000","38,676,000","24,358,000","33,567,000","41,367,000","28,712,000","14,507,000","21,976,000","27,809,000","19,692,000","-8,437,000","13,165,000","26,766,000","18,012,000","9,519,000","12,917,000","14,289,000","15,322,000","7,681,000","10,490,000","15,361,000","14,571,000","10,558,000","11,534,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0","600,000",,"11,000","-299,000","0",,"0","-525,000",,"147,000",,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","100,000","100,000","100,000","300,000","200,000","100,000","300,000","400,000","400,000","300,000","500,000","700,000","500,000","400,000","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"366,700,000","105,700,000","75,300,000","87,600,000","98,100,000","85,700,000","62,900,000","59,600,000","73,700,000","60,400,000","57,200,000","57,000,000","96,100,000","88,400,000","66,300,000","79,600,000","108,200,000","73,000,000","96,900,000","71,500,000","90,500,000","82,200,000","67,300,000","81,700,000","82,800,000","73,900,000","65,400,000","68,300,000","59,800,000","64,300,000","46,300,000","50,800,000","54,400,000","43,400,000","32,400,000","44,000,000","44,200,000","31,200,000","24,300,000","25,600,000","31,000,000","33,600,000","19,500,000","29,900,000","34,200,000","27,100,000","19,900,000","24,400,000","27,200,000","21,300,000","7,800,000","23,300,000","29,099,000","22,027,000","14,368,000","19,415,000","41,905,000","41,133,000","34,144,000","31,072,000","51,453,000","38,676,000","24,358,000","33,567,000","41,367,000","28,712,000","14,507,000","21,976,000","27,809,000","19,692,000","-8,437,000","13,165,000","26,766,000","18,012,000","9,519,000","12,917,000","14,289,000","15,322,000","7,681,000","10,490,000","15,361,000","14,571,000","10,558,000","11,534,000"
BasicEPS,,,"2.16","2.5","2.76","2.4","1.75","1.58","1.88","1.53","1.45","1.44","2.43","2.23","1.68","1.99","2.71","1.81","2.34","1.71","2.16","1.91","1.54","1.87","1.9","1.7","1.5","1.58","1.39","1.49","1.07","1.18","1.27","1.01","0.76","1.03","1.04","0.74","0.58","0.61","0.78","0.8","0.46","0.71",,"0.63","0.46","0.57",,"0.49","0.18","0.54",,"0.54","0.36","0.49",,"1.03","0.84","0.74",,"0.9","0.57","0.8",,"0.65","0.33","0.5",,"0.45","-0.2","0.31",,"0.43","0.23","0.31",,"0.37","0.19","0.25",,"0.35","0.26","0.28"
DilutedEPS,,,"2.13","2.46","2.72","2.37","1.74","1.57","1.87","1.52","1.44","1.44","2.42","2.22","1.67","1.98","2.7","1.8","2.33","1.7","2.15","1.9","1.53","1.86","1.89","1.69","1.49","1.57","1.38","1.48","1.07","1.17","1.26","1.01","0.75","1.03","1.03","0.73","0.57","0.61","0.78","0.79","0.46","0.7",,"0.62","0.45","0.56",,"0.48","0.17","0.53",,"0.53","0.35","0.48",,"1","0.82","0.72",,"0.88","0.55","0.77",,"0.63","0.32","0.48",,"0.44","-0.2","0.3",,"0.42","0.22","0.3",,"0.37","0.19","0.25",,"0.35","0.26","0.28"
BasicAverageShares,,,"35,000,000","35,100,000","35,500,000","35,700,000","36,000,000","37,600,000","39,300,000","39,500,000","39,500,000","39,500,000","39,600,000","39,700,000","39,500,000","40,000,000","40,000,000","40,400,000","41,400,000","41,900,000","41,900,000","43,100,000","43,800,000","43,800,000","43,700,000","43,500,000","43,500,000","43,300,000","43,200,000","43,200,000","43,100,000","43,000,000","42,900,000","42,800,000","42,800,000","42,600,000","42,400,000","42,200,000","42,100,000","41,800,000","41,600,000","41,600,000","41,400,000","41,200,000",,"42,500,000","42,300,000","42,000,000",,"42,700,000","42,500,000","42,300,000",,"40,934,000","40,200,000","39,930,000",,"40,190,000","40,446,000","41,783,000",,"42,861,000","42,544,000","42,204,000",,"44,054,000","44,419,000","44,271,000",,"43,367,000","42,926,000","42,462,000",,"42,018,000","41,846,000","41,581,000",,"41,480,000","41,443,000","41,391,000",,"41,308,000","41,273,000","41,221,000"
DilutedAverageShares,,,"35,400,000","35,500,000","36,000,000","36,200,000","36,200,000","37,800,000","39,500,000","39,700,000","39,700,000","39,600,000","39,700,000","39,800,000","39,600,000","40,100,000","40,100,000","40,500,000","41,500,000","42,100,000","42,000,000","43,300,000","44,000,000","44,000,000","43,900,000","43,800,000","43,800,000","43,600,000","43,500,000","43,500,000","43,400,000","43,300,000","43,200,000","43,100,000","43,100,000","42,900,000","42,700,000","42,600,000","42,500,000","42,300,000","42,100,000","42,000,000","41,900,000","41,700,000",,"43,100,000","43,000,000","42,800,000",,"43,500,000","43,300,000","43,100,000",,"41,718,000","40,784,000","40,765,000",,"41,247,000","41,475,000","42,936,000",,"44,118,000","43,911,000","43,732,000",,"45,504,000","45,826,000","45,620,000",,"44,634,000","42,926,000","43,946,000",,"43,343,000","43,291,000","42,594,000",,"41,604,000","41,470,000","41,432,000",,"41,919,000","41,303,000","41,221,000"
