name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"39,747,000,000","39,658,000,000","40,252,000,000","40,864,000,000","40,817,000,000","13,555,671,000","13,085,374,000","12,989,130,000","12,689,076,000","13,287,411,000","12,984,724,000","13,348,082,000","13,211,420,000","12,889,395,000","9,615,542,000","4,673,442,000","4,681,276,000","4,598,926,000","4,520,438,000","4,618,875,000","4,252,259,000","4,016,984,000","4,097,129,000","4,154,628,000","4,162,460,000","3,721,454,000","3,911,685,000","3,653,628,000","3,507,172,000","3,494,621,000","3,476,509,000","3,400,533,000","3,321,353,000","3,331,731,000","3,324,511,000","3,308,921,000","3,200,549,000","3,249,600,000","3,059,905,000","3,025,307,000","3,013,398,000","2,965,581,000","2,953,529,000","3,008,601,000","2,946,546,000","2,872,455,000","2,864,307,000","2,726,882,000","2,678,226,000","2,644,774,000","2,790,761,000","2,775,538,000","2,619,632,000","2,749,913,000","2,775,734,000","2,818,778,000","2,740,855,000","2,726,788,000","2,533,659,000","2,546,988,000","2,497,393,000","2,478,904,000","2,581,954,000","2,452,580,000","2,586,947,000","2,638,196,000","2,415,153,000","2,367,008,000","2,373,345,000","2,363,294,000","2,305,432,000","2,343,002,000","2,342,026,000","2,306,892,000","2,300,429,000","2,321,043,000","2,290,722,000","2,232,694,000","2,225,520,000","2,285,704,000","2,239,348,000","2,268,051,000","2,374,634,000","2,385,306,000","2,406,963,000","2,489,033,000","1,366,938,000","1,384,587,000","1,357,349,000","1,401,500,000","1,437,800,000","1,385,000,000","1,376,000,000","1,388,100,000","1,417,100,000","1,384,600,000","1,381,200,000","1,422,300,000","1,473,400,000","1,478,800,000","1,463,800,000","1,506,900,000","1,534,100,000","1,547,700,000","1,545,000,000","1,534,300,000","1,517,100,000","1,535,200,000","1,519,600,000","1,399,700,000","1,392,100,000","1,336,900,000","1,269,300,000","1,225,300,000","1,279,100,000","1,278,400,000","1,283,800,000","1,267,600,000","1,333,800,000","1,306,600,000","1,224,900,000","1,217,400,000","1,172,100,000","1,114,200,000","1,112,200,000","1,129,400,000","1,101,300,000","1,051,700,000","1,008,700,000","969,600,000","937,200,000","897,200,000","882,300,000","874,600,000","672,600,000","559,900,000"
	CurrentAssets,"7,507,000,000","6,987,000,000","7,132,000,000","6,297,000,000","6,174,000,000","3,059,799,000","2,946,205,000","3,012,585,000","2,818,294,000","2,942,544,000","2,898,558,000","2,990,026,000","2,925,825,000","2,941,860,000","6,946,827,000","2,026,580,000","1,970,341,000","1,896,544,000","1,849,747,000","1,993,926,000","1,711,433,000","1,609,014,000","1,857,035,000","1,929,434,000","1,891,529,000","1,455,884,000","1,638,751,000","1,722,254,000","1,755,110,000","1,710,027,000","1,712,609,000","1,644,048,000","1,569,851,000","1,652,903,000","1,633,867,000","1,633,893,000","1,534,698,000","1,572,559,000","1,388,964,000","1,364,253,000","1,345,365,000","1,317,220,000","1,383,437,000","1,439,230,000","1,387,619,000","1,325,195,000","1,328,150,000","1,223,620,000","1,170,934,000","1,128,066,000","1,191,781,000","1,187,211,000","1,052,057,000","1,161,068,000","1,239,409,000","1,279,021,000","1,180,140,000","1,190,478,000","1,118,261,000","1,154,316,000","1,120,312,000","1,079,803,000","1,134,229,000","995,534,000","1,153,562,000","1,191,274,000","965,342,000","983,752,000","973,251,000","961,370,000","948,028,000","969,715,000","952,560,000","902,672,000","959,784,000","982,188,000","945,972,000","866,749,000","882,151,000","925,383,000","884,556,000","896,361,000","961,350,000","976,582,000","970,622,000","1,018,940,000","826,343,000","828,787,000","810,957,000","835,400,000","870,200,000","834,400,000","826,600,000","848,000,000","900,300,000","894,600,000","896,500,000","935,500,000","993,400,000","992,400,000","976,900,000","1,006,400,000","1,038,700,000","1,059,000,000","1,043,000,000","1,036,000,000","1,047,700,000","1,065,900,000","1,060,000,000","964,500,000","979,200,000","948,400,000","908,200,000","879,000,000","958,700,000","967,400,000","975,700,000","965,100,000","1,016,900,000","995,200,000","926,700,000","917,700,000","891,900,000","849,100,000","848,100,000","852,900,000","836,800,000","798,200,000","761,100,000","723,900,000","703,300,000","668,900,000","646,100,000","646,000,000","476,800,000","387,200,000"
		CashCashEquivalentsAndShortTermInvestments,"657,000,000","711,000,000","672,000,000","935,000,000","872,000,000","649,541,000","469,840,000","497,412,000","433,246,000","606,823,000","494,897,000","426,717,000","483,504,000","634,897,000","5,274,459,000","322,423,000","305,276,000","368,046,000","316,002,000","491,386,000","300,067,000","323,992,000","498,730,000","539,992,000","528,877,000","181,988,000","272,276,000","377,254,000","443,689,000","478,573,000","404,836,000","326,853,000","268,584,000","405,505,000","343,149,000","365,897,000","300,046,000","324,422,000","97,181,000","104,637,000","76,526,000","88,279,000","107,283,000","123,431,000","111,970,000","131,332,000","114,885,000","110,552,000","89,818,000","80,135,000","154,572,000","164,159,000","87,917,000","178,828,000","109,360,000","119,545,000","61,164,000","152,075,000","62,564,000","124,754,000","83,732,000","115,112,000","163,084,000","30,152,000","205,581,000","272,897,000","28,647,000","60,225,000","23,175,000","32,995,000","14,733,000","11,711,000","12,279,000","12,555,000","15,454,000","15,881,000","16,334,000","15,165,000","23,668,000","34,476,000","34,868,000","48,905,000","66,790,000","61,097,000","71,403,000","129,238,000","107,144,000","53,386,000","51,772,000","62,900,000","92,200,000","85,900,000","101,800,000","115,000,000","142,100,000","150,100,000","159,300,000","217,000,000","233,500,000","208,500,000","207,300,000","261,400,000","247,100,000","226,800,000","230,200,000","251,400,000","150,700,000","183,400,000","219,700,000","230,600,000","204,400,000","193,400,000","218,800,000","187,200,000","217,400,000","197,100,000","213,800,000","210,800,000","154,700,000","154,500,000","112,900,000","134,000,000","133,000,000","123,100,000","129,000,000","128,500,000","327,800,000","305,100,000","294,800,000","289,000,000","261,900,000","229,800,000","235,600,000","252,500,000","164,500,000","123,100,000"
			CashAndCashEquivalents,"657,000,000","711,000,000","672,000,000","935,000,000","872,000,000","649,541,000","469,840,000","497,412,000","433,246,000","606,823,000","494,897,000","426,717,000","483,504,000","634,897,000","5,274,459,000","322,423,000","305,276,000","368,046,000","316,002,000","491,386,000","300,067,000","323,992,000","498,730,000","539,992,000","528,877,000","181,988,000","272,276,000","377,254,000","443,689,000","478,573,000","404,836,000","326,853,000","268,584,000","405,505,000","343,149,000","365,897,000","300,046,000","324,422,000","97,181,000","104,637,000","76,526,000","88,279,000","107,283,000","123,431,000","111,970,000","131,332,000","114,885,000","110,552,000","89,818,000","80,135,000","154,572,000","163,815,000","87,589,000","178,467,000","108,736,000","119,490,000","60,458,000","151,471,000","61,964,000","124,171,000","83,205,000","114,508,000","162,763,000","29,833,000","205,251,000","272,545,000","28,288,000","59,864,000","22,813,000","32,596,000","14,264,000","11,245,000","11,796,000","12,081,000","14,994,000","15,426,000","15,866,000","14,858,000","23,144,000","34,115,000","34,472,000","48,521,000","66,384,000","60,689,000","65,934,000","128,869,000","106,820,000","52,403,000","51,063,000","62,100,000","91,400,000","85,900,000","101,800,000","115,000,000","142,100,000","150,100,000","159,300,000","217,000,000","233,500,000","208,500,000","207,300,000","261,400,000","247,100,000","226,800,000","230,200,000","251,400,000","150,700,000","183,400,000","219,700,000","230,600,000","204,400,000","193,400,000","218,800,000","187,200,000","217,400,000","197,100,000","213,800,000","210,800,000","154,700,000","154,500,000","112,900,000","134,000,000","133,000,000","123,100,000","129,000,000","128,500,000","327,800,000","305,100,000","294,800,000","289,000,000","261,900,000","229,800,000","235,600,000","252,500,000","164,500,000","123,100,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"344,000","328,000","361,000","624,000","55,000","706,000","604,000","600,000","583,000","527,000","604,000","321,000","319,000","330,000","352,000","359,000","361,000","362,000","399,000","469,000","466,000","483,000","474,000","460,000","455,000","468,000","307,000","524,000","361,000","396,000","384,000","406,000","408,000","5,469,000","369,000","324,000","983,000","709,000","800,000","800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"2,463,000,000","2,215,000,000","2,250,000,000","2,311,000,000","2,023,000,000","1,121,816,000","928,625,000","961,568,000","943,114,000","876,197,000","942,705,000","1,046,028,000","1,003,965,000","937,765,000","701,111,000","723,855,000","734,378,000","663,663,000","691,239,000","665,511,000","637,521,000","550,658,000","587,074,000","621,164,000","609,587,000","537,896,000","569,608,000","566,414,000","525,260,000","493,768,000","562,617,000","583,220,000","574,678,000","524,493,000","553,884,000","541,607,000","527,564,000","499,443,000","534,758,000","516,598,000","521,606,000","472,346,000","518,967,000","545,550,000","520,078,000","451,804,000","511,973,000","475,996,000","468,820,000","444,265,000","477,218,000","471,767,000","418,384,000","439,768,000","458,498,000","477,195,000","451,290,000","450,579,000","430,661,000","415,011,000","400,179,000","405,302,000","373,220,000","375,625,000","348,466,000","368,519,000","338,828,000","358,743,000","374,065,000","358,361,000","356,698,000","388,127,000","364,404,000","339,725,000","366,160,000","385,130,000","355,350,000","338,607,000","350,017,000","369,827,000","339,628,000","340,358,000","362,353,000","367,475,000","346,733,000","364,314,000","273,399,000","324,477,000","308,554,000","303,400,000","300,600,000","291,800,000","278,400,000","283,500,000","288,000,000","287,900,000","280,400,000","268,500,000","273,700,000","297,500,000","282,500,000","269,400,000","284,500,000","290,900,000","286,100,000","274,200,000","279,400,000","294,800,000","282,600,000","249,300,000","263,700,000","274,900,000","249,500,000","221,700,000","237,400,000","235,400,000","215,600,000","415,900,000","218,200,000","231,800,000","205,500,000","187,200,000","194,400,000","189,400,000","183,200,000","178,300,000","192,000,000","196,900,000","181,400,000","166,700,000","174,000,000","178,000,000","153,800,000","154,900,000","124,100,000","105,500,000"
			AccountsReceivable,"2,160,000,000","1,906,000,000","1,975,000,000","2,059,000,000","2,023,000,000","929,342,000","928,625,000","961,568,000","943,114,000","876,197,000","942,705,000","1,046,028,000","1,003,965,000","937,765,000","701,111,000","723,855,000","734,378,000","663,663,000","691,239,000","665,511,000","637,521,000","550,658,000","587,074,000","621,164,000","609,587,000","537,896,000","569,608,000","566,414,000","525,260,000","493,768,000","562,617,000","583,220,000","574,678,000","524,493,000","553,884,000","541,607,000","527,564,000","499,443,000","534,758,000","516,598,000","521,606,000","472,346,000","518,967,000","545,550,000","526,395,000","451,804,000","511,973,000","484,492,000","478,407,000","454,528,000","490,549,000","484,550,000","430,219,000","412,127,000","458,498,000","477,195,000","451,290,000","400,527,000","430,661,000","415,011,000","400,179,000","357,155,000","373,220,000","375,625,000","348,466,000","304,823,000","338,828,000","358,743,000","374,065,000","335,779,000","356,698,000","388,127,000","364,404,000","320,768,000","366,160,000","385,130,000","355,350,000","314,373,000","350,017,000","369,827,000","339,628,000","318,023,000","362,353,000","367,475,000","346,733,000","364,314,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"2,229,000,000","1,952,000,000","2,019,000,000","2,101,000,000","2,063,000,000","950,350,000","951,138,000","982,624,000","961,842,000","884,428,000","951,194,000","1,055,133,000","1,012,780,000","946,938,000","714,873,000","737,477,000","747,862,000","677,055,000","705,497,000","678,283,000","649,665,000","560,653,000","596,498,000","630,589,000","618,064,000","546,125,000","577,825,000","574,542,000","533,055,000","502,915,000","572,523,000","593,663,000","585,381,000","534,986,000","562,829,000","550,451,000","536,491,000","508,736,000","543,133,000",,,"476,031,000","522,747,000","551,189,000",,"458,128,000","519,378,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-69,000,000","-46,000,000","-44,000,000","-42,000,000","-40,000,000","-21,008,000","-22,513,000","-21,056,000","-18,728,000","-8,231,000","-8,489,000","-9,105,000","-8,815,000","-9,173,000","-13,762,000","-13,622,000","-13,484,000","-13,392,000","-14,258,000","-12,772,000","-12,144,000","-9,995,000","-9,424,000","-9,425,000","-8,477,000","-8,229,000","-8,217,000","-8,128,000","-7,795,000","-9,147,000","-9,906,000","-10,443,000","-10,703,000","-10,493,000","-8,945,000","-8,844,000","-8,927,000","-9,293,000","-8,375,000",,,"-3,685,000","-3,780,000","-5,639,000",,"-6,324,000","-7,405,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"303,000,000","309,000,000","275,000,000","252,000,000",,"192,474,000",,,,"147,810,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
