name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
MarketCap,"486,347,126","716,053,789","1,031,233,952","1,213,674,980","1,052,919,643","1,022,809,275","412,670,370","365,266,212","188,535,501"
EnterpriseValue,"253,322,326","466,692,089","776,418,252","1,141,506,280","1,025,123,343","991,610,875","381,471,970","334,067,812","179,038,201"
PsRatio,"12.15","20.871","26.77","33.861",,"14.424","15.12",,
PbRatio,"1.917","2.699","3.905","15.558",,"14.903","9.461",,
EnterprisesValueRevenueRatio,"6.498","40.276","76.479","112.585","144.219","152.675","44.805","49.399","34.762"
EnterprisesValueEBITDARatio,"-17.907","-130.365","-174.167","-563.595","-251.065","-163.973","-182.357","-131.254","-63.055"
