name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995
MarketCap,"31,103,043,346","35,470,981,968","38,085,346,041","38,402,188,868","35,905,233,214","28,233,129,567","30,928,351,070","24,841,611,354","27,818,337,600","21,307,335,206","22,408,462,243","19,424,662,556","17,498,202,760","14,898,901,935","16,315,181,665","16,458,073,942","14,784,839,225","14,074,034,195","12,017,841,968","10,951,442,708","11,071,145,757","10,204,208,874","8,746,909,275","9,128,140,582","8,893,990,161","8,116,053,359","7,516,290,799","7,110,933,735","7,918,559,120","10,110,612,096","7,869,916,781","6,885,591,041","7,103,619,062","6,269,629,101","6,666,182,385","7,498,903,202","6,429,482,185","6,652,366,541","5,960,481,318","5,778,186,485","4,453,984,173","4,456,756,989","3,736,142,083","4,254,353,116","4,694,148,926","4,580,044,050","5,316,120,192","4,980,594,255","4,601,657,130","4,823,211,905","3,930,936,549","3,388,439,334","3,064,981,742","2,681,638,533","2,836,814,275","3,254,278,614","2,715,347,607","3,254,951,428","4,077,375,973","3,313,944,456","3,197,032,626","3,920,779,694","3,775,131,572","3,058,530,041","3,552,721,336","3,314,330,469","2,723,913,099","2,813,262,054","2,309,685,634","1,961,133,073","1,743,785,967","1,612,004,041","1,725,417,541","1,523,402,304","1,393,968,538","1,490,143,246","1,308,138,692","1,059,398,581","1,009,241,648","932,018,859","948,846,985","1,295,143,861","1,741,327,396","1,621,367,344","1,591,263,450","1,264,854,956","1,242,545,092","968,220,750","818,387,386","1,089,960,698","627,078,799","492,827,333","491,447,904","416,971,268","667,889,344","381,368,000","331,552,768","258,114,080","203,928,000","188,344,000","174,691,712","125,923,776","158,224,000","141,878,616","111,194,688","94,780,400","50,869,000","69,463,576","43,080,000"
EnterpriseValue,"31,733,360,346","36,113,366,968","38,759,302,041","38,900,625,868","36,543,399,214","28,943,070,567","31,695,872,070","25,677,718,354","28,972,358,600","22,502,229,206","23,541,896,243","20,548,387,556","18,687,384,760","15,946,911,935","16,614,605,665","16,550,826,942","14,890,558,225","14,234,267,195","12,225,610,968","11,208,118,708","11,412,185,757","10,584,564,874","9,138,387,275","9,571,706,582","8,611,104,161","7,858,825,359","7,194,824,799","6,694,278,735","7,512,815,120","9,679,580,096","7,363,923,781","6,280,649,041","6,560,859,062","5,732,766,101","6,050,416,385","6,923,641,202","5,757,602,185","5,994,938,541","5,303,053,318","5,219,480,485","3,913,899,173","3,959,973,989","3,260,174,083","3,778,385,116","4,059,044,926","3,988,575,050","4,764,277,192","4,534,390,255","4,234,570,130","4,442,281,905","3,620,883,549","3,069,726,334","2,811,067,742","2,514,146,533","2,669,232,275","3,097,331,614","2,531,923,607","3,079,665,428","3,921,501,973","3,152,200,456","3,051,547,626","3,799,709,694","3,674,285,572","2,960,067,041","3,454,258,336","3,242,641,469","2,774,186,099","2,863,535,054","2,341,869,634","1,899,734,073","1,691,991,967","1,580,890,041","1,697,739,541","1,509,150,304","1,392,637,538","1,471,614,246","1,300,364,692","1,069,347,581","1,035,909,648","961,065,859","981,795,985","1,338,292,861","1,784,476,396","1,668,615,344","1,642,120,450","1,251,175,956","1,232,625,092","957,520,750","807,687,386","1,079,260,698","616,378,799","482,127,333","480,747,904","406,271,268","654,389,344","365,068,000","316,252,768","246,614,080","196,728,000","175,544,000","166,191,712","118,023,776","150,324,000","136,278,616","108,094,688","92,280,400","48,369,000","66,963,576","40,580,000"
PeRatio,"40.117","68.313","76.387","81.343","78.76","40.505","45.614","40.148","54.545","47.058","53.438","48.254","39.492","33.324","49.082","52.667","48.402","49.482","34.427","32.067","34.154","31.156","25.327","26.02","25.914","23.504","21.825","20.632","22.822","29.179","23.261","20.615","22.206","20.04","21.696","25.152","21.188","23.414","20.995","23.667","20.129","21.171","18.014","20.418","21.493","44.444","25.011","24.951","24.82","26.97","23.231","21.627","21.437","20.911","24.181","29.655","25.529","30.565","64.852","50.435","52.897","38.159","39.376","34.698","40.474","40.349","40.755","42.367","36.258","30.82","28.87","28.509","31.264","28.783","27.693","31.414","29.474","24.984","26.128","25.31","29.109","89.178","120.311","145.143","174.31","52.129","54.625","45.29","38.768","54.905","33.945","29.06","31.912","30.543","52.458","33.987","32.318","27.311","24.674","24.528","23.78","18.621","26.829","25.323","25.84","22.093","21.667","27.738","18.75"
ForwardPeRatio,"33.784","37.313","43.29","42.553","46.296","37.037","43.668","37.879","42.553","38.168","41.322","40","36.232","25.381","29.851","31.25","27.1","27.322","27.778","24.691","22.883","21.097","20.576","20.833","21.053","18.762","20.284","42.194","44.643","56.497","48.309","42.553","32.68","28.329","27.322","28.571","31.746","34.602","35.336","35.336","29.326","16.892","14.085","15.723","19.455","18.051","19.802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"3.051","3.337","3.794","3.675","5.634","4.593","5.663","5.098","4.196","4.479","4.191","4.06","4.596","2.358","2.96","3.08","1.683","1.8","2.071","1.972","2.137","1.967","1.772","1.793","1.975","1.724","1.935","4.025","4.194","5.292","4.633","4.083","3.368","2.858","2.025","2.118","2.626","2.864","3.528","3.524","3.668","1.087","0.968","0.828","1.042","0.967","1.052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"8.826","10.338","11.406","12.074","11.67","9.168","10.242","8.444","9.651","7.671","8.31","7.489","6.974","6.113","6.824","7.097","6.543","6.428","5.691","5.305","5.458","5.183","4.643","4.992","5.056","4.721","4.474","4.331","4.903","6.346","5.105","4.574","4.727","4.234","4.494","5.106","4.491","4.728","4.24","4.416","3.541","3.665","3.116","3.532","3.914","7.814","4.691","4.537","4.317","4.658","4.013","3.665","3.411","3.035","3.291","3.879","3.367","4.191","5.407","4.683","4.63","5.812","5.936","5.117","5.968","6.006","6.294","6.543","5.811","5.285","4.915","4.727","5.275","4.832","4.75","5.299","4.935","4.398","4.476","4.502","5.139","7.386","9.965","10.963","12.031","10.56","10.814","8.731","7.474","10.366","6.39","5.478","5.799","5.367","9.075","5.524","5.151","4.215","3.672","3.707","3.607","2.841","3.705","3.638","3.135","1.928","2.068","3.305","2.234"
PbRatio,"9.486","11.276","12.586","13.308","13.253","9.855","11.545","9.948","12.328","9.436","10.584","9.374","8.673","7.619","8.586","7.982","7.15","6.959","5.905","5.585","5.968","5.967","4.957","5.386","5.315","5.325","5.145","4.48","5.154","6.365","4.76","3.916","4.201","3.825","3.939","4.656","3.625","3.776","3.403","3.601","2.754","2.838","2.372","2.746","2.712","2.753","3.3","3.372","3.574","3.62","3.126","2.817","2.748","2.758","2.944","3.34","2.51","3.044","4.018","3.559","3.664","4.608","4.893","4.144","4.813","4.915","5.39","5.566","4.872","4.227","4.08","4.261","4.773","4.324","4.19","4.788","4.567","4.33","4.612","4.684","6.695","10.113","13.597","16.155","18.234","11.729","12.905","10.303","8.709","12.498","7.501","6.442","6.864","6.455","11.187","7.023","6.527","5.268","4.492","4.033","3.917","2.888","3.714","3.46","2.965","3.28","1.76","2.404","1.491"
EnterprisesValueRevenueRatio,"8.966","41.774","43.313","43.031","41.711","37.649","39.619","34.148","37.61","29.244","31.979","30.171","26.508","24.081","25.518","28.134","23.877","24.059","20.333","21.403","20.5","20.584","17.229","20.564","16.603","17.315","15.829","16.262","16.582","22.91","17.411","16.511","15.801","14.413","15.742","19.358","13.887","15.629","14.084","15.364","10.523","11.344","9.798","12.003","11.872","12.733","15.57","16.079","14.523","15.942","13.16","12.428","11.157","11.033","11.971","14.212","10.767","14.539","19.348","16.971","15.951","20.765","20.593","18.093","20.18","19.982","18.947","22.525","18.671","17.516","16.286","18.019","18.277","16.534","16.923","20.193","16.115","15.499","15.866","16.404","17.455","25.358","36.474","36.173","34.918","29.315","35.868","30.806","25.589","36.01","21.935","18.615","19.153","17.819","30.437","19.014","16.386","14.422","12.219","12.539","11.871","9.442","12.959","12.277","10.198","9.817","6.123","9.995","6.057"
EnterprisesValueEBITDARatio,"26.976","126.326","129.927","125.676","125.91","106.5","119.795","94.201","108.592","90.703","100.411","99.994","123.835","83.017","87.543","95.662","83.606","85.147","68.487","76.852","78.286","73.592","61.908","78.507","53.63","63.266","52.745","57.497","50.169","78.233","57.524","55.455","43.614","47.037","48.952","60.335","40.402","51.338","47.618","52.648","25.501","40.584","36.125","46.484","47.639","48.593","54.624","54.608","52.219","56.738","48.588","45.118","37.333","38.411","48.443","60.825","49.128","56.835","77.41","65.06","62.042","-394.406","69.68","64.317","70.7","68.173","65.56","81.106","60.582","52.636","50.663","54.98","58.506","55.41","58.274","63.773","60.359","52.179","53.671","51.994","-11.157","86.666","111.495","106.16","169.816","77.669","106.527","86.489","78.546","105.634","61.638","54.787","56.559","50.784","92.168","57.947","48.654","44.038","36.431","50.155","48.88","40.698","60.13","68.139","60.053","70.985","6.123","9.995","-2.899"
