name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,12/31/1992,12/31/1991,03/31/1991,12/31/1990,12/31/1989,12/31/1988
TotalAssets,"351,177,000","345,778,000","324,605,000","294,438,000","265,806,000","257,416,000","234,698,000","218,039,000","206,788,000","206,865,000","192,741,000","185,962,000","177,219,000","167,339,000","162,988,000","82,709,000","78,292,000","67,932,000","72,703,000","63,636,000","65,439,000","65,443,000","66,334,000","65,301,000","61,880,000","62,954,000","61,910,000","60,297,000","56,809,000","58,911,000","62,794,000","64,372,000","64,308,000","61,931,000","59,537,000","54,666,000","52,658,000","54,759,000","51,829,000","49,845,000","48,420,000","49,006,000","45,897,000","42,644,000","40,195,000","40,585,000","38,622,000","37,538,000","54,486,000","58,681,000","59,223,000","59,326,000","49,856,000","52,582,000","55,661,000","58,900,000","62,539,000","54,179,000","54,177,000","56,438,000","50,086,000","47,770,000","48,737,000","49,554,000","50,257,000","52,755,000","55,250,000","57,662,000","47,545,000","51,973,000","53,526,000","55,678,000","45,647,000","47,219,000","50,980,000","52,116,000","45,007,000","45,220,000","58,117,000","62,436,000","63,942,000","65,805,000","75,207,000","76,107,000","79,886,000","80,152,193","96,648,616","76,979,044","91,586,600","85,300,000","78,800,000","75,000,000","73,800,000","73,300,000","70,300,000","71,200,000","69,100,000","62,400,000","53,700,000","53,000,000","49,900,000","51,100,000","50,200,000","44,400,000","42,100,000","38,800,000","34,900,000","33,000,000","30,400,000","28,900,000","23,000,000","20,800,000","19,300,000","18,800,000","16,000,000","15,100,000","12,800,000","9,400,000","10,900,000","10,600,000","13,300,000","16,100,000"
	CurrentAssets,"273,902,000","271,411,000","263,945,000","248,117,000","223,515,000","216,418,000","196,003,000","182,517,000","172,076,000","174,666,000","164,962,000","158,908,000","152,685,000","151,572,000","147,297,000","66,925,000","62,111,000","53,890,000","57,580,000","47,796,000","49,047,000","49,908,000","49,718,000","48,940,000","46,240,000","49,073,000","48,085,000","46,565,000","42,988,000","44,897,000","49,410,000","50,741,000","51,103,000","50,075,000","47,884,000","43,814,000","41,604,000","44,074,000","41,528,000","39,489,000","38,504,000","38,654,000","35,787,000","32,775,000","30,126,000","29,986,000","28,011,000","27,580,000","44,177,000","40,406,000","39,915,000","40,054,000","30,380,000","32,270,000","34,556,000","37,379,000","38,492,000","32,294,000","36,710,000","37,904,000","31,820,000","29,294,000","31,145,000","31,388,000","31,925,000","34,270,000","36,753,000","38,999,000","28,585,000","32,582,000","33,929,000","35,591,000","26,345,000","27,607,000","31,166,000","29,806,000","21,754,000","21,272,000","25,212,000","33,152,000","34,460,000","35,802,000","36,971,000","38,848,000","45,747,000","45,473,761","59,930,046","39,842,326","47,032,253","43,600,000","45,600,000","42,600,000","41,700,000","41,100,000","38,500,000","38,100,000","36,200,000","35,400,000","29,000,000","28,300,000","27,000,000","28,700,000","29,800,000","27,800,000","26,700,000","25,100,000","23,300,000","22,300,000","20,600,000","20,100,000","16,000,000","14,400,000","13,600,000","13,600,000","11,400,000","10,600,000","9,000,000","6,800,000","3,900,000","3,600,000","4,800,000","6,200,000"
		CashCashEquivalentsAndShortTermInvestments,"193,067,000","199,706,000","196,246,000","173,083,000","162,344,000","152,453,000","128,338,000","116,315,000","110,851,000","119,968,000","112,327,000","103,251,000","102,111,000","103,877,000","102,195,000","21,246,000","20,771,000","18,520,000","16,133,000","13,438,000","13,500,000","13,999,000","14,284,000","12,688,000","8,968,000","13,402,000","16,081,000","15,335,000","10,809,000","13,013,000","18,359,000","19,186,000","21,070,000","22,954,000","23,351,000","19,725,000","19,243,000","21,675,000","19,753,000","17,544,000","16,445,000","16,582,000","16,755,000","13,000,000","10,212,000","9,376,000","8,488,000","7,896,000","16,274,000","6,330,000","5,644,000","5,754,000","3,722,000","5,171,000","6,697,000","8,922,000","10,639,000","11,045,000","14,346,000","16,082,000","9,248,000","7,908,000","8,343,000","8,520,000","9,664,000","12,708,000","15,054,000","16,582,000","5,276,000","9,312,000","11,842,000","14,898,000","5,461,000","7,286,000","9,861,000","8,414,000","399,000","1,009,000","663,000","615,000","764,000","853,000","2,429,000","3,954,000","4,027,000","6,087,018","21,760,268","4,262,845","3,416,438","3,300,000","3,700,000","4,000,000","4,100,000","4,700,000","3,200,000","3,700,000","3,600,000","6,300,000","3,700,000","4,000,000","4,000,000","6,500,000","6,600,000","3,900,000","4,000,000","3,800,000","4,100,000","3,900,000","3,400,000","3,200,000","1,000,000","800,000","800,000","1,400,000","200,000","300,000","1,500,000","2,300,000","800,000","700,000",,"100,000"
			CashAndCashEquivalents,"193,067,000","199,706,000","196,246,000","173,083,000","162,344,000","152,453,000","128,338,000","116,315,000","110,851,000","119,968,000","112,327,000","103,251,000","102,111,000","103,877,000","102,195,000","21,246,000","20,771,000","18,520,000","16,133,000","13,438,000","13,500,000","13,999,000","14,284,000","12,688,000","8,968,000","13,402,000","16,081,000","15,335,000","10,809,000","13,013,000","18,359,000","19,186,000","21,070,000","22,954,000","23,351,000","19,725,000","19,243,000","21,675,000","19,753,000","17,544,000","16,445,000","16,582,000","16,755,000","13,000,000","10,212,000","9,376,000","8,488,000","7,896,000","16,274,000","6,330,000","5,644,000","5,754,000","3,722,000","4,992,000","6,697,000","8,851,000","10,522,000","10,895,000","14,196,000","16,082,000","9,098,000","7,758,000","8,193,000","8,341,000","9,664,000","12,708,000","15,054,000","2,757,000","3,401,000","4,187,000","11,842,000","14,898,000","5,461,000","7,286,000","9,861,000","8,414,000","399,000","1,009,000","663,000","615,000","764,000","853,000","2,429,000","3,954,000","4,027,000","6,087,018","21,760,268","4,262,845","3,416,438","3,300,000","3,700,000","4,000,000","4,100,000","4,700,000","3,200,000","3,700,000","3,600,000","6,300,000","3,700,000","4,000,000","4,000,000","6,500,000","6,600,000","3,900,000","4,000,000","3,800,000","4,100,000","3,900,000","3,400,000","3,200,000","1,000,000","800,000","800,000","1,400,000","200,000","300,000","1,500,000","2,300,000","800,000","700,000",,"100,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","179,000",,"71,000","117,000","150,000","150,000",,"150,000","150,000","150,000","179,000",,,,"13,825,000","1,875,000","5,125,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"49,716,000","46,558,000","43,535,000","50,059,000","35,666,000","38,694,000","44,614,000","41,443,000","37,039,000","32,722,000","32,448,000","34,619,000","29,016,000","27,708,000","25,694,000","27,787,000","24,044,000","19,485,000","24,903,000","17,802,000","17,346,000","18,271,000","15,537,000","16,779,000","17,444,000","16,996,000","13,557,000","13,455,000","12,624,000","12,859,000","12,466,000","13,331,000","11,782,000","11,349,000","9,869,000","10,788,000","9,000,000","8,543,000","8,142,000","8,628,000","8,331,000","9,089,000","6,786,000","8,015,000","7,612,000","8,219,000","7,118,000","6,816,000","6,903,000","9,269,000","9,411,000","9,411,000","7,883,000","8,422,000","10,076,000","10,417,000","9,229,000","6,898,000","5,961,000","6,937,000","6,988,000","6,524,000","6,396,000","6,746,000","6,036,000","5,100,000","5,631,000","6,486,000","6,385,000","6,217,000","5,329,000","5,379,000","5,946,000","5,518,000","6,209,000","6,932,000","6,634,000","5,992,000","8,004,000","9,033,000","9,658,000","9,944,000","11,366,000","11,659,000","12,776,000","12,640,685","12,505,831","11,241,280","13,486,709","11,500,000","11,800,000","12,500,000","12,600,000","11,600,000","9,700,000","10,000,000","9,700,000","11,300,000","8,800,000","8,100,000","6,900,000","6,800,000","6,900,000","7,700,000","7,700,000","7,500,000","6,300,000","6,200,000","5,100,000","5,300,000","6,100,000","4,500,000","4,100,000","3,800,000","3,300,000","3,200,000","2,300,000","1,000,000","500,000","400,000","700,000","1,100,000"
			AccountsReceivable,"47,074,000","43,531,000","41,917,000","48,647,000","33,733,000","35,229,000","42,063,000","39,469,000","34,492,000","30,996,000","30,789,000","32,962,000","26,601,000","25,946,000","23,732,000","26,233,000","22,960,000","17,853,000","16,237,000","16,426,000","15,621,000","16,344,000","14,372,000","16,112,000","16,227,000","15,675,000","12,776,000","12,478,000","11,035,000","11,054,000","11,666,000","12,700,000","11,101,000","10,731,000","9,467,000","10,342,000","8,607,000","8,543,000","8,142,000","8,628,000","8,331,000","9,089,000","6,786,000","8,015,000","7,612,000","8,219,000","7,118,000","6,816,000","6,903,000","9,269,000","9,411,000","9,411,000","7,883,000","8,422,000","10,076,000","10,417,000","9,229,000","6,898,000","5,961,000","6,937,000","6,988,000","6,524,000","6,396,000","6,746,000","6,036,000","5,100,000","5,631,000","6,486,000","6,385,000","6,217,000","5,329,000","5,379,000","5,946,000","5,518,000","6,209,000","6,932,000","6,634,000","5,992,000","5,907,000","6,888,000","7,633,000","7,903,000","8,768,000","9,370,000","9,797,000","12,640,685",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"47,151,000","43,574,000","41,972,000","48,699,000","33,793,000","35,288,000","42,194,000","39,521,000","34,541,000","31,084,000","30,864,000","33,124,000","27,038,000","26,496,000","24,348,000","26,833,000","23,355,000","20,384,000","18,492,000","18,562,000","17,916,000","18,400,000","16,411,000","18,135,000","18,104,000","17,552,000","14,697,000","14,302,000","12,723,000","12,643,000","13,183,000","14,161,000",,"12,180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-77,000","-43,000","-55,000","-52,000","-60,000","-59,000","-131,000","-52,000","-49,000","-88,000","-75,000","-162,000","-437,000","-550,000","-616,000","-600,000","-395,000","-2,531,000","-2,255,000","-2,136,000","-2,295,000","-2,056,000","-2,039,000","-2,023,000","-1,877,000","-1,877,000","-1,921,000","-1,824,000","-1,688,000","-1,589,000","-1,517,000","-1,461,000",,"-1,449,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"2,642,000","3,027,000","1,618,000","1,412,000","1,933,000","3,465,000","2,551,000","1,974,000","2,547,000","1,726,000","1,659,000","1,657,000","2,415,000","1,762,000","1,962,000","1,554,000","1,084,000","1,632,000","1,666,000","1,376,000","1,725,000","1,927,000","1,165,000","538,000","1,217,000","1,321,000","781,000","977,000","1,589,000","1,805,000","800,000","631,000","681,000","618,000","402,000","446,000","393,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
