name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991
TotalAssets,"26,685,300,000","24,999,400,000","24,015,900,000","21,793,500,000","21,083,800,000","19,780,400,000","18,912,300,000","17,973,900,000","17,130,000,000","16,322,900,000","15,606,600,000","15,224,000,000","15,007,000,000","14,535,800,000","14,114,600,000","13,593,400,000","13,218,100,000","12,957,300,000","12,184,600,000","11,977,100,000","11,921,100,000","11,712,100,000","11,558,900,000","11,333,200,000","11,300,200,000","11,179,500,000","11,151,000,000","10,863,500,000","10,713,100,000","10,338,700,000","10,202,500,000","9,716,600,000","9,372,800,000","8,927,200,000","8,856,400,000","8,287,000,000","8,232,500,000","7,347,300,000","7,248,200,000","6,657,000,000","5,484,900,000","5,363,400,000","5,358,400,000","5,504,800,000","5,621,300,000","5,726,700,000","5,938,600,000","6,211,400,000","6,459,300,000","6,692,100,000","6,756,600,000","6,779,500,000","6,477,700,000","7,174,900,000","7,709,600,000","8,464,500,000","8,955,200,000","10,401,000,000","11,556,300,000","12,494,000,000","13,510,500,000","13,668,700,000","14,820,700,000","14,559,700,000","13,511,000,000","12,813,300,000","12,514,800,000","11,044,500,000","10,540,500,000","9,698,700,000","8,985,200,000","8,202,413,000","7,643,697,000","7,169,027,000","7,279,377,000","6,916,059,000","6,398,949,000","6,258,592,000","6,017,527,000","5,750,728,000","5,596,654,000","3,660,806,000","3,652,190,000","3,334,968,000","3,126,974,000","2,884,723,000","2,694,577,000","2,667,924,000","2,625,103,000","2,419,100,000","2,361,800,000","2,238,900,000","2,102,800,000","1,795,800,000","1,667,800,000","1,621,900,000","932,600,000","765,100,000","719,800,000","700,100,000","634,600,000","445,900,000","402,900,000","390,700,000","362,100,000","337,600,000","318,800,000","288,700,000","262,300,000","248,400,000","230,900,000","233,400,000","199,600,000","174,100,000","136,100,000","121,500,000","104,300,000","90,300,000","79,000,000","66,900,000","59,700,000"
	CurrentAssets,"25,624,700,000","24,171,800,000","23,197,600,000","21,004,400,000","19,684,700,000","18,617,400,000","17,797,200,000","16,895,800,000","16,085,400,000","14,520,200,000","14,675,600,000","14,312,700,000","14,126,600,000","13,660,900,000","12,697,400,000","12,765,700,000","12,379,100,000","12,083,200,000","11,249,800,000","11,070,100,000","10,981,200,000","10,787,400,000","10,645,500,000","10,374,700,000","10,357,600,000","10,193,900,000","10,136,100,000","9,792,700,000","9,669,200,000","9,309,400,000","9,156,300,000","8,679,800,000","8,439,400,000","7,993,600,000","7,916,800,000","7,304,700,000","7,240,600,000","6,355,500,000","6,284,100,000","5,867,200,000","4,717,900,000","4,572,700,000","4,541,400,000","4,703,300,000","4,906,200,000","4,969,100,000","5,125,700,000","5,663,200,000","5,681,500,000","5,574,100,000","5,968,600,000","6,227,900,000","5,737,700,000","6,339,200,000","6,070,500,000","7,247,900,000","7,626,300,000","8,715,400,000","9,613,100,000","10,648,100,000","11,996,400,000","11,482,400,000","12,179,000,000","12,165,500,000","11,130,600,000","10,299,300,000","9,636,600,000","8,794,200,000","8,499,500,000","7,850,300,000","7,085,400,000","6,623,296,000","6,054,289,000","5,753,809,000","5,665,200,000","5,293,538,000","4,923,657,000","4,775,194,000","4,447,413,000","4,437,580,000","4,390,860,000","3,002,160,000","3,043,657,000","2,776,113,000","2,659,189,000","2,470,521,000","2,263,556,000","2,261,630,000","2,237,064,000","2,039,400,000","1,994,700,000","1,887,900,000","1,761,200,000","1,561,100,000","1,434,800,000","1,404,000,000","837,800,000","693,600,000","648,600,000","634,300,000","568,300,000","415,600,000","377,800,000","369,000,000","341,200,000","317,200,000","299,600,000","272,900,000","246,400,000","233,800,000","215,200,000","219,300,000","189,700,000","164,600,000","128,000,000","115,700,000","98,900,000","86,400,000","76,300,000","64,200,000","57,600,000"
		CashCashEquivalentsAndShortTermInvestments,"1,663,900,000","2,442,100,000","3,210,400,000","1,942,700,000","2,205,200,000","2,454,900,000","3,018,500,000","2,353,500,000","1,522,800,000","1,583,300,000","1,494,300,000","864,200,000","698,800,000","737,000,000","1,473,100,000","1,178,200,000","1,010,800,000","920,300,000","1,007,800,000","512,400,000","993,200,000","1,150,300,000","1,303,200,000","906,800,000","1,224,100,000","1,268,700,000","1,383,800,000","805,600,000","697,700,000","541,000,000","661,800,000","575,000,000","951,400,000","820,100,000","936,500,000","638,000,000","1,150,500,000","663,600,000","1,345,700,000","1,188,600,000","978,900,000","1,036,800,000","1,030,200,000","1,138,100,000","1,373,200,000","1,496,700,000","1,607,000,000","1,690,700,000","1,838,300,000","1,936,200,000","1,957,300,000","2,002,300,000","1,515,200,000","1,913,100,000","1,387,300,000","851,200,000","560,900,000","129,100,000","269,600,000","60,800,000","218,600,000","139,800,000","587,600,000","160,100,000","278,200,000","225,200,000","1,149,800,000","171,800,000","572,800,000","357,000,000","518,000,000","240,093,000","218,693,000","164,160,000","582,905,000","296,242,000","187,478,000","194,695,000","104,344,000","55,927,000","189,726,000","22,076,000","239,280,000","60,439,000","126,147,000","79,128,000","72,525,000","79,144,000","85,397,000","49,300,000","128,600,000","75,000,000","54,700,000","93,800,000","76,800,000","112,900,000","62,000,000","40,400,000","44,000,000","56,400,000","26,800,000","15,100,000","32,500,000","29,600,000","21,900,000","23,200,000","16,700,000","32,600,000","14,000,000","19,300,000","11,200,000","13,300,000","19,500,000","10,300,000","7,300,000","7,500,000","8,500,000","5,600,000","11,700,000","8,400,000","14,400,000"
			CashAndCashEquivalents,"1,663,900,000","2,442,100,000","3,210,400,000","1,942,700,000","2,205,200,000","2,454,900,000","3,018,500,000","2,353,500,000","1,522,800,000","1,583,300,000","1,494,300,000","864,200,000","698,800,000","737,000,000","1,473,100,000","1,178,200,000","1,010,800,000","920,300,000","1,007,800,000","512,400,000","993,200,000","1,150,300,000","1,303,200,000","906,800,000","1,224,100,000","1,268,700,000","1,383,800,000","805,600,000","697,700,000","541,000,000","661,800,000","575,000,000","951,400,000","820,100,000","936,500,000","638,000,000","1,150,500,000","566,900,000","1,047,700,000","904,900,000","679,800,000","738,100,000","732,600,000","841,000,000","1,081,100,000","1,200,100,000","1,309,300,000","1,392,500,000","1,639,600,000","1,936,200,000","1,957,300,000","2,002,300,000","1,515,200,000","1,913,100,000","1,387,300,000","851,200,000","560,900,000","129,100,000","269,600,000","60,800,000","218,600,000","139,800,000","587,600,000","160,100,000","278,200,000","225,200,000","1,149,800,000","171,800,000","572,800,000","357,000,000","518,000,000","240,093,000","218,693,000","164,160,000","582,905,000","296,242,000","187,478,000","194,695,000","104,344,000","55,927,000","189,726,000","22,076,000","239,280,000","60,439,000","126,147,000","79,128,000","72,525,000","79,144,000","85,397,000","49,300,000","128,600,000","75,000,000","54,700,000","93,800,000","76,800,000","112,900,000","62,000,000","40,400,000","44,000,000","56,400,000","26,800,000","15,100,000","32,500,000","29,600,000","21,900,000","23,200,000","16,700,000","32,600,000","14,000,000","19,300,000","11,200,000","13,300,000","19,500,000","10,300,000","7,300,000","7,500,000","8,500,000","5,600,000","11,700,000","8,400,000","14,400,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","96,700,000","298,000,000","283,700,000","299,100,000","298,700,000","297,600,000","297,100,000","292,100,000","296,600,000","297,700,000","298,200,000","198,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"328,300,000","322,100,000","321,700,000","305,000,000","308,200,000","276,900,000","271,400,000","257,500,000","231,200,000",,"218,000,000","213,600,000","170,700,000","164,400,000",,"139,800,000","147,000,000","153,000,000","303,100,000","82,600,000","85,100,000","84,700,000","88,700,000","97,500,000","100,500,000","127,800,000","126,500,000","129,600,000","134,100,000","137,700,000","138,400,000","135,800,000","136,100,000","148,100,000","162,100,000","192,800,000","195,800,000","202,000,000","14,400,000","12,900,000","12,900,000","12,400,000","12,400,000","14,000,000","14,000,000","14,300,000","16,000,000","32,600,000","29,400,000",,"293,100,000","124,900,000","54,500,000",,,,,,,,"568,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"568,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","14,400,000","12,900,000","12,900,000","12,400,000","12,400,000","14,000,000","14,000,000","14,300,000","16,000,000","32,600,000","29,400,000",,"293,100,000","124,900,000","54,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"328,300,000","322,100,000","321,700,000","305,000,000","308,200,000","276,900,000","271,400,000","257,500,000","231,200,000",,"218,000,000","213,600,000","170,700,000","164,400,000",,"139,800,000","147,000,000","153,000,000","303,100,000","82,600,000","85,100,000","84,700,000","88,700,000","97,500,000","100,500,000","127,800,000","126,500,000","129,600,000","134,100,000","137,700,000","138,400,000","135,800,000","136,100,000","148,100,000","162,100,000","192,800,000","195,800,000","202,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"19,846,500,000","18,202,500,000","16,479,100,000","16,011,700,000","14,476,300,000","13,576,500,000","12,237,400,000","12,138,700,000","12,224,500,000","11,899,200,000","11,282,000,000","11,702,300,000","11,920,300,000","11,595,600,000","10,395,000,000","10,303,300,000","10,144,400,000","10,040,200,000","9,237,100,000","9,554,000,000","9,038,100,000","8,742,400,000","8,340,900,000","8,504,200,000","8,216,600,000","8,088,200,000","7,807,000,000","8,111,200,000","8,136,900,000","7,989,300,000","7,700,500,000","7,375,600,000","6,783,600,000","6,496,100,000","6,197,400,000","5,911,500,000","5,324,100,000","5,015,100,000","4,165,200,000","3,861,600,000","3,636,700,000","3,478,900,000","3,449,700,000","3,500,800,000","3,474,000,000","3,411,900,000","3,449,000,000","3,565,000,000","3,763,500,000","3,584,800,000","3,663,000,000","3,873,300,000","4,168,000,000","4,426,100,000","4,683,200,000","6,396,700,000","7,065,400,000","8,586,300,000","9,343,500,000","10,587,300,000","11,209,200,000","11,342,600,000","11,343,100,000","12,005,400,000","10,852,400,000","10,074,100,000","8,486,800,000","8,622,400,000","7,926,700,000","7,493,300,000","6,567,400,000","6,383,203,000","5,835,596,000","5,589,649,000","5,082,295,000","4,997,296,000","4,736,179,000","4,580,499,000","4,343,069,000","4,381,653,000","4,201,134,000","2,980,084,000","2,804,377,000","2,715,674,000","2,533,042,000","2,391,393,000","2,191,031,000","2,182,486,000","2,151,667,000","1,990,100,000","1,866,100,000","1,812,900,000","1,706,500,000","1,467,300,000","1,358,000,000","1,291,300,000","775,800,000","653,200,000","604,600,000","578,000,000","541,400,000","400,500,000","345,300,000","339,400,000",,"294,000,000","282,900,000","240,300,000","232,400,000","214,500,000","204,000,000","206,000,000","170,200,000","154,300,000","120,700,000","108,200,000","90,400,000","80,800,000","64,600,000","55,800,000","43,300,000"
