name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1991,12/31/1990,09/30/1990,06/30/1990
					AmortizationOfIntangibles,"35,413,000","8,523,000","9,075,000","8,850,000","8,965,000","8,701,000","10,431,000","11,074,000","11,011,000","10,708,000","9,928,000","9,707,000","9,278,000","8,951,000","8,127,000","8,044,000","7,712,000","8,139,000","7,921,000","7,119,000","6,719,000","6,775,000","7,382,000","8,094,000","8,103,000","8,075,000","4,300,000","4,291,000","4,239,000","4,383,000","4,836,000","5,282,000","5,443,000","4,975,000","6,328,000","4,820,000","4,545,000","4,272,000","4,266,000","4,410,000","4,279,000","3,586,000","3,302,000","3,041,000","2,826,000","2,657,000","2,641,000","2,614,000","2,434,000","2,283,000","1,851,000","1,779,000","1,797,000","1,733,000","1,648,000","1,549,000","1,267,000","1,060,000","1,085,000","994,000","1,010,000","905,000","832,000","772,000","722,000","665,000","635,000","598,000","562,000","528,000","492,000","514,000","418,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"215,000","180,000","6,000","1,000","28,000","-8,812,000","-15,000","-43,000","16,000","-5,417,000","10,000","41,000","-13,000","223,000","-153,000","89,000","86,000","-2,798,000","3,092,000","18,000","0","-1,496,000","1,187,000","140,000","40,000","9,289,000","273,000","387,000","81,000","-12,041,000","-51,000","15,000","16,000","-4,880,000","70,000","309,000","517,000","-8,310,000","-378,000","-867,000","-10,000","-6,337,000","196,000","1,409,000","852,000","-2,590,000","317,000","-310,000","-87,000","1,455,000","-1,091,000","143,000","283,000","7,759,000","-659,000","716,000","28,000","920,000","-291,000","-254,000","-574,000","-2,736,000","1,181,000","-115,000","28,000",,,,,,,,,,,,,,,,,,,,,"176,000","-958,000","-41,000","1,405,000","-1,288,000",,,"-100,000","-300,000","-100,000","0","-200,000","-1,900,000","200,000","200,000","-1,800,000","0",,,"100,000","0","100,000",,,,,,,"-200,000",,,,,,,,,,,
			DeferredIncomeTax,"215,000","180,000","6,000","1,000","28,000","-8,812,000","-15,000","-43,000","16,000","-5,417,000","10,000","41,000","-13,000","223,000","-153,000","89,000","86,000","-2,798,000","3,092,000","18,000","0","-1,496,000","1,187,000","140,000","40,000","9,289,000","273,000","387,000","81,000","-12,041,000","-51,000","15,000","16,000","-4,880,000","70,000","309,000","517,000","-8,310,000","-378,000","-867,000","-10,000","-6,337,000","196,000","1,409,000","852,000","-2,590,000","317,000","-310,000","-87,000","1,455,000","-1,091,000","143,000","283,000","7,759,000","-659,000","716,000","28,000","920,000","-291,000","-254,000","-574,000","-2,736,000","1,181,000","-115,000","28,000",,,,,,,,,,,,,,,,,,,,,"176,000","-958,000","-41,000","1,405,000","-1,288,000",,,"-100,000","-300,000","-100,000","0","-200,000","-1,900,000","200,000","200,000","-1,800,000","0",,,"100,000","0","100,000",,,,,,,"-200,000",,,,,,,,,,,
		AssetImpairmentCharge,"3,906,000","2,329,000","0","1,195,000","382,000","3,324,000","2,215,000","0","0","8,218,000","1,948,000","1,916,000","489,000",,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"1,915,000","773,000","463,000","40,000","639,000","790,000","645,000","530,000","869,000","935,000","791,000","1,035,000","606,000","2,886,000","1,352,000","594,000","802,000","825,000","1,235,000","1,793,000","2,111,000","2,628,000","679,000","1,301,000","892,000","1,396,000","1,170,000","423,000","632,000","771,000","938,000","298,000","-1,127,000","-1,324,000","-925,000","2,048,000","1,668,000","2,754,000","1,221,000","1,675,000","1,428,000","1,876,000","980,000","1,879,000","980,000","879,000","915,000","1,136,000","850,000","712,000","950,000","951,000","852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"26,552,000","7,867,000","7,050,000","5,223,000","6,412,000","5,947,000","5,933,000","5,437,000","5,393,000","5,866,000","4,621,000","4,316,000","4,891,000","4,153,000","4,698,000","4,135,000","3,116,000","3,712,000","3,453,000","3,091,000","2,041,000","2,421,000","2,000,000","1,918,000","1,259,000","967,000","743,000","901,000","684,000","845,000","970,000","867,000","790,000","658,000","707,000","584,000","541,000","361,000","583,000","419,000","964,000","856,000","804,000","705,000","956,000","1,035,000","849,000","799,000","1,065,000","625,000","129,000","857,000","462,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,"643,000","-191,000","194,000","816,000","-176,000","-72,000","-71,000","74,000","867,000","-7,000","4,000","139,000","-189,000","-52,000","-53,000","-227,000","-33,000","0","-18,000","-74,000","420,000",,,,,,,,,"0","0","0","0","-121,000","0","-12,000","-50,000","108,000","23,000","26,000","0","-1,688,000","-196,000","-1,409,000","-852,000","-1,061,000","-144,000","-144,000","-175,000","-410,000","-109,000","-260,000","-797,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"6,247,000","1,404,000","1,502,000","1,586,000","1,755,000","685,000","1,934,000","1,941,000","1,885,000","400,000","2,871,000","898,000","3,699,000","1,178,000","177,000","178,000","177,000","803,000","269,000","269,000","269,000","3,610,000","-2,465,000","2,918,000","4,151,000","-682,000","379,000","419,000","403,000","404,000","529,000","400,000","604,000","485,000","-295,000","-135,000","46,000","274,000","-31,046,000","16,547,000","15,497,000","15,116,000","21,105,000","20,496,000","18,983,000","-43,026,000","17,212,000","13,749,000","12,092,000","13,088,000","13,152,000","11,820,000","10,346,000","43,138,000","788,000","1,063,000","1,117,000","1,997,000","558,000","1,195,000","1,295,000","2,221,000","1,218,000","1,201,000","965,000","107,000",,,,,,,"107,000",,,,,,,,,,,,,,,,,,"200,000","-200,000","100,000","-300,000","300,000",,,,"0","200,000","-100,000","0","-100,000",,,,,,,,,,,"-100,000","0","100,000","100,000","0","0","300,000","-200,000",,,"0","100,000"
		ChangeInWorkingCapital,"-29,963,000","-5,840,000","-8,951,000","7,514,000","-22,686,000","10,663,000","4,232,000","-1,049,000","-3,541,000","3,050,000","-3,332,000","-2,376,000","-5,141,000","-6,648,000","-3,422,000","-16,606,000","-13,995,000","13,920,000","-1,560,000","2,425,000","-5,452,000","8,220,000","3,036,000","22,407,000","-3,459,000","-23,761,000","-4,332,000","-6,808,000","-10,973,000","16,340,000","-286,000","10,298,000","5,528,000","26,312,000","6,356,000","-8,417,000","9,418,000","8,574,000","-6,983,000","-15,164,000","-3,934,000","291,000","-2,914,000","-11,869,000","-3,456,000","-10,847,000","610,000","-1,508,000","2,225,000","-3,299,000","1,136,000","-8,833,000","1,685,000","2,163,000","-3,909,000","-16,200,000","2,819,000","-4,444,000","546,000","-2,509,000","-681,000","-3,181,000","-4,981,000","-5,812,000","1,168,000","-3,459,000","3,043,000","-2,477,000","1,299,000","-3,776,000","-428,000","138,000","-22,000","2,468,000","1,601,000","-604,000","390,000","828,000","1,371,000","-682,000","1,512,000","-650,000","725,000","-150,000","59,000","-161,000","490,000","316,000","-2,613,000","334,000","-1,200,000","-1,400,000","1,600,000","100,000","300,000","-100,000","400,000","-200,000","-700,000","-200,000","-800,000","300,000","-600,000","-500,000","-700,000","500,000","500,000","-800,000","-500,000","200,000","-200,000","300,000","-300,000","500,000","-400,000","200,000","-300,000","500,000","100,000","-100,000","400,000","400,000","-100,000","-100,000","-100,000"
			ChangeInReceivables,"-6,041,000","-7,574,000","-2,286,000","1,331,000","2,488,000","-3,453,000","-3,861,000","-180,000","1,204,000","-870,000","3,308,000","-2,544,000","6,501,000","-8,520,000","-1,861,000","-93,000","3,484,000","-6,369,000","1,080,000","-1,666,000","1,546,000","-10,470,000","2,356,000","2,182,000","11,467,000","-1,384,000","3,000,000","1,193,000","7,120,000","-9,010,000","324,000","7,891,000","5,539,000","24,001,000","3,349,000","-2,671,000","7,503,000","2,590,000","3,221,000","-6,307,000","-4,864,000","14,348,000","-11,698,000","-6,016,000","-9,651,000","-17,455,000","-11,428,000","-2,287,000","-1,971,000","-3,371,000","-3,002,000","-10,018,000","1,322,000","4,234,000","-8,633,000","-7,442,000","-4,961,000","-4,820,000","-4,342,000","-1,606,000","-3,043,000","-3,964,000","-5,691,000","-7,412,000","-2,498,000","-8,163,000","2,756,000","-4,050,000","-4,207,000","-5,651,000","-3,071,000","-2,343,000","-2,814,000","562,000","-305,000","-2,201,000","-1,478,000","-1,696,000","-2,610,000","-633,000","450,000","-1,324,000","1,083,000","-369,000","-247,000","1,331,000","-831,000","-1,135,000","-262,000","-1,651,000","-400,000","-1,300,000","1,600,000","-2,400,000","-800,000","400,000","300,000","-1,700,000","0","-200,000","-1,300,000","-500,000","-300,000","-100,000","-700,000","-400,000","300,000","-1,000,000","-700,000","-200,000","-200,000","500,000","-400,000","100,000","-900,000","400,000","100,000","0","-100,000","200,000","200,000","300,000","100,000","0","-900,000"
				ChangesInAccountReceivables,"-431,000","-6,750,000","1,445,000","1,467,000","3,407,000","-1,590,000","-2,284,000","1,219,000","2,286,000","-1,247,000","4,068,000","-2,989,000","5,105,000","-6,420,000","-167,000","-77,000","486,000","-6,369,000","1,080,000","-1,666,000","1,546,000","-10,470,000","2,356,000","2,182,000","11,467,000","-1,384,000","3,000,000","1,193,000","7,120,000","-4,035,000","17,000","5,590,000","3,172,000","17,097,000","14,153,000","1,795,000","7,503,000","677,000","-929,000","-244,000","-7,492,000","11,923,000","-9,875,000","-2,786,000","-9,651,000","-17,455,000","-11,605,000","-2,110,000","-4,924,000","-4,758,000","-5,370,000","-5,604,000","-3,212,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,"-17,000","8,000","48,000","27,000","27,000","7,000","9,000","-22,000","-26,000","-63,000","38,000","45,000","-44,000","-17,000","-5,000","177,000","-41,000","-37,000","-82,000","89,000","71,000","-43,000","70,000","93,000","68,000","-106,000","-136,000","536,000","-54,000","370,000","-513,000","-564,000","-403,000","-646,000","-212,000","-18,000","-459,000","-90,000","-53,000","70,000","-188,000","-94,000","-26,000","128,000","-173,000","52,000","-95,000","257,000","36,000","-227,000","33,000","101,000","-455,000","-4,000","-291,000","70,000","-123,000","88,000","206,000","285,000","-347,000","-274,000","-59,000","112,000","147,000","168,000","-485,000","310,000","-86,000","128,000","99,000","-346,000","154,000","-71,000","175,000","-131,000","68,000","101,000","-58,000","162,000","0",,,"100,000","0","100,000","400,000","-200,000","400,000",,,"200,000","-200,000","-400,000","200,000","-200,000",,,"-100,000",,,,"-100,000",,,,,"100,000","100,000",,,,"0","-600,000","100,000"
			ChangeInPayablesAndAccruedExpense,"-2,329,000","-5,921,000","2,484,000","5,442,000","-4,334,000","3,410,000","961,000","-2,365,000","-1,391,000","1,007,000","2,961,000","-1,054,000","416,000","1,853,000","-2,626,000","3,015,000","-1,172,000","1,210,000","-3,765,000","2,164,000","-841,000","-607,000","-149,000","1,195,000","-7,029,000","-277,000","-693,000","-188,000","887,000","2,472,000","-1,696,000","-272,000","777,000","2,512,000","-2,828,000","-4,477,000","-238,000","6,020,000","-2,392,000","-7,985,000","11,662,000","-3,551,000","1,714,000","-7,665,000","3,788,000","3,534,000","710,000","-2,394,000","5,024,000","-2,532,000","-1,240,000","1,309,000","-751,000","-916,000","77,000","-1,389,000","388,000","-1,133,000","2,004,000","-70,000","-1,362,000","1,972,000","-115,000","1,061,000","-606,000","-437,000","-79,000","721,000","445,000","-1,518,000","1,734,000","-1,154,000","1,567,000","-411,000","324,000","259,000","-994,000","602,000","548,000","464,000","-1,794,000","1,479,000","-449,000","75,000","-277,000","-54,000","266,000","457,000","-86,000","133,000","-1,200,000","1,100,000","-600,000",,,"-300,000","200,000","100,000","-500,000","100,000","200,000","-100,000","-100,000","200,000","-600,000","800,000","100,000","-100,000","300,000",,,"-100,000","200,000","0","-100,000","100,000","-200,000","500,000","-100,000","-400,000","200,000","-500,000","-300,000","300,000","600,000"
				ChangeInPayable,"-2,329,000","-5,921,000","2,484,000","5,442,000","-4,334,000","3,410,000","961,000","-2,365,000","-1,391,000","1,007,000","2,961,000","-1,054,000","416,000","1,853,000","-2,626,000","3,015,000","-1,172,000","1,210,000","-3,765,000","2,164,000","-841,000","-607,000","-149,000","1,195,000","-7,029,000","-277,000","-693,000","-188,000","887,000","2,472,000","-1,696,000","-272,000","777,000","2,512,000","-2,828,000","-4,477,000","-238,000","6,020,000","-2,392,000","-7,985,000","11,662,000","-3,551,000","1,714,000","-7,665,000","3,788,000","3,534,000","710,000","-2,394,000","5,024,000","-2,532,000","-1,240,000","1,309,000","-751,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162,000","-91,000","-178,000","-160,000","1,198,000","-5,722,000","3,823,000","1,082,000","0","-4,413,000","4,413,000","0","0","-7,889,000","4,359,000","2,373,000",,,"3,843,000","-1,404,000","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162,000","-91,000","-178,000","-160,000","1,198,000","-5,722,000","3,823,000","1,082,000","0","-4,413,000","4,413,000","0","0","-7,889,000","4,359,000","2,373,000",,,"3,843,000","-1,404,000","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
