name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
		PrepaidAssets,"195,000,000","223,000,000","189,000,000","132,000,000","164,000,000","157,000,000","117,000,000","112,000,000","120,000,000","112,000,000","116,000,000","100,000,000","137,000,000","144,000,000","148,000,000","137,000,000","127,000,000","150,000,000","134,000,000","156,000,000","154,000,000","155,000,000","179,000,000","163,000,000","138,000,000","207,000,000","194,000,000","173,000,000","188,000,000","200,000,000","164,000,000","125,000,000","115,000,000","105,000,000","108,517,000","126,376,000","97,810,000","90,950,000","86,246,000","108,409,000","139,200,000","87,459,000","97,332,000","109,659,000","111,389,000","91,775,000","95,100,000","101,978,000","106,429,000","94,640,000","99,521,000","89,537,000","98,602,000","89,456,000","95,899,000","91,664,000","95,882,000","79,721,000","87,758,000","87,190,000","82,758,000","67,860,000","80,227,000","75,608,000","77,218,000","59,079,000","67,830,000","66,618,000","68,094,000","50,140,000","54,293,000","57,996,000","62,296,000","50,182,000","53,005,000","50,676,000","54,231,000","41,936,000","41,003,000","41,595,000","47,526,000","38,287,000","41,519,000","49,587,000","92,118,000",,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","165,000,000","161,000,000","158,000,000","169,000,000","165,000,000","164,000,000","153,000,000","148,000,000","152,831,000","158,786,000","158,676,000","174,209,000","169,006,000","163,457,000","171,815,000","153,328,000","166,907,000","166,739,000","182,255,000","142,470,000","131,100,000","133,403,000","130,958,000","131,800,000","154,983,000","154,017,000","206,980,000","218,419,000","182,056,000","161,182,000","153,630,000","149,841,000","141,554,000","135,806,000","107,501,000","120,540,000","122,260,000","121,282,000","112,664,000","107,442,000","101,458,000","104,217,000","106,330,000","83,030,000","98,242,000","97,764,000","98,114,000","108,975,000","115,665,000","117,501,000","116,386,000","102,700,000","139,812,000","146,782,000","152,981,000","157,649,000","148,182,000","167,579,000",,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","165,000,000","161,000,000","158,000,000","169,000,000","165,000,000","164,000,000","153,000,000","148,000,000","152,831,000","158,786,000","158,676,000","174,209,000","169,006,000","163,457,000","171,815,000","153,328,000","166,907,000","166,739,000","182,255,000","142,470,000","131,100,000","133,403,000","130,958,000","131,800,000","154,983,000","154,017,000","206,980,000","218,419,000","182,056,000","161,182,000","153,630,000","149,841,000","141,554,000","135,806,000","107,501,000","120,540,000","122,260,000","121,282,000","112,664,000","107,442,000","101,458,000","104,217,000","106,330,000","83,030,000","98,242,000","97,764,000","98,114,000","108,975,000","115,665,000","117,501,000","116,386,000","102,700,000","139,812,000","146,782,000","152,981,000","157,649,000","148,182,000","167,579,000",,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,"0",,,,"9,000,000","9,000,000","9,000,000","193,000,000","176,000,000","166,000,000",,,,,,,"0","0","0","47,294,000","40,192,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"185,533,000","279,365,000","331,159,000","303,466,000","267,807,000","253,800,000","233,100,000","121,500,000","113,600,000","123,200,000","114,500,000","126,000,000","136,400,000","141,400,000","128,600,000","131,800,000","128,600,000"
	TotalNonCurrentAssets,"10,967,000,000","10,870,000,000","10,718,000,000","10,715,000,000","10,932,000,000","10,968,000,000","10,795,000,000","10,610,000,000","10,489,000,000","10,353,000,000","10,240,000,000","10,194,000,000","10,159,000,000","9,613,000,000","9,383,000,000","9,332,000,000","9,324,000,000","9,197,000,000","8,895,000,000","8,671,000,000","8,551,000,000","8,569,000,000","8,531,000,000","8,599,000,000","8,604,000,000","8,461,000,000","8,426,000,000","8,190,000,000","8,238,000,000","8,274,000,000","8,238,000,000","8,252,000,000","8,062,000,000","7,565,000,000","7,501,891,000","7,566,486,000","7,848,998,000","7,722,866,000","7,846,456,000","7,915,672,000","7,932,840,000","7,912,119,000","7,930,194,000","7,953,236,000","6,924,744,000","6,922,213,000","6,906,500,000","6,850,448,000","6,870,961,000","6,884,218,000","6,895,043,000","6,872,337,000","6,862,076,000","6,907,011,000","7,017,189,000","7,149,945,000","7,181,699,000","7,191,336,000","7,133,385,000","7,078,832,000","4,939,593,000","4,470,464,000","4,462,863,000","4,228,283,000","4,234,584,000","4,236,618,000","3,383,392,000","3,363,020,000","3,302,702,000","3,272,708,000","3,282,123,000","3,302,731,000","3,306,436,000","3,305,632,000","3,288,764,000","3,290,909,000","3,279,375,000","2,499,754,000","2,535,592,000","2,517,671,000","2,055,849,000","2,054,041,000","1,945,065,000","1,941,765,000","1,950,421,000","1,883,847,000","1,956,806,000","1,981,206,000","2,008,211,000","2,005,800,000","1,951,600,000","785,000,000","787,600,000","782,000,000","804,500,000","813,000,000","822,000,000","829,000,000","868,300,000","873,700,000","869,100,000"
		NetPPE,"2,288,000,000","2,304,000,000","2,230,000,000","2,211,000,000","2,224,000,000","2,231,000,000","2,079,000,000","2,027,000,000","1,973,000,000","1,971,000,000","1,859,000,000","1,818,000,000","1,774,000,000","1,288,000,000","1,194,000,000","1,168,000,000","1,156,000,000","1,145,000,000","1,097,000,000","1,045,000,000","1,027,000,000","1,029,000,000","952,000,000","937,000,000","925,000,000","925,000,000","886,000,000","906,000,000","902,000,000","933,000,000","888,000,000","884,000,000","851,000,000","805,000,000","749,355,000","751,814,000","753,936,000","755,831,000","782,812,000","788,626,000","781,427,000","799,771,000","806,043,000","820,593,000","821,526,000","834,376,000","812,400,000","804,190,000","811,875,000","825,946,000","831,946,000","843,757,000","861,898,000","879,687,000","873,434,000","893,073,000","906,097,000","912,000,000","891,540,000","888,874,000","760,857,000","752,357,000","741,677,000","742,030,000","746,328,000","753,663,000","670,862,000","658,972,000","633,762,000","619,485,000","618,001,000","615,301,000","609,765,000","607,305,000","592,099,000","583,042,000","583,303,000","570,149,000","571,516,000","568,994,000","519,944,000","508,619,000","493,197,000","486,839,000","473,064,000","449,856,000","424,081,000","425,043,000","423,283,000","428,000,000","445,000,000","243,100,000","241,300,000","240,400,000","241,400,000","244,400,000","247,700,000","250,200,000","267,900,000","273,100,000","279,200,000"
			GrossPPE,"2,288,000,000","5,392,000,000","2,230,000,000","2,211,000,000","2,224,000,000","5,223,000,000","2,079,000,000","2,027,000,000","1,973,000,000","4,747,000,000","1,859,000,000","1,818,000,000","1,774,000,000","3,970,000,000",,,,"3,671,000,000",,,,"3,429,000,000",,,,"3,232,000,000",,,,"3,126,000,000",,,,"2,806,000,000",,,,"2,624,168,000",,,,"2,543,289,000",,,,"2,487,191,000",,,,"2,339,382,000",,,,"2,249,793,000","2,067,918,000","2,087,557,000","2,100,581,000","2,106,484,000","1,905,582,000","1,902,916,000","1,774,899,000","1,766,399,000","1,638,459,000","1,638,812,000","1,643,110,000","1,650,445,000","1,484,504,000","1,472,614,000","1,447,404,000","1,433,127,000","1,302,884,000","1,300,184,000","1,294,648,000","1,292,188,000","1,164,235,000","1,155,178,000","1,155,439,000","1,142,285,000","1,034,924,000","1,032,402,000","983,352,000","972,027,000","876,894,000","870,536,000","473,064,000","833,553,000","850,215,000","829,297,000","809,015,000","795,500,000","803,800,000","598,500,000","596,400,000","589,500,000","593,600,000","586,100,000","583,400,000","576,400,000","585,600,000","582,400,000","577,800,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"259,851,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,,,,,,,,,,,,,,,
				LandAndImprovements,,"43,000,000",,,,"42,000,000",,,,"25,000,000",,,,"29,000,000",,,,"29,000,000",,,,"28,000,000",,,,"28,000,000",,,,"28,000,000",,,,"30,000,000",,,,"28,510,000",,,,"35,786,000",,,,"35,786,000",,,,"35,786,000",,,,"35,786,000",,,,"36,272,000",,,,"36,272,000",,,,"36,255,000",,,,"34,301,000",,,,"34,909,000",,,,"33,148,000",,,,"35,331,000",,,"473,064,000",,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"532,000,000",,,,"526,000,000",,,,"341,000,000",,,,"429,000,000",,,,"430,000,000",,,,"379,000,000",,,,"370,000,000",,,,"367,000,000",,,,"365,000,000",,,,"352,638,000",,,,"372,195,000",,,,"369,507,000",,,,"360,684,000",,,,"365,481,000",,,,"678,994,000",,,,"596,706,000",,,,"519,770,000",,,,"444,317,000",,,,"422,056,000",,,,"396,962,000",,,,"363,055,000",,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"3,301,000,000",,,,"3,183,000,000",,,,"2,894,000,000",,,,"2,704,000,000",,,,"2,528,000,000",,,,"2,296,000,000",,,,"2,163,000,000",,,,"2,061,000,000",,,,"1,829,000,000",,,,"1,732,481,000",,,,"1,668,399,000",,,,"1,634,210,000",,,,"1,140,862,000",,,,"1,182,376,000",,,,"1,042,890,000",,,,"886,065,000",,,,"823,799,000",,,,"761,926,000",,,,"670,671,000",,,,"671,576,000",,,,"461,786,000",,,,,,,,,,,,,,,,,,,
				OtherProperties,"2,288,000,000","597,000,000","2,230,000,000","2,211,000,000","2,224,000,000","604,000,000","2,079,000,000","2,027,000,000","1,973,000,000","518,000,000","1,859,000,000","1,818,000,000","1,774,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"376,004,000",,,,,,,,"255,410,000",,,,"189,083,000",,,,"171,724,000",,,,"149,292,000",,,,"124,469,000",,,,,,,,"69,278,000",,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"214,000,000",,,,"202,000,000",,,,"330,000,000",,,,"202,000,000",,,,"140,000,000",,,,"193,000,000",,,,"136,000,000",,,,"132,000,000",,,,"130,000,000",,,,"74,253,000",,,,"43,783,000",,,,"53,392,000",,,,"51,124,000",,,,"57,478,000",,,,"92,918,000",,,,"58,273,000",,,,"98,897,000",,,,"43,291,000",,,,"40,083,000",,,,"40,599,000",,,,"42,577,000",,,,,,,,,,,,,,,,,,,
				Leases,,"705,000,000",,,,"666,000,000",,,,"639,000,000",,,,"606,000,000",,,,"544,000,000",,,,"533,000,000",,,,"535,000,000",,,,"538,000,000",,,,"452,000,000",,,,"436,286,000",,,,"423,126,000",,,,"394,296,000",,,,"374,922,000",,,,"348,821,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-3,088,000,000",,,,"-2,992,000,000",,,,"-2,776,000,000",,,,"-2,682,000,000",,,,"-2,526,000,000",,,,"-2,400,000,000",,,,"-2,307,000,000",,,,"-2,193,000,000",,,,"-2,001,000,000",,,,"-1,868,337,000",,,,"-1,743,518,000",,,,"-1,652,815,000",,,,"-1,513,436,000",,,,"-1,370,106,000","-1,194,484,000","-1,194,484,000","-1,194,484,000","-1,194,484,000","-1,014,042,000","-1,014,042,000","-1,014,042,000","-1,014,042,000","-896,782,000","-896,782,000","-896,782,000","-896,782,000","-813,642,000","-813,642,000","-813,642,000","-813,642,000","-684,883,000","-684,883,000","-684,883,000","-684,883,000","-572,136,000","-572,136,000","-572,136,000","-572,136,000","-463,408,000","-463,408,000","-463,408,000","-463,408,000","-383,697,000","-383,697,000",,"-383,697,000","-426,134,000","-404,254,000","-385,732,000","-367,500,000","-358,800,000","-355,400,000","-355,100,000","-349,100,000","-352,200,000","-341,700,000","-335,700,000","-326,200,000","-317,700,000","-309,300,000","-298,600,000"
		GoodwillAndOtherIntangibleAssets,"8,369,000,000","8,262,000,000","8,209,000,000","8,217,000,000","8,011,000,000","8,040,000,000","8,072,000,000","7,930,000,000","7,832,000,000","7,740,000,000","7,755,000,000","7,777,000,000","7,805,000,000","7,770,000,000","7,615,000,000","7,580,000,000","7,566,000,000","7,454,000,000","7,193,000,000","7,029,000,000","6,934,000,000","6,949,000,000","6,972,000,000","6,986,000,000","7,004,000,000","6,889,000,000","6,899,000,000","7,009,000,000","7,027,000,000","7,103,000,000","7,121,000,000","7,141,000,000","6,998,000,000","6,545,000,000","6,532,707,000","6,595,266,000","6,529,525,000","6,408,020,000","6,839,698,000","6,838,844,000","6,876,588,000","6,831,377,000","6,850,799,000","6,899,140,000","5,914,286,000","5,898,343,000","5,906,500,000","5,862,985,000","5,899,707,000","5,907,609,000","5,920,429,000","5,886,587,000","5,856,486,000","5,882,329,000","5,979,760,000","6,093,403,000","6,113,751,000","6,106,837,000","6,072,577,000","6,029,492,000","4,036,805,000","3,584,392,000","3,584,338,000","3,341,448,000","3,342,269,000","3,344,610,000","2,534,420,000","2,535,142,000","2,535,877,000","2,518,412,000","2,529,716,000","2,530,098,000","2,532,351,000","2,535,853,000","2,536,377,000","2,538,792,000","2,537,625,000","1,810,933,000","1,811,713,000","1,802,481,000","1,378,562,000","1,379,143,000","1,282,678,000","1,293,469,000","1,297,679,000","1,261,603,000","1,368,713,000","1,413,905,000","1,425,275,000","1,435,900,000","1,384,700,000","482,800,000","489,800,000","494,700,000","500,900,000","505,600,000","508,600,000","513,800,000","535,500,000","551,800,000","540,400,000"
