name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008
		NetIssuancePaymentsOfDebt,"533,000,000","16,000,000","-69,847,000","622,223,000","-36,152,000","127,776,000","-12,026,000","46,559,000","199,374,000","281,907,000","43,640,000","41,994,000","60,973,000","49,923,000","-11,371,000","-11,050,000","25,099,000","-1,422,000","-1,415,000","-1,468,000","-1,337,000","-1,323,000","-1,426,000","158,584,000","-1,301,000","-1,028,000","-1,157,000","-1,464,000","-1,500,000","-1,123,000","130,742,000","-5,634,000","-2,531,000","146,790,000","-1,120,000","-3,275,000","-2,435,000","87,769,000","-42,604,000","-1,537,000","-2,822,000","-23,516,000","15,194,000","-6,314,000","-4,662,000","-3,150,000","-3,937,000","-13,141,000","28,574,000","20,523,000","-5,053,000","-10,717,000","-6,566,000","-22,354,000","-45,348,000"
			NetLongTermDebtIssuance,"533,000,000","16,000,000","-69,847,000","622,223,000","-36,152,000","127,776,000","-12,026,000","46,559,000","479,374,000","161,907,000","43,640,000","41,994,000","-99,027,000","49,923,000","-11,371,000","-11,050,000","25,099,000","-1,422,000","-1,415,000","-1,468,000","-1,337,000","-1,323,000","-1,426,000","158,584,000","-1,301,000","-1,028,000","-1,157,000","-1,464,000","-1,500,000","-1,123,000","130,742,000","-5,634,000","-2,531,000","146,790,000","-1,120,000","-3,275,000","-2,435,000","87,769,000","-42,604,000","-1,537,000","-2,822,000","-23,516,000","15,194,000","-6,314,000","-4,662,000","-3,150,000","-3,937,000","-13,141,000","28,574,000","20,523,000","-5,053,000","-10,717,000","-6,566,000","-22,354,000","-45,348,000"
				LongTermDebtIssuance,"25,378,000,000","5,369,000,000","6,663,276,000","7,502,339,000","5,843,751,000","5,234,634,000","4,477,698,000","4,729,518,000","3,680,523,000","2,998,687,000","2,796,554,000","2,430,458,000","1,778,727,000","985,878,000","843,383,000","957,722,000",,,"0",,,,"0",,,,,"0","0","0","293,974,000","-232,000","150,735,000","150,000,000","49,000","0","0","249,095,000","100,000,000","140,000,000","200,012,000","53,000","21,000,000","3,000,000","0","185,000","3,115,000","3,032,000","204,315,000","32,087,000","57,000","4,000,000","4,000,000","0","0"
				LongTermDebtPayments,"-24,845,000,000","-5,353,000,000","-6,733,123,000","-6,880,116,000","-5,879,903,000","-5,106,858,000","-4,489,724,000","-4,682,959,000","-3,201,149,000","-2,836,780,000","-2,752,914,000","-2,388,464,000","-1,877,754,000","-935,955,000","-854,754,000","-968,772,000","-554,772,000","-1,422,000","-1,415,000","-1,468,000","-1,337,000","-1,323,000","-1,426,000","-1,416,000","-1,301,000","-1,028,000","-1,157,000","-1,464,000","-1,500,000","-1,123,000","-163,232,000","-5,402,000","-153,266,000","-3,210,000","-1,169,000","-3,275,000","-2,435,000","-161,326,000","-142,604,000","-141,537,000","-202,834,000","-23,569,000","-5,806,000","-9,314,000","-4,662,000","-3,335,000","-7,052,000","-16,173,000","-175,741,000","-11,564,000","-5,110,000","-14,717,000","-10,566,000","-22,354,000","-45,348,000"
			NetShortTermDebtIssuance,,,"0","0","0","0","0","0","-280,000,000","120,000,000","0","0","222,467,000","51,334,000","-10,188,000","-9,620,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,"0","0","0","0","0","0","0","120,000,000","0","0","1,938,727,000","985,878,000","843,383,000","957,722,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,"0","0","-5,878,327,000","-5,105,259,000","0","0","-3,479,829,000","-2,835,442,000","-2,751,625,000","-2,387,089,000","-1,716,260,000","-934,544,000","-853,571,000","-967,342,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-142,000,000","-108,000,000","-20,154,000","-14,060,000","0","-64,786,000","-69,739,000","0","-3,079,000","-65,785,000","0","0","0","-2,066,000",,,,,"0","0","0","0","0","0","0","-454,000",,,,,"0","0",,,"0","-47,121,000",,,,,,,,,,,,,,,,,,,
			CommonStockPayments,"-142,000,000","-108,000,000","-20,154,000","-14,060,000","0","-64,786,000","-69,739,000","0","-3,079,000","-65,785,000","0","0","0","-2,066,000",,,,,"0","0","0","0","0","0","0","-454,000",,,,,"0","0",,,"0","-47,121,000",,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-218,000,000","-56,000,000","-55,934,000","-56,023,000","-50,058,000","-50,985,000","-50,895,000","-49,070,000","-48,996,000","-49,702,000","-47,196,000","-47,139,000","-47,084,000","-47,021,000","-46,858,000","-46,912,000","-42,387,000","-42,330,000","-42,110,000","-42,075,000","-37,604,000","-37,495,000","-37,339,000","-37,305,000","-28,487,000","-28,410,000","-27,241,000","-27,162,000","-27,140,000","-26,981,000","-25,780,000","-25,718,000","-25,682,000","-12,759,000","-12,695,000","-12,695,000","-13,007,000","-12,927,000","-21,390,000","-8,505,000","-8,482,000","-6,328,000","-6,324,000","-6,318,000","-6,307,000","-6,267,000","-5,384,000","-6,273,000","-130,490,000","-355,000","-39,378,000","-34,880,000","-3,630,000","-14,490,000","-21,344,000"
			CommonStockDividendPaid,,,,,,,"-50,895,000","-49,070,000","-48,996,000","-49,702,000","-47,196,000","-47,139,000","-47,084,000","-47,021,000","-46,858,000","-46,912,000","-42,387,000","-42,330,000","-42,110,000","-42,075,000","-37,604,000","-37,495,000","-37,339,000","-37,305,000","-28,487,000","-28,410,000","-27,241,000","-27,162,000","-27,140,000","-26,981,000","-25,780,000","-25,718,000","-25,682,000","-12,759,000","-12,695,000","-12,695,000","-13,007,000","-12,927,000",,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"2,000,000","-12,000,000","4,977,000","5,290,000","4,111,000","-8,378,000","4,108,000","4,300,000","4,481,000","-14,378,000","3,672,000","3,631,000","2,990,000","-11,480,000","2,568,000","4,556,000","1,377,000","-12,606,000","1,537,000","3,362,000","3,780,000","-5,947,000","1,858,000","2,298,000","1,699,000","-4,751,000","6,576,000","2,794,000","-2,235,000","-2,093,000","2,716,000","1,796,000","-509,000","-402,000","2,816,000","3,408,000","-1,304,000","-3,184,000",,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"1,189,000,000","703,000,000","-366,472,000","76,645,000","776,343,000","1,301,484,000","-223,254,000","81,505,000","-13,974,000","92,588,000","-503,339,000","51,102,000","-132,324,000","134,655,000","-762,252,000","1,250,450,000","136,429,000","90,245,000","105,135,000","-132,455,000","214,958,000","102,481,000","-438,457,000","117,587,000","341,939,000","61,780,000","78,800,000","-344,031,000","355,748,000","284,569,000","42,266,000","336,792,000","202,376,000","72,597,000","-30,965,000","140,381,000","24,039,000","152,592,000","-7,953,000","30,566,000","1,855,000","291,767,000","-262,132,000","-153,309,000","-128,457,000","156,540,000","41,405,000","140,284,000","116,931,000","30,310,000","-14,317,000","-326,000","-189,608,000","60,043,000","204,965,000"
EndCashPosition,"1,705,000,000","1,704,000,000","1,228,000,000","1,953,987,000","2,222,675,000","2,026,024,000","1,275,466,000","1,512,369,000","1,523,344,000","1,049,985,000","1,485,959,000","1,710,999,000","1,411,965,000","1,337,052,000","1,467,129,000","2,205,319,000","1,226,510,000","1,176,618,000","1,387,226,000","1,141,915,000","1,166,764,000","1,047,467,000","1,006,138,000","1,443,312,000","1,241,814,000","975,883,000","1,027,321,000","894,430,000","1,269,660,000","878,397,000","1,190,080,000","1,203,873,000","1,041,259,000","770,420,000","834,837,000","833,857,000","861,835,000","814,514,000","627,208,000","745,372,000","796,163,000","672,529,000","418,299,000","630,968,000","600,695,000","755,277,000","728,746,000","742,843,000","578,978,000","456,968,000","583,028,000","769,160,000","795,909,000","753,446,000","723,651,000"
	ChangesInCash,"-321,000,000","476,000,000","-728,366,000","-263,057,000","194,693,000","749,730,000","-267,693,000","6,253,000","468,936,000","-424,056,000","-228,992,000","302,428,000","74,470,000","-132,118,000","-734,307,000","981,019,000","52,189,000","-211,625,000","244,737,000","-28,114,000","116,295,000","40,072,000","-432,335,000","201,876,000","269,508,000","-52,994,000","132,535,000","-371,918,000","389,831,000","-307,185,000","-5,619,000","164,226,000","266,878,000","-64,480,000","-42,858,000","-31,484,000","50,923,000","189,527,000","-116,553,000","-52,075,000","125,478,000","251,954,000","-212,669,000","30,273,000","-154,582,000","26,531,000","-14,097,000","115,596,000","122,010,000","-126,060,000","-186,132,000","-26,749,000","42,463,000","29,795,000","21,167,000"
	EffectOfExchangeRateChanges,"-1,000,000","0","2,845,000","-5,631,000","1,958,000","828,000","9,189,000","4,373,000","4,423,000","-11,918,000","3,952,000","-3,394,000","443,000","2,041,000","-3,883,000","-2,210,000","-2,297,000","1,017,000","574,000","3,265,000","3,002,000","1,257,000","-4,839,000","-378,000","-3,577,000","1,556,000","356,000","-3,312,000","1,432,000","-4,498,000","-8,174,000","-1,612,000","3,961,000","63,000","517,000","3,506,000","-3,602,000","-2,221,000","-1,611,000","1,284,000","-1,844,000","2,276,000",,,,,,,,,,,,,
	BeginningCashPosition,"2,026,000,000","1,228,000,000","1,953,987,000","2,222,675,000","2,026,024,000","1,275,466,000","1,512,369,000","1,523,344,000","1,049,985,000","1,485,959,000","1,710,999,000","1,411,965,000","1,337,052,000","1,467,129,000","2,205,319,000","1,226,510,000","1,176,618,000","1,387,226,000","1,141,915,000","1,166,764,000","1,047,467,000","1,006,138,000","1,443,312,000","1,241,814,000","975,883,000","1,027,321,000","894,430,000","1,269,660,000","878,397,000","1,190,080,000","1,203,873,000","1,041,259,000","770,420,000","834,837,000","833,857,000","861,835,000","814,514,000","627,208,000","745,372,000","796,163,000","672,529,000","418,299,000","630,968,000","600,695,000","755,277,000","728,746,000","742,843,000","578,978,000","456,968,000","583,028,000","769,160,000","795,909,000","753,446,000","723,651,000","702,484,000"
IncomeTaxPaidSupplementalData,"339,000,000","7,000,000","77,628,000","94,780,000","159,122,000","7,470,000","71,368,000","117,803,000","1,044,000","3,239,000","65,020,000","85,433,000","25,731,000","2,559,000","-2,249,000","51,538,000","38,269,000","4,187,000","75,944,000","15,056,000","30,997,000","4,211,000","3,908,000","45,839,000","34,022,000","32,540,000","36,993,000","21,096,000","2,713,000","28,260,000","51,518,000","14,683,000","1,875,000","3,952,000","33,071,000","69,034,000","5,015,000","13,193,000","19,270,000","56,509,000","7,439,000","4,106,000","7,418,000","38,629,000","-8,753,000","24,704,000","-24,368,000","38,028,000","-4,582,000","12,693,000",,,"12,539,000","11,278,000",
