name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020
OperatingCashFlow,"-236,325,000","-68,957,000","-85,494,000","-40,908,000","-40,966,000","21,500,000","-22,513,000","-33,526,000"
	CashFlowFromContinuingOperatingActivities,"-236,325,000","-68,957,000","-85,494,000","-40,908,000","-40,966,000","21,500,000","-22,513,000","-33,526,000"
		NetIncomeFromContinuingOperations,"-455,021,000","-91,357,000","-232,815,000","-65,974,000","-64,875,000","-10,847,000","-59,230,000","-37,987,000"
		OperatingGainsLosses,"-42,728,000","-5,128,000","-39,352,000","1,413,000","339,000","-2,889,000","1,338,000","167,000"
			GainLossOnSaleOfBusiness,"0","0","0","0","0","-3,917,000",,"0"
			NetForeignCurrencyExchangeGainLoss,"-994,000","447,000","-1,355,000","396,000","-482,000","573,000","949,000","-259,000"
			GainLossOnInvestmentSecurities,,"-5,575,000",,,,,,
			EarningsLossesFromEquityInvestments,"-8,348,000","0","-10,186,000","1,017,000","821,000","455,000","389,000","426,000"
		DepreciationAmortizationDepletion,"38,614,000","9,458,000","12,859,000","8,823,000","7,474,000","5,848,000","4,956,000","3,072,000"
			DepreciationAndAmortization,"38,614,000","9,458,000","12,859,000","8,823,000","7,474,000","5,848,000","4,956,000","3,072,000"
		DeferredTax,"-1,473,000","9,000","1,012,000","7,000","-2,501,000","8,000","1,639,000","63,000"
			DeferredIncomeTax,"-1,473,000","9,000","1,012,000","7,000","-2,501,000","8,000","1,639,000","63,000"
		AssetImpairmentCharge,,,"941,000","0",,,"6,403,000","1,000"
		StockBasedCompensation,"51,907,000","8,402,000","26,722,000","7,241,000","9,542,000","2,802,000","7,105,000","2,019,000"
		OtherNonCashItems,"168,082,000","6,373,000","158,423,000","2,049,000","1,237,000","978,000","879,000","478,000"
		ChangeInWorkingCapital,"3,353,000","3,286,000","-13,284,000","5,533,000","7,818,000","25,600,000","14,397,000","-1,339,000"
			ChangeInReceivables,"-12,999,000","126,000","-3,814,000","-5,601,000","-3,710,000","-8,704,000","6,903,000","2,126,000"
			ChangeInPayablesAndAccruedExpense,"16,352,000","3,160,000","-9,470,000","13,362,000","9,300,000","34,304,000","8,954,000","-3,465,000"
				ChangeInPayable,"16,352,000","3,160,000","-9,470,000","13,362,000","9,300,000","34,304,000","8,954,000","-3,465,000"
InvestingCashFlow,"-59,169,000","-11,656,000","-8,798,000","-10,684,000","-28,031,000","-7,282,000","-38,295,000","-10,339,000"
	CashFlowFromContinuingInvestingActivities,"-59,169,000","-11,656,000","-8,798,000","-10,684,000","-28,031,000","-7,282,000","-38,295,000","-10,339,000"
		CapitalExpenditureReported,"-44,625,000","-11,911,000","-10,818,000","-10,707,000","-11,189,000","-7,509,000","-10,790,000","-7,840,000"
		NetBusinessPurchaseAndSale,"-16,798,000","0","37,000","0","-16,835,000","213,000","-28,171,000","-2,500,000"
			PurchaseOfBusiness,"-16,798,000","0","37,000","0","-16,835,000","-2,000,000","-28,171,000","-2,500,000"
			SaleOfBusiness,"0","0","0","0","0","2,213,000",,"0"
		InterestReceivedCFI,"567,000","255,000","296,000","23,000","-7,000","14,000","666,000","1,000"
FinancingCashFlow,"457,201,000","92,978,000","321,178,000","45,510,000","-2,465,000","-2,020,000","101,687,000","11,378,000"
	CashFlowFromContinuingFinancingActivities,"457,201,000","92,978,000","321,178,000","45,510,000","-2,465,000","-2,020,000","101,687,000","11,378,000"
		NetIssuancePaymentsOfDebt,"278,036,000","99,540,000","131,653,000","47,500,000","-657,000","-1,520,000","99,037,000","-153,000"
			NetLongTermDebtIssuance,"278,036,000","99,540,000","131,653,000","47,500,000","-657,000","-1,520,000","99,037,000","-153,000"
				LongTermDebtIssuance,"370,563,000","100,000,000","207,563,000","62,884,000","116,000","0","99,643,000","0"
				LongTermDebtPayments,"-92,527,000","-460,000","-75,910,000","-15,384,000","-773,000","-1,520,000","-606,000","-153,000"
		NetCommonStockIssuance,,,"229,311,000","0",,,"189,000","11,906,000"
			CommonStockIssuance,,,"229,311,000","0",,,"189,000","11,906,000"
		CashDividendsPaid,"0","0","0","0","0","0","0","0"
		ProceedsFromStockOptionExercised,,,,"0",,,,"0"
		InterestPaidCFF,"-5,223,000","-22,000","-2,403,000","-990,000","-1,808,000","-18,000","2,461,000","-375,000"
		NetOtherFinancingCharges,"-44,923,000","-6,540,000","-37,865,000",,,"-482,000","0","0"
EndCashPosition,"275,605,000","274,978,000","262,581,000","37,132,000","42,381,000","113,898,000","101,757,000","59,744,000"
	ChangesInCash,"161,707,000","12,365,000","226,886,000","-6,082,000","-71,462,000","12,198,000","40,879,000","-32,487,000"
	EffectOfExchangeRateChanges,"-627,000","32,000","-1,437,000","833,000","-55,000","-57,000","1,134,000","2,035,000"
	BeginningCashPosition,"113,898,000","262,581,000","37,132,000","42,381,000","113,898,000","101,757,000","59,744,000","90,196,000"
CapitalExpenditure,"-44,625,000","-11,911,000","-10,818,000","-10,707,000","-11,189,000","-7,509,000","-10,790,000","-7,840,000"
IssuanceOfCapitalStock,,,"229,311,000","0",,,"189,000","11,906,000"
IssuanceOfDebt,"370,563,000","100,000,000","207,563,000","62,884,000","116,000","0","99,643,000","0"
RepaymentOfDebt,"-92,527,000","-460,000","-75,910,000","-15,384,000","-773,000","-1,520,000","-606,000","-153,000"
FreeCashFlow,"-280,950,000","-80,868,000","-96,312,000","-51,615,000","-52,155,000","13,991,000","-33,303,000","-41,366,000"
