name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
MarketCap,"691,806,780","1,048,881,960","896,322,534","900,859,662","737,730,751","768,482,557","781,979,728","633,541,847","421,925,379"
EnterpriseValue,"1,149,012,780","1,519,272,960","1,403,286,534","1,423,790,662","1,298,840,751","1,356,783,557","1,405,166,728","1,315,502,847","421,925,379"
PsRatio,"0.588","0.899","0.764","0.766","0.689",,,,
PbRatio,"0.828","1.242","1.068","1.044","0.822","0.784","0.774","0.615",
EnterprisesValueRevenueRatio,"0.969","5.286","4.747","4.721","4.321","4.625","4.534","4.318","1.562"
EnterprisesValueEBITDARatio,"9.241","52.185","48.263","29.459","72.891","-49.734","-176.528","72.229","4.132"
