name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997
MarketCap,"4,539,217,839","5,238,316,226","5,836,897,594","5,536,589,860","5,469,001,102","5,299,017,310","4,044,788,508","2,757,572,996","3,035,851,564","2,159,718,064","3,933,650,987","3,516,367,209","3,879,708,913","3,736,589,043","2,936,190,248","4,881,682,875","5,792,869,639","6,187,288,857","6,210,361,407","6,159,681,001","6,008,413,081","6,323,118,194","6,371,155,334","4,651,551,667","3,404,752,475","3,807,274,932","4,475,086,196","3,862,460,077","3,971,624,157","3,203,986,788","3,030,731,352","2,512,300,024","2,664,698,917","2,514,418,985","2,085,672,664","1,759,479,929","1,532,444,483","1,567,950,964","1,180,544,602","1,192,457,937","1,039,884,550","1,080,224,623","1,015,635,806","717,423,470","891,185,986","747,340,029","739,275,294","630,177,274","601,439,606","595,623,828","494,795,885","447,968,070","364,927,084","389,330,519","499,568,565","455,072,580","250,159,778","402,051,536","440,637,888","513,241,051","467,406,097","481,454,612","553,640,612","566,751,451","556,694,082","610,062,825","614,925,216","571,707,445","546,440,851","527,843,432","561,304,091","488,466,575","382,247,214","450,621,299","368,244,739","359,163,207","309,456,579","218,262,483","183,635,054","176,260,384","170,864,362","112,217,400","96,064,197","82,265,085","75,591,100","50,555,327","49,376,106","44,885,995","62,846,440","54,576,774","73,701,322","63,791,280","68,523,840","81,270,000","86,461,100","90,720,000","117,180,000","113,400,000","96,378,652","74,193,840"
PeRatio,"8.687","9.553","10.974","10.534","12.737","18.075","14.89","10.35","9.277","5.061","8.946","8.575","9.345","8.944","6.542","10.372","12.869","14.409","16.424","16.684","17.106","20.159","21.731","16.916","17.132","20.081","25.364","24.044","27.727","24.296","27.985","23.97","26.443","28.241","24.288","21.026","19.258","20.068","15.145","16.259","9.927","10.42","10.13","7.156","8.764","11.943","11.56","11.105","13.385","13.693","13.427","12.34","9.922","10.836","14.529","13.776","7.699","12.579","13.862","16.503","15.147","15.196","16.954","17.369","17.077","18.814","20.5","19.072","19.093","19.36","21.814","20.088","16.657","20.871","18.169","19.103","17.787","13.93","12.739","13.921","16.797","12.618","10.809","12.647","12.346","8.36","7.918","6.385","8.94","7.934","11.143","10.105","11.401","14.238","15.562","16.552","21.831","21.277","18.478","18.693"
ForwardPeRatio,"9.001","11.099","12.788","12.195","12.438","12.595","11.312","8.621","11.136","5.949","10.256","8.554","8.658","8.306",,"9.488","12.24","13.193","13.699","14.025","15.823","17.094","17.857","13.514","15.385","13.316","19.802","18.692","19.455","15.924","18.692","16.34","20.284","20.367","20.704","17.361","15.432","16.722","13.812","14.124","13.423","14.684","15.601","12.136","15.48","13.774","15.106",,,,,,,"11.325",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.449","2.874","2.513","3.119","3.135","3.187","2.672","2.375","2.571","2.126","2.174","2.064","2.258","2.399","1.868","3.098","2.754","3.023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"4.368","5.045","5.664","5.342","5.385","5.368","4.194","2.871","3.117","2.189","3.952","3.535","3.893","3.762","3.002","5.013","6.005","6.534","6.607","6.653","6.746","7.848","8.364","6.613","6.714","7.648","9.35","8.538","9.432","8.333","9.307","8.237","9.176","9.514","8.23","7.147","6.555","8.875","6.698","4.999","4.493","3.656","4.245","2.999","3.107","3.636","3.815","3.441","3.635","3.418","2.921","2.801","2.364","2.977","4.237","4.077","2.327","3.897","4.375","5.295","4.937","5.126","5.988","6.202","6.098","6.763","7.209","6.707","6.557","6.45","7.161","6.58","5.318","6.537","5.548","5.546","5.076","3.9","3.455","3.623","4.185","3.05","2.613","2.673","2.57","1.729","1.663","1.493","2.09","1.832","2.545","2.272","2.578","3.286","3.724","4.086","5.663","5.546","4.779","4.093"
PbRatio,"1.043","1.165","1.282","1.23","1.248","1.24","0.966","0.671","0.744","0.52","0.965","0.881","0.999","0.991","0.804","1.351","1.643","1.794","1.862","1.889","2.091","2.265","2.314","2.988","2.258","2.599","3.404","3.194","3.368","3.527","3.461","2.955","4.079","4.023","3.429","3.313","2.932","3.09","2.325","2.6","2.351","2.545","2.509","1.763","2.311","2.232","2.309","1.994","2.017","2.101","1.848","1.682","1.935","1.444","1.98","2.109","1.186","1.888","2.309","2.882","2.564","2.757","3.323","3.788","3.721","3.987","4.298","3.996","3.91","4.168","4.623","4.239","3.81","4.241","3.739","3.929","3.438","2.846","2.518","2.555","2.928","1.982","1.697","1.561","1.482","1.046","1.045","0.966","1.353","1.21","1.679","1.494","1.597","1.954","2.14","2.32","3.092","3.082","2.7","2.151"
