name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995
MarketCap,"874,982,591","1,457,758,236","1,451,161,607","1,850,688,471","2,077,207,700","1,954,810,659","1,893,825,841","1,310,349,472","1,166,996,906","888,658,543","4,003,818,617","4,244,139,164","4,111,001,675","4,326,461,363","3,926,868,010","4,740,250,463","4,702,017,651","4,164,521,228","4,905,821,858","4,680,414,123","4,788,840,705","5,179,376,314","5,213,904,757","4,882,080,950","4,364,921,894","4,025,095,969","3,962,961,581","3,876,579,627","4,365,808,305","4,946,875,572","4,647,533,919","4,024,486,194","4,553,174,683","4,300,255,135","4,043,850,828","3,957,232,836","3,672,299,502","3,392,610,914","2,895,588,470","2,938,337,818","3,060,449,101","3,269,615,031","2,838,524,874","2,622,362,188","2,993,765,198","2,857,734,040","2,844,155,174","2,756,509,767","2,603,536,068","2,954,959,023","2,925,347,742","2,513,257,423","1,325,766,330","1,127,911,620","1,397,518,064","1,928,518,540","2,298,047,819","3,196,051,765","3,025,223,406","3,816,643,093","3,894,642,609","4,392,913,777","4,101,090,450","3,506,108,087","3,160,408,579","3,140,771,641","2,884,015,177","3,082,515,973","3,168,841,362","2,713,666,346","3,091,348,488","2,855,465,200","2,842,076,891","3,117,480,465","2,583,594,621","2,195,554,696","1,955,494,531","1,911,663,958","2,201,666,649","2,071,568,165","2,282,978,202","2,146,946,636","1,844,220,230","1,505,383,835","1,781,704,290","1,491,767,376","1,277,690,584","1,320,044,968","1,288,073,867","1,143,367,893","1,076,078,125","1,245,428,125","1,530,989,250","1,234,819,738","1,100,003,500","1,274,668,500","1,376,138,625","1,454,410,958","1,278,114,250","950,809,250","822,955,000","822,924,375","778,853,000","718,424,750","718,424,750","337,076,750","337,076,750","330,750,000"
EnterpriseValue,"7,051,631,591","7,656,737,236","7,678,416,607","8,071,912,471","8,336,128,700","8,090,068,659","8,058,152,841","7,452,646,472","7,257,212,906","6,923,572,543","10,459,501,617","8,318,375,164","8,226,082,675","8,473,082,363","8,043,437,010","8,836,951,463","8,762,728,651","8,141,430,228","8,912,117,858","8,469,772,123","8,454,459,705","8,612,394,314","8,605,685,757","8,643,206,950","8,126,906,894","7,578,993,969","7,511,701,581","7,278,834,627","7,540,423,305","8,053,761,572","7,743,706,919","7,083,078,194","7,553,080,683","7,261,867,135","7,203,344,828","6,991,479,836","6,509,086,502","6,536,899,914","6,039,877,470","5,696,818,818","5,795,932,101","5,767,165,031","5,303,164,874","5,087,002,188","5,498,918,198","5,367,306,040","5,340,635,174","5,231,327,767","5,043,783,068","5,423,095,023","5,378,648,742","5,043,575,423","4,100,222,330","4,182,037,620","4,429,937,064","4,984,843,540","5,343,939,819","6,224,322,765","5,971,352,406","6,927,241,093","6,347,037,609","5,122,793,777","5,380,055,450","4,857,101,087","4,511,401,579","4,418,300,641","3,881,422,177","4,079,922,973","4,163,443,362","3,890,461,346","3,852,439,488","3,636,850,200","3,617,616,891","3,824,291,465","2,933,679,621","2,450,649,696","2,094,248,531","2,536,690,958","2,830,304,649","2,700,206,165","2,795,012,202","2,658,980,636","2,356,254,230","2,154,227,835","2,363,491,290","2,004,121,376","1,790,389,584","1,839,903,968","1,807,932,867","1,553,187,893","1,489,511,125","1,635,571,125","1,921,132,250","1,624,962,738","1,490,146,500","1,317,940,500","1,419,410,625","1,497,682,958","1,321,386,250","1,037,736,250","909,882,000","909,851,375","865,780,000","812,124,750","718,424,750","334,941,750","337,076,750","330,750,000"
PeRatio,"640.5",,,,,,,,"709","3.418","24.089","17.426","12.438","23.283","12.408","16.627","18.891","21.393","22.146","24.206","25.414","24.31","40.969","34.933","29.928","29.766","18.686","19.336","24.069","28.02","30.381","31.818","38","39.342","39.174","34.512","34.579","32.667","27.881","23.314","21.353","20.362","95.75","88.458","93.269","771.667",,"24.538","23.977","19.793","15.702","10.609","6.129","10.084","13.396","14.553","15.781","14.987","14.917","18.477","19.12","21.273","23.185","23.838","22.182","24.127","25.063","26.788","27.037","22.943","26.744","12.28","12.19","13.372","11.563","18.366","15.625","14.479","16.372","16.156","17.226","16.193","13.915","10.608","12.832","11.786","10.191","10.872","10.61","9.419","8.95","10.762","13.167","12.949","11.599","14.801","15.595","17.038","15.291","15.792","13.551","13.551","13.004","13.177","11.1","10.657",,
ForwardPeRatio,,,,,,,,,,,,"23.419","11.364",,,,,,,,"24.938","22.371","16.978","14.859","18.116","17.953","15.038","15.129",,"33.113","31.153","26.954","30.581","28.902","26.667","24.691","22.779","22.222","17.483","17.271","16.077","18.904","16.026","13.106","14.97","17.544","19.685","285.714",,,,,"9.911","10",,,"14.472",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,"2.273",,,,,,,,"4.983","4.472",,,,,,,,"6.631","6.231","5.397","6.111","5.773","5.337","4.943","4.559","4.444","3.496","3.454","3.215","4.727","3.203","2.621","2.994","3.508","3.939","32.178",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.536","0.972","1.076","1.532","1.987","1.541","1.198","0.695","0.512","0.383","1.749","1.851","1.793","1.883","1.721","2.102","2.124","1.915","2.316","2.223","2.252","2.404","2.384","2.246","2.22","2.087","2.089","2.097","2.434","2.847","2.727","2.387","2.722","2.526","2.38","2.555","2.415","2.614","2.231","2.334","2.489","2.7","2.401","2.218","2.615","2.566","2.62","2.578","2.453","2.663","2.468","1.919","1.005","0.949","1.115","1.491","1.748","2.44","2.343","3.29","3.559","3.885","3.549","3.585","3.336","3.516","3.71","3.965","4.355","4.033","4.79","3.933","4.186","5.052","4.674","5.434","5.299","5.373","6.314","6.018","7.141","7.063","6.069","5.504","6.031","5.668","5.023","5.265","5.139","4.646","4.224","4.905","6.082","6.195","5.835","7.308","7.851","8.704","7.93","8.827","7.943","8.352","8.132","10.512","12.063","14.258",,
PbRatio,"0.61","0.937","0.827","1.02","1.09","0.93","0.845","0.559","0.49","0.355","1.535","1.597","1.502","1.666","1.406","1.718","1.71","1.511","1.759","1.684","1.702","1.818","1.816","1.942","1.732","1.59","1.47","1.42","1.623","1.825","1.707","1.466","1.646","1.532","1.568","1.502","1.381","1.673","1.263","1.247","1.281","1.358","1.167","1.078","1.221","1.159","1.151","1.05","0.988","1.103","1.083","0.939","0.553","0.508","0.632","0.862","1.009","1.347","1.262","1.644","1.66","1.858","2.261","2.02","1.821","1.792","1.622","1.733","1.76","1.665","1.929","1.713","1.685","1.828","1.734","1.525","1.342","1.295","1.478","1.383","1.502","1.401","1.204","1.083","1.272","1.057","0.902","0.926","0.903","0.796","0.743","0.814","0.994","1.031","0.937","1.118","1.202","1.331","1.268","1.444","1.247","1.246","1.207","1.085","2.486","1.131","1.132",
EnterprisesValueRevenueRatio,"4.331","19.445","18.222","18.467","22.174","30.976","29.84","25.136","33.764","14.312","18.005","13.869","13.473","16.142","14.603","14.651","14.319","15.401","16.654","14.664","14.817","17.627","17.956","15.902","14.768","15.985","16.07","14.22","14.871","18.493","17.986","15.41","16.714","18.419","18.72","16.958","15.786","18.442","18.739","17.26","16.889","19.133","17.925","15.962","17.523","19.034","19.943","18.604","17.861","21.329","21.397","19.072","15.352","16.443","15.701","15.947","15.774","19.501","18.554","20.721","18.793","17.386","20.822","18.048","16.574","18.431","18.146","18.404","19.091","21.524","24.564","21.145","22.163","24.945","12.348","19.627","20.671","28.49","31.86","30.062","31.72","32.453","27.925","25.896","33.697","30.286","25.081","27.952","28.409","24.98","23.749","26.211","32.562","30.487","30.941","29.158","32.186","40.045","42.174","35.784","32.151","35.68","35.586","32.615","31.236","32.837","33.567","41.867"
EnterprisesValueEBITDARatio,"19.444","98.104","903.024","52.18","71.536","360.119","111.099","73.667","40.089","42.444","55.942","42.442","53.202","22.716","243.977","33.061","35.925","36.134","52.364","38.577","42.429","49.995","45.256","47.479","43.563","42.26","73.539","40.18","40.171","52.039","45.434","43.779","45.373","48.384","49.52","49.624","44.433","48.79","49.821","39.042","41.965","41.479","40.872","36.658","38.497","37.525","-2,096.011","36.69","42.205","39.63","39.675","34.808","27.797","26.163","28.976","48.735","55.334","40.842","33.357","46.605","44.281","40.719","45.008","51.782","48.498","49.211","37.997","50.305","56.785","51.902","49.903","50.547","49.813","53.291","15.843","35.064","31.705","36.777","38.198","37.462","39.113","39.266","32.27","32.051","36.678","31.804","14.536","43.612","43.029","26.303","-24.83","16.114","19.908","18.403","-34.092","17.69","19.714","24.274","-63.455","22.908","20.586","23.093","-97.817","21.773","21.318","21.471","-98.937","33.75"
