name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014
TotalRevenue,"759,164,000","204,049,000","192,295,000","159,960,000","202,860,000","168,248,000","149,853,000","132,513,000","135,397,000","148,554,000","180,416,000","198,644,000","248,115,000","231,936,000","222,912,000","294,963,000","291,337,000","311,357,000","408,099,000","408,703,000","349,829,000","391,104,000","379,984,000","410,955,000","383,208,000","404,116,000","502,678,000","419,977,000","437,485,000","419,842,000","548,246,000","402,016,000","327,379,000","347,892,000"
	OperatingRevenue,"759,164,000","204,049,000","192,295,000","159,960,000","202,860,000","168,248,000","149,853,000","132,513,000","135,397,000","148,554,000","180,416,000","198,644,000","248,115,000","231,936,000","222,912,000","294,963,000","291,337,000","311,357,000","408,099,000","408,703,000","349,829,000","391,104,000","379,984,000","410,955,000","383,208,000","404,116,000","502,678,000","419,977,000","437,485,000","419,842,000","548,246,000","402,016,000","327,379,000","347,892,000"
CostOfRevenue,"575,510,000","163,060,000","139,008,000","114,643,000","158,799,000","131,385,000","107,774,000","75,156,000","102,907,000","114,628,000","135,682,000","158,273,000","203,831,000","201,067,000","297,783,000","284,501,000","332,403,000","322,013,000","362,586,000","361,416,000","405,651,000","328,204,000","380,832,000","337,198,000","357,156,000","323,960,000","437,724,000","342,055,000","355,601,000","332,069,000","537,133,000","313,646,000","258,351,000","281,886,000"
GrossProfit,"183,654,000","40,989,000","53,287,000","45,317,000","44,061,000","36,863,000","42,079,000","57,357,000","32,490,000","33,926,000","44,734,000","40,371,000","44,284,000","30,869,000","-74,871,000","10,462,000","-41,066,000","-10,656,000","45,513,000","47,287,000","-55,822,000","62,900,000","-848,000","73,757,000","26,052,000","80,156,000","64,954,000","77,922,000","81,884,000","87,773,000","11,113,000","88,370,000","69,028,000","66,006,000"
OperatingExpense,"172,937,000","47,698,000","46,581,000","39,819,000","38,839,000","44,336,000","37,126,000","40,890,000","37,799,000","43,188,000","36,299,000","41,258,000","47,564,000","56,752,000","57,218,000","52,718,000","53,535,000","73,434,000","65,910,000","62,532,000","71,485,000","69,284,000","66,521,000","63,058,000","66,399,000","61,556,000","65,515,000","66,614,000","63,671,000","64,162,000","86,985,000","62,916,000","57,321,000","56,317,000"
	SellingGeneralAndAdministration,"171,211,000","46,979,000","45,955,000","40,047,000","38,230,000","43,748,000","36,674,000","39,535,000","36,568,000","41,847,000","35,719,000","40,430,000","46,854,000","56,009,000","56,319,000","52,266,000","52,248,000","71,926,000","63,952,000","60,241,000","68,584,000","67,022,000","64,388,000","60,697,000","63,329,000","58,714,000","61,429,000","62,637,000","59,709,000","59,524,000","81,033,000","58,414,000","53,040,000","52,215,000"
		GeneralAndAdministrativeExpense,"171,211,000","46,979,000","45,955,000","40,047,000","38,230,000","43,748,000","36,674,000","39,535,000","36,568,000","41,847,000","35,719,000","40,430,000","46,854,000","56,009,000","56,319,000","52,266,000","52,248,000","71,926,000","63,952,000","60,241,000","68,584,000","67,022,000","64,388,000","60,697,000","63,329,000","58,714,000","61,429,000","62,637,000","59,709,000","59,524,000","81,033,000","58,414,000","53,040,000","52,215,000"
			SalariesAndWages,,,,,,,,,,,,,,,,,,"6,997,000",,,,,,,,,,,,,,,,
			OtherGandA,"171,211,000","46,979,000","45,955,000","40,047,000","38,230,000","43,748,000","36,674,000","39,535,000","36,568,000","41,847,000","35,719,000","40,430,000","46,854,000","56,009,000","56,319,000","52,266,000","52,248,000","71,926,000","63,952,000","60,241,000","68,584,000","67,022,000","64,388,000","60,697,000","63,329,000","58,714,000","61,429,000","62,637,000","59,709,000","59,524,000","81,033,000","58,414,000","53,040,000","52,215,000"
	ResearchAndDevelopment,"1,726,000","719,000","626,000","-228,000","609,000","588,000","452,000","1,355,000","1,231,000","1,341,000","580,000","828,000","710,000","743,000","899,000","452,000","1,287,000","1,508,000","1,958,000","2,291,000","2,901,000","2,262,000","2,133,000","2,361,000","3,070,000","2,842,000","4,086,000","3,977,000","3,962,000","4,638,000","5,952,000","4,502,000","4,281,000","4,102,000"
