name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997
MarketCap,"2,766,270,602","3,336,508,371","3,777,033,171","3,922,276,025","4,002,786,349","4,096,115,113","2,960,156,650","1,900,722,992","2,045,527,555","1,129,934,294","1,940,194,988","1,851,573,764","1,935,866,458","1,665,375,622","1,594,508,867","2,320,942,521","1,775,089,361","1,869,484,357","1,848,782,360","1,512,113,547","1,477,799,170","1,075,884,856","977,914,729","731,791,863","663,612,792","588,470,669","458,378,352","437,096,976","364,819,063","346,268,773","292,944,309","239,822,484","240,497,151","278,011,128","262,169,831","223,368,803","188,646,628","186,181,829","139,895,275","98,547,570","86,771,445","82,639,472","63,480,048","59,499,293","64,541,606","68,777,149","65,019,257","44,650,570","42,041,772","49,165,796","33,879,247","21,514,839","25,517,600","20,798,942","19,615,136","25,019,105","25,254,487","37,415,871","35,679,702","54,578,068","55,197,686","57,348,368","64,109,283","63,167,856","60,746,421","61,770,039","61,695,568","67,959,044","56,321,083","57,846,118","69,730,865","62,210,870","55,647,016","70,277,218","58,278,748","9,455,025","10,189,823","8,001,432","7,081,267","7,267,967","4,667,502","4,254,094","2,733,822","1,800,322","4,599,489","4,794,604","4,587,883","19,591,862","26,260,297","20,005,305","26,612,000","25,043,784","27,914,000","20,506,250","30,349,250","33,223,406","119,647,000","130,940,000","82,655,875","120,301,125","82,512,000"
PeRatio,"8.185","9.874","11.34","11.448","40.663","57.92","54.017","87.565","8.996","7.246","12.687","13.502","13.544","11.739","12.954","18.146","20.962","25.769","24.54","26.034","25.102","26.404","25.25","18.503","16.783","17.958","20.238","20.32","18.844","16.865","17.684","16.529","25.161","29.889","25.803","17.896","9.258","9.132","7.111","7.512","10.5","8.081","7.124","6.629","7.711","8.744","17.053","22.25","139.667",,,,"34","61.857","36.364","25.51","34.333","14.13","12.564","14.479","10.798","9.91","10.41","9.836","9.459","10.664","11.456","12.544","11.516","13.415","13","13","10.441","10.847","18.18","15.085","6.762","7.317","4.578",,,,,,,,,,,,,,,,"28.906",,"53.676","11.834","5.07",,
ForwardPeRatio,"10.081","11.364","13.263","14.97","15.385","16.892","13.68","8.913","11.236","9.017","14.045","11.834","12.092","9.699","9.001","11.793","14.045","14.771","17.007","16.103","20.45","20.08","18.45","13.495","14.327","10.965","13.369","12.092","10.341","11.696","13.643","10.684","11.696","13.106","14.164","10.953","9.452","9.823","8.13","8.137","7.463","7.077","6.761","6.485","7.681","8.977","10.707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,"1.213","1.125","1.474","1.756","1.847","2.128","2.012","2.555","2.51","2.307",,"1.791","1.37","1.671","1.512","1.293","1.461","1.706","1.336","1.463","1.639","1.769","1.369","1.181","1.228","1.016","1.018","1.82","1.727","1.649","0.926","1.097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"3.639","4.431","5.086","5.305","5.448","5.55","3.991","2.574","2.785","2.469","4.302","4.183","4.122","3.53","3.408","5.066","5.285","5.754","6.021","5.831","5.993","6.389","5.999","4.628","4.246","3.965","4","3.877","3.425","3.375","3.879","3.414","3.561","4.161","3.815","3.044","2.387","2.475","1.927","1.919","2.008","1.781","1.547","1.44","1.743","2.045","2.519","1.658","1.431","1.294","0.735","1.007","1.824","1.37","1.311","1.602","1.243","2.058","1.831","2.78","2.943","3.111","3.554","3.655","3.515","3.536","3.846","4.211","3.619","3.926","4.469","4.174","3.497","4.692","3.166","1.603","1.738","0.722","1.112","1.069","0.5","0.347","0.223","0.341","0.416","0.366","0.142","0.652","0.874","0.547","0.698","0.934","0.979","0.771","0.972","0.67","2.412","3.307","1.628",,
PbRatio,"0.994","1.163","1.331","1.39","1.481","1.497","1.101","0.716","1.021","0.561","0.975","0.933","0.931","0.845","0.832","1.804","1.41","1.506","1.884","1.58","3.137","2.34","2.184","1.661","1.547","1.968","1.576","1.552","1.335","1.735","1.481","1.248","1.273","1.587","1.532","1.323","1.29","1.509","1.04","1.027","0.97","0.952","0.775","0.703","0.789","0.863","0.827","0.568","0.557","0.663","0.461","0.369","0.44","0.357","0.341","0.431","0.429","0.631","0.587","0.929","0.944","0.988","1.122","1.139","1.095","1.174","1.251","1.378","1.184","1.271","1.584","1.454","1.344","1.738","1.561","0.768","0.859","0.729","0.609","0.631","0.554","0.556","0.357","0.145","0.335","0.345","0.202","0.593","0.795","0.575","0.771","0.46","0.512","0.389","0.584","0.54","2.004","2.238","1.508","2.43","1.979"
