name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992
TotalAssets,"1,160,601,000","1,196,837,000","1,221,602,000","1,213,067,000","1,230,358,000","1,274,878,000","1,394,398,000","1,372,934,000","1,456,704,000","1,542,659,000","1,600,370,000","1,626,288,000","1,691,215,000","1,007,034,000","1,092,151,000","1,063,458,000","1,115,994,000","1,087,605,000","1,077,202,000","1,067,032,000","1,105,530,000","1,108,994,000","1,110,313,000","1,121,433,000","1,136,116,000","1,166,052,000","1,253,214,000","1,265,786,000","1,346,357,000","1,438,581,000","1,477,948,000","1,431,402,000","1,427,589,000","1,371,191,000","1,508,256,000","1,566,092,000","1,575,124,000","1,580,628,000","1,628,800,000","1,554,324,000","1,546,612,000","1,425,152,000","1,464,742,000","1,418,273,000","1,460,718,000","1,416,021,000","1,409,909,000","1,386,986,000","1,394,449,000","1,318,803,000","1,352,613,000","1,296,001,000","1,260,835,000","1,226,183,000","1,283,819,000","1,255,800,000","1,262,243,000","1,250,126,000","1,257,232,000","1,164,622,000","1,158,528,000","1,058,134,000","1,038,003,000","930,531,000","1,066,921,000","999,413,000","955,712,000","849,836,000","819,944,000","715,729,000","649,604,000","594,344,000","550,277,000","470,854,000","438,537,000","368,870,526","339,256,641","301,543,747","282,258,188","242,176,127","227,326,378","186,385,360","167,032,641","149,341,447","136,522,388","117,806,617","111,660,309","97,678,043","87,653,664","70,315,821","68,700,000","60,600,000","58,200,000","49,000,000","47,000,000","41,700,000","38,800,000","34,500,000","35,000,000","33,700,000","32,500,000","32,100,000","32,000,000","29,700,000","27,000,000","28,600,000","27,400,000","25,700,000","27,400,000","25,500,000","22,500,000","19,000,000","16,600,000","14,800,000","13,800,000","11,800,000","8,800,000"
	CurrentAssets,"495,457,000","494,063,000","480,168,000","431,443,000","409,267,000","402,038,000","495,246,000","477,737,000","493,404,000","422,802,000","458,512,000","438,735,000","456,279,000","485,178,000","557,131,000","520,902,000","562,014,000","514,525,000","499,956,000","470,750,000","490,549,000","477,626,000","460,640,000","451,652,000","450,527,000","465,321,000","547,647,000","550,977,000","493,937,000","562,959,000","537,510,000","497,479,000","492,231,000","441,289,000","573,024,000","570,491,000","587,137,000","597,993,000","663,130,000","602,282,000","605,172,000","497,426,000","543,567,000","752,255,000","809,918,000","756,765,000","740,166,000","679,268,000","683,027,000","599,980,000","621,586,000","556,657,000","544,255,000","486,375,000","525,090,000","497,129,000","482,866,000","486,733,000","511,948,000","456,182,000","500,094,000","471,856,000","483,149,000","398,832,000","558,835,000","537,978,000","540,530,000","465,048,000","453,858,000","364,567,000","332,706,000","301,314,000","267,050,000","197,573,000","172,868,000","209,197,945","184,909,010","160,429,362","148,780,827","122,934,853","118,324,202","92,990,873","78,539,187","69,840,358","64,379,009","50,786,059","54,588,068","50,809,991","49,585,330","37,224,613","40,100,000","35,500,000","35,000,000","27,800,000","26,800,000","22,300,000","20,000,000","15,300,000","15,600,000","13,800,000","12,300,000","14,600,000","14,700,000","12,500,000","9,700,000","10,900,000","9,500,000","7,700,000","9,900,000","9,200,000","8,700,000","9,100,000","10,100,000","9,800,000","9,400,000","9,000,000","6,200,000"
		CashCashEquivalentsAndShortTermInvestments,"104,131,000","115,105,000","137,464,000","137,189,000","102,385,000","109,350,000","145,164,000","124,507,000","117,596,000","127,865,000","127,441,000","163,080,000","167,977,000","186,115,000","228,864,000","239,368,000","254,743,000","220,131,000","186,057,000","186,202,000","169,771,000","192,505,000","130,742,000","151,144,000","106,981,000","140,145,000","138,572,000","157,014,000","146,098,000","259,912,000","191,214,000","208,663,000","171,513,000","152,446,000","249,759,000","301,851,000","288,385,000","329,358,000","371,495,000","357,946,000","340,523,000","247,853,000","239,813,000","504,320,000","566,224,000","548,714,000","505,552,000","487,388,000","481,861,000","423,543,000","423,307,000","377,510,000","324,979,000","268,702,000","256,338,000","277,688,000","270,774,000","274,270,000","289,469,000","287,142,000","273,894,000","275,539,000","253,903,000","253,398,000","407,227,000","404,480,000","400,281,000","350,556,000","329,083,000","265,625,000","225,311,000","215,159,000","182,825,000","120,129,000","88,870,000","141,401,654","122,082,916","99,948,264","89,754,236","68,556,413","69,889,574","53,805,539","34,635,769","29,636,776","28,057,170","18,135,638","20,889,704","22,963,197","30,102,265","17,976,457","20,000,000","18,700,000","21,200,000","14,500,000","14,500,000","10,200,000","9,700,000","2,900,000","4,400,000","5,300,000","3,300,000","3,500,000","6,000,000","4,700,000","1,100,000","600,000","1,200,000","900,000","800,000","1,200,000","600,000","800,000","1,300,000","2,600,000","3,400,000","3,700,000","1,800,000"
			CashAndCashEquivalents,"104,131,000","115,105,000","134,458,000","126,298,000","83,874,000","90,791,000","126,497,000","103,765,000","89,841,000","63,972,000","70,188,000","99,634,000","105,141,000","124,128,000","169,380,000","177,641,000","193,547,000","160,071,000","125,646,000","135,324,000","119,142,000","142,135,000","80,331,000","100,532,000","56,502,000","89,951,000","91,256,000","109,015,000","97,651,000","133,351,000","67,172,000","114,387,000","80,529,000","36,444,000","52,524,000","93,417,000","85,616,000","56,859,000","79,102,000","109,466,000","147,077,000","58,919,000","49,485,000","56,109,000","123,409,000","14,695,000","21,930,000","17,559,000","32,694,000","37,043,000","60,985,000","44,143,000","95,394,000","26,549,000","50,233,000","25,381,000","37,022,000","13,801,000","11,956,000","12,069,000","23,334,000","37,203,000","2,606,000","15,020,000","26,987,000","3,035,000","18,121,000","15,741,000","25,239,000","14,426,000","13,688,000","13,252,000","22,133,000","15,676,000","18,627,000","11,241,131","21,060,273","8,753,089","17,222,610","8,105,434","17,603,581","13,376,864","10,078,324","8,315,526","14,988,602","3,914,118","7,533,563","3,829,580","12,392,664","3,980,930","7,200,000","6,000,000","21,200,000","14,500,000","14,500,000","10,200,000","9,700,000","2,900,000","4,400,000","5,300,000","3,300,000","3,500,000","6,000,000","4,700,000","1,100,000","600,000","1,200,000","900,000","800,000","1,200,000","600,000","800,000","1,300,000","2,600,000","3,400,000","3,700,000","1,800,000"
			OtherShortTermInvestments,"0","0","3,006,000","10,891,000","18,511,000","18,559,000","18,667,000","20,742,000","27,755,000","63,893,000","57,253,000","63,446,000","62,836,000","61,987,000","59,484,000","61,727,000","61,196,000","60,060,000","60,411,000","50,878,000","50,629,000","50,370,000","50,411,000","50,612,000","50,479,000","50,194,000","47,316,000","47,999,000","48,447,000","126,561,000","124,042,000","94,276,000","90,984,000","116,002,000","197,235,000","208,434,000","202,769,000","272,499,000","292,393,000","248,480,000","193,446,000","188,934,000","190,328,000","448,211,000","442,815,000","534,019,000","483,622,000","469,829,000","449,167,000","386,500,000","362,322,000","333,367,000","229,585,000","242,153,000","206,105,000","252,307,000","233,752,000","260,469,000","277,513,000","275,073,000","250,560,000","238,336,000","251,297,000","238,378,000","380,240,000","401,445,000","382,160,000","334,815,000","303,844,000","251,199,000","211,623,000","201,907,000","160,692,000","104,453,000","70,243,000","130,160,523","101,022,643","91,195,175","72,531,626","60,450,979","52,285,993","40,428,675","24,557,445","21,321,250","13,068,568","14,221,520","13,356,141","19,133,617","17,709,601","13,995,527","12,800,000","12,700,000",,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"12,737,000","20,832,000","13,125,000","41,698,000","57,513,000","66,865,000","56,774,000","85,940,000",,"19,452,000",,,,"21,394,000",,,,"8,479,000",,,"1,717,000","12,911,000","3,402,000","3,070,000","10,928,000","36,638,000",,,,"7,427,000",,,,"10,331,000",,,,"10,157,000",,,,"15,587,000","12,014,000","16,922,000","6,303,000","10,410,000","17,715,000","8,140,000","4,488,000","4,234,000","6,573,000","7,266,000","32,442,000","45,699,000","38,287,000","38,293,000","15,028,000","35,897,000","17,130,000","8,122,000","10,613,000","14,246,000","19,313,000","5,373,000","6,094,000","12,253,000","9,634,000","6,744,000","8,285,000","5,106,000","7,430,000","5,175,000","5,066,000","6,368,000","5,302,000","3,672,923","3,420,615","2,226,068","6,194,924","2,774,525","2,731,401","2,083,470","3,458,286","3,848,417","2,232,002","2,998,910","3,078,406","1,944,146","2,011,679","1,706,661","2,200,000","1,800,000","1,600,000","1,100,000","800,000","1,000,000","300,000","900,000","900,000","800,000","800,000","700,000","500,000","500,000","600,000","600,000","600,000","800,000","1,100,000","800,000","800,000","700,000","600,000","400,000","400,000","600,000","500,000"
			AccountsReceivable,,"7,134,000",,,,"8,725,000",,,,"19,452,000",,,,"21,394,000",,,,"8,479,000",,,,"10,503,000",,,,"7,481,000",,,,"6,831,000",,,,"6,341,000",,,,"8,438,000",,,,"6,164,000","5,735,000","5,619,000","5,590,000","3,845,000","4,901,000","7,483,000","3,857,000","3,922,000","5,845,000","6,110,000","31,387,000","33,993,000","38,287,000","38,293,000","15,028,000","11,924,000","17,130,000","8,122,000","10,613,000","14,246,000","19,313,000","5,373,000","6,094,000","7,240,000","9,634,000","6,744,000","8,285,000","5,106,000","7,430,000","5,175,000","5,066,000","6,368,000","5,302,000","3,672,923","3,420,615","2,226,068","6,194,924","2,774,525","2,731,401","2,083,470","3,458,286","3,848,417","2,232,002","2,998,910","3,078,406","1,944,146",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"12,737,000","13,698,000","13,125,000","41,698,000","57,513,000","58,140,000","56,774,000","85,940,000",,,,,,,,,,,,,"1,717,000","2,408,000","3,402,000","3,070,000","10,928,000","29,157,000",,,,"596,000",,,,"3,990,000",,,,"1,719,000",,,,"9,423,000","6,279,000","11,303,000","713,000","6,565,000","12,814,000","657,000","631,000","312,000","728,000","1,156,000","1,055,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,706,000",,,,"23,973,000",,,,"0",,,,"5,013,000",,,"0",,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"325,565,000","323,389,000","277,738,000","202,128,000","209,668,000","203,983,000","256,542,000","235,844,000","273,126,000","246,737,000","277,473,000","227,736,000","242,402,000","235,218,000","266,100,000","224,233,000","253,777,000","233,726,000","265,023,000","235,167,000","273,878,000","232,363,000","261,341,000","235,636,000","267,988,000","233,834,000","268,968,000","239,043,000","270,313,000","235,159,000","294,234,000","238,072,000","268,917,000","238,145,000","267,430,000","211,148,000","243,472,000","206,849,000","234,199,000","191,694,000","213,676,000","194,469,000","247,530,000","190,745,000","198,544,000","159,814,000","179,110,000","146,899,000","160,448,000","138,516,000","160,030,000","130,238,000","145,777,000","132,413,000","187,271,000","142,868,000","161,260,000","144,261,000","168,158,000","122,965,000","141,473,000","110,840,000","137,650,000","108,882,000","115,557,000","95,421,000","101,531,000","79,153,000","92,358,000","73,223,000","79,479,000","61,965,000","60,686,000","54,896,000","60,146,000","49,404,055","44,665,457","44,907,504","39,663,646","40,059,295","36,246,699","28,905,066","30,788,364","29,299,357","27,843,594","24,394,162","26,730,997","21,449,962","14,184,416","14,834,800","15,200,000","12,400,000","10,000,000","10,100,000","8,900,000","7,800,000","7,100,000","9,500,000","8,600,000","6,200,000","6,700,000","9,100,000","7,000,000","6,100,000","6,800,000","8,300,000","6,300,000","4,500,000","6,600,000","5,700,000","5,500,000","6,600,000","7,000,000","5,800,000","4,500,000","3,800,000","3,500,000"
