name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014
MarketCap,"913,766,442","1,341,299,850","1,613,246,940","1,459,748,160","1,794,682,500","1,784,796,120","1,251,257,040","680,514,720","707,516,880","388,703,200","677,122,460","806,433,420","839,502,506","976,620,319","636,987,920","1,071,296,286","953,869,640","700,225,349","1,104,909,940","1,593,246,695","1,176,484,616","1,250,923,279","1,224,324,442","2,344,630,504","1,507,348,345","1,652,482,821","2,460,184,010","4,293,490,819","7,004,433,606","5,817,695,376","8,162,630,574","11,785,317,829","4,993,350,640"
EnterpriseValue,"779,160,442","1,088,906,850","1,519,068,940","1,423,555,160","1,778,949,500","1,738,669,120","1,324,514,040","851,750,720","833,200,880","444,425,200","815,839,460","894,290,420","932,333,506","918,100,319","625,404,920","1,065,918,286","941,225,640","582,883,349","1,036,208,940","1,569,308,695","1,101,607,616","1,032,970,279","999,432,442","2,065,430,504","1,510,208,345","1,655,342,821","2,463,044,010","4,296,350,819","7,007,293,606","5,820,555,376","8,165,490,574","11,788,177,829","4,992,801,640"
PeRatio,"2.441","3.758","4.562","26",,,,,,,,,,,,,,,,,,,,,,"47.84","13.243","22.623","58.722","47.185","151.801","304.103","108.257"
ForwardPeRatio,"5.811","8.613","9.372","8.511","20.08","17.921","10.482","5.663",,,"9.042","9.606","8.032","19.121","8.482","14.409",,,"24.039",,,,,,,"2,500","14.065","15.152","28.736","31.25","51.282",,
PegRatio,,,,,,,,,,,"0.904","0.96","0.803","1.912","0.848","1.44",,,"2.403",,,,,,,"239.2","1.407","1.516","2.876","3.123","1.422",,
PsRatio,"0.853","1.199","1.46","1.34","1.792","1.945","1.154","0.73","0.649","0.318","0.597","0.615","0.646","0.79","0.531","0.861","0.757","0.561","0.76","1.19","0.938","1.023","1.129","1.905","1.079","1.081","1.46","2.877","4.643","3.849","7.089","11.16","5.432"
PbRatio,"1.541","2.178","2.907","6.129","8.487","8.262","8.744","5.152","3.986","1.664","5.147","4.1","4.236","4.705","3.702","5.744","4.431","2.371","3.252","5.136","3.219","2.799","2.426","3.925","2.219","2.14","2.962","5.484","9.982","9.073","23.278","249.441","56.999"
EnterprisesValueRevenueRatio,"0.664","5.025","3.884","4.495","7.128","8.536","3.702","3.036","6.207","3.722","1.544","6.818","3.188","3.783","1.657","3.728","3.33","2.881","3.095","4.758","3.715","4.725","1.849","8.586","6.841","9.019","5.641","10.732","16.687","16.03","12.881","42.105","20.412"
EnterprisesValueEBITDARatio,"5.828","107.334","25.159","28.671","131.696","3,739.073","24.719","58.295","-20.56","-8.835","7.88","-12.881","404.483","-91.957","13.747","-96.902","-41.338","-8.878","-21.119","89.824","-82.865","-13.699","-342.037","-20.081","-15.154","-14.855","-77.703","121.951","133.32","210.607","45.652","646.353","-399.776"
