name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
EarningsFromEquityInterestNetOfTax,"40,064,000","1,727,000","35,463,000","998,000","1,876,000","2,581,000","529,000","0","0","0","49,000","83,000","130,000","404,000",,,,,,,,,
NetIncomeCommonStockholders,"93,831,000","-6,514,000","63,207,000","18,307,000","18,831,000","19,337,000","40,315,000","14,089,000","14,797,000","12,846,000","11,674,000","10,922,000","13,116,000","16,786,000","18,288,000","18,142,000","18,726,000","19,232,000","15,269,000","22,903,000","21,575,000","20,356,000","21,903,000"
	NetIncome,"93,831,000","-6,514,000","63,207,000","18,307,000","18,831,000","19,337,000","40,315,000","14,089,000","14,821,000","12,846,000","11,674,000","10,922,000","13,116,000","16,786,000","18,288,000","18,142,000","18,726,000","19,232,000","15,269,000","22,903,000","21,575,000","20,356,000","21,903,000"
		NetIncomeIncludingNoncontrollingInterests,"90,558,000","-9,787,000","63,207,000","18,307,000","18,831,000","19,337,000","40,140,000","13,814,000","14,557,000","12,694,000","11,674,000","10,922,000","13,116,000","16,786,000","18,288,000","18,142,000","18,726,000","19,232,000","15,269,000","22,903,000","21,575,000","20,356,000","21,903,000"
			NetIncomeContinuousOperations,"90,558,000","-9,787,000","63,207,000","18,307,000","18,831,000","19,337,000","40,140,000","13,814,000","14,557,000","12,694,000","11,674,000","10,922,000","13,116,000","16,786,000","18,288,000","18,142,000","18,726,000","19,232,000","15,269,000","22,903,000","21,575,000","20,356,000","21,903,000"
		MinorityInterests,"3,273,000","3,273,000","0","0","0","0","175,000","275,000","264,000","152,000",,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,"24,000",,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"93,831,000","-6,514,000","63,207,000","18,307,000","18,831,000","19,337,000","40,315,000","14,089,000","14,797,000","12,846,000","11,674,000","10,922,000","13,116,000","16,786,000","18,288,000","18,142,000","18,726,000","19,232,000","15,269,000","22,903,000","21,575,000","20,356,000","21,903,000"
BasicEPS,,"-0.1","0.97","0.28","0.29","0.3","0.62","0.22","0.23","0.2","0.18","0.17","0.2","0.26","0.28","0.28","0.29","0.31",,"0.352","0.332","0.313",
DilutedEPS,,"-0.1","0.97","0.28","0.29","0.3","0.62","0.22","0.23","0.2","0.18","0.17","0.2","0.26","0.28","0.28","0.29","0.31",,"0.352","0.332","0.313",
BasicAverageShares,,"65,212,000","65,212,000","65,178,000","65,146,000","65,139,000","65,139,000","65,112,000","65,089,000","65,075,000","65,071,000","65,055,000","65,039,000","65,032,000","65,029,000","65,022,000","65,011,000","61,445,000",,"65,000,000","65,000,000","65,000,000",
DilutedAverageShares,,"65,212,000","65,231,000","65,230,000","65,207,000","65,177,000","65,152,000","65,129,000","65,091,000","65,082,000","65,074,000","65,060,000","65,043,000","65,041,000","65,032,000","65,022,000","65,011,000","61,445,000",,"65,000,000","65,000,000","65,000,000",
TotalOperatingIncomeAsReported,,,,,,,,,,,,,,,,"22,132,000","22,236,000","23,028,000","16,039,000","23,479,000","22,146,000","20,922,000","22,482,000"
TotalExpenses,"132,640,000","45,163,000","30,127,000","29,456,000","27,894,000","28,657,000","33,360,000","38,215,000","37,344,000","37,113,000","36,056,000","35,450,000","33,258,000","22,362,000","19,169,000","18,299,000","17,184,000","17,577,000","23,256,000","14,662,000","16,459,000","18,518,000","15,577,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"93,831,000","-6,514,000","63,207,000","18,307,000","18,831,000","19,337,000","40,315,000","14,089,000","14,821,000","12,846,000","11,674,000","10,922,000","13,116,000","16,786,000","18,288,000","18,142,000","18,726,000","19,232,000","15,269,000","22,903,000","21,575,000","20,356,000","21,903,000"
NormalizedIncome,"79,645,381.344","-8,519,200","52,615,648.276","17,370,893.907","19,475,403.718","19,337,000","16,386,306.909","14,266,832.646","14,702,029.762","12,846,000","11,674,000","10,922,000","13,116,000","16,786,000","18,288,000","18,142,000","18,726,000","19,232,000","15,368,928.01","23,827,555.948","21,575,000","20,356,000","21,903,000"
InterestIncome,,,"0","0","0","0","0","0","2,000","111,000","163,000","81,000","138,000","361,000","66,000","71,000","50,000","13,000",,"0",,,
InterestExpense,"67,883,000","40,999,000","9,157,000","9,084,000","8,643,000","8,741,000","11,009,000","12,886,000","13,205,000","14,519,000","14,641,000","14,687,000","13,924,000","7,596,000","4,675,000","4,052,000","3,552,000","3,802,000","759,000","565,000","560,000","555,000","568,000"
NetInterestIncome,"-67,883,000","-40,999,000","-9,157,000","-9,084,000","-8,643,000","-8,741,000","-11,009,000","-12,886,000","-13,203,000","-14,408,000","-14,478,000","-14,606,000","-13,786,000","-7,235,000","-4,609,000","-3,981,000","-3,502,000","-3,789,000","-759,000","-565,000","-560,000","-555,000","-568,000"
EBIT,"118,656,000","29,554,000","36,997,000","26,465,000","25,640,000","25,560,000","50,695,000","26,713,000","27,888,000","27,276,000","26,306,000","25,589,000","26,970,000","23,986,000","22,971,000","22,203,000","22,286,000","23,041,000","16,039,000","23,479,000","22,146,000","20,922,000","22,482,000"
EBITDA,"179,454,000"
ReconciledCostOfRevenue,"34,083,000","10,099,000","8,131,000","8,004,000","7,849,000","7,635,000","8,992,000","9,573,000","9,467,000","9,277,000","9,364,000","8,959,000","8,319,000","6,010,000","5,539,000","5,252,000","4,878,000","4,875,000","4,902,000","4,862,000","4,614,000","4,633,000","4,557,000"
ReconciledDepreciation,"59,038,000","22,215,000","13,046,000","12,307,000","11,470,000","12,290,000","14,629,000","17,951,000","17,990,000","17,824,000","17,396,000","17,195,000","15,885,000","9,166,000","7,354,000","6,842,000","6,594,000","6,583,000","6,548,000","6,527,000","6,580,000","6,517,000","6,504,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"93,831,000","-6,514,000","63,207,000","18,307,000","18,831,000","19,337,000","40,315,000","14,089,000","14,821,000","12,846,000","11,674,000","10,922,000","13,116,000","16,786,000","18,288,000","18,142,000","18,726,000","19,232,000","15,269,000","22,903,000","21,575,000","20,356,000","21,903,000"
TotalUnusualItemsExcludingGoodwill,"14,264,000","3,342,000","10,628,000","940,000","-646,000",,"23,974,000","-178,000","120,000",,,,,,"0","0",,,"-100,000","-925,000",,,"0"
TotalUnusualItems,"14,264,000","3,342,000","10,628,000","940,000","-646,000",,"23,974,000","-178,000","120,000",,,,,,"0","0",,,"-100,000","-925,000",,,"0"
NormalizedEBITDA,"165,190,000","49,090,000","39,765,000","38,219,000","38,116,000","38,238,000","41,936,000","45,379,000","46,293,000","45,566,000","44,345,000","43,157,000","43,679,000","33,597,000","30,631,000","29,355,000","29,176,000","29,914,000","22,978,000","31,214,000","29,001,000","27,733,000","29,261,000"
TaxRateForCalcs,"0.005","0.4","0.003","0.004","0.002","0.004","0.002","0.001","0.009","0.005","0.003","0.006","0.005","0","0","0","0","0","0.001","0","0.001","0.001","0.001"
TaxEffectOfUnusualItems,"78,381.344","1,336,800","36,648.276","3,893.907","-1,596.282","0","45,306.909","-167.354","1,029.762","0","0","0","0","0","0","0","0","0","-71.99","-444.052","0","0","0"
