name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
		TradeandOtherPayablesNonCurrent,,,,,"16,100,000",
		DerivativeProductLiabilities,"41,765,000","93,816,000","357,173,000","157,866,000","51,493,331",
		OtherNonCurrentLiabilities,"11,000","12,781,000","1,755,000","127,767,000","1,773,000","1,854,000"
TotalEquityGrossMinorityInterest,"341,708,000","302,297,000","-142,055,000","16,070,000","-33,205,000","-29,960,000"
	StockholdersEquity,"341,708,000","302,297,000","-142,055,000","16,070,000","-33,205,000","-29,960,000"
		CapitalStock,"16,000","16,000","14,000","13,000","0","0"
			PreferredStock,"0","0","0","0","0",
			CommonStock,"16,000","16,000","14,000","13,000","0","0"
		AdditionalPaidInCapital,"729,299,000","722,250,000","260,908,000","202,352,000","13,990,000","13,956,000"
		RetainedEarnings,"-386,205,000","-418,712,000","-401,401,000","-186,256,000","-46,878,000","-43,604,000"
		GainsLossesNotAffectingRetainedEarnings,"-1,402,000","-1,257,000","-1,576,000","-39,000","237,000","242,000"
		OtherEquityInterest,,,,,"-554,000","-554,000"
TotalCapitalization,"1,072,679,000","1,032,211,000","586,803,000","16,070,000","185,267,000","186,064,000"
CommonStockEquity,"341,708,000","302,297,000","-142,055,000","16,070,000","-33,205,000","-29,960,000"
CapitalLeaseObligations,"16,001,000","16,493,000",,,,"0"
NetTangibleAssets,"165,390,000","122,593,000","-324,269,000","-138,914,000","-181,994,000","-179,426,000"
WorkingCapital,"913,464,000","924,455,000","748,337,000","134,948,000","26,839,000","28,165,000"
InvestedCapital,"1,072,679,000","1,032,211,000","586,803,000","16,070,000","190,464,000","186,576,000"
TangibleBookValue,"165,390,000","122,593,000","-324,269,000","-138,914,000","-181,994,000","-179,426,000"
TotalDebt,"746,972,000","746,407,000","728,858,000",,"223,669,000","216,536,000"
NetDebt,,,"10,236,000",,"209,554,000","207,050,000"
ShareIssued,"150,603,231","150,598,047","133,490,012","125,439,779","125,399,913","125,399,913"
OrdinarySharesNumber,"150,603,231","150,598,047","133,490,012","125,439,779","125,399,913","125,399,913"
