name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,09/30/1995
MarketCap,"9,502,863,687","11,839,268,381","12,800,595,457","9,410,663,051","8,377,796,998","6,573,266,566","5,906,774,006","5,073,909,572","4,454,906,321","4,434,618,516","5,054,069,989","4,918,102,845","4,433,837,369","4,535,962,988","4,334,955,807","4,434,496,601","4,534,346,933","3,885,002,177","4,145,033,844","3,809,500,048","3,450,482,258","3,818,256,830","3,955,761,327","4,126,500,262","4,865,076,468","4,647,193,514","3,939,422,283","3,410,683,891","3,114,301,536","3,340,766,801","2,974,721,366","2,506,560,837","2,567,861,842","2,419,344,136","2,120,175,001","2,420,086,715","2,034,783,077","2,002,367,078","1,890,735,102","1,703,601,047","1,452,505,712","1,444,193,888","1,188,569,464","1,034,612,676","1,135,670,425","1,094,718,687","1,017,827,003","1,047,871,656","949,961,871","960,971,838","984,255,262","714,453,189","575,423,126","442,576,332","791,597,736","981,983,320","909,778,600","931,157,212","869,231,098","992,760,119","1,039,234,815","1,140,724,340","1,171,005,322","1,004,903,166","903,942,778","975,644,764","824,936,270","831,241,585","746,446,290","637,441,416","673,069,631","612,722,724","574,283,120","617,025,353","529,753,898","453,053,513","416,460,618","368,974,234","368,235,844","397,136,344","438,911,394","393,024,376","384,857,024","339,229,631","335,303,428","295,999,069","239,070,147","245,798,156","256,943,691","245,675,956","232,912,312","279,938,749","333,034,493","286,819,839","309,364,125","320,145,000","346,429,749","366,082,728","396,424,797","384,961,500","357,464,250","329,271,000","334,593,749","198,030,000","199,915,999","204,576,749","187,607,249"
EnterpriseValue,"12,373,281,687","14,452,271,381","14,859,076,457","11,715,011,051","10,600,618,998","8,712,100,566","8,085,662,006","7,116,449,572","6,510,789,321","6,375,282,516","6,955,338,989","6,741,127,845","6,225,510,369","6,236,524,988","6,072,618,807","6,162,720,601","6,278,725,933","5,602,598,177","5,869,509,844","5,533,734,048","5,145,554,258","5,448,123,830","5,576,868,327","4,422,578,262","5,748,493,468","5,471,154,514","4,799,383,283","4,252,127,891","3,919,084,536","4,133,350,801","3,719,405,366","3,259,792,837","3,253,824,842","3,036,074,136","2,737,755,001","3,053,606,715","2,683,073,077","2,679,363,078","2,567,731,102","2,345,479,047","2,081,481,712","2,062,295,888","1,845,178,464","1,691,221,676","1,640,732,425","1,584,203,687","1,501,015,003","1,495,483,656","1,402,042,871","1,434,254,838","1,454,764,262","1,293,014,189","1,173,648,126","1,066,937,332","1,410,372,736","1,582,420,320","1,498,870,600","1,505,924,212","1,421,221,098","1,651,886,119","1,520,173,815","1,581,634,340","1,781,154,322","1,567,281,166","1,466,320,778","1,449,822,764","1,194,643,270","1,200,948,585","1,184,736,290","1,002,380,416","1,055,266,631","964,998,724","941,102,120","953,982,353","870,185,898","803,070,513","892,392,618","854,808,234","842,338,844","705,171,344","735,502,394","658,726,376","650,559,024","611,277,631","608,913,428","554,386,069","491,002,147","495,207,156","506,352,691","488,752,956","458,465,312","467,013,749","520,109,493","473,894,839","496,439,125","357,137,000","383,421,749","403,074,728","433,416,797","416,561,500","376,064,250","364,871,000","317,906,749","257,330,000","223,715,999","209,576,749","187,607,249"
PeRatio,"32.936","44.3","71.915","65.566","70.163","60.528","36.511","19.14","16.986","17.036","16.431","23.582","21.414","21.957","32.066","34.23","41.233","40.348","44.535","78.663","44.371","41.898","35.378","25.484","32.383","37.326","34.728","31.644","30.929","35.184","34.474","31.376","33.442","32.5","31.033","38.81","37.023","39.323","37.866","47.033","42.092","45.3","55.416","48.273","32.031","32.154","30.675","44.07","39.125","42.512","41.069","22.051","17.083","12.395","21.429","24.691","22.106","23.994","22.155","26.345","25.617","29.317","30.307","28.932","26.453","29.206","25.95","27.044","28.412","26.072","29.264","27.399","26.331","28.807","25.445","22.551","21","18.256","17.293","18.894","19.415","18.273","18.11","14.603","14.795","12.963","11.488","11.141","11.651","10.602","9.662","11.49","14.178","12.335","13.154","13.462","14.268","14.919","16.55","15.909","15.077","16.016","16.622","28.846","29.121","29.808",
ForwardPeRatio,,,,,,,,,,,,,,,,"29.24","30.675","27.027","29.24","39.216","33.333","43.29",,,,,,,,"37.313","34.602","29.586","30.675","29.155","26.316","32.468","30.212","22.624","22.883","32.154","22.831","26.247","26.455","25.063","28.49","26.81","28.329","28.736",,,,"21.978",,,,,"33.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,"5.84","4.793","5.409","5.845","7.848","6.658","5.403",,,,,,,,"5.044","4.683","3.992","4.148","3.944","3.558","4.384","4.084","3.058","3.094","4.341","3.086","3.551","2.588","6.269","7.118","5.645","5.961","4.115",,,,"5.494",,,,,"8.427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"11.238","14.741","26.689","21.172","20.599","17.008","10.712","9.548","8.598","8.636","9.947","9.677","8.778","9.02","8.682","8.974","9.27","8.001","8.57","7.959","7.382","8.326","8.79","9.293","10.946","12.408","11.408","10.121","9.417","10.323","9.858","8.704","9.349","9.117","8.214","9.709","8.487","8.514","8.198","7.228","6.424","6.543","5.79","5.043","5.716","5.605","5.273","5.341","4.67","4.513","4.36","3.378","2.693","2.163","3.863","4.777","4.459","4.567","4.34","4.903","5.185","6.011","6.416","6.465","5.911","6.58","5.702","5.942","5.57","4.895","5.232","4.769","4.634","5.025","4.408","3.972","3.843","3.536","3.591","3.952","4.572","4.245","4.207","3.561","3.531","3.188","2.703","2.856","2.987","2.884","2.792","3.46","4.23","3.894","4.464","5.12","6.036","6.826","7.753","7.871","7.227","7.472","7.747","14.867","15.008","15.362",
PbRatio,"2.735","3.504","4.023","3.494","3.286","2.764","2.625","2.379","2.074","2.079","2.367","2.409","2.167","2.204","2.157","2.202","2.246","1.915","2.03","1.853","1.665","1.828","1.885","1.928","3.328","3.865","3.425","3.042","2.853","3.423","3.122","2.756","2.878","2.779","2.553","3.034","2.593","2.777","2.595","2.637","2.253","2.203","1.993","1.669","1.82","1.74","1.612","1.656","1.492","1.519","1.545","1.351","1.078","0.897","1.59","1.885","1.737","1.779","1.648","1.971","2.062","2.262","3.045","2.682","2.413","2.638","2.349","2.367","2.233","1.952","2.076","1.959","1.933","2.184","1.944","1.759","1.695","1.52","1.49","1.571","1.742","1.581","1.548","1.362","1.355","1.19","0.964","0.986","1.03","0.966","0.898","0.953","1.262","1.09","1.178","1.217","1.308","1.375","1.502","1.454","1.349","1.477","1.496","1.333","1.341","1.367",
EnterprisesValueRevenueRatio,"15.3","64.874","58.837","64.039","64.996","53.481","55.437","52.34","50.539","49.456","53.855","52.434","48.292","50.235","48.142","47.841","49.874","46.065","48.103","44.611","42.65","45.939","46.682","37.378","58.186","59.767","54.541","48.283","46.942","52.397","47.317","41.215","43.738","43.402","42.131","46.403","42.86","44.66","55.997","37.969","35.44","36.129","32.568","31.172","32.356","31.982","30.723","30.757","29.636","29.79","30.493","25.95","24.051","21.534","27.782","30.143","29.906","30.217","28.384","32.391","31.604","35.463","39.974","34.996","36.389","39.551","33.05","33.357","34.838","31.179","32.827","29.765","31.068","33.375","30.01","27.512","31.961","31.595","32.04","26.772","29.105","27.165","28.624","25.885","26.733","24.877","19.69","21.085","22.718","22.422","21.17","20.756","25.248","24.428","25.511","18.698","23.238","27.991","32.456","31.087","31.602","33.784","33.126","28.592","28.318","29.94","29.779"
EnterprisesValueEBITDARatio,"23.309","98.948","105.447","90.422","92.736","86.006","81.386","78.332","75.794","74.826","75.838","35.98","72.488","79.261","44.502","71.225","76.796","73.702","79.402","70.849","70.244","74.248","75.018","86.575","74.339","101.715","87.933","76.27","74.682","90.053","75.823","67.594","77.373","84.195","72.332","78.091","70.71","78.53","79.649","71.079","68.571","69.281","62.447","67.471","61.178","62.81","58.353","58.052","56.149","57.719","58.561","45.492","43.025","39.582","50.709","54.581","53.272","55.041","49.322","56.742","56.083","64.593","70.594","61.901","63.678","71.346","58.925","58.304","61.334","56.68","58.796","54.095","54.071","59.893","52.822","48.568","55.315","55.998","56.193","45.577","48.141","46.175","19.701","41.462","43.185","41.27","13.512","33.706","35.629","35.967","-10.146","13.155","15.857","15.189","-14.801","11.826","14.804","17.835","-27.919","20.027","20.328","21.59","-21.178","18.381","18.489","19.052","18.039"
