name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,06/30/2015,12/31/2014
	TotalNonCurrentAssets,"1,021,500,000","987,300,000","896,300,000","898,200,000","866,100,000","844,100,000","741,600,000","717,700,000","730,300,000","677,500,000","652,000,000","637,600,000","607,100,000","403,100,000","397,600,000","358,300,000","347,300,000","308,800,000","303,200,000","298,500,000","301,500,000","252,600,000","249,100,000","241,500,000","236,500,000","226,500,000","215,900,000","160,200,000"
		NetPPE,"459,100,000","450,000,000","405,600,000","398,900,000","385,900,000","386,500,000","356,800,000","347,600,000","351,400,000","335,900,000","323,900,000","309,600,000","293,300,000","92,100,000","86,800,000","82,500,000","79,200,000","75,500,000","77,800,000","73,000,000","71,600,000","69,800,000","67,900,000","66,500,000","64,900,000","66,200,000","63,900,000","53,500,000"
			GrossPPE,"601,200,000","583,000,000","530,200,000","516,300,000","496,200,000","490,400,000","454,400,000","447,600,000","445,100,000","425,300,000","408,400,000","388,900,000","367,500,000","165,600,000","150,400,000","141,600,000","133,800,000","126,800,000","126,100,000","117,000,000","111,800,000","106,200,000","100,500,000","95,800,000","90,900,000","88,800,000","79,800,000","63,800,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,"12,200,000","12,200,000","12,200,000","12,200,000","12,200,000","12,200,000","12,200,000","12,200,000","12,200,000","12,200,000","12,200,000","12,200,000","12,200,000","12,200,000","12,700,000","14,500,000","14,500,000","14,500,000","14,500,000","14,500,000","14,500,000","14,500,000","14,500,000","14,500,000","14,500,000","14,600,000","14,600,000","14,600,000"
				BuildingsAndImprovements,"7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,900,000","7,900,000","7,900,000","7,900,000","8,900,000","8,600,000","8,600,000","8,600,000","8,600,000","8,600,000","8,600,000","8,600,000","8,300,000","8,300,000","9,800,000","9,800,000","9,600,000","8,300,000"
				MachineryFurnitureEquipment,"59,500,000","59,100,000","56,100,000","56,000,000","55,500,000","54,400,000","53,300,000","53,000,000","53,300,000","51,600,000","50,400,000","49,300,000","47,300,000","86,100,000","72,600,000","68,000,000","65,000,000","58,800,000","57,700,000","54,300,000","51,300,000","47,200,000","43,600,000","40,200,000","38,400,000","37,100,000","33,500,000","26,300,000"
				OtherProperties,"472,500,000","457,100,000","411,200,000","399,000,000","382,400,000","379,700,000","348,700,000","343,400,000","341,700,000","325,300,000","311,000,000","294,200,000","275,500,000","36,900,000","34,000,000","30,000,000","27,300,000","24,900,000","24,600,000","22,100,000","20,700,000","18,600,000","17,700,000","16,900,000","14,800,000","14,400,000","13,300,000","8,500,000"
				ConstructionInProgress,"9,400,000","7,300,000","7,900,000","7,800,000","6,800,000","5,300,000","3,800,000","3,700,000","3,300,000","2,900,000","4,300,000","3,200,000","3,100,000","2,000,000","3,600,000","2,600,000","1,100,000","3,000,000","4,700,000","1,900,000","2,000,000","3,300,000","3,200,000","3,600,000","3,000,000","3,100,000","1,000,000","0"
				Leases,"39,800,000","39,500,000","35,000,000","33,500,000","31,500,000","31,000,000","28,600,000","27,500,000","26,800,000","25,500,000","22,600,000","22,100,000","21,500,000","20,500,000","18,600,000","17,900,000","17,300,000","17,000,000","16,000,000","15,600,000","14,700,000","14,000,000","13,200,000","12,300,000","10,400,000","9,800,000","7,800,000","6,100,000"
			AccumulatedDepreciation,"-142,100,000","-133,000,000","-124,600,000","-117,400,000","-110,300,000","-103,900,000","-97,600,000","-100,000,000","-93,700,000","-89,400,000","-84,500,000","-79,300,000","-74,200,000","-73,500,000","-63,600,000","-59,100,000","-54,600,000","-51,300,000","-48,300,000","-44,000,000","-40,200,000","-36,400,000","-32,600,000","-29,300,000","-26,000,000","-22,600,000","-15,900,000","-10,300,000"
		GoodwillAndOtherIntangibleAssets,"544,900,000","525,000,000","480,500,000","488,500,000","469,800,000","446,900,000","376,600,000","361,600,000","369,800,000","331,900,000","319,500,000","319,300,000","304,600,000","304,000,000","298,300,000","257,300,000","249,900,000","219,300,000","215,400,000","216,300,000","220,500,000","174,100,000","172,100,000","165,500,000","163,000,000","152,300,000","143,100,000","98,400,000"
			Goodwill,"325,900,000","311,100,000","278,400,000","278,400,000","262,300,000","250,600,000","215,000,000","205,900,000","207,000,000","181,300,000","170,200,000","165,600,000","153,000,000","148,400,000","144,000,000","125,500,000","122,200,000","106,500,000","105,800,000","103,000,000","107,900,000","70,800,000","66,100,000","63,400,000","58,300,000","48,000,000","36,700,000","11,400,000"
			OtherIntangibleAssets,"219,000,000","213,900,000","202,100,000","210,100,000","207,500,000","196,300,000","161,600,000","155,700,000","162,800,000","150,600,000","149,300,000","153,700,000","151,600,000","155,600,000","154,300,000","131,800,000","127,700,000","112,800,000","109,600,000","113,300,000","112,600,000","103,300,000","106,000,000","102,100,000","104,700,000","104,300,000","106,400,000","87,000,000"
		NonCurrentDeferredAssets,"2,700,000","3,200,000","2,200,000","2,300,000","2,400,000","2,400,000","1,600,000","1,600,000","1,600,000","1,900,000",,,,,,,,,,,,,,,,,"0",
			NonCurrentDeferredTaxesAssets,"2,700,000","3,200,000","2,200,000","2,300,000","2,400,000","2,400,000","1,600,000","1,600,000","1,600,000","1,900,000",,,,,,,,,,,,,,,,,"0",
		OtherNonCurrentAssets,"14,800,000","9,100,000","8,000,000","8,500,000","8,000,000","8,300,000","6,600,000","6,900,000","7,500,000","7,800,000","8,600,000","8,700,000","9,200,000","7,000,000","12,500,000","18,500,000","18,200,000","14,000,000","10,000,000","9,200,000","9,400,000","8,700,000","9,100,000","9,500,000","8,600,000","8,000,000","8,900,000","8,300,000"
TotalLiabilitiesNetMinorityInterest,"1,308,200,000","1,058,400,000","1,129,100,000","1,141,300,000","1,101,200,000","900,700,000","1,080,000,000","1,248,800,000","1,269,000,000","1,050,100,000","1,142,500,000","1,184,000,000","1,161,600,000","866,700,000","906,600,000","911,600,000","917,500,000","697,900,000","779,300,000","804,700,000","795,100,000","593,800,000","687,200,000","696,200,000","718,100,000","762,100,000","678,200,000","476,900,000"
	CurrentLiabilities,"597,500,000","512,900,000","540,300,000","555,900,000","502,100,000","368,600,000","406,000,000","409,600,000","395,400,000","310,800,000","359,000,000","357,300,000","349,300,000","282,400,000","299,400,000","306,100,000","310,900,000","205,800,000","253,100,000","284,400,000","264,300,000","185,500,000","207,900,000","249,900,000","248,800,000","147,000,000","223,500,000","113,100,000"
		PayablesAndAccruedExpenses,"466,500,000","336,500,000","385,300,000","424,200,000","388,300,000","232,800,000","293,100,000","308,300,000","305,200,000","211,300,000","265,500,000","270,600,000","269,800,000","230,600,000","250,500,000","261,800,000","274,500,000","157,300,000","211,300,000","246,200,000","232,900,000","141,500,000","171,400,000","217,300,000","222,700,000","110,200,000","201,600,000","97,800,000"
			Payables,"391,900,000","254,500,000","295,300,000","342,200,000","320,600,000","172,800,000","224,000,000","241,400,000","251,400,000","162,200,000","209,100,000","217,600,000","230,200,000","184,600,000","197,400,000","215,400,000","236,800,000","124,100,000","173,900,000","207,500,000","197,300,000","108,300,000","137,200,000","184,200,000","195,000,000","86,400,000","177,800,000","81,000,000"
				AccountsPayable,"390,300,000","254,500,000","295,300,000","313,400,000","320,600,000","172,800,000","223,100,000","239,000,000","251,400,000","162,200,000","209,100,000","217,600,000","230,200,000","184,600,000","197,400,000","215,400,000","236,800,000","124,100,000","170,100,000","192,300,000","197,300,000","108,300,000","137,200,000","174,200,000","195,000,000","86,400,000","173,000,000","81,000,000"
				TotalTaxPayable,"1,600,000",,,"28,800,000",,,"900,000","2,400,000",,,,,,,,,,,"3,800,000","15,200,000",,,,"10,000,000",,,"4,800,000",
					IncomeTaxPayable,"1,600,000",,,"28,800,000",,,"900,000","2,400,000",,,,,,,,,,,"3,800,000","15,200,000",,,,"10,000,000",,,"4,800,000",
			CurrentAccruedExpenses,"74,600,000","82,000,000","90,000,000","82,000,000","67,700,000","60,000,000","69,100,000","66,900,000","53,800,000","49,100,000","56,400,000","53,000,000","39,600,000","46,000,000","53,100,000","46,400,000","37,700,000","33,200,000","37,400,000","38,700,000","35,600,000","33,200,000","34,200,000","33,100,000","27,700,000","23,800,000","23,800,000","16,800,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"51,200,000","99,300,000","81,400,000","59,200,000","43,300,000","69,200,000","47,400,000","37,500,000","27,300,000","39,700,000","35,800,000","30,900,000","24,700,000","42,100,000","38,800,000","35,000,000","27,800,000","40,100,000","33,700,000","30,400,000","23,900,000","36,700,000","29,600,000","25,900,000","21,600,000","30,000,000","18,200,000","11,200,000"
		CurrentDebtAndCapitalLeaseObligation,"79,800,000","77,100,000","73,600,000","72,500,000","70,500,000","66,600,000","65,500,000","63,800,000","62,900,000","59,800,000","57,700,000","55,800,000","54,800,000","9,700,000","10,100,000","9,300,000","8,600,000","8,400,000","8,100,000","7,800,000","7,500,000","7,300,000","6,900,000","6,700,000","4,500,000","6,800,000","3,700,000","4,100,000"
			CurrentDebt,"4,000,000","4,000,000","4,700,000","4,700,000","4,700,000","2,800,000","4,500,000","4,500,000","4,500,000","4,500,000","4,500,000","4,500,000","4,500,000","4,500,000","4,500,000","3,500,000","3,500,000","3,500,000","3,000,000","3,000,000","3,000,000","3,000,000","2,800,000","2,800,000","600,000","2,800,000","600,000","600,000"
				OtherCurrentBorrowings,"4,000,000","4,000,000","4,700,000","4,700,000","4,700,000","2,800,000","4,500,000","4,500,000","4,500,000","4,500,000","4,500,000","4,500,000","4,500,000","4,500,000","4,500,000","3,500,000","3,500,000","3,500,000","3,000,000","3,000,000","3,000,000","3,000,000","2,800,000","2,800,000","600,000","2,800,000","600,000","600,000"
			CurrentCapitalLeaseObligation,"75,800,000","73,100,000","68,900,000","67,800,000","65,800,000","63,800,000","61,000,000","59,300,000","58,400,000","55,300,000","53,200,000","51,300,000","50,300,000","5,200,000","5,600,000","5,800,000","5,100,000","4,900,000","5,100,000","4,800,000","4,500,000","4,300,000","4,100,000","3,900,000","3,900,000","4,000,000","3,100,000","3,500,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"710,700,000","545,500,000","588,800,000","585,400,000","599,100,000","532,100,000","674,000,000","839,200,000","873,600,000","739,300,000","783,500,000","826,700,000","812,300,000","584,300,000","607,200,000","605,500,000","606,600,000","492,100,000","526,200,000","520,300,000","530,800,000","408,300,000","479,300,000","446,300,000","469,300,000","615,100,000","454,700,000","363,800,000"
		LongTermDebtAndCapitalLeaseObligation,"697,200,000","529,800,000","565,200,000","563,300,000","578,400,000","501,400,000","647,300,000","817,100,000","853,000,000","722,900,000","766,100,000","807,500,000","797,100,000","563,200,000","579,300,000","578,500,000","581,600,000","466,900,000","484,200,000","483,100,000","493,800,000","379,200,000","438,200,000","409,600,000","215,100,000","363,200,000","198,000,000","128,300,000"
			LongTermDebt,"413,200,000","251,200,000","317,700,000","318,500,000","341,200,000","260,700,000","425,700,000","605,300,000","640,100,000","520,400,000","571,000,000","624,500,000","627,500,000","553,700,000","569,700,000","569,600,000","572,700,000","460,100,000","476,500,000","476,000,000","487,200,000","372,500,000","431,700,000","403,500,000","208,900,000","356,100,000","189,500,000","121,100,000"
			LongTermCapitalLeaseObligation,"284,000,000","278,600,000","247,500,000","244,800,000","237,200,000","240,700,000","221,600,000","211,800,000","212,900,000","202,500,000","195,100,000","183,000,000","169,600,000","9,500,000","9,600,000","8,900,000","8,900,000","6,800,000","7,700,000","7,100,000","6,600,000","6,700,000","6,500,000","6,100,000","6,200,000","7,100,000","8,500,000","7,200,000"
		NonCurrentDeferredLiabilities,"7,300,000","5,100,000","6,400,000","6,200,000","5,700,000","5,400,000","3,700,000","3,400,000","3,200,000","3,200,000","4,600,000","5,000,000","6,300,000","7,100,000","16,300,000","13,400,000","12,500,000","8,400,000","25,000,000","24,200,000","22,500,000","20,000,000","30,000,000","27,700,000","27,700,000","26,200,000","42,200,000","33,700,000"
			NonCurrentDeferredTaxesLiabilities,"7,300,000","5,100,000","6,400,000","6,200,000","5,700,000","5,400,000","3,700,000","3,400,000","3,200,000","3,200,000","4,600,000","5,000,000","6,300,000","7,100,000","16,300,000","13,400,000","12,500,000","8,400,000","25,000,000","24,200,000","22,500,000","20,000,000","30,000,000","27,700,000","27,700,000","26,200,000","42,200,000","33,700,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,"0",,,,"0","0","0","216,800,000","216,800,000","204,300,000","192,600,000"
		OtherNonCurrentLiabilities,"6,200,000","10,600,000","17,200,000","15,900,000","15,000,000","25,300,000","23,000,000","18,700,000","17,400,000","13,200,000","12,800,000","14,200,000","8,900,000","14,000,000","11,600,000","13,600,000","12,500,000","16,800,000","17,000,000","13,000,000","14,500,000","9,100,000","11,100,000","9,000,000","9,700,000","8,900,000","10,200,000","9,200,000"
TotalEquityGrossMinorityInterest,"1,099,200,000","1,057,700,000","1,022,700,000","936,600,000","805,500,000","795,000,000","777,200,000","462,300,000","377,500,000","393,200,000","384,700,000","346,600,000","277,700,000","301,800,000","304,100,000","269,400,000","201,100,000","212,800,000","205,700,000","186,900,000","139,900,000","148,800,000","152,800,000","137,100,000","76,700,000","-91,000,000","92,900,000","78,800,000"
	StockholdersEquity,"1,099,200,000","1,057,700,000","1,022,700,000","936,600,000","805,500,000","795,000,000","777,200,000","462,300,000","377,500,000","393,200,000","384,700,000","346,600,000","277,700,000","301,800,000","304,100,000","269,400,000","201,100,000","212,800,000","205,700,000","186,900,000","139,900,000","148,800,000","152,800,000","137,100,000","76,700,000","-91,000,000","92,900,000","78,800,000"
		CapitalStock,"400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","100,000","100,000","0","0"
			CommonStock,"400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","400,000","100,000","100,000","0","0"
		AdditionalPaidInCapital,"563,000,000","562,000,000","557,000,000","551,100,000","543,800,000","541,800,000","538,400,000","273,000,000","268,000,000","261,500,000","256,300,000","251,800,000","244,100,000","242,100,000","239,800,000","235,600,000","230,800,000","227,800,000","225,200,000","223,400,000","220,800,000","219,300,000","217,600,000","216,700,000","113,700,000","0","98,800,000","89,500,000"
		RetainedEarnings,"529,800,000","497,500,000","470,000,000","390,000,000","266,500,000","259,100,000","247,600,000","199,400,000","120,300,000","137,800,000","135,300,000","100,700,000","36,000,000","60,100,000","62,200,000","32,300,000","-30,800,000","-15,100,000","-19,200,000","-36,000,000","-80,200,000","-69,700,000","-64,200,000","-79,100,000","-36,200,000","-89,900,000","-5,200,000","-10,300,000"
		GainsLossesNotAffectingRetainedEarnings,"6,000,000","-2,200,000","-4,700,000","-4,900,000","-5,200,000","-6,300,000","-9,200,000","-10,500,000","-11,200,000","-6,500,000","-7,300,000","-6,300,000","-2,800,000","-800,000","1,700,000","1,100,000","700,000","-300,000","-700,000","-900,000","-1,100,000","-1,200,000","-1,000,000","-900,000","-900,000","-1,200,000","-700,000","-400,000"
TotalCapitalization,"1,512,400,000","1,308,900,000","1,340,400,000","1,255,100,000","1,146,700,000","1,055,700,000","1,202,900,000","1,067,600,000","1,017,600,000","913,600,000","955,700,000","971,100,000","905,200,000","855,500,000","873,800,000","839,000,000","773,800,000","672,900,000","682,200,000","662,900,000","627,100,000","521,300,000","584,500,000","540,600,000","285,600,000","265,100,000","282,400,000","199,900,000"
CommonStockEquity,"1,099,200,000","1,057,700,000","1,022,700,000","936,600,000","805,500,000","795,000,000","777,200,000","462,300,000","377,500,000","393,200,000","384,700,000","346,600,000","277,700,000","301,800,000","304,100,000","269,400,000","201,100,000","212,800,000","205,700,000","186,900,000","139,900,000","148,800,000","152,800,000","137,100,000","76,700,000","-91,000,000","92,900,000","78,800,000"
CapitalLeaseObligations,"359,800,000","351,700,000","316,400,000","312,600,000","303,000,000","304,500,000","282,600,000","271,100,000","271,300,000","257,800,000","248,300,000","234,300,000","219,900,000","14,700,000","15,200,000","14,700,000","14,000,000","11,700,000","12,800,000","11,900,000","11,100,000","11,000,000","10,600,000","10,000,000","10,100,000","11,100,000","11,600,000","10,700,000"
NetTangibleAssets,"554,300,000","532,700,000","542,200,000","448,100,000","335,700,000","348,100,000","400,600,000","100,700,000","7,700,000","61,300,000","65,200,000","27,300,000","-26,900,000","-2,200,000","5,800,000","12,100,000","-48,800,000","-6,500,000","-9,700,000","-29,400,000","-80,600,000","-25,300,000","-19,300,000","-28,400,000","-86,300,000","-243,300,000","-50,200,000","-19,600,000"
WorkingCapital,"788,400,000","615,900,000","715,200,000","623,800,000","538,500,000","483,000,000","709,600,000","583,800,000","520,800,000","455,000,000","516,200,000","535,700,000","482,900,000","483,000,000","513,700,000","516,600,000","460,400,000","396,100,000","428,700,000","408,700,000","369,200,000","304,500,000","383,000,000","341,900,000","309,500,000","297,600,000","331,700,000","282,400,000"
InvestedCapital,"1,516,400,000","1,312,900,000","1,345,100,000","1,259,800,000","1,151,400,000","1,058,500,000","1,207,400,000","1,072,100,000","1,022,100,000","918,100,000","960,200,000","975,600,000","909,700,000","860,000,000","878,300,000","842,500,000","777,300,000","676,400,000","685,200,000","665,900,000","630,100,000","524,300,000","587,300,000","543,400,000","286,200,000","267,900,000","283,000,000","200,500,000"
TangibleBookValue,"554,300,000","532,700,000","542,200,000","448,100,000","335,700,000","348,100,000","400,600,000","100,700,000","7,700,000","61,300,000","65,200,000","27,300,000","-26,900,000","-2,200,000","5,800,000","12,100,000","-48,800,000","-6,500,000","-9,700,000","-29,400,000","-80,600,000","-25,300,000","-19,300,000","-28,400,000","-86,300,000","-243,300,000","-50,200,000","-19,600,000"
TotalDebt,"777,000,000","606,900,000","638,800,000","635,800,000","648,900,000","568,000,000","712,800,000","880,900,000","915,900,000","782,700,000","823,800,000","863,300,000","851,900,000","572,900,000","589,400,000","587,800,000","590,200,000","475,300,000","492,300,000","490,900,000","501,300,000","386,500,000","445,100,000","416,300,000","219,600,000","370,000,000","201,700,000","132,400,000"
NetDebt,"372,100,000","201,500,000","164,400,000","215,400,000","313,400,000","208,300,000","155,600,000","446,000,000","622,600,000","505,900,000","545,200,000","603,800,000","610,900,000","540,900,000","550,800,000","556,000,000","544,500,000","446,900,000","455,400,000","458,800,000","474,300,000","359,200,000","408,600,000","387,300,000","189,000,000","336,400,000","168,000,000","111,100,000"
ShareIssued,"44,922,535","44,788,385","44,692,062","44,537,853","44,414,654","44,300,380","44,233,862","41,998,876","41,883,358","41,591,727","41,375,325","41,220,338","41,000,435","40,910,992","40,824,246","40,512,209","40,170,993","39,977,181","39,787,243","39,748,812","39,650,124","39,597,532","39,563,150","39,563,150","39,542,239","39,542,239","39,542,239","39,542,239"
OrdinarySharesNumber,"44,901,624","44,767,474","44,671,151","44,516,942","44,393,743","44,279,469","44,212,951","41,977,965","41,862,447","41,570,816","41,354,414","41,199,427","40,979,524","40,890,081","40,803,335","40,491,298","40,150,082","39,956,270","39,766,332","39,727,901","39,629,213","39,576,621","39,542,239","39,542,239","39,542,239","39,542,239","39,542,239","39,542,239"
TreasurySharesNumber,"20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911","20,911",,,,
