name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
				AllowanceForDoubtfulAccountsReceivable,"-5,278,000","-5,272,000","-4,396,000","-5,077,000","-5,518,000","-4,286,000","-3,839,000","-3,204,000","-3,869,000","-3,227,000","-3,688,000","-3,698,000","-3,881,000","-2,582,000","-3,508,000","-5,341,000","-5,203,000","-5,738,000","-5,279,000",,,"-4,796,000","-1,218,000","-1,116,000","-1,224,000","-1,240,000","-1,733,000","-1,640,000","-1,226,000","-1,206,000","-1,247,000","-942,000","-710,000","-490,000","-579,000","-560,000","-838,000","-722,000","-417,000",,"-338,000","-443,000","-512,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,017,000","1,843,000","2,175,000","2,551,000","2,987,000",,"2,987,000","2,878,000","2,737,000","2,737,000","2,737,000","2,737,000",,,,,,,,,,,
		Inventory,"137,056,000","119,924,000","104,259,000","101,185,000","96,208,000","96,298,000","103,101,000","114,245,000","112,785,000","108,011,000","105,813,000","103,906,000","103,909,000","100,868,000","99,231,000","103,732,000","101,868,000","96,137,000","92,239,000","81,523,000","76,230,000","69,297,000","74,125,000","73,720,000","71,914,000","46,594,000","49,460,000","46,027,000","33,190,000","31,554,000","31,847,000","31,542,000","30,975,000","31,457,000","30,705,000","26,360,000","26,125,000","26,903,000","26,400,000","25,170,000","16,993,000","18,107,000","17,056,000","17,382,000","15,399,000","9,785,000","9,345,000","9,735,000","10,147,000","10,502,000","10,445,000","9,624,000","10,834,000","12,957,000","13,856,000","15,533,000","15,216,000","13,732,000","12,665,000","14,124,000","16,161,000","15,724,000","21,883,000","14,468,000","12,165,000","13,763,000","14,934,000","15,961,000","15,291,000","14,592,000","17,197,000","12,996,000","10,059,000","8,783,000","8,634,000","8,673,000","10,345,000","12,741,000","12,602,000","13,140,000","14,223,000","12,702,000","13,825,000","13,634,000","12,465,000"
			RawMaterials,"60,238,000","48,215,000","40,844,000","31,620,000","30,331,000","28,205,000","29,994,000","32,101,000","33,945,000","31,331,000","31,780,000","34,867,000","34,552,000","32,511,000","32,529,000","32,046,000","25,103,000","22,750,000","20,736,000","16,959,000","16,698,000","14,322,000","14,734,000","18,342,000","17,623,000","11,582,000","11,027,000","10,725,000","7,827,000","8,254,000","11,158,000","11,197,000","10,278,000","10,765,000","11,120,000","9,842,000","9,350,000","9,994,000","9,290,000","11,310,000","6,724,000","7,666,000","7,772,000","8,594,000","8,005,000","4,252,000","4,263,000","3,377,000","3,108,000","3,589,000",,"7,669,000","7,462,000","7,714,000","8,752,000","9,188,000","8,589,000","9,002,000","8,883,000","10,272,000","12,611,000","11,809,000","15,121,000","8,417,000","6,529,000","8,177,000","10,806,000","11,252,000",,"10,512,000","10,406,000","8,077,000","5,998,000","5,996,000","5,314,000","5,221,000","6,674,000","7,957,000","6,975,000","6,373,000","7,931,000","7,187,000","6,122,000","6,090,000","4,848,000"
			WorkInProcess,"9,483,000","11,009,000","7,591,000","8,590,000","6,961,000","7,973,000","7,057,000","7,833,000","11,957,000","7,620,000","8,720,000","7,867,000","8,876,000","8,726,000","9,929,000","13,028,000","9,959,000","9,818,000","10,769,000","7,834,000","8,114,000","7,800,000","9,332,000","6,611,000","7,062,000","1,653,000","2,238,000","2,554,000","461,000","64,000","883,000","745,000","944,000","534,000","963,000","848,000","562,000","385,000","526,000","585,000","95,000","14,000","92,000","117,000","184,000","153,000","299,000","197,000","94,000","171,000","155,000","199,000","21,000",,"128,000","140,000","539,000",,"401,000","298,000","236,000","95,000",,,,,"117,000","396,000",,"409,000","717,000","831,000","507,000","432,000","439,000","517,000","458,000","896,000","771,000","627,000","834,000","615,000","589,000","940,000","876,000"
			FinishedGoods,"67,335,000","60,700,000","55,824,000","60,975,000","58,916,000","60,120,000","66,050,000","74,311,000","66,883,000","69,060,000","65,313,000","61,172,000","60,481,000","59,631,000","56,773,000","58,658,000","66,806,000","63,569,000","60,734,000","56,730,000","51,418,000","47,175,000","50,059,000","48,767,000","47,229,000","33,359,000","36,195,000","32,748,000","24,902,000","23,236,000","19,806,000","19,600,000","19,753,000","20,158,000","18,622,000","15,670,000","16,213,000","16,524,000","16,584,000","13,275,000","10,174,000","10,427,000","9,192,000","8,671,000","7,210,000","5,380,000","4,783,000","6,161,000","6,946,000","6,742,000","1,905,000","1,756,000","3,351,000","5,243,000","4,976,000","6,205,000","6,088,000","4,730,000","3,381,000","3,554,000","3,314,000","3,820,000","6,762,000","6,051,000","5,636,000","5,586,000","4,011,000","4,313,000",,"3,671,000","6,074,000","4,088,000","3,554,000","2,355,000","2,881,000","2,935,000","3,213,000","3,888,000","4,856,000","6,140,000","5,458,000","4,900,000","7,114,000","6,604,000","6,741,000"
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000",,"8,385,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"29,493,000","29,155,000","30,468,000","24,011,000","24,193,000","26,122,000","20,399,000","13,297,000","14,155,000","14,478,000","18,728,000","19,679,000","17,048,000","20,700,000","19,618,000","18,266,000","21,161,000","36,060,000","28,044,000","26,001,000","27,775,000","28,646,000","29,620,000","28,690,000","21,855,000","19,586,000","17,698,000","15,401,000","16,811,000","23,518,000","18,221,000","16,739,000","16,378,000","18,883,000","17,053,000","15,928,000","16,049,000","15,392,000","13,948,000","11,609,000","9,904,000","10,495,000","10,643,000","10,568,000","11,776,000","11,959,000","11,198,000","7,950,000","8,428,000","8,780,000","9,451,000","9,787,000","9,439,000","9,310,000","9,846,000","7,904,000","8,490,000","9,482,000","9,273,000","7,575,000","7,189,000","8,033,000","11,954,000","13,092,000","10,634,000",,"8,438,000","7,685,000","7,083,000","7,730,000","7,066,000","5,531,000",,"3,966,000","4,203,000","3,447,000","3,156,000","3,575,000","4,623,000","4,345,000","4,841,000","5,253,000","4,236,000","2,960,000","2,697,000"
		RestrictedCash,"38,426,000","20,405,000","20,150,000","18,661,000","17,228,000","18,164,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","12,489,000","12,490,000","12,444,000","12,446,000","12,684,000","12,636,000","12,636,000","12,635,000","11,860,000","11,860,000","11,860,000","11,860,000","11,197,000","11,197,000","10,352,000","10,352,000","13,052,000","13,052,000","13,052,000","13,052,000","15,247,000","15,711,000","15,185,000","15,247,000","14,871,000","14,871,000","14,871,000","14,871,000","11,830,000","11,830,000","11,830,000","11,830,000","7,973,000","8,111,000",,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","12,489,000","12,490,000","12,444,000","12,446,000","12,684,000","12,636,000","12,636,000","12,635,000","11,860,000","11,860,000","11,860,000","11,860,000","11,197,000","11,197,000","10,352,000","10,352,000","13,052,000","13,052,000","13,052,000","13,052,000","15,247,000","15,711,000","15,185,000","15,247,000","14,871,000","14,871,000","14,871,000","14,871,000","11,830,000","11,830,000","11,830,000","11,830,000","7,973,000","8,111,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"4,049,000","10,608,000","8,032,000","5,878,000","2,435,000","2,539,000","22,631,000","15,122,000","14,235,000","15,177,000","11,870,000","13,419,000","12,017,000","12,136,000","9,871,000","16,122,000","14,751,000","13,273,000","15,763,000","10,511,000","12,593,000","12,674,000","9,016,000","9,024,000","9,853,000","7,774,000","6,802,000","6,071,000","6,217,000","7,215,000","6,262,000","6,040,000","7,799,000","7,675,000","8,052,000","7,899,000","7,532,000","9,172,000","7,046,000","7,164,000","6,046,000","6,107,000","6,518,000","5,940,000","6,337,000","7,266,000","6,882,000","5,908,000","5,711,000","6,159,000","15,534,000","7,040,000","10,636,000","9,434,000","8,921,000","9,536,000","9,825,000","9,806,000","5,782,000","5,746,000","5,973,000","9,183,000",,,,"10,286,000",,"2,987,000",,,,,"4,877,000",,,,,,,,,,,,
	TotalNonCurrentAssets,"1,346,984,000","1,361,794,000","1,162,755,000","976,706,000","982,624,000","995,090,000","755,873,000","757,281,000","753,324,000","757,572,000","767,191,000","767,139,000","763,353,000","684,108,000","673,256,000","667,617,000","668,724,000","613,183,000","608,437,000","613,920,000","615,384,000","619,695,000","594,348,000","601,512,000","613,464,000","314,619,000","316,836,000","315,698,000","274,604,000","276,830,000","278,945,000","261,355,000","259,563,000","258,723,000","258,125,000","258,907,000","260,271,000","261,063,000","255,484,000","249,026,000","82,123,000","80,258,000","77,850,000","78,148,000","77,275,000","74,721,000","73,370,000","71,048,000","71,734,000","71,516,000","77,095,000","79,203,000","81,705,000","83,555,000","76,634,000","75,695,000","74,963,000","76,239,000","36,546,000","33,180,000","26,187,000","24,784,000","20,902,000","19,593,000","18,993,000","14,836,000","15,584,000","17,555,000","20,538,000","21,725,000","21,702,000","23,025,000","23,576,000","20,928,000","16,135,000","13,595,000","14,891,000","17,097,000","16,912,000","12,169,000","12,300,000","12,153,000","10,898,000","11,226,000","8,812,000"
		NetPPE,"120,266,000","119,690,000","113,928,000","111,682,000","112,460,000","114,187,000","107,974,000","110,403,000","107,373,000","110,376,000","113,918,000","114,329,000","115,890,000","51,500,000","50,484,000","50,884,000","48,290,000","42,595,000","40,219,000","40,713,000","40,996,000","42,011,000","41,034,000","40,503,000","42,208,000","32,309,000","34,026,000","34,772,000","34,373,000","36,178,000","37,688,000","37,257,000","35,178,000","35,254,000","33,492,000","34,114,000","34,697,000","34,107,000","32,185,000","28,965,000","17,112,000","17,306,000","16,890,000","16,320,000","15,344,000","14,351,000","13,512,000","13,729,000","13,578,000","13,209,000","13,128,000","14,326,000","15,929,000","16,180,000","14,668,000","12,632,000","11,290,000","10,184,000","7,945,000","5,246,000","5,127,000","5,226,000","4,742,000","4,394,000","4,505,000","4,727,000","4,994,000","5,009,000","5,422,000","5,660,000","5,764,000","5,311,000","5,600,000","4,833,000","4,434,000","4,203,000","4,703,000","5,026,000","5,062,000","5,147,000","5,348,000","5,384,000","5,128,000","5,238,000","4,981,000"
			GrossPPE,"246,491,000","241,637,000","229,916,000","227,474,000","223,451,000","220,488,000","237,492,000","234,797,000","227,090,000","226,091,000","225,162,000","221,504,000","219,118,000","152,289,000","153,046,000","149,577,000","143,586,000","134,041,000","133,024,000","129,662,000","126,523,000","123,497,000","114,981,000","110,504,000","132,411,000","92,837,000","94,087,000","92,314,000","88,932,000","87,677,000","86,086,000","82,870,000","78,083,000","75,682,000","71,279,000","69,506,000","70,135,000","67,209,000","66,977,000","65,429,000","52,538,000","53,528,000","51,651,000","49,555,000","47,215,000","44,692,000",,,,"40,214,000",,,,"36,957,000","37,030,000","34,994,000","33,652,000","32,546,000","28,103,000","25,404,000","25,285,000","25,384,000","22,586,000","22,238,000","22,349,000","22,571,000","19,864,000","19,879,000","20,292,000","20,530,000","20,657,000","20,204,000","20,493,000","19,726,000","16,500,000","16,269,000","16,769,000","17,092,000","15,146,000","15,231,000","15,432,000","15,468,000","12,736,000","12,846,000","12,589,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,986,000",,,,"1,819,000",,,,"1,699,000",,,,"1,667,000",,,,"2,267,000",,,,"2,208,000",,,,"2,106,000",,,
				MachineryFurnitureEquipment,"75,227,000","68,436,000","64,574,000","64,098,000","59,414,000","57,728,000","60,133,000","57,302,000","56,713,000","56,234,000","56,277,000","55,849,000","50,427,000","49,892,000","47,572,000","46,281,000","45,590,000","43,702,000","44,455,000","43,378,000","42,529,000","42,124,000","40,440,000","39,446,000","43,713,000","36,590,000","35,673,000","35,624,000","34,770,000","34,609,000","31,199,000","30,782,000","26,595,000","25,459,000","24,949,000","24,839,000","25,676,000","24,996,000","56,135,000","58,842,000","48,648,000","47,553,000","45,681,000","42,521,000","41,505,000","39,821,000",,,,"34,220,000",,,,"26,037,000",,,,"21,643,000",,,,"17,420,000",,,,"20,346,000",,,,"18,337,000",,,,"16,933,000",,,,"14,358,000","15,146,000",,,"12,836,000",,,
				OtherProperties,"134,134,000","137,821,000","136,034,000","137,411,000","137,646,000","136,148,000","150,636,000","151,228,000","144,504,000","144,699,000","142,274,000","139,158,000","140,519,000","75,417,000","77,837,000","75,205,000","72,122,000","69,550,000","70,343,000","67,561,000","66,578,000","64,384,000","57,541,000","55,625,000","68,335,000","43,533,000","44,448,000","43,717,000","42,124,000","42,829,000","42,738,000","41,876,000","40,682,000","40,180,000","35,483,000","34,716,000","35,849,000","32,528,000",,,,,,,"1,000",,,,,,,,,,,,,"7,917,000",,,,"6,145,000",,,,"526,000",,,,"526,000",,,,"526,000",,,,"526,000",,,,"526,000",,,
				ConstructionInProgress,"16,217,000","14,757,000","8,943,000","5,773,000","6,366,000","7,095,000","6,028,000","6,428,000","6,106,000","6,179,000","8,406,000","8,394,000","11,791,000","10,706,000","11,428,000","12,493,000","11,334,000","9,813,000","8,083,000","9,287,000","7,625,000","7,211,000","7,469,000","5,931,000","5,408,000","3,651,000","4,902,000","3,982,000","3,366,000","1,538,000","3,935,000","2,142,000","3,355,000","2,649,000","3,491,000","2,812,000","1,562,000","2,693,000","6,608,000","2,391,000","1,024,000","2,283,000","2,284,000","3,348,000","2,050,000","1,689,000",,,,"2,746,000",,,,"7,805,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"20,913,000","20,623,000","20,365,000","20,192,000","20,025,000","19,517,000","20,695,000","19,839,000","19,767,000","18,979,000","18,205,000","18,103,000","16,381,000","16,274,000","16,209,000","15,598,000","14,540,000","10,976,000","10,143,000","9,436,000","9,791,000","9,778,000","9,531,000","9,502,000","14,955,000","9,063,000","9,064,000","8,991,000","8,672,000","8,701,000","8,214,000","8,070,000","7,451,000","7,394,000","7,356,000","7,139,000","7,048,000","6,992,000","4,234,000","4,196,000","2,866,000","3,692,000","3,686,000","3,686,000","3,659,000","3,182,000",,,,"3,248,000",,,,"3,115,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-126,225,000","-121,947,000","-115,988,000","-115,792,000","-110,991,000","-106,301,000","-129,518,000","-124,394,000","-119,717,000","-115,715,000","-111,244,000","-107,175,000","-103,228,000","-100,789,000","-102,562,000","-98,693,000","-95,296,000","-91,446,000","-92,805,000","-88,949,000","-85,527,000","-81,486,000","-73,947,000","-70,001,000","-90,203,000","-60,528,000","-60,061,000","-57,542,000","-54,559,000","-51,499,000","-48,398,000","-45,613,000","-42,905,000","-40,428,000","-37,787,000","-35,392,000","-35,438,000","-33,102,000","-34,792,000","-36,464,000","-35,426,000","-36,222,000","-34,761,000","-33,235,000","-31,871,000","-30,341,000",,,,"-27,005,000",,,,"-20,777,000","-22,362,000","-22,362,000","-22,362,000","-22,362,000","-20,158,000","-20,158,000","-20,158,000","-20,158,000","-17,844,000","-17,844,000","-17,844,000","-17,844,000","-14,870,000","-14,870,000","-14,870,000","-14,870,000","-14,893,000","-14,893,000","-14,893,000","-14,893,000","-12,066,000","-12,066,000","-12,066,000","-12,066,000","-10,084,000","-10,084,000","-10,084,000","-10,084,000","-7,608,000","-7,608,000","-7,608,000"
		GoodwillAndOtherIntangibleAssets,"1,103,961,000","1,113,511,000","933,902,000","751,629,000","756,513,000","761,547,000","541,972,000","544,910,000","545,300,000","546,476,000","542,088,000","541,234,000","539,694,000","536,392,000","538,573,000","538,441,000","542,552,000","544,457,000","545,720,000","548,663,000","547,734,000","551,240,000","530,210,000","536,851,000","545,902,000","263,582,000","265,607,000","267,005,000","203,495,000","226,708,000","207,165,000","190,904,000","191,916,000","208,955,000","193,873,000","194,811,000","195,872,000","210,794,000","198,917,000","200,276,000","32,700,000","32,774,000","32,861,000","32,957,000","33,076,000","33,215,000","33,814,000","28,252,000","28,766,000","29,215,000","29,829,000","24,982,000","31,124,000","31,688,000","31,790,000","32,343,000","31,896,000","32,543,000","5,101,000","5,434,000","5,764,000","5,995,000","4,799,000","5,044,000","5,337,000","5,631,000","5,248,000","5,542,000","5,835,000","5,806,000","6,130,000","6,426,000","6,721,000","6,322,000","5,933,000",,,,,,,,,,
