name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
		Inventory,"13,079,000","13,225,000","12,468,000","13,799,000","13,124,000","9,931,000","5,607,000","7,415,000","8,491,000","5,808,000","5,843,000","8,891,000","13,050,000","10,504,000","10,122,000","12,797,000","10,099,000","17,053,000","20,736,000","18,876,000","22,476,000","26,744,000","27,610,000","25,829,000","32,186,000","27,454,000","25,510,000","40,672,000","51,695,000","62,888,000","78,478,000","69,389,000","71,640,000","35,771,000","29,261,000","27,710,000","25,181,000","21,914,000","20,669,000","26,415,000","23,639,000","24,412,000","15,065,000","14,714,000","19,272,000","18,687,000","17,321,000","14,611,000","16,590,000","17,615,000","14,280,000","13,333,000","13,084,000","12,608,000","13,327,000","16,637,000","16,760,000","17,563,000","16,467,000","14,302,000","11,792,000","9,212,000","4,704,000","2,787,000","2,484,000","1,857,000"
		PrepaidAssets,"8,223,000","8,142,000","7,173,000","7,570,000","8,437,000","6,853,000","5,962,000","6,546,000","6,168,000","6,975,000","8,350,000","8,129,000","8,574,000","6,999,000","7,816,000","6,857,000","6,567,000","4,878,000","9,774,000","7,891,000","9,807,000","9,045,000","9,063,000","7,161,000","6,819,000","7,044,000","7,826,000","5,320,000","4,774,000","4,516,000","5,156,000","6,435,000","6,136,000","4,632,000","4,802,000","5,737,000","5,884,000","3,945,000","20,900,000","20,949,000","15,138,000","19,124,000","20,878,000","15,253,000","11,089,000","10,987,000","10,122,000","9,708,000","10,208,000","9,505,000","8,705,000","10,014,000","8,661,000","8,688,000","7,653,000","7,119,000","7,043,000","5,587,000","5,486,000","3,467,000","4,337,000","2,472,000","2,001,000","1,850,000","1,392,000","2,681,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,"2,507,000","2,166,000","12,070,000","11,642,000","20,124,000","19,903,000","21,126,000","15,679,000","16,650,000","16,777,000","12,941,000","18,993,000","10,858,000","11,243,000","17,752,000","22,194,000","20,237,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"2,507,000","2,166,000","12,070,000","11,642,000","20,124,000","19,903,000","21,126,000","15,679,000","16,650,000","16,777,000","12,941,000","18,993,000","10,858,000","11,243,000","17,752,000","22,194,000","20,237,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","44,000","84,000","203,000","277,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000",,,
	TotalNonCurrentAssets,"164,647,000","166,393,000","123,734,000","98,898,000","102,678,000","104,383,000","102,055,000","103,934,000","106,226,000","108,673,000","97,358,000","99,819,000","99,614,000","99,235,000","98,849,000","76,252,000","75,135,000","76,193,000","76,307,000","76,884,000","75,796,000","75,569,000","75,197,000","110,658,000","110,329,000","103,242,000","100,099,000","169,449,000","170,301,000","169,426,000","247,021,000","251,619,000","252,735,000","255,260,000","256,879,000","258,410,000","262,266,000","268,513,000","237,831,000","195,437,000","198,340,000","200,964,000","56,554,000","58,251,000","56,178,000","56,524,000","56,203,000","56,536,000","46,677,000","47,500,000","47,206,000","47,792,000","44,976,000","45,437,000","48,331,000","50,355,000","32,072,000","22,427,000","22,482,000","22,498,000","22,091,000","21,740,000","12,127,000","11,758,000","11,789,000","11,474,000"
		NetPPE,"32,328,000","33,473,000","31,112,000","29,011,000","29,937,000","30,970,000","28,404,000","27,763,000","29,377,000","30,419,000","18,846,000","18,589,000","17,876,000","17,274,000","16,610,000","15,952,000","15,859,000","16,531,000","16,793,000","16,689,000","16,105,000","15,591,000","14,376,000","14,098,000","13,495,000","13,485,000","13,356,000","13,021,000","14,327,000","12,414,000","12,283,000","12,601,000","12,448,000","11,620,000","10,380,000","10,289,000","10,331,000","11,118,000","10,382,000","7,166,000","7,558,000","7,861,000","7,042,000","7,984,000","7,696,000","7,822,000","6,781,000","7,065,000","6,950,000","6,677,000","6,147,000","5,979,000","5,490,000","4,865,000","4,730,000","4,717,000","4,402,000","4,205,000","4,202,000","4,209,000","3,914,000","3,325,000","2,362,000","1,629,000","1,548,000","1,092,000"
			GrossPPE,"53,984,000","53,531,000","49,670,000","46,845,000","46,491,000","46,270,000","42,959,000","41,441,000","42,059,000","41,983,000","29,412,000","31,843,000","30,323,000","17,274,000","27,688,000","15,952,000","15,859,000","16,531,000","48,387,000","16,689,000","16,105,000","15,591,000","45,697,000","14,098,000","13,495,000","13,485,000","41,666,000","13,021,000","14,327,000","12,414,000","36,889,000","12,601,000","12,448,000","11,620,000","30,063,000","10,289,000","10,331,000","11,118,000","25,998,000",,,,"15,988,000",,,,"15,382,000",,,,"12,750,000",,,"9,506,000","9,371,000","7,598,000","7,283,000","7,086,000","7,083,000","6,350,000","6,055,000","5,466,000","4,503,000","3,205,000","3,124,000","2,701,000"
				Properties,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0"
				LandAndImprovements,,,"754,000",,,,"754,000",,,,"754,000",,,,"754,000",,,,"754,000",,,,"754,000",,,,"754,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,"2,158,000",,,,"2,151,000",,,,"2,604,000",,,,"2,572,000",,,,"2,558,000",,,,"2,257,000",,,,"1,849,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,719,000",,,,"1,995,000",,,,"692,000",,,"243,000"
				MachineryFurnitureEquipment,,,"29,080,000",,,,"23,689,000",,,,"22,720,000",,,,"18,453,000",,,,"39,964,000",,,,"33,621,000",,,,"33,762,000",,,,"32,160,000",,,,"25,744,000",,,,"21,963,000",,,,"13,690,000",,,,"12,610,000",,,,"10,010,000",,,,"4,046,000",,,,"5,088,000",,,,"3,811,000",,,"2,458,000"
				OtherProperties,"53,984,000","53,531,000","13,478,000","46,845,000","46,491,000","46,270,000","10,561,000","41,441,000","42,059,000","41,983,000",,,,"17,274,000",,"15,952,000","15,859,000","16,531,000",,"16,689,000","16,105,000","15,591,000","14,376,000","14,098,000","13,495,000","13,485,000","13,356,000","13,021,000","14,327,000","12,414,000","12,283,000","12,601,000","12,448,000","11,620,000",,"10,289,000","10,331,000","11,118,000",,,,,,,,,,,,,,,,,"3,606,000",,,,,,,,,,,
				ConstructionInProgress,,,"956,000",,,,"2,353,000",,,,"369,000",,,,"2,991,000",,,,"944,000",,,,"3,926,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,"3,244,000",,,,"3,451,000",,,,"2,965,000",,,,"2,918,000",,,,"4,167,000",,,,"5,139,000",,,,"5,301,000",,,,"4,729,000",,,,"4,319,000",,,,"4,035,000",,,,"2,298,000",,,,"2,772,000",,,,"2,740,000",,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-21,656,000","-20,058,000","-18,558,000","-17,834,000","-16,554,000","-15,300,000","-14,555,000","-13,678,000","-12,682,000","-11,564,000","-10,566,000","-13,254,000","-12,447,000",,"-11,078,000",,,,"-31,594,000",,,,"-31,321,000",,,,"-28,310,000",,,,"-24,606,000",,,,"-19,683,000",,,,"-15,616,000",,,,"-8,946,000",,,,"-8,601,000",,,,"-6,603,000",,,"-4,641,000","-4,641,000","-2,881,000","-2,881,000","-2,881,000","-2,881,000","-2,141,000","-2,141,000","-2,141,000","-2,141,000","-1,576,000","-1,576,000","-1,609,000"
		GoodwillAndOtherIntangibleAssets,"107,900,000","107,914,000","63,325,000","63,800,000","64,096,000","64,553,000","64,597,000","64,673,000","64,947,000","65,455,000","65,510,000","66,062,000","66,398,000","66,759,000","67,185,000","45,713,000","46,067,000","45,891,000","45,815,000","46,563,000","46,788,000","47,110,000","47,784,000","67,079,000","67,740,000","67,233,000","68,124,000","125,726,000","125,647,000","126,902,000","226,755,000","231,930,000","233,047,000","236,794,000","239,916,000","240,454,000","244,296,000","249,739,000","219,975,000","182,517,000","184,828,000","187,145,000","43,542,000","43,906,000","42,206,000","42,170,000","42,888,000","42,410,000","36,596,000","37,690,000","37,941,000","38,166,000","36,443,000","37,106,000","40,257,000","42,604,000","24,895,000","15,782,000","16,014,000","16,035,000","16,302,000","16,533,000","8,587,000","8,781,000","8,942,000","9,139,000"
			Goodwill,"89,691,000","88,727,000","59,872,000","60,023,000","59,986,000","60,126,000","59,839,000","59,587,000","59,530,000","59,728,000","59,467,000","59,685,000","59,690,000","59,724,000","59,819,000","45,316,000","45,656,000","45,466,000","45,388,000","45,189,000","44,876,000","44,786,000","45,134,000","64,114,000","64,421,000","63,529,000","64,073,000","122,361,000","121,835,000","122,640,000","209,656,000","212,458,000","210,824,000","211,562,000","211,711,000","209,357,000","210,207,000","212,664,000","185,771,000","150,766,000","150,766,000","150,768,000","40,549,000","40,538,000","40,005,000","39,537,000","39,831,000","38,930,000","33,227,000","33,890,000","33,738,000","33,839,000","31,834,000","32,105,000","34,696,000","36,516,000","19,752,000","11,446,000","11,446,000","11,306,000","11,358,000","11,358,000","3,678,000","3,674,000","3,624,000",
			OtherIntangibleAssets,"18,209,000","19,187,000","3,453,000","3,777,000","4,110,000","4,427,000","4,758,000","5,086,000","5,417,000","5,727,000","6,043,000","6,377,000","6,708,000","7,035,000","7,366,000","397,000","411,000","425,000","427,000","1,374,000","1,912,000","2,324,000","2,650,000","2,965,000","3,319,000","3,704,000","4,051,000","3,365,000","3,812,000","4,262,000","17,099,000","19,472,000","22,223,000","25,232,000","28,205,000","31,097,000","34,089,000","37,075,000","34,204,000","31,751,000","34,062,000","36,377,000","2,993,000","3,368,000","2,201,000","2,633,000","3,057,000","3,480,000","3,369,000","3,800,000","4,203,000","4,327,000","4,609,000","5,001,000","5,561,000","6,088,000","5,143,000","4,336,000","4,568,000","4,729,000","4,944,000","5,175,000","4,909,000","5,107,000","5,318,000","9,139,000"
		NonCurrentDeferredAssets,"18,508,000","19,217,000","23,822,000","762,000","777,000","792,000","806,000","821,000","836,000","851,000","866,000","869,000","889,000","930,000","930,000","963,000","963,000","962,000","962,000","1,021,000","1,021,000","1,021,000","1,021,000","14,147,000","13,830,000","8,025,000","5,871,000","28,305,000","28,305,000","28,305,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"18,508,000","19,217,000","23,822,000","762,000","777,000","792,000","806,000","821,000","836,000","851,000","866,000","869,000","889,000","930,000","930,000","963,000","963,000","962,000","962,000","1,021,000","1,021,000","1,021,000","1,021,000","14,147,000","13,830,000","8,025,000","5,871,000","28,305,000","28,305,000","28,305,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"5,911,000","5,789,000","5,475,000","5,325,000","7,868,000","8,068,000","8,248,000","10,677,000","11,066,000","11,948,000","12,136,000","14,299,000","14,451,000","14,272,000","14,124,000","13,624,000","12,246,000","12,809,000","12,737,000","12,611,000","11,882,000","11,847,000","12,016,000","15,334,000","15,264,000","14,499,000","12,748,000","2,397,000","2,022,000","1,805,000","7,983,000","7,088,000","7,240,000","6,846,000","6,583,000","7,667,000","7,639,000","7,656,000","7,474,000","5,754,000","5,954,000","5,958,000","5,970,000","6,361,000","6,276,000","6,532,000","6,534,000","7,061,000","3,131,000","3,133,000","3,118,000","3,647,000","3,043,000","3,466,000","3,344,000","3,034,000","2,775,000","2,440,000","2,266,000","2,254,000","1,875,000","1,882,000","1,178,000","1,348,000","1,299,000","1,243,000"
TotalLiabilitiesNetMinorityInterest,"143,830,000","149,799,000","120,561,000","121,842,000","110,645,000","90,191,000","84,819,000","88,626,000","73,960,000","66,759,000","71,108,000","69,555,000","68,644,000","66,357,000","72,178,000","72,119,000","71,978,000","72,327,000","82,593,000","88,013,000","90,277,000","96,932,000","97,498,000","77,876,000","71,477,000","70,423,000","72,486,000","80,998,000","86,486,000","101,674,000","114,735,000","103,382,000","143,847,000","108,126,000","106,465,000","100,818,000","110,449,000","114,001,000","150,405,000","103,011,000","115,235,000","116,178,000","66,394,000","57,618,000","60,107,000","56,835,000","52,530,000","48,540,000","41,885,000","36,212,000","34,606,000","34,148,000","30,776,000","28,077,000","40,797,000","35,389,000","32,669,000","31,167,000","29,108,000","22,655,000","28,099,000","25,007,000","22,286,000","19,458,000","19,653,000","19,448,000"
	CurrentLiabilities,"132,586,000","125,021,000","109,173,000","109,998,000","98,413,000","77,293,000","74,324,000","80,236,000","65,341,000","57,261,000","68,822,000","67,531,000","63,801,000","62,766,000","68,471,000","65,632,000","65,295,000","65,743,000","70,756,000","77,371,000","79,368,000","85,813,000","85,488,000","74,397,000","68,256,000","67,089,000","69,164,000","74,249,000","79,500,000","94,162,000","106,762,000","101,571,000","123,034,000","86,944,000","85,176,000","73,298,000","82,681,000","85,962,000","109,383,000","68,796,000","80,981,000","70,857,000","59,566,000","50,772,000","58,148,000","54,820,000","48,638,000","43,815,000","39,043,000","33,272,000","31,587,000","30,830,000","27,903,000","24,903,000","37,792,000","32,415,000","29,992,000","28,951,000","26,898,000","21,142,000","26,603,000","23,670,000","21,829,000","19,316,000","19,520,000","14,767,000"
		PayablesAndAccruedExpenses,"123,213,000","115,954,000","100,299,000","101,400,000","90,183,000","69,908,000","67,251,000","73,084,000","57,746,000","49,679,000","65,773,000","64,346,000","60,703,000","59,990,000","66,329,000","65,632,000","65,295,000","65,743,000","70,756,000","77,371,000","79,368,000","85,813,000","85,488,000","74,397,000","68,256,000","67,089,000","69,164,000","74,249,000","79,500,000","94,162,000","106,762,000","101,571,000","123,034,000","86,944,000","85,176,000","73,298,000","82,681,000","85,962,000","99,229,000","59,030,000","71,365,000","61,663,000","57,406,000","50,772,000","58,148,000","54,820,000","48,638,000","43,815,000","38,985,000","33,215,000","31,531,000","30,777,000","27,879,000","13,934,000","18,617,000","16,710,000","11,259,000","11,561,000","13,631,000","9,735,000","8,493,000","8,076,000","7,356,000","10,112,000","7,931,000","5,521,000"
			Payables,"85,267,000","80,245,000","74,324,000","79,174,000","68,456,000","52,497,000","48,127,000","55,327,000","40,532,000","30,624,000","36,979,000","39,956,000","37,864,000","39,076,000","44,956,000","47,428,000","46,076,000","39,274,000","40,563,000","45,629,000","45,155,000","42,759,000","40,355,000","39,043,000","38,047,000","41,822,000","41,814,000","50,486,000","51,406,000","57,211,000","62,278,000","51,111,000","58,665,000","54,800,000","50,351,000","43,133,000","49,928,000","52,165,000","62,804,000","29,308,000","44,884,000","39,623,000","33,995,000","32,465,000","37,870,000","35,113,000","23,984,000","22,596,000","19,562,000","15,716,000","16,791,000","15,111,000","17,329,000","6,218,000","8,303,000","8,902,000","5,530,000","4,843,000","3,333,000","2,319,000","3,464,000","3,948,000","2,073,000","1,431,000","1,517,000","1,363,000"
				AccountsPayable,"85,267,000","80,245,000","74,324,000","79,174,000","68,456,000","52,497,000","48,127,000","55,327,000","40,532,000","30,624,000","35,304,000","38,129,000","36,257,000","37,554,000","42,828,000","45,189,000","43,501,000","36,886,000","37,482,000","11,768,000","12,570,000","9,180,000","9,732,000","8,512,000","8,782,000","10,094,000","9,500,000","17,117,000","15,686,000","15,135,000","15,994,000","15,764,000","21,897,000","20,589,000","16,539,000","12,281,000","10,763,000","11,342,000","9,997,000","5,540,000","15,586,000","9,192,000","8,590,000","6,388,000","8,014,000","8,767,000","8,605,000","10,005,000","5,854,000","5,604,000","5,456,000","5,656,000","5,869,000","6,218,000","8,303,000","8,902,000","5,530,000","4,843,000","3,333,000","2,319,000","3,464,000","3,948,000","2,073,000","1,431,000","1,517,000","1,363,000"
				DividendsPayable,,,,,,,"0","0","0","0","1,675,000","1,827,000","1,607,000","1,522,000","2,128,000","2,239,000","2,575,000","2,388,000","3,081,000","9,930,000","4,738,000","4,689,000","1,722,000","1,514,000","1,503,000","1,343,000","2,512,000","2,686,000","5,025,000","4,347,000","4,740,000","3,632,000","4,652,000","4,474,000","4,315,000","2,813,000","4,314,000","3,508,000","4,041,000","2,938,000","6,117,000","6,308,000","7,267,000","5,358,000","10,107,000",,"5,596,000","4,058,000","5,635,000","4,394,000","4,538,000","3,238,000","4,533,000",,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,"23,931,000","27,847,000","28,890,000","28,901,000","29,017,000","27,762,000","30,385,000","29,802,000","30,683,000","30,695,000","37,729,000","41,544,000","31,715,000","32,116,000","29,737,000","29,497,000","28,039,000","34,851,000","37,315,000","48,766,000","20,830,000","23,181,000","24,123,000","18,138,000","26,077,000","29,856,000","26,346,000","9,783,000","8,533,000","8,073,000","5,718,000","6,797,000","6,217,000","6,927,000",,,,,,,,,,,,,
			CurrentAccruedExpenses,"37,946,000","35,709,000","25,975,000","22,226,000","21,727,000","17,411,000","19,124,000","17,757,000","17,214,000","19,055,000","28,794,000","24,390,000","22,839,000","20,914,000","21,373,000","18,204,000","19,219,000","26,469,000","30,193,000","31,742,000","34,213,000","43,054,000","45,133,000","35,354,000","30,209,000","25,267,000","27,350,000","23,763,000","28,094,000","36,951,000","44,484,000","50,460,000","64,369,000","32,144,000","34,825,000","30,165,000","32,753,000","33,797,000","36,425,000","29,722,000","26,481,000","22,040,000","23,411,000","18,307,000","20,278,000","19,707,000","24,654,000","21,219,000","19,423,000","17,499,000","14,740,000","15,666,000","10,550,000","7,716,000","10,314,000","7,808,000","5,729,000","6,718,000","10,298,000","7,416,000","5,029,000","4,128,000","5,283,000","8,681,000","6,414,000","4,158,000"
		CurrentDebtAndCapitalLeaseObligation,"4,306,000","4,382,000","4,250,000","4,081,000","4,058,000","3,956,000","3,818,000","4,127,000","4,635,000","4,893,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000","9,500,000","9,000,000","8,500,000",,,,,,,"58,000","57,000","56,000","53,000","24,000","23,000","22,000","3,000","3,000","4,000","18,000","23,000","24,000","30,000","79,000","92,000","125,000","787,000"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000","9,500,000","9,000,000","8,500,000",,,,,,,,,,,"24,000","23,000","22,000","3,000","3,000","4,000","18,000","23,000","24,000","30,000","79,000","92,000","125,000","787,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","10,000,000","9,500,000","9,000,000","8,500,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"4,306,000","4,382,000","4,250,000","4,081,000","4,058,000","3,956,000","3,818,000","4,127,000","4,635,000","4,893,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","58,000","57,000","56,000","53,000",,,,,,,,,,,,,,
