name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998
MarketCap,"712,136,104","847,643,800","1,028,245,680","866,294,000","809,164,500","533,903,700","480,911,200","438,440,120","346,103,030","291,647,993","403,545,591","348,818,747","431,625,926","381,076,429","301,049,756","327,456,001","247,840,429","202,778,533","235,823,923","225,095,736","199,586,448","163,570,848","160,585,266","154,282,237","125,417,159","139,410,357","137,917,257","205,908,634","302,730,113","309,128,399","286,159,995","246,954,955","365,132,450","397,352,696","432,571,818","391,138,558","298,533,894","289,361,494","260,456,593","274,794,352","289,982,543","284,059,610","162,573,219","141,901,279","171,460,913","149,477,357","171,955,482","142,387,065","149,952,408","83,360,382","73,808,671","76,743,686","66,104,220","66,861,973","73,808,671","89,438,743","97,673,782","111,494,511","101,283,803","115,875,537","156,217,391","138,929,150","120,695,993","125,616,758","110,385,298","118,790,094","142,885,196","135,879,294","138,533,991","133,496,392","151,091,998","145,147,097","190,764,756","164,884,717","120,990,548","113,279,428","103,438,116","79,310,595","88,164,910","79,830,847","78,023,104","59,352,738","97,117,560","60,987,254","95,304,689","98,883,792","109,263,197","351,935,476","595,570,995","994,419,871","760,715,994","105,384,699","55,044,999","60,620,995","65,567,999","32,474,603","82,681,621"
EnterpriseValue,"847,617,104","987,646,800","1,208,107,680","886,634,000","831,287,500","550,735,700","504,946,200","447,423,120","365,370,030","312,614,993","426,602,591","363,499,747","447,374,926","400,736,429","320,740,756","340,989,001","260,496,429","221,764,533","261,504,923","161,662,736","126,005,448","90,730,848","86,069,266","76,901,237","49,729,159","61,318,357","122,140,257","183,562,634","287,913,113","290,629,399","268,927,995","289,682,955","406,117,450","430,915,696","474,225,818","425,859,558","335,899,894","324,738,494","295,833,593","249,084,352","264,269,543","319,729,610","201,369,219","180,697,279","200,766,913","177,774,357","198,952,482","173,721,065","170,227,408","2,731,382","-8,613,329","-7,033,314","-18,185,780","-18,229,027","-12,203,329","3,519,743","11,379,782","24,540,511","14,174,803","30,572,537","71,607,391","54,564,150","36,667,993","42,116,758","26,885,298","35,128,094","59,632,196","52,626,294","55,505,991","49,617,392","67,595,998","60,492,097","105,816,756","77,417,717","32,260,548","24,683,428","14,318,116","-10,375,405","-1,945,090","-17,746,153","-30,550,896","-56,539,262","-18,774,440","-69,812,746","-50,694,311","-64,628,208","-72,103,803","149,606,476","393,241,995","751,514,871","752,615,994","101,884,699","47,444,999","50,720,995","51,467,999","9,974,603","58,181,621"
PeRatio,"27.261","31.205","47.793","51.26","73.673","94.722","44.342","33.804","23.632","16.066","41.091","33.5","41.257","53.375","31.625","78.929","206.25",,,,,,,,,,,,,,,,,,,,,"151.835","136.668","39.864","35","42.091",,,,"2.5","3.09","2.599","2.421",,,,,,,,,,"589.985","337.508","909.977",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ForwardPeRatio,"23.81","20.325","17.123","16.639","40.161","31.546","15.408","24.331",,,"30.121","19.531","37.453","32.468","26.954","41.667","58.824","58.824","29.07","68.027",,,"357.143","204.082",,"90.09",,"72.464","68.493","158.73",,,"54.645","73.529","111.111","82.645","46.948","35.842","30.581","35.587","45.455","61.728","69.444","31.847","25.84","26.455","31.646",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,"3.243","2.699","4.17","5.893","5.87","1.938","4.546",,,"35.667",,,"6.027",,"4.829","4.563","10.5",,,,,,,,,,"2.542","3.036","26.495","5.559","2.544","1.148","1.763",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.703","2.163","2.856","2.909","3.312","2.377","2.23","2.106","1.626","1.324","1.855","1.628","1.993","1.827","1.47","1.68","1.36","1.187","1.478","1.471","1.324","1.118","1.097","1.079","0.878","0.949","0.753","1.028","1.515","1.593","1.276","1.153","1.748","1.928","2.215","2.059","1.643","1.56","1.405","1.418","1.423","1.4","1.146","1","1.279","1.273","2.086","2.941","15.545",,,,,,,,,,,,,,,,,,,,"120.818","115.96","130.948","124.187","1,418.923","1,222.658","893.127","95.573","37.606","15.246","9.714","7.329","4.827","3.48","5.699","2.205","2.964","2.7","2.502","8.592","14.642","23.993","19.223","2.491","1.207","1.356","1.22",,
PbRatio,"1.859","2.29","3.828","4.026","3.844","2.61","2.463","2.442","1.907","1.61","2.39","2.077","2.553","2.293","1.836","2.012","1.506","1.244","1.516","1.442","1.253","1.017","0.987","0.932","0.735","0.792","0.698","0.831","1.203","1.202","1.1","1.029","1.483","1.607","1.763","1.61","1.222","1.167","1.05","1.163","1.227","1.65","0.969","0.846","1.033","0.905","1.055","0.877","0.916","1.05","0.904","0.914","0.779","0.781","0.854","1.037","1.124","1.273","1.155","1.34","1.812","1.621","1.41","1.471","1.293","1.392","1.682","1.599","1.635","1.569","1.781","1.703","2.223","1.902","1.394","1.308","1.188","0.909","0.987","0.836","0.652","0.47","0.769","0.302","0.428","0.401","0.394","1.211","2.049","3.624","23.335","6.799","2.852","2.901","2.967","1.289","3.431"
EnterprisesValueRevenueRatio,"2.049","8.719","10.222","8.136","11.34","7.311","6.649","6.938","12.173","5.837","6.991","6.038","9.52","6.546","5.597","6.123","5.678","4.163","4.964","3.532","4.107","2.183","2.079","1.95","1.706","1.605","2.771","4.676","8.208","5.782","4.526","5.28","11.798","7.901","7.851","8.069","8.645","6.367","6.062","5.11","8.28","6.888","5.541","4.298","7.085","4.552","5.814","5.118","21.982",,,,,,,,,,,,,,,,,,,,,,,"54.694",,,"1,240.79","987.337","572.725","-195.762","-1.883","-11.706","-12.009","-14.346","-5.498","-23.086","-8.459","-14.136","-21.126","11.047","38.993","107.267","112.331","11.578","4.199","4.449","4.722","0.838","5.541"
EnterprisesValueEBITDARatio,"21.997","70.556","83.214","168.434","174.897","67.975","54.365","114.812","-212.672","138.94","66.13","64.507","461.687","62.752","58.551","55.132","119.934","83.464","103.443","301.048","-41.918","161.443","-467.768","42.938","-43.056","-24.046","-4.075","148.634","-50.814","732.064","129.23","190.33","-106.23","-1,689.865","139.273","328.849","-1,182.746","-653.397","29,583.359","62.837","-246.061","52.124","89.537","49.958","331.299","53.306","216.253","-61.342","-16.338","-1.189","3.539","8.546","17.656","19.75","12.805","-3.034","-9.082","-21.34","-16.502","-34.197","-85.247","-76.101","-40.25","-52.515","-34.205","-16.255","-63.17","-120.98","-55.451","-63.126","-54.469","-91.516","-167.432","-716.831","-93.239","-31.891","-9.565","5.446","-0.548","5.007","1.553","9.762","0.376","5.455","3.206","3.374","2.093","-10.754","-35.414","-129.661","-106.002","-30.874","-67.779","-101.442","-4.637","6.65","72.727"
