name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
OperatingCashFlow,"-22,000,000","44,000,000","-42,000,000","66,000,000","-90,000,000","-71,000,000","-164,000,000","-116,000,000","-145,000,000","-13,000,000","150,000,000","105,000,000","172,000,000","72,000,000","149,000,000","147,000,000","105,000,000","43,000,000","195,000,000","184,000,000","133,000,000","141,000,000","105,000,000","75,000,000","124,000,000","95,000,000","146,000,000","164,000,000","120,000,000","89,000,000"
	CashFlowFromContinuingOperatingActivities,"-22,000,000","44,000,000","-42,000,000","66,000,000","-90,000,000","-71,000,000","-164,000,000","-116,000,000","-146,000,000","-12,000,000","150,000,000","105,000,000","172,000,000","72,000,000","149,000,000","147,000,000","105,000,000","43,000,000","195,000,000","184,000,000","133,000,000","141,000,000","105,000,000","75,000,000","124,000,000","95,000,000","146,000,000","164,000,000","120,000,000","89,000,000"
		NetIncomeFromContinuingOperations,"-317,000,000","-56,000,000","-65,000,000","-82,000,000","-114,000,000","-191,000,000","-218,000,000","-276,000,000","-261,000,000","-689,000,000","126,000,000","9,000,000","84,000,000","97,000,000","55,000,000","55,000,000","218,000,000","149,000,000","61,000,000","105,000,000","115,000,000","2,350,000,000","17,000,000","37,000,000","62,000,000","23,000,000","69,000,000","36,000,000","46,000,000","148,000,000"
		OperatingGainsLosses,,,"1,000,000",,,"4,000,000","6,000,000","8,000,000","5,000,000","-59,000,000","4,000,000","-2,000,000","2,000,000","-36,000,000","-1,000,000","-5,000,000","-11,000,000","-94,000,000","-23,000,000","-5,000,000","-4,000,000","-5,000,000","10,000,000","-7,000,000","-7,000,000","-3,000,000","-4,000,000","-5,000,000","-6,000,000","-150,000,000"
			NetForeignCurrencyExchangeGainLoss,,,,,,,,,,"2,000,000","-1,000,000","2,000,000","0","0","-1,000,000","1,000,000","4,000,000","-1,000,000","0","1,000,000","4,000,000","-1,000,000",,,,,,,,
			EarningsLossesFromEquityInvestments,"3,000,000","0","1,000,000","0","2,000,000","4,000,000","6,000,000","7,000,000","8,000,000","1,000,000","4,000,000","-3,000,000","-10,000,000","-5,000,000","-2,000,000","-4,000,000","-8,000,000","-4,000,000","-22,000,000","-6,000,000","-8,000,000","-4,000,000","13,000,000","-6,000,000","-7,000,000","-3,000,000","-4,000,000","-6,000,000","-8,000,000","-4,000,000"
		DepreciationAmortizationDepletion,"276,000,000","69,000,000","68,000,000","68,000,000","71,000,000","74,000,000","73,000,000","75,000,000","75,000,000","75,000,000","80,000,000","61,000,000","61,000,000","62,000,000","69,000,000","69,000,000","69,000,000","70,000,000","71,000,000","74,000,000","73,000,000","70,000,000","80,000,000","73,000,000","74,000,000","73,000,000","75,000,000","73,000,000","72,000,000","67,000,000"
			DepreciationAndAmortization,"276,000,000","69,000,000","68,000,000","68,000,000","71,000,000","74,000,000","73,000,000","75,000,000","75,000,000","75,000,000","80,000,000","61,000,000","61,000,000","62,000,000","69,000,000","69,000,000","69,000,000","70,000,000","71,000,000","74,000,000","73,000,000","70,000,000","80,000,000","73,000,000","74,000,000","73,000,000","75,000,000","73,000,000","72,000,000","67,000,000"
		DeferredTax,,,"0","-1,000,000",,,"-32,000,000","0","2,000,000","0","5,000,000","0","1,000,000","-1,000,000","-17,000,000","0","2,000,000","-5,000,000","-18,000,000","-48,000,000","-24,000,000","-2,288,000,000","-14,000,000","-24,000,000","-13,000,000","-15,000,000","-2,000,000","19,000,000","10,000,000","-34,000,000"
			DeferredIncomeTax,,,"0","-1,000,000",,,"-32,000,000","0","2,000,000","0","5,000,000","0","1,000,000","-1,000,000","-17,000,000","0","2,000,000","-5,000,000","-18,000,000","-48,000,000","-24,000,000","-2,288,000,000","-14,000,000","-24,000,000","-13,000,000","-15,000,000","-2,000,000","19,000,000","10,000,000","-34,000,000"
		AssetImpairmentCharge,,,"2,000,000","2,000,000","5,000,000","0","0","2,000,000","-1,000,000","695,000,000","-26,000,000",,,,"0",,,,"16,000,000","0","0","0","0","0","0","15,000,000",,"0","0","0"
		StockBasedCompensation,"17,000,000","4,000,000","4,000,000","5,000,000","4,000,000","6,000,000","10,000,000","4,000,000","4,000,000","2,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","3,000,000","4,000,000",,,,,,,,,,
		OtherNonCashItems,"19,000,000","2,000,000","3,000,000","9,000,000","5,000,000","2,000,000","12,000,000","6,000,000","7,000,000","-1,000,000","-43,000,000","0",,,"5,000,000","3,000,000","-107,000,000","1,000,000","-1,000,000","3,000,000","2,000,000","1,000,000","21,000,000","8,000,000","5,000,000","2,000,000","3,000,000","4,000,000","3,000,000","7,000,000"
		ChangeInWorkingCapital,"-33,000,000","25,000,000","-55,000,000","54,000,000","-57,000,000","34,000,000","-15,000,000","65,000,000","23,000,000","-40,000,000","-6,000,000","22,000,000","11,000,000","-60,000,000","28,000,000","16,000,000","-75,000,000","-83,000,000","81,000,000","44,000,000","-39,000,000","9,000,000","-14,000,000","-17,000,000","-2,000,000","-4,000,000","-1,000,000","35,000,000","-12,000,000","39,000,000"
		DividendReceivedCFO,,,"0","0","0","0","0","0","1,000,000","4,000,000","6,000,000","3,000,000","7,000,000","6,000,000","6,000,000","6,000,000","5,000,000","1,000,000","5,000,000","7,000,000","3,000,000","4,000,000","5,000,000","5,000,000","5,000,000","4,000,000","6,000,000","2,000,000","7,000,000","12,000,000"
