name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
OperatingCashFlow,"1,548,000,000","398,000,000","432,000,000","619,000,000","99,000,000","27,000,000","16,000,000","118,000,000","991,000,000","514,000,000","495,000,000","452,000,000","587,000,000","151,000,000","533,000,000","695,000,000","454,000,000","675,000,000","520,000,000","614,000,000","776,000,000","526,000,000","450,000,000","334,000,000","465,000,000","333,000,000","350,000,000","328,000,000","490,000,000","262,000,000","274,000,000","281,000,000","487,000,000","182,000,000","335,000,000","195,000,000","492,000,000","118,000,000","181,000,000","391,000,000","292,000,000","125,000,000","204,000,000","404,000,000","342,000,000","139,000,000","238,000,000","391,000,000","362,000,000","160,000,000","271,000,000","250,000,000","144,000,000","203,000,000","86,000,000","198,000,000","424,000,000","-67,000,000","472,000,000","-60,000,000","519,000,000","-153,000,000","429,000,000","166,000,000","356,000,000","19,000,000","360,000,000","144,000,000","394,000,000","-61,000,000","410,000,000","178,000,000","313,000,000","-10,000,000","367,000,000","34,000,000","122,000,000","-102,000,000","53,000,000","173,000,000","235,000,000","55,000,000","-48,000,000","264,000,000","158,000,000","26,000,000","237,000,000","338,000,000","254,000,000","21,000,000","129,000,000","213,000,000","234,000,000","135,000,000","97,000,000","203,000,000","181,000,000","124,000,000"
	CashFlowFromContinuingOperatingActivities,"1,548,000,000","398,000,000","432,000,000","619,000,000","99,000,000","27,000,000","16,000,000","118,000,000","991,000,000","514,000,000","495,000,000","452,000,000","587,000,000","151,000,000","533,000,000","695,000,000","454,000,000","675,000,000","520,000,000","614,000,000","776,000,000","526,000,000","450,000,000","334,000,000","465,000,000","333,000,000","350,000,000","328,000,000","490,000,000","262,000,000","274,000,000","281,000,000","487,000,000","182,000,000","335,000,000","195,000,000","492,000,000","118,000,000","181,000,000","391,000,000","292,000,000","125,000,000","204,000,000","404,000,000","342,000,000","139,000,000","238,000,000","391,000,000","362,000,000","160,000,000","271,000,000","250,000,000","144,000,000","203,000,000","86,000,000","198,000,000","424,000,000","-67,000,000","472,000,000","-60,000,000","519,000,000","-153,000,000","429,000,000","166,000,000","356,000,000","19,000,000","360,000,000","144,000,000","394,000,000","-61,000,000","410,000,000","178,000,000","313,000,000","-10,000,000","394,000,000","7,000,000","122,000,000","-102,000,000","53,000,000","173,000,000","235,000,000","55,000,000","-48,000,000","264,000,000","158,000,000","26,000,000","237,000,000","338,000,000","254,000,000","21,000,000","129,000,000","213,000,000","234,000,000","135,000,000","97,000,000","203,000,000","181,000,000","124,000,000"
		NetIncomeFromContinuingOperations,"1,487,000,000","377,000,000","468,000,000","220,000,000","422,000,000","-11,000,000","-164,000,000","100,000,000","-234,000,000","31,000,000","279,000,000","387,000,000","232,000,000","375,000,000","416,000,000","483,000,000","610,000,000","398,000,000","201,000,000","392,000,000","414,000,000","365,000,000","244,000,000","70,000,000","247,000,000","219,000,000","202,000,000","210,000,000","240,000,000","207,000,000","197,000,000","192,000,000","192,000,000","172,000,000","151,000,000","160,000,000","179,000,000","136,000,000","181,000,000","143,000,000","143,000,000","104,000,000","141,000,000","-179,000,000","135,000,000","101,000,000","173,000,000","83,000,000","119,000,000","83,000,000","106,000,000","-469,000,000","33,000,000","-23,000,000","-10,000,000","94,000,000","157,000,000","121,000,000","176,000,000","131,000,000","207,000,000","182,000,000","216,000,000","141,000,000","186,000,000","65,000,000","237,000,000","148,000,000","138,000,000","145,000,000","188,000,000","132,000,000","160,000,000","114,000,000","170,000,000","93,000,000","126,000,000","87,000,000","125,000,000","103,000,000","129,000,000","82,000,000","-116,000,000","101,000,000","130,000,000","121,000,000","149,000,000","110,000,000","126,000,000","94,000,000","90,000,000","96,000,000","114,000,000","100,000,000","114,000,000","86,000,000","101,000,000","89,000,000"
		OperatingGainsLosses,,,"-3,000,000",,,,,,,,"-132,000,000","-9,000,000","-2,000,000","-4,000,000","-3,000,000","-18,000,000","-113,000,000","-60,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,000,000","114,000,000",,,"94,000,000","86,000,000","136,000,000","-248,000,000","-66,000,000","173,000,000","106,000,000","19,000,000","-37,000,000","-2,000,000","-182,000,000","7,000,000","-16,000,000","5,000,000","205,000,000","-148,000,000","139,000,000","12,000,000","65,000,000","-75,000,000","139,000,000","-107,000,000","-22,000,000","-66,000,000","103,000,000","-80,000,000","39,000,000","-144,000,000","-32,000,000","-123,000,000","-93,000,000",,,"21,000,000","-7,000,000","-19,000,000",,,"108,000,000","-49,000,000","-58,000,000","-15,000,000","-204,000,000","45,000,000","38,000,000","38,000,000","-139,000,000","92,000,000","18,000,000","35,000,000"
		DepreciationAmortizationDepletion,"298,000,000","72,000,000","73,000,000","85,000,000","68,000,000","69,000,000","109,000,000","101,000,000","93,000,000","175,000,000","196,000,000","68,000,000","71,000,000","68,000,000","76,000,000","65,000,000","70,000,000","73,000,000","72,000,000","68,000,000","85,000,000","65,000,000","71,000,000","36,000,000","30,000,000","31,000,000","32,000,000","31,000,000","32,000,000","44,000,000","32,000,000","33,000,000","47,000,000","36,000,000","14,000,000","39,000,000","37,000,000","37,000,000","45,000,000","33,000,000","38,000,000","29,000,000","52,000,000","40,000,000","41,000,000","35,000,000","57,000,000","40,000,000","42,000,000","39,000,000","61,000,000","43,000,000","42,000,000","39,000,000","60,000,000","43,000,000","46,000,000","41,000,000","63,000,000","43,000,000","46,000,000","45,000,000","62,000,000","44,000,000","42,000,000","40,000,000","58,000,000","53,000,000","36,000,000","37,000,000","51,000,000","39,000,000","37,000,000","39,000,000","55,000,000","37,000,000","34,000,000","34,000,000","59,000,000","42,000,000","47,000,000","39,000,000","75,000,000","51,000,000","50,000,000","46,000,000","61,000,000","47,000,000","46,000,000","41,000,000","59,000,000","34,000,000","36,000,000","33,000,000","47,000,000","31,000,000","32,000,000","30,000,000"
			DepreciationAndAmortization,"298,000,000","72,000,000","73,000,000","85,000,000","68,000,000","69,000,000","109,000,000","101,000,000","93,000,000","175,000,000","196,000,000","68,000,000","71,000,000","68,000,000","76,000,000","65,000,000","70,000,000","73,000,000","72,000,000","68,000,000","85,000,000","65,000,000","71,000,000","36,000,000","30,000,000","31,000,000","32,000,000","31,000,000","32,000,000","44,000,000","32,000,000","33,000,000","47,000,000","36,000,000","14,000,000","39,000,000","37,000,000","37,000,000","45,000,000","33,000,000","38,000,000","29,000,000","52,000,000","40,000,000","41,000,000","35,000,000","57,000,000","40,000,000","42,000,000","39,000,000","61,000,000","43,000,000","42,000,000","39,000,000","60,000,000","43,000,000","46,000,000","41,000,000","63,000,000","43,000,000","46,000,000","45,000,000","62,000,000","44,000,000","42,000,000","40,000,000","58,000,000","53,000,000","36,000,000","37,000,000","51,000,000","39,000,000","37,000,000","39,000,000","55,000,000","37,000,000","34,000,000","34,000,000","59,000,000","42,000,000","47,000,000","39,000,000","75,000,000","51,000,000","50,000,000","46,000,000","61,000,000","47,000,000","46,000,000","41,000,000","59,000,000","34,000,000","36,000,000","33,000,000","47,000,000","31,000,000","32,000,000","30,000,000"
				Depreciation,"298,000,000","72,000,000","73,000,000","85,000,000","68,000,000","69,000,000","109,000,000","101,000,000","93,000,000","175,000,000","196,000,000","68,000,000","71,000,000","68,000,000","76,000,000","65,000,000","70,000,000","73,000,000","72,000,000","68,000,000","85,000,000","65,000,000","71,000,000","36,000,000","30,000,000","31,000,000","32,000,000","31,000,000","32,000,000","44,000,000","32,000,000","33,000,000","47,000,000","36,000,000","14,000,000","39,000,000","37,000,000","37,000,000",,"33,000,000","38,000,000","29,000,000",,"40,000,000","41,000,000","35,000,000",,"40,000,000","42,000,000","39,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-170,000,000","61,000,000","11,000,000","-15,000,000","-227,000,000","-50,000,000","-189,000,000","-141,000,000","-77,000,000","-71,000,000","-102,000,000","4,000,000","-95,000,000","-7,000,000","-47,000,000","6,000,000","-214,000,000","16,000,000","755,000,000","-23,000,000","14,000,000","82,000,000","75,000,000","-60,000,000","3,000,000","58,000,000","23,000,000","21,000,000","70,000,000","29,000,000","-12,000,000","26,000,000","41,000,000","16,000,000","6,000,000","-18,000,000","52,000,000","33,000,000","70,000,000","41,000,000","43,000,000","70,000,000","93,000,000","-54,000,000","39,000,000","35,000,000",,"30,000,000","39,000,000","22,000,000",,,,,,,,,,"-162,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,000,000",,,,,,,,,,
			DeferredIncomeTax,"-170,000,000","61,000,000","11,000,000","-15,000,000","-227,000,000","-50,000,000","-189,000,000","-141,000,000","-77,000,000","-71,000,000","-102,000,000","4,000,000","-95,000,000","-7,000,000","-47,000,000","6,000,000","-214,000,000","16,000,000","755,000,000","-23,000,000","14,000,000","82,000,000","75,000,000","-60,000,000","3,000,000","58,000,000","23,000,000","21,000,000","70,000,000","29,000,000","-12,000,000","26,000,000","41,000,000","16,000,000","6,000,000","-18,000,000","52,000,000","33,000,000","70,000,000","41,000,000","43,000,000","70,000,000","93,000,000","-54,000,000","39,000,000","35,000,000",,"30,000,000","39,000,000","22,000,000",,,,,,,,,,"-162,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,000,000",,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,000,000","8,000,000","9,000,000","2,000,000","6,000,000","9,000,000","3,000,000","1,000,000","15,000,000","351,000,000","3,000,000","2,000,000","122,000,000","3,000,000","4,000,000","2,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
