name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005
		ProceedsFromStockOptionExercised,"7,722,000","313,000","3,009,000","2,503,000","1,897,000","1,586,000","1,076,105","2,418,046","3,015,995","2,877,854","1,078,847","1,412,979","1,555,070","1,315,846","417,952","1,950,823","2,993,600","658,544","1,384,066","3,742,156",,,,,"0","0","0","0","10,881","80,978","0","0","11,631","146,889","80,001","0","100,000","0","0","0","0","-3","115,500","324,133","132,000","213,203","0",,,"0","437,500","999,600","0","-1",,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,,,,,,"495","-247,995",,,,"0","0","-19,748","-3,638,725",,,,"0","0","25,438","0","0","0","0","0","0","6,027,644","-89,545","-30,120","0",,"0","-104,680","-115,880","-175,134","-67,475","-78,030","-5,822","-43,973","-78,480","-353,368","0","63,943","-130,770","-70,000","-91,897","2,753,358","0","-154,000","-227,928","-51,174","0","-245,875","3,308","191,875","-191,875","20,000","-20,000","0","0","-2,795","-12,805","0","0","0","0",,"0"
EndCashPosition,"134,201,000","134,448,000","139,101,000","43,680,000","60,357,000","85,494,000","36,873,000","161,987,083","44,326,038","50,622,454","47,234,770","44,585,154","80,642,213","32,771,986","37,327,125","13,849,644","20,011,137","18,993,994","15,042,189","15,397,512","12,854,526","14,532,860",,"2,558,028","4,525,720","2,792,526","5,247,425","7,059,709","2,385,919","1,405,186","773,922","103,343","170,505","369,581","219,970","532,469","227,530","563,104","585,107","1,669,634","2,971,567","4,617,535","2,796,089","4,953,454","7,056,604","9,278,443","2,710,976","3,745,745","2,097,202","3,629,886","647,308","1,120,758","556,922","249,758","776,166","1,219,046","2,189,698","2,231,031","2,789,412","160,310","578,549","264,392","24,552","10,562","10,683","4,723","41,387","273,017","413,212"
	ChangesInCash,"48,707,000","-4,475,000","95,218,000","-15,641,000","-26,395,000","50,032,000","-126,329,796","117,645,534","-6,289,171","3,380,433","2,623,560","-36,048,483","47,875,374","-4,551,157","23,474,084","-6,148,542","1,017,143","3,951,805","-355,323","2,542,986","-1,678,334","10,008,331","1,966,501","-1,967,692","1,733,194","-2,454,899","-1,812,284","4,673,790","980,733","631,264","670,579","-67,162","-199,076","149,611","-312,499","304,939","-335,574","-22,003","-1,084,527","-1,301,933","-1,645,968","1,821,446","-2,157,365","-2,103,150","-2,221,839","6,567,467","-1,034,769","1,648,543","-1,532,684","2,982,578","-473,450","563,836","307,164","-526,408","-442,880","-970,652","-41,333","-558,381","2,629,102","-418,239","314,157","239,840","13,990","-121","5,960","-36,664","-231,630","-140,195","-306,983"
	EffectOfExchangeRateChanges,"247,000","-178,000","203,000","-1,036,000","1,258,000","-1,411,000","1,215,483","15,511","-7,245","7,251","26,056","-8,576","-5,147","-3,982","3,397",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"85,494,000","139,101,000","43,680,000","60,357,000","85,494,000","36,873,000","161,987,083","44,326,038","50,622,454","47,234,770","44,585,154","80,642,213","32,771,986","37,327,125","13,849,644","20,011,137","18,993,994","15,042,189","15,397,512","12,854,526","14,532,860","4,524,529","2,558,028","4,525,720","2,792,526","5,247,425","7,059,709","2,385,919","1,405,186","773,922","103,343","170,505","369,581","219,970","532,469","227,530","563,104","585,107","1,669,634","2,971,567","4,617,535","2,796,089","4,953,454","7,056,604","9,278,443","2,710,976","3,745,745","2,097,202","3,629,886","647,308","1,120,758","556,922","249,758","776,166","1,219,046","2,189,698","2,231,031","2,789,412","160,310","578,549","264,392","24,552","10,562","10,683","4,723","41,387","273,017","413,212","720,195"
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,600","0",,,"0","0","1,600","0","0","0","0","1,600","0","0","0","1,600","0","0","1,600","0",,,,,,,,,,,,,,,,
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","3,099","12,577","0","24,547","38,413","50,345","22,727","1,741","12,967","2,133","8,176","2,126","1,597","1,976",,,,,,,,,,,,,,,,
CapitalExpenditure,"-26,551,000","-4,596,000","-8,544,000","-9,200,000","-4,211,000","-3,052,000","-4,433,901","-2,618,014","-1,991,072","-626,013","-1,172,036","-1,616,239","-1,479,661","-1,141,513","-1,094,295","-870,053","-711,362","-284,893","-519,373","-234,155","-405,768","-641,281",,"-72,340","-193,857","-405,258","-378,591","-225,787","-109,615","-2,279",,,,,"-2,045","-6,237","-131,259","-107,517","-24,386","-2,908","-43,871","-18,991","-166,717","-132,539","-69,814","-70,904","-49,525","-89,789","-255,232","-106,534","-8,201","-6,353","-27,786","-300","-54,383","-23,544","-30,132","-9,617","-53,260","-116,846","-2,805",,,,,,"-2,351","-20,451","-19,249"
IssuanceOfCapitalStock,"248,911,000","0","248,911,000","0","0","269,825,000",,,,,"0","3,272","68,807,446","0","9,821,181","3,350,305","0","4,641,807","0","0","-165,990","11,571,914","3,220,293","-232,852","3,475,815","0","0","5,938,099","3,896,678","1,804,717","1,140,290","882,222","780,342",,,,,,,,,"4,718,880","0",,,"8,090,745","453,381",,,,,,,"0","-3,308","0","3,308","0","0","153,226","654,140","713,238","0","166,605","24,685","125,260","109,620","240,660","15,000"
IssuanceOfDebt,,,"40,068,000","0",,,"0","0",,,,,,,,,,,,,,,,,,"0",,,,"300,000","615,000","0","0","1,352,000","591,000","1,657,150","958,151",,,,,,"0",,,"0","0","0","0","0","0","395,000","926,500","60,000",,,,,,,,,,,,,,,
RepaymentOfDebt,"-3,452,000","-13,000","-3,413,000","-12,000","-14,000","-18,000","-18,289","-19,470","-17,942","-14,299","-5,930","-5,835","-5,748","-5,678","-14,700",,,,"0","0","-563,842","-92,379","-98,407","-128,140","-98,831","-80,000","-40,000","-60,000","-853,377","-229,623","-24,000","-24,000","-74,000","-24,000","-24,000","-24,000","-24,000","-24,000","-32,000","-24,000","-98,800","1,854,628","-624,000","-714,000","-606,628",,,"-30,000","-30,000","110,000","109,290","-133,700","-85,590","203,875",,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,,"-8,349,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"-11,910,000","-4,072,000","-5,930,000","-324,000","-1,584,000","-9,043,000","-14,147,058","-7,461,249","-3,360,040","433,347","-431,015","-2,429,634","-2,541,544","-1,331,116","-1,453,701","-1,534,279","-1,976,457","-1,348,546","-1,739,389","-1,199,170","-973,940","-1,471,204","-1,155,385","-1,606,700","-1,643,790","-2,374,899","-1,772,284","-1,293,854","-1,983,904","-1,294,688","-1,060,711","-925,384","-917,049","-1,220,598","-843,620","-1,153,077","-1,302,250","-1,214,473","-1,046,705","-1,233,960","-1,468,688","-2,125,663","-1,648,865","-1,777,226","-1,616,441","-1,243,109","-1,456,253","-1,074,815","-1,502,684","-1,018,200","-804,397","-645,890","-533,746","-544,308","-512,823","-912,652","-725,046","-490,881","-660,949","-534,965","-315,983","-383,103","-69,205","-159,226","-98,725","-161,924","-339,250","-377,855","-318,983"
