name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014
MarketCap,"19,869,371,586","19,851,100,000","22,917,370,000","22,754,970,000","18,434,460,000","17,934,293,000","17,702,307,000","14,099,636,000","11,933,240,000","8,047,055,000","8,242,320,000","6,967,892,000","7,899,219,419","5,911,231,333","4,540,522,022","6,614,130,339","5,586,839,181","5,474,064,959","5,457,869,163","5,302,951,283","4,389,250,331","3,537,937,171","3,363,212,846","3,223,494,805","2,867,134,397","3,324,542,102","3,116,818,173","3,025,881,489","3,646,284,453","3,868,662,724","3,451,924,394","3,097,248,944"
EnterpriseValue,"23,189,371,586","23,170,100,000","25,575,370,000","25,403,970,000","20,968,360,000","20,515,993,000","20,360,607,000","16,771,036,000","15,130,140,000","11,361,755,000","11,538,520,000","9,581,792,000","9,857,919,419","7,903,231,333","6,553,522,022","8,925,230,339","7,961,739,181","7,877,164,959","6,949,869,163","7,075,751,283","6,169,450,331","5,306,537,171","5,160,612,846","4,952,394,805","4,604,034,397","5,081,742,102","4,849,318,173","4,762,481,489","5,411,984,453","5,718,762,724","5,205,424,394","5,733,448,944"
PeRatio,"39.881","34.123","40.135","42.788","36.04","57.546","65.044","75.14","104.714","61.845","59.263","52.956","50.194","40.188","62.36","72.302","83.78","73.321","47.767","45.885","41.786","39.333","32.482","29.034","13.933","14.495","12.453","13.886","42.604","61.808",,"181.238"
ForwardPeRatio,"27.248","26.667","34.843","38.61","32.895","31.949","42.735","37.736","35.211","23.31","28.736","24.39","26.954","19.724","16.667","23.981","22.624","22.075",,,,"18.282","18.349","18.587","13.28","15.408","14.389","14.556","16.584","16.556","16.026","13.908"
PegRatio,"2.419","2.222","2.899","3.214",,,,"2.898",,,,,"2.449","1.793","1.514","2.179","2.059","2.007",,,,,,,,,,,,,,
PsRatio,"4.149","4.292","5.257","5.658","4.815","4.939","5.006","4.216","3.799","2.804","3.142","2.763","3.128","2.301","1.726","2.463","2.296","2.29","2.399","2.437","2.227","1.883","1.818","1.76","1.587","1.831","1.725","1.61","1.979","2.088","1.883","1.606"
PbRatio,"4.29","4.43","5.699","5.812","4.965","5.19","5.762","4.864","5.455","4.689","4.991","4.144","4.873","3.784","2.969","6.087","5.231","5.446","5.272","7.33","6.829","6.017","5.474","5.069","4.756","5.473","5.219","4.773","7.788","7.842","6.852",
EnterprisesValueRevenueRatio,"4.931","18.201","21.015","24.784","17.647","19.478","22.355","19.831","15.967","14.938","15.995","14.415","13.584","12.799","10.519","16.175","11.618","12.545","11.463","13.009","10.001","9.963","10.669","11.199","8.651","11.602","10.66","11.259","10.61","12.805","11.42","13.707"
EnterprisesValueEBITDARatio,"21.294","75.228","104.389","120.971","64.241","48.859","98.886","103.653","56.902","88.144","74.298","106.346","59.6","58.37","49.875","132.03","46.289","68.917","68.136","108.524","47.275","56.573","60.571","78.986","34.307","72.081","49.839","66.146","44.543","57.533","51.437","158.383"
