name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993
		DepreciationAndAmortizationInIncomeStatement,"206,676,000","54,041,000","51,810,000","50,999,000","49,826,000","50,079,000","48,104,000","47,143,000","47,691,000","47,497,000","46,134,000","45,137,000","43,926,000","42,662,000","42,437,000","42,061,000","40,130,000","39,573,000","37,324,000","35,873,000","34,823,000","3,040,000","119,516,000","2,712,000","2,762,000","2,700,000","2,556,000","2,386,000","2,474,000","2,667,000","2,630,000","2,656,000","2,775,000","2,759,000","2,789,000","2,607,000","2,571,000","2,689,000","24,903,000","23,726,000","23,851,000","23,925,000","22,664,000","22,173,000","20,890,000","20,665,000","18,913,000","18,352,000","18,149,000","17,892,000","16,436,000","17,142,000","16,921,000","17,234,000",,,,,,,,,,"15,655,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,024,000","21,172,000","21,311,000","21,388,000","20,160,000","19,959,000","19,120,000","18,895,000","17,440,000","17,115,000","16,817,000","16,591,000","15,240,000","15,906,000","15,575,000","15,753,000",,,,,,,,,,"13,188,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,,,,,,,,,,,,,,,,,,,,,,"3,040,000",,"2,712,000","2,762,000","2,700,000","2,556,000","2,386,000","2,474,000","2,667,000","2,630,000","2,656,000","2,775,000","2,759,000","2,789,000","2,607,000","2,571,000","2,689,000","2,879,000","2,554,000","2,540,000","2,537,000","2,504,000","2,214,000","1,770,000","1,770,000","1,473,000","1,237,000","1,332,000","1,301,000","1,196,000","1,236,000","1,346,000","1,481,000",,,,,,,,,,"2,467,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,"3,040,000",,"2,712,000","2,762,000","2,700,000","2,556,000","2,386,000","2,474,000","2,667,000","2,630,000","2,656,000","2,775,000","2,759,000","2,789,000","2,607,000","2,571,000","2,689,000","2,879,000","2,554,000","2,540,000","2,537,000","2,504,000","2,214,000","1,770,000","1,770,000","1,473,000","1,237,000","1,332,000","1,301,000","1,196,000","1,236,000","1,346,000","1,481,000",,,,,,,,,,"2,467,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,"31,412,000",,"29,273,000","28,528,000","27,693,000","27,019,000","26,571,000","26,552,000","26,387,000","24,976,000","25,660,000","24,911,000","24,134,000","23,315,000","22,080,000","22,069,000","21,852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"-7,641,000",,,,,,,"-1,868,000","-1,332,000","-2,163,000","-2,086,000","-2,059,000","-1,966,000","-1,961,000","-2,019,000","-2,010,000","-2,068,000","-1,895,000","-398,000","-392,000","-376,000","-481,000","-6,174,000","-1,125,000","-1,170,000","-1,281,000","-1,116,000","-1,313,000","-1,227,000","-1,391,000","-1,316,000","-1,475,000","-1,425,000","-1,449,000","-1,387,000","-1,579,000","-1,508,000","-1,456,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"86,485,000","20,353,000","22,681,000","21,908,000","21,543,000","19,546,000","20,361,000","20,639,000","21,985,000","18,992,000","21,506,000","17,083,000","20,260,000","18,760,000","19,383,000","18,762,000","21,394,000","21,632,000","21,546,000","22,433,000","24,233,000","23,003,000","30,044,000","25,446,000","26,960,000","23,976,000","25,033,000","26,263,000","27,042,000","26,401,000","26,799,000","26,322,000","25,447,000","25,597,000","25,251,000","21,839,000","21,841,000","21,676,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetNonOperatingInterestIncomeExpense,"-54,113,000","-13,742,000","-13,515,000","-13,334,000","-13,523,000","-12,762,000","-13,284,000","-14,146,000","-14,308,000","-13,878,000","-13,810,000","-14,181,000","-14,593,000","-13,579,000","-13,636,000","-13,423,000","-13,031,000","-12,175,000","-13,428,000","-13,681,000","-14,238,000","-14,159,000","-14,089,000","-13,636,000","-14,722,000","-14,852,000","-14,807,000","-15,041,000","-17,066,000","-18,231,000","-18,145,000","-17,782,000","-16,030,000","-17,818,000","-17,512,000","-16,787,000","-18,706,000","-19,563,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,"0",,"500,000","334,000","8,000","134,000","82,000","6,000","0","-743,000","9,000","-34,000","41,000","38,000","494,000","280,000","426,000","77,000","113,000","-205,000","123,000","93,000","86,000","78,000","72,000","147,000","91,000","92,000","410,000","2,036,000","100,000","261,000","256,000","219,000","232,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"50,687,000","12,744,000","13,265,000","12,366,000","12,572,000","12,317,000","13,639,000","13,226,000","13,520,000","13,086,000","12,580,000","13,568,000","13,784,000","12,980,000","11,167,000","12,853,000","12,462,000","12,064,000","11,232,000","13,492,000","14,315,000","13,661,000","11,064,000","13,011,000","14,093,000","14,198,000","11,818,000","14,379,000","16,410,000","17,534,000","15,105,000","17,398,000","17,272,000","17,163,000","17,056,000","16,327,000","18,159,000","18,765,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"2,926,000","998,000","11,000","968,000","951,000","945,000","-21,000","928,000","922,000","874,000","1,230,000","613,000","809,000","608,000",,"611,000","607,000","605,000",,"615,000",,"611,000",,"748,000","722,000","740,000",,"734,000","803,000","788,000",,"794,000","794,000","755,000","717,000","716,000","766,000","1,030,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"52,492,000","35,616,000","12,441,000","-10,640,000","15,076,000","17,238,000","-22,940,000","1,737,000","67,836,000","-799,000","19,514,000","-301,000","-1,183,000","-290,000","10,568,000","1,209,000","29,366,000","-277,000","-45,269,000","-5,587,000","15,229,000","23,014,000","36,439,000","47,000","-81,000","39,000","9,128,000","5,626,000","7,610,000","-3,121,000","92,000","-3,000","-73,000","-47,000","1,426,000","-111,000","-29,657,000","12,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	GainOnSaleOfSecurity,"81,834,000","44,784,000","14,894,000","1,186,000","20,970,000","18,890,000","-34,000","2,177,000","68,267,000","-49,000","20,036,000","200,000","4,849,000","15,000","10,786,000","1,288,000","29,590,000","-42,000","0","-7,000","16,124,000","23,403,000","41,043,000","-42,000","1,000","-42,000","9,138,000","5,915,000","41,549,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"-1,066,000","-345,000","-391,000","-183,000","-146,000","-74,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SecuritiesAmortization,"168,000",,,,,,,,,"42,000",,,"42,000","42,000",,"42,000","42,000","42,000",,"42,000",,"43,000",,"42,000","42,000","42,000",,"42,000","31,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-28,276,000","-8,823,000","-2,062,000","-11,643,000","-5,748,000","-1,578,000","-22,443,000","-440,000","-431,000","-750,000","-522,000","-501,000","-6,032,000","-305,000","-218,000","-79,000","-224,000","-277,000","-45,269,000","-5,580,000","-895,000","-389,000","-4,604,000","47,000","-82,000","39,000","-10,000","-289,000","-33,939,000","-3,121,000","92,000","-3,000","-73,000","-47,000","-66,000","-111,000","-29,657,000","12,000","-243,000","0","0","0","0","0",,"-1,986,000",,,,,"-108,000","133,000","-127,000","-435,000","245,000","415,000",,,,,,,,"-3,995,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,"10,605,000","7,419,000","1,542,000","974,000","670,000","744,000","940,000","440,000","431,000","750,000","515,000","501,000","422,000","305,000","200,000","141,000","120,000","277,000","302,000","507,000","785,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"16,242,000","-25,000","520,000","10,669,000","5,078,000","834,000","0","0","0",,"7,000","0","5,610,000",,"0","0",,"0","-2,000","5,059,000","5,000","323,000","121,000","0","0","0","1,000","310,000","654,000","3,328,000",,,,,,,,,,,,,"0","0",,,,,,,"0","0",,,,,,,,,,,,"3,811,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,,,,,,,,,"0","0","0",,"18,000","-62,000","104,000","0","-16,000","14,000","105,000","66,000","-13,000","-47,000","78,000","-39,000","9,000","-21,000","27,000","-207,000","-92,000","3,000","73,000","47,000","66,000","111,000","19,000","-12,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,"1,429,000",,,,,,,,,,,,,,,,,,,,,"0",,"4,000",,"0",,"33,258,000",,,,,,"0",,"29,638,000",,,,,,,,,,,,,,"108,000","-133,000","127,000",,,,,,,,,,,"184,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"1,986,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"84,864,000","42,227,000","21,607,000","-2,066,000","23,096,000","24,022,000","-15,863,000","8,230,000","75,513,000","4,315,000","27,210,000","2,601,000","4,484,000","4,891,000","16,315,000","6,548,000","37,729,000","9,180,000","-37,151,000","3,165,000","25,224,000","31,858,000","52,394,000","11,857,000","12,157,000","9,163,000","19,354,000","16,848,000","17,586,000","5,049,000","8,746,000","8,537,000","9,344,000","7,732,000","9,165,000","4,941,000","-26,522,000","2,125,000",,,,,,,,,,,,,,,,,,,,,,,,,,"8,223,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"82,645,000","41,622,000","21,070,000","-2,603,000","22,557,000","23,482,000","-14,302,000","7,708,000","74,992,000","4,315,000","28,813,000","2,067,000","3,950,000","4,355,000","15,735,000","5,968,000","37,729,000","9,180,000","-35,542,000","2,635,000","25,224,000","31,845,000","52,437,000","11,834,000","12,145,000","9,156,000","18,658,000","27,480,000","17,916,000","5,382,000","18,073,000","3,991,000","5,971,000","3,852,000","12,385,000","19,765,000","-24,205,000","-999,000","-6,392,000","5,815,000","2,908,000","3,134,000","2,917,000","647,000","2,011,000","-5,789,000","380,000","-3,248,000","6,474,000","4,594,000","4,370,000","9,104,000","16,752,000","20,865,000","15,599,000","5,527,000","13,766,000","6,799,000","4,588,000","5,486,000","13,643,000","36,344,000","7,655,000","8,063,000","11,506,000","12,495,000","11,687,000","8,665,000","11,567,000","20,748,000","8,158,000","13,938,000","15,625,000","17,812,000","16,855,000","17,449,000","17,634,000","18,568,000","7,498,000","18,259,000","20,591,000","18,184,000","18,483,000","18,059,000","17,709,000","18,980,000","16,305,000","18,527,000","19,523,000","18,789,000","24,400,000","20,200,000","20,600,000","20,700,000","19,500,000","3,100,000","9,400,000","8,600,000","8,400,000","8,300,000","8,200,000","6,300,000","5,100,000","4,900,000","5,000,000","4,800,000","4,700,000","4,500,000","4,500,000","4,500,000","4,700,000","4,200,000","4,300,000","2,600,000","1,900,000","1,600,000","100,000"
	NetIncome,"84,864,000","42,227,000","21,607,000","-2,066,000","23,096,000","24,022,000","-15,863,000","8,230,000","75,513,000","4,315,000","27,210,000","2,601,000","4,484,000","4,891,000","16,315,000","6,548,000","37,729,000","9,180,000","-37,151,000","3,173,000","25,224,000","31,845,000","52,437,000","11,834,000","12,145,000","9,156,000","18,658,000","27,480,000","17,916,000","5,382,000","18,073,000","3,991,000","5,971,000","3,852,000","12,385,000","19,765,000","-24,205,000","-999,000","-6,392,000","5,815,000","2,908,000","3,134,000","2,917,000","647,000","2,011,000","-5,789,000","380,000","-3,248,000","6,474,000","4,594,000","4,370,000","9,104,000","16,752,000","20,865,000","15,599,000","5,527,000","13,766,000","6,799,000","4,588,000","5,486,000","13,643,000","36,344,000","7,655,000","8,063,000","11,506,000","12,495,000","11,687,000","8,665,000","11,567,000","20,748,000","8,158,000","13,938,000","15,625,000","17,812,000","16,855,000","17,449,000","17,634,000","18,568,000","7,498,000","20,490,000","22,255,000","19,848,000","20,147,000","19,723,000","19,373,000","20,644,000","17,970,000","20,191,000","21,187,000","20,453,000","24,400,000","20,200,000","20,600,000","20,700,000","19,500,000","3,100,000","9,400,000","8,600,000","8,400,000","8,300,000","8,200,000","6,300,000","5,100,000","4,900,000","5,000,000","4,800,000","4,700,000","4,500,000","4,500,000","4,500,000","4,700,000","4,200,000","4,300,000","2,600,000","1,900,000","1,600,000","100,000"
