name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalRevenue,"258,611,000","65,367,000","64,338,000","64,091,000","64,816,000","63,468,000","61,818,000","60,883,000","60,553,000","61,572,000","62,695,000","62,450,000","63,781,000","65,187,000","59,825,000","59,925,000","57,008,000","54,858,000","62,758,000","63,553,000","61,481,000","59,870,000","58,737,000","58,367,000","54,793,000","54,078,000","55,866,000","53,835,000","52,145,000","47,156,000","45,339,000","44,525,000","42,476,000","38,350,000","37,050,000","33,659,000","31,919,000","29,646,000","27,838,000","26,380,000","25,841,000","23,674,000","21,891,000","20,618,000","21,050,859","18,505,735","17,640,097","16,616,445","16,660,469","14,837,252","15,090,467","14,105,033","14,583,522","13,619,208","13,503,077","13,661,771","13,012,995","11,421,700","11,991,971","11,809,386","12,046,568","8,101,339","8,556,597","7,480,532","8,223,700","7,522,640","8,039,944","6,830,640","6,806,000","5,682,402","5,426,308","5,032,000","4,691,433","4,907,772","4,766,092","4,342,519","4,679,751","4,416,709","4,062,821","4,058,407","4,133,508","3,534,858","3,848,165","3,077,708","3,523,348","3,053,962","3,276,860","2,729,214","2,200,759","1,444,942"
	OperatingRevenue,"258,611,000","65,367,000","64,338,000","64,091,000","64,816,000","63,468,000","61,818,000","60,883,000","60,553,000","61,572,000","62,695,000","62,450,000","63,781,000","65,187,000","59,825,000","59,925,000","57,008,000","54,858,000","62,758,000","63,553,000","61,481,000","59,870,000","58,737,000","58,367,000","54,793,000","54,078,000","55,866,000","53,835,000","52,145,000","47,156,000","45,339,000","44,525,000","42,476,000","38,350,000","37,050,000","33,659,000","31,919,000","29,646,000","27,838,000","26,380,000","25,841,000","23,674,000","21,891,000","20,618,000","21,050,859","18,505,735","17,640,097","16,616,445","16,660,469","14,837,252","15,090,467","14,105,033","14,583,522","13,619,208","13,503,077","13,661,771","13,012,995","11,421,700","11,991,971","11,809,386","12,046,568","8,101,339","8,556,597","7,480,532","8,223,700","7,522,640","8,039,944","6,830,640","6,806,000","5,682,402","5,426,308","5,032,000","4,691,433","4,907,772","4,766,092","4,342,519","4,669,751","4,416,709","4,062,821","4,058,407","4,133,508","3,534,858","3,848,165","3,077,708","3,523,348","3,053,962","3,276,860","2,729,214","2,200,759","1,444,942"
CostOfRevenue,"90,283,000","21,998,000","22,980,000","22,585,000","22,657,000","21,237,000","22,736,000","23,302,000","22,935,000","20,359,000","24,875,000","25,348,000","26,806,000","26,861,000","25,428,000","25,102,000","23,236,000","22,248,000","26,618,000","26,731,000","26,375,000","26,276,000","26,224,000","24,889,000","22,622,000","22,900,000","23,634,000","23,126,000","22,432,000","20,193,000","19,367,000","19,115,000","18,738,000","16,926,000","16,122,000","14,092,000","12,871,000","12,520,000","11,112,000","10,804,000","10,167,000","9,575,000","8,443,000","7,915,000","7,638,306","7,069,788","6,547,859","6,274,483","5,906,377","5,461,982","5,439,773","5,407,778","5,228,069","5,267,831","5,109,596","5,153,442","4,862,638","4,527,773","4,551,767","4,336,478","4,359,246","2,915,014","2,754,421","2,378,223","3,161,708","2,574,951","2,858,274","2,392,075","2,459,000","2,035,765","1,860,173","1,776,000","1,750,972","1,890,073","1,766,268","1,402,071","1,603,917","1,495,488","1,231,356","1,349,443","1,557,848","1,831,851","1,935,129","1,219,708","1,112,227","1,142,518","-1,087,018","-770,119","-488,286","-289,962"
GrossProfit,"168,328,000","43,369,000","41,358,000","41,506,000","42,159,000","42,231,000","39,082,000","37,581,000","37,618,000","41,213,000","37,820,000","37,102,000","36,975,000","38,326,000","34,397,000","34,823,000","33,772,000","32,610,000","36,140,000","36,822,000","35,106,000","33,594,000","32,513,000","33,478,000","32,171,000","31,178,000","32,232,000","30,709,000","29,713,000","26,963,000","25,972,000","25,410,000","23,738,000","21,424,000","20,928,000","19,567,000","19,048,000","17,126,000","16,726,000","15,576,000","15,674,000","14,099,000","13,448,000","12,703,000","13,412,553","11,435,947","11,092,238","10,341,962","10,754,092","9,375,270","9,650,694","8,697,255","9,355,453","8,351,377","8,393,481","8,508,329","8,150,357","6,893,927","7,440,204","7,472,908","7,687,322","5,186,325","5,802,176","5,102,309","5,061,992","4,947,689","5,181,670","4,438,565","4,347,000","3,646,637","3,566,135","3,256,000","2,940,461","3,017,699","2,999,824","2,940,448","3,075,834","2,921,221","2,831,465","2,708,964","2,575,660","1,703,007","1,913,036","1,858,000","2,411,121","1,911,444","4,363,878","3,499,333","2,689,045","1,734,904"
OperatingExpense,"159,538,000","39,334,000","41,818,000","39,721,000","38,728,000","38,931,000","37,945,000","34,447,000","33,314,000","33,969,000","34,484,000","33,354,000","34,707,000","32,957,000","31,560,000","30,162,000","29,508,000","28,880,000","35,011,000","32,840,000","32,251,000","31,761,000","33,034,000","32,192,000","29,855,000","28,691,000","30,354,000","26,384,000","27,149,000","22,173,000","21,746,000","20,669,000","19,628,000","18,126,000","17,419,000","15,688,000","14,942,000","13,953,000","13,380,000","11,845,000","11,633,000","11,758,000","10,467,000","10,009,000","10,306,722","8,878,937","9,482,056","8,651,967","8,406,729","7,963,247","8,405,598","7,617,794","7,493,516","7,415,593","7,270,729","7,917,769","7,426,101","6,850,030","6,571,868","6,742,887","7,279,365","5,277,261","4,864,416","4,807,884","4,933,796","4,398,939","4,068,071","3,956,763","4,392,000","3,600,690","3,571,999","3,498,000","3,514,271","3,486,214","3,490,741","3,649,109","4,192,682","4,403,493","5,551,888","5,260,489","5,984,989","5,380,007","7,957,823","7,041,213","7,594,209","6,877,861","11,017,121","9,829,326","8,696,943","5,417,533"
	SellingGeneralAndAdministration,"80,010,000","19,600,000","20,994,000","20,236,000","19,243,000","20,417,000","20,947,000","18,849,000","18,334,000","19,052,000","19,898,000","19,010,000","20,125,000","19,491,000","18,840,000","17,556,000","16,942,000","16,806,000","20,947,000","19,280,000","18,679,000","18,775,000","19,430,000","19,176,000","17,530,000","16,533,000","17,945,000","15,550,000","17,078,000","14,274,000","14,342,000","13,643,000","12,612,000","12,179,000","12,216,000","10,439,000","10,267,000","9,471,000","9,216,000","7,895,000","7,879,000","8,355,000","7,094,000","6,592,000","7,040,806","6,049,815","6,381,062","5,759,555","5,447,882","5,046,740","5,404,542","4,692,278","4,796,029","4,614,872","4,554,164","5,212,021","4,886,699","4,319,551","4,476,370","4,260,492","4,980,890","3,342,711","3,160,445","3,157,246","3,429,565","2,865,821","2,591,550","2,584,640","2,888,000","2,346,191","2,403,064","2,303,000","2,375,765","2,351,592","2,272,729","2,091,786","2,515,214","2,551,586","3,289,745","2,968,156","3,635,655","3,213,835","-4,381,003","5,777,963","6,309,868","5,311,905","7,021,719","6,408,644","5,930,369","3,179,441"
		GeneralAndAdministrativeExpense,"39,155,000","9,183,000","10,250,000","10,004,000","9,781,000","11,493,000","11,936,000","9,986,000","10,098,000","9,864,000","10,296,000","10,007,000","10,306,000","9,970,000","9,678,000","8,997,000","8,029,000","7,742,000","9,143,000","9,163,000","8,520,000","7,941,000","8,269,000","8,891,000","8,529,000","7,976,000","8,408,000","7,173,000","6,750,000","6,927,000","6,258,000","6,058,000","5,361,000","5,232,000","4,702,000","4,551,000","4,817,000","4,272,000","3,961,000","3,472,000","3,201,000","2,819,000","2,751,000","2,782,000","2,684,318","2,542,171","2,696,028","2,401,599","2,398,065","2,085,872","2,414,410","2,067,473","2,194,327","1,901,278",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"39,155,000","9,183,000","10,250,000","10,004,000","9,781,000","11,493,000","11,936,000","9,986,000","10,098,000","9,864,000","10,296,000","10,007,000","10,306,000","9,970,000","9,678,000","8,997,000","8,029,000","7,742,000","9,143,000","9,163,000","8,520,000","7,941,000","8,269,000","8,891,000","8,529,000","7,976,000","8,408,000","7,173,000","6,750,000","6,927,000","6,258,000","6,058,000","5,361,000","5,232,000","4,702,000","4,551,000","4,817,000","4,272,000","3,961,000","3,472,000","3,201,000","2,819,000","2,751,000","2,782,000","2,684,318","2,542,171","2,696,028","2,401,599","2,398,065","2,085,872","2,414,410","2,067,473","2,194,327","1,901,278",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"40,855,000","10,417,000","10,744,000","10,232,000","9,462,000","8,924,000","9,011,000","8,863,000","8,236,000","9,188,000","9,602,000","9,003,000","9,819,000","9,521,000","9,162,000","8,559,000","8,913,000","9,064,000","11,804,000","10,117,000","10,159,000","10,834,000","11,161,000","10,285,000","9,001,000","8,557,000","9,537,000","8,377,000","10,328,000","7,347,000","8,084,000","7,585,000","7,251,000","6,947,000","7,514,000","5,888,000","5,450,000","5,199,000","5,255,000","4,423,000","4,678,000","5,536,000","4,343,000","3,810,000","4,356,488","3,507,644","3,685,034","3,357,956","3,049,817","2,960,868","2,990,132","2,624,805","2,601,702","2,713,594",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"42,546,000","10,412,000","11,454,000","10,344,000","10,336,000","9,361,000","8,814,000","8,192,000","7,830,000","7,468,000","7,346,000","7,195,000","7,640,000","6,927,000","6,586,000","6,600,000","6,547,000","6,001,000","7,269,000","6,990,000","7,041,000","6,599,000","7,373,000","7,261,000","7,244,000","7,018,000","7,560,000","6,195,000","5,815,000","4,646,000","4,411,000","4,211,000","4,294,000","3,546,000","3,163,000","3,210,000","2,778,000","2,606,000","2,282,000","2,278,000","2,182,000","1,869,000","1,829,000","1,946,000","1,911,233","1,786,248","1,989,995","1,749,876","1,722,929","1,526,165","1,683,297","1,620,165","1,447,422","1,534,421","1,524,037","1,530,954","1,330,530","1,284,432","963,507","1,165,352","1,100,228","1,078,651","885,234","891,188","836,819","889,549","828,563","719,930","743,000","636,518","591,177","659,000","634,079","647,002","711,129","770,068","810,589","955,460","1,240,761","1,212,022","1,217,475","1,008,561","1,289,568","1,263,250","1,284,341","1,203,218","1,593,916","1,616,874","1,238,562","1,190,070"
