name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
			ChangeInPayablesAndAccruedExpense,"188,017,000","45,725,000","28,477,000","3,135,000","110,680,000","22,166,000","67,533,000","59,828,000","-165,432,000","22,789,000","-9,354,000","-21,603,000","8,660,000","43,683,000","-20,040,000","-11,233,000","-1,748,000","6,523,000","-2,646,000","18,664,000","26,203,000","70,675,000","23,223,000","26,449,000","-4,558,000","-6,541,000","-15,796,000"
				ChangeInPayable,"188,017,000","45,725,000",,,,,"67,533,000","59,828,000","-165,432,000","22,789,000","-9,354,000","-21,603,000","8,660,000","43,683,000","-20,040,000","-11,233,000","-1,748,000","6,523,000","-2,646,000","18,664,000","26,203,000","70,675,000","39,877,000","9,795,000","-4,558,000","-6,541,000","589,000"
					ChangeInAccountPayable,"188,017,000","45,725,000",,,,,"67,533,000","59,828,000","-165,432,000","22,789,000","-9,354,000","-21,603,000","8,660,000","43,683,000","-20,040,000","-11,233,000","-1,748,000","6,523,000","-2,646,000","18,664,000","26,203,000","70,675,000","39,877,000","9,795,000","-4,558,000","-6,541,000","589,000"
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,"-16,385,000"
			ChangeInOtherCurrentAssets,"-50,929,000","-2,599,000","-25,954,000","-9,758,000","-12,618,000","17,375,000","-2,490,000","-5,140,000","13,960,000","7,450,000","-20,943,000","-3,672,000","-2,326,000","20,477,000",,,,,,,,,"-3,194,000",,,,"-326,000"
			ChangeInOtherWorkingCapital,,"-2,782,000",,,,,,,,"7,450,000","-20,943,000","-3,672,000","-2,326,000","20,477,000",,,,,,,,,,,,,
InvestingCashFlow,"-253,564,000","-90,857,000","-67,175,000","-53,424,000","-42,108,000","-23,787,000","-18,998,000","-11,274,000","-24,919,000","-45,078,000","-36,653,000","-27,630,000","-63,880,000","-66,184,000","-71,551,000","-46,098,000","-83,109,000","-54,734,000","-58,746,000","-46,410,000","-80,265,000","-124,622,000","-4,341,000","-15,944,000","-74,526,000","-1,540,000","-1,055,000"
	CashFlowFromContinuingInvestingActivities,"-253,564,000","-90,857,000","-67,175,000","-53,424,000","-42,108,000","-23,787,000","-18,998,000","-11,274,000","-24,919,000","-45,078,000","-36,653,000","-27,630,000","-63,880,000","-66,184,000","-71,551,000","-46,098,000","-83,109,000","-54,734,000","-58,746,000","-46,410,000","-80,265,000","-124,622,000","-4,341,000","-15,944,000","-74,526,000","-1,540,000","-1,055,000"
		CapitalExpenditureReported,,,,,,,,,,,,,,,"-71,756,000","-46,218,000","-85,876,000","-54,985,000","-59,443,000","-47,200,000","-80,266,000","-124,885,000",,,"-74,526,000","-1,540,000",
		NetPPEPurchaseAndSale,"-264,422,000","-90,989,000","-75,786,000","-55,147,000","-42,500,000","-25,361,000",,"-12,312,000","-25,065,000","-45,395,000",,"-27,827,000","-64,075,000","-66,333,000",,,,,,,,,,,,,"-1,055,000"
			PurchaseOfPPE,"-264,422,000","-90,989,000","-75,786,000","-55,147,000","-42,500,000","-25,361,000",,"-12,312,000","-25,065,000","-45,395,000",,"-27,827,000","-64,075,000","-66,333,000",,,,,,,,,,,,,"-1,055,000"
		NetInvestmentPurchaseAndSale,"-13,901,000","-795,000",,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-13,901,000","-795,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"24,759,000","927,000","21,717,000","1,723,000","392,000","1,574,000","1,867,000","1,038,000","146,000","317,000","285,000","197,000","195,000","149,000","205,000","120,000","2,767,000","251,000","697,000","790,000","1,000","263,000","59,845,000",,,,
FinancingCashFlow,"94,280,000","88,958,000","-3,093,000","13,324,000","-4,909,000","-3,266,000","-12,262,000","-1,786,000","-3,508,000","-11,312,000","-6,677,000","-12,240,000","-10,524,000","-27,934,000","-39,845,000","-64,582,000","-10,129,000","105,781,000","-26,080,000","-2,600,000","106,776,000","41,675,000","36,505,000","9,123,000","89,422,000","13,493,000","-7,083,000"
	CashFlowFromContinuingFinancingActivities,"94,280,000","88,958,000","-3,093,000","13,324,000","-4,909,000","-3,266,000","-12,262,000","-1,786,000","-3,508,000","-11,312,000","-6,677,000","-12,240,000","-10,524,000","-27,934,000","-39,845,000","-64,582,000","-10,129,000","105,781,000","-26,080,000","-2,600,000","106,776,000","41,675,000","36,505,000","9,123,000","89,422,000","13,493,000","-7,083,000"
		NetIssuancePaymentsOfDebt,"99,995,000","88,344,000","344,000","13,482,000","-2,175,000","-2,764,000","-5,238,000","-2,335,000","-2,932,000","-2,908,000","-2,076,000","-4,585,000","-3,512,000","-3,720,000","-875,000","-437,000","-438,000","-91,097,000","-24,997,000","71,059,000","108,000,000","1,881,000","-3,353,000","9,244,000","-8,823,000","-3,593,000","-7,083,000"
			NetLongTermDebtIssuance,"-8,005,000","-1,656,000","-1,656,000","-2,518,000","-2,175,000","-2,764,000","-5,238,000","-2,335,000","-2,932,000","-2,908,000","-2,076,000","-4,585,000","-3,512,000","-3,720,000","-875,000","-437,000","-438,000","-61,097,000","-438,000","120,500,000","57,000,000","-3,119,000","-3,353,000","-4,756,000","-4,723,000","-41,693,000","-5,661,000"
				LongTermDebtIssuance,,,,,,,,,,,,,,,"0",,,,"0","171,500,000","111,000,000","5,000,000","0","0","16,600,000","38,100,000","0"
				LongTermDebtPayments,"-8,005,000","-1,656,000","-1,656,000","-2,518,000","-2,175,000","-2,764,000","-5,238,000","-2,335,000","-2,932,000","-2,908,000","-2,076,000","-4,585,000","-3,512,000","-3,720,000","-875,000","-437,000","-438,000","-61,097,000","-438,000","-51,000,000","-3,000,000","-3,119,000","-3,353,000","-4,756,000","-4,723,000","-41,693,000","-5,661,000"
			NetShortTermDebtIssuance,"108,000,000","90,000,000","2,000,000","16,000,000",,,,,,,"0","0","0","0","0","0","0","-30,000,000","-24,559,000","-49,441,000","51,000,000","5,000,000","0","14,000,000","-4,100,000","38,100,000","-1,422,000"
				ShortTermDebtIssuance,"459,000,000","185,000,000","174,000,000","50,000,000",,,,,,,,,,,"0",,,,"30,000,000","54,559,000","51,000,000","5,000,000","10,000,000","20,000,000","16,600,000","38,100,000","0"
				ShortTermDebtPayments,"-351,000,000","-95,000,000","-172,000,000","-34,000,000",,,,,,,"0","0","0","0","0","0","0","-30,000,000","-54,559,000","-104,000,000",,,"-10,000,000","-6,000,000",,,"-1,422,000"
		NetCommonStockIssuance,,,"168,000","3,418,000","-3,384,000","-202,000","0","0","0","0","0","0","0","-18,398,000","-28,981,000","-53,922,000","0","204,277,000","0","-62,739,000","0","39,794,000","39,858,000","-121,000","98,244,000","17,500,000","0"
			CommonStockIssuance,,,,,,,,,,,"0","0","0","0","0","0","0","230,174,000","0","0","0","39,794,000","39,858,000","-121,000","98,244,000","17,500,000","0"
			CommonStockPayments,,,"168,000","3,418,000","-3,384,000","-202,000","0","0","0","0","0","0","0","-18,398,000","-28,981,000","-53,922,000","0","-25,897,000","0",,,,,,,,
		CashDividendsPaid,"34,000","0","-168,000","168,000","-168,000","0","-169,000","0","-172,000","-4,090,000","-4,150,000","-3,741,000","-3,470,000","-3,415,000",,,,,,,,,,,,,
			CommonStockDividendPaid,,"0",,,,,"-169,000","0","-172,000","-4,090,000","-4,150,000","-3,741,000","-3,470,000","-3,415,000",,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,"-202,000",,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-5,749,000","614,000","-3,437,000","-3,744,000","818,000","-300,000","-6,855,000","549,000","-404,000","-4,314,000","-451,000","-3,914,000","-3,542,000","-2,401,000","-9,989,000","-10,223,000","-9,691,000","-7,399,000","-1,083,000","-10,920,000",,,"0","0","1,000","-414,000","0"
EndCashPosition,"32,741,000","32,925,000","19,998,000","34,705,000","30,710,000","69,534,000","68,978,000","84,819,000","124,504,000","56,531,000","112,690,000","139,995,000","32,503,000","58,688,000","103,312,000","87,077,000","83,331,000","98,070,000","16,321,000","21,145,000","609,000","12,826,000","11,484,000","1,844,000","20,004,000","8,789,000","0"
	ChangesInCash,"-36,793,000","12,653,000","-14,943,000","4,476,000","-38,979,000","475,000","-15,841,000","-39,685,000","67,973,000","-56,159,000","-27,305,000","107,492,000","-26,185,000","-44,624,000","16,235,000","3,746,000","-14,739,000","81,749,000","-4,824,000","20,536,000","-12,217,000","1,342,000","9,640,000","-18,160,000","11,215,000","8,789,000","0"
	EffectOfExchangeRateChanges,"184,000","274,000","236,000","-481,000","155,000","81,000",,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"69,534,000","19,998,000","34,705,000","30,710,000","69,534,000","68,978,000","84,819,000","124,504,000","56,531,000","112,690,000","139,995,000","32,503,000","58,688,000","103,312,000","87,077,000","83,331,000","98,070,000","16,321,000","21,145,000","609,000","12,826,000","11,484,000","1,844,000","20,004,000","8,789,000","0","0"
IncomeTaxPaidSupplementalData,,"4,828,000",,,,,,"658,000","0","0","0","0","1,042,000","0","7,434,000","4,803,000","9,092,000","5,934,000",,,,,,,,,
InterestPaidSupplementalData,"14,473,000","3,847,000","3,582,000","4,360,000","2,684,000","2,642,000","2,807,000","2,762,000","2,722,000","2,927,000","3,002,000","4,065,000","2,308,000","3,267,000","3,197,000","3,205,000","3,114,000","4,441,000","4,634,000","1,694,000","1,434,000","2,004,000","786,000","1,609,000","1,075,000","1,255,000","1,237,000"
CapitalExpenditure,"-264,422,000","-90,989,000","-75,786,000","-55,147,000","-42,500,000","-25,361,000","-20,865,000","-12,312,000","-25,065,000","-45,395,000","-36,938,000","-27,827,000","-64,075,000","-66,333,000","-71,756,000","-46,218,000","-85,876,000","-54,985,000","-59,443,000","-47,200,000","-80,266,000","-124,885,000","-64,186,000",,"-74,526,000","-1,540,000","-1,055,000"
IssuanceOfCapitalStock,,,,,,,,,,,"0","0","0","0","0","0","0","230,174,000","0","0","0","39,794,000","39,858,000","-121,000","98,244,000","17,500,000","0"
IssuanceOfDebt,"459,000,000","185,000,000","174,000,000","50,000,000",,,,,,,,,,,"0",,,,"30,000,000","226,059,000","111,000,000","5,000,000","10,000,000","20,000,000","16,600,000","38,100,000","0"
RepaymentOfDebt,"-359,005,000","-96,656,000","-173,656,000","-36,518,000","-52,175,000","-2,764,000","-5,238,000","-2,335,000","-2,932,000","-2,908,000","-2,076,000","-4,585,000","-3,512,000","-3,720,000","-875,000","-437,000","-438,000","-91,097,000","-54,997,000","-155,000,000","-3,000,000","-3,119,000","-13,353,000","-10,756,000","-25,423,000","-41,693,000","-7,083,000"
RepurchaseOfCapitalStock,,,"168,000","3,418,000","-3,384,000","-202,000","0","0","0","0","0","0","0","-18,398,000","-28,981,000","-53,922,000","0","-25,897,000","0",,,,,,,,
FreeCashFlow,"-141,931,000","-76,437,000","-20,461,000","-10,571,000","-34,462,000","2,167,000","-5,446,000","-38,937,000","71,335,000","-45,164,000","-20,913,000","119,535,000","-15,856,000","-16,839,000","55,875,000","68,208,000","-7,377,000","-24,283,000","20,559,000","22,346,000","-118,994,000","-40,596,000","-86,710,000","26,485,000","-78,207,000","-4,704,000","7,083,000"
