name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
				AmortizationCashFlow,"141,000,000","33,000,000","36,000,000","37,000,000","35,000,000","37,000,000","29,000,000","41,000,000","42,000,000","46,000,000","40,000,000","50,219,000","42,193,000","23,423,000","20,176,000","19,161,000","19,404,000","17,628,000","17,254,000","18,161,000","23,846,000","22,317,000","25,764,000","24,173,000","18,838,000","18,703,000","16,501,000","15,876,000","17,349,000","11,142,000","13,357,000","13,259,000","16,493,000","17,655,000","16,435,000","16,312,000","9,530,000","9,782,000","10,584,000","11,276,000","11,384,000","9,407,000","12,468,000","12,184,000","11,578,000","12,191,000","4,415,000","3,577,000","41,000","5,443,000","6,018,000","3,774,000","3,305,000","3,625,000","3,224,000","876,000","3,560,000","3,325,000","4,241,000","4,610,000","4,525,000","4,213,000","2,103,000","2,107,000","25,112,000","2,730,000","2,969,000"
					AmortizationOfIntangibles,"141,000,000","33,000,000","36,000,000","37,000,000","35,000,000","37,000,000","29,000,000","41,000,000","42,000,000","46,000,000","40,000,000","50,219,000","42,193,000","23,423,000","20,176,000","19,161,000","19,404,000","17,628,000","17,254,000","18,161,000","23,846,000","22,317,000","25,764,000","24,173,000","18,838,000","18,703,000","16,501,000","15,876,000","17,349,000","11,142,000","13,357,000","13,259,000","16,493,000","17,655,000","16,435,000","16,312,000","9,530,000","9,782,000","10,584,000","11,276,000","11,384,000","9,407,000","12,468,000","12,184,000","11,578,000","12,191,000","4,415,000","3,577,000","41,000","5,443,000","6,018,000","3,774,000","3,305,000","3,625,000","3,224,000","876,000","3,560,000","3,325,000","4,241,000","4,610,000","4,525,000","4,213,000","2,103,000","2,107,000","25,112,000","2,730,000","2,969,000"
		DeferredTax,"33,000,000","-1,000,000","0","20,000,000","14,000,000","-5,000,000","5,000,000","41,000,000","-8,000,000","-7,000,000","-2,000,000","-5,499,000","12,669,000","-7,522,000","3,000","15,143,000","-191,000","3,545,000","-170,137,000","-1,188,000","-76,000","839,000","-493,000","1,319,000","1,865,000","2,023,000","601,000","-3,224,000","-1,644,000","4,605,000","923,000","-6,889,000","3,603,000","-6,043,000","-87,000","-9,390,000","1,294,000","4,224,000","1,258,000","22,880,000","5,390,000","1,230,000","-4,700,000","1,528,000","18,042,000","-12,900,000","2,218,000","1,800,000","-900,000","-500,000","1,500,000","3,641,000","3,063,000","90,000","2,006,000","2,347,000","2,050,000","1,850,000","1,088,000",,,,,,,,
			DeferredIncomeTax,"33,000,000","-1,000,000","0","20,000,000","14,000,000","-5,000,000","5,000,000","41,000,000","-8,000,000","-7,000,000","-2,000,000","-5,499,000","12,669,000","-7,522,000","3,000","15,143,000","-191,000","3,545,000","-170,137,000","-1,188,000","-76,000","839,000","-493,000","1,319,000","1,865,000","2,023,000","601,000","-3,224,000","-1,644,000","4,605,000","923,000","-6,889,000","3,603,000","-6,043,000","-87,000","-9,390,000","1,294,000","4,224,000","1,258,000","22,880,000","5,390,000","1,230,000","-4,700,000","1,528,000","18,042,000","-12,900,000","2,218,000","1,800,000","-900,000","-500,000","1,500,000","3,641,000","3,063,000","90,000","2,006,000","2,347,000","2,050,000","1,850,000","1,088,000",,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,402,000","3,125,000","2,616,000","2,611,000","2,606,000","2,543,000","2,082,000","1,908,000",,,,"814,000","811,000",,,,,,,,,,,,,,
		StockBasedCompensation,"138,000,000","42,000,000","37,000,000","24,000,000","35,000,000","21,000,000","49,000,000","34,000,000","22,000,000","11,000,000","26,000,000","23,280,000","31,809,000","20,543,000","17,730,000","22,070,000","13,708,000","11,590,000","11,113,000","12,817,000","11,581,000","11,106,000","10,020,000","14,487,000","11,371,000","11,767,000","10,681,000","8,065,000","9,841,000","7,830,000","5,764,000","7,483,000","6,516,000","8,158,000","4,175,000","2,904,000","31,718,000","7,131,000","7,131,000","7,758,000","5,858,000","4,887,000","3,648,000","5,721,000","2,790,000","2,205,000","1,858,000","1,667,000","1,753,000","1,656,000","1,628,000","1,599,000","1,705,000",,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,"-20,020,000","-3,181,000","-14,539,000","-11,385,000","-12,551,000","-29,765,000","-8,264,000","-11,228,000","-29,783,000","-7,062,000","-3,636,000","-22,416,000","-3,741,000","-13,356,000","-26,688,000","-10,024,000","-16,300,000","-15,181,000","-9,050,000","-6,779,000","-4,192,000","-8,277,000","-4,163,000","-1,388,000","-1,400,000","-3,440,000","-11,231,000","-5,967,000","-1,550,000",,,,,,,,,,,,,,
		OtherNonCashItems,"-3,000,000","2,000,000","-5,000,000",,,"7,000,000","-9,000,000","24,000,000","5,000,000","1,000,000","-52,000,000","-113,891,000","116,366,000","10,617,000","6,103,000","7,966,000","9,889,000","11,475,000","3,668,000","41,101,000","5,705,000","13,620,000","32,141,000","-9,728,000","19,701,000","3,832,000","3,832,000","4,042,000","22,201,000","3,948,000","3,999,000","4,169,000","134,958,000","3,345,000","3,085,000","3,076,000","1,891,000","33,451,000","3,796,000","-224,559,000","90,446,000","81,552,000","65,105,000","67,395,000",,,"70,730,000",,,,,,,,"1,621,000","-14,712,000","869,000","1,002,000","1,217,000","1,034,000","994,000","653,000","806,000","26,558,000","313,000",,
		ChangeInWorkingCapital,"-321,000,000","-213,000,000","19,000,000","-17,000,000","-110,000,000","-118,000,000","121,000,000","-31,000,000","314,000,000","-235,000,000","87,000,000","-82,957,000","-61,413,000","-143,969,000","74,592,000","23,011,000","-37,351,000","-92,985,000","102,753,000","-3,845,000","-58,471,000","-51,240,000","27,204,000","-48,181,000","-7,802,000","-77,375,000","22,453,000","-17,556,000","46,631,000","-122,619,000","69,222,000","62,059,000","-27,251,000","-9,049,000","2,208,000","121,289,000","-54,133,000","-16,534,000","20,996,000","26,600,000","-13,394,000","6,245,000","-7,702,000","31,835,000","-140,995,000","88,765,000","-12,059,000","-20,212,000","18,489,000","-20,754,000","27,448,000","19,218,000","-2,656,000","-34,740,000","16,281,000","9,771,000","25,861,000","-23,620,000","23,532,000","-17,457,000","4,074,000","-12,300,000","12,658,000","3,714,000","-18,788,000","-15,417,000","-80,631,000"
			ChangeInReceivables,"-188,000,000","-125,000,000","117,000,000","-164,000,000","-16,000,000","-47,000,000","86,000,000","5,000,000","273,000,000","23,000,000","51,000,000","-16,922,000","-58,120,000","-52,639,000","45,413,000","-42,950,000","-6,725,000","-75,311,000","81,175,000","-33,474,000","-24,303,000","-56,704,000","59,812,000","-42,766,000","-18,864,000","-32,852,000","14,368,000","-18,374,000","2,612,000","-26,752,000","17,096,000","624,000","-11,556,000","-10,343,000","-3,034,000","-2,315,000","-16,347,000","-23,665,000","17,321,000","4,971,000","2,103,000","-29,181,000","20,150,000","-14,907,000","-5,654,000","-8,811,000","14,222,000","-8,683,000","4,722,000","-9,552,000","8,886,000","7,952,000","-4,598,000","3,197,000","-2,964,000","30,566,000","3,673,000","-9,136,000","7,815,000","18,587,000","1,105,000","-9,511,000","1,025,000","-11,893,000","2,770,000","-3,572,000","1,797,000"
				ChangesInAccountReceivables,"-125,000,000","-125,000,000","117,000,000","-101,000,000","-16,000,000","-47,000,000","86,000,000","5,000,000","273,000,000","23,000,000","51,000,000","-16,922,000","-58,120,000","-52,639,000","45,413,000","-42,950,000","-6,725,000","-75,311,000","81,175,000","-33,474,000","-24,303,000","-56,704,000","59,812,000","-42,766,000","-18,864,000","-32,852,000","14,368,000","-18,374,000","2,612,000","-26,752,000","17,096,000","624,000","-11,556,000","-10,343,000","-3,034,000","-2,315,000","-16,347,000","-23,665,000","17,321,000","4,971,000","2,103,000","-29,181,000","20,150,000","-14,907,000","-5,654,000","-13,883,000","19,294,000","-8,895,000","-8,160,000","-9,552,000","8,886,000","4,019,000","-4,598,000",,,,,,,,,,,,,,
			ChangeInInventory,"-15,000,000","-30,000,000","-32,000,000","39,000,000","8,000,000","31,000,000","1,000,000","64,000,000","-29,000,000","-28,000,000","-69,000,000","64,330,000","-54,891,000","-19,758,000","-25,393,000","11,184,000","-5,655,000","-3,829,000","-12,508,000","5,452,000","-7,221,000","-1,469,000","8,365,000","13,616,000","-155,000","-1,426,000","-14,108,000","2,023,000","-8,623,000","-6,728,000","-12,646,000","18,000","-3,530,000","-2,664,000","-2,216,000","1,473,000","1,464,000","-6,705,000","-11,521,000","3,282,000","-3,083,000","-72,000","-543,000","-2,283,000","-8,825,000","-2,526,000","3,793,000","-2,461,000","150,000","944,000","4,260,000","4,816,000","-316,000","-2,845,000","-6,173,000","2,562,000","77,000","-395,000","-1,366,000","2,440,000","-1,732,000","-3,999,000","-2,333,000","-946,000","-3,522,000","-3,564,000","-2,131,000"
			ChangeInPayablesAndAccruedExpense,"-20,000,000","-30,000,000","-58,000,000","16,000,000","52,000,000","-112,000,000","15,000,000","17,000,000","8,000,000","-100,000,000","80,000,000","-134,806,000","47,412,000","8,788,000","12,273,000","27,659,000","-11,356,000","20,309,000","-17,913,000","-364,000","9,494,000","3,700,000","-57,295,000","-4,017,000","32,299,000","-30,715,000","-9,067,000","-45,212,000","47,602,000","-55,685,000","27,339,000","20,881,000","-9,895,000","39,606,000","-40,816,000","88,763,000","-44,588,000","22,871,000","-21,798,000","-2,272,000","-8,941,000","67,559,000","-65,757,000","38,721,000","-30,402,000","39,315,000","-30,133,000","-8,633,000","21,423,000","-8,130,000","1,532,000","9,115,000","1,524,000","-9,539,000","269,000","-996,000","556,000","2,179,000","-2,072,000","168,000","-343,000","1,473,000","344,000","-383,000","1,238,000","468,000","295,000"
				ChangeInPayable,"23,000,000","27,000,000","-14,000,000","22,000,000","-12,000,000","13,000,000","-20,000,000","-14,000,000","-36,000,000","2,000,000","-14,000,000","5,804,000","-8,583,000","-1,750,000","2,897,000","17,351,000","1,348,000","3,804,000","-4,428,000","1,988,000","5,203,000","8,655,000","-26,200,000","20,446,000","562,000","495,000","-28,160,000","14,128,000","10,701,000","11,424,000","-22,773,000","21,400,000","-403,000","1,361,000","-24,773,000","32,157,000","-6,822,000","2,580,000","-4,405,000","-38,699,000","39,078,000","11,437,000","-15,436,000","7,696,000","735,000","7,901,000","-11,949,000","12,821,000","1,254,000","749,000","-9,891,000","18,856,000","-9,363,000",,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-672,000",,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-672,000",,,,,,,,,,,,,,
					ChangeInAccountPayable,"23,000,000","27,000,000","-14,000,000","22,000,000","-12,000,000","13,000,000","-20,000,000","-14,000,000","-36,000,000","2,000,000","-14,000,000","5,804,000","-8,583,000","-1,750,000","2,897,000","17,351,000","1,348,000","3,804,000","-4,428,000","1,988,000","5,203,000","8,655,000","-26,200,000","20,446,000","562,000","495,000","-28,160,000","14,128,000","10,701,000","11,424,000","-22,773,000","21,400,000","-403,000","1,361,000","-24,773,000","32,157,000","-6,822,000","2,580,000","-4,405,000","-2,064,000","2,443,000","11,437,000","-15,436,000","7,696,000","735,000","7,901,000","-11,949,000","12,821,000","1,254,000","749,000","-9,891,000","15,069,000","-8,691,000",,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-43,000,000","-57,000,000","-44,000,000","-6,000,000","64,000,000","-125,000,000","35,000,000","31,000,000","44,000,000","-102,000,000","94,000,000","-140,610,000","55,995,000","10,538,000","9,376,000","10,308,000","-12,704,000","16,505,000","-13,485,000","-2,352,000","4,291,000","-4,955,000","-31,095,000","-24,463,000","31,737,000","-31,210,000","19,093,000","-59,340,000","36,901,000","-67,109,000","50,112,000","-519,000","-9,492,000","38,245,000","-16,043,000","56,606,000","-37,766,000","20,291,000","-17,393,000","36,427,000","-48,019,000","56,122,000","-50,321,000","31,025,000","-31,137,000","31,414,000","-18,184,000","-21,454,000","20,169,000","-8,879,000","11,423,000","-9,741,000","10,887,000",,,,,,,,,,,,,,
					ChangeInInterestPayable,"-3,000,000","-45,000,000","-19,000,000","17,000,000","44,000,000","-54,000,000","7,000,000","-24,000,000","41,000,000","-20,000,000","88,000,000","-98,960,000","67,458,000","6,579,000","20,975,000","7,698,000","5,787,000","-789,000","1,672,000","-1,699,000","1,563,000","1,728,000","-2,550,000","-16,985,000","34,094,000","-29,115,000","29,939,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-40,000,000","-14,000,000","-2,000,000","2,000,000","-26,000,000","-12,000,000","3,000,000","-22,000,000","38,000,000","-27,000,000","-5,000,000","-2,292,000","29,351,000","-44,584,000","-9,242,000","-2,313,000","6,303,000","-10,334,000","1,531,000","-6,460,000","47,000","675,000","-4,826,000","-6,697,000","-3,113,000","3,974,000","917,000","-12,545,000","682,000","2,627,000","-3,156,000","-7,568,000","-1,390,000","99,000","3,156,000","-706,000","-915,000","-269,000","3,045,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,273,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,391,000","-13,348,000","14,466,000","-9,992,000","8,500,000","-15,831,000","15,779,000","-2,580,000","6,547,000","-80,845,000","-17,945,000","89,976,000","-82,865,000"
			ChangeInOtherWorkingCapital,,"-14,000,000","-6,000,000",,"-128,000,000","22,000,000","16,000,000","-95,000,000","24,000,000","-103,000,000","30,000,000","6,733,000","-25,165,000","-35,776,000","51,541,000","29,431,000","-19,918,000","-23,820,000","50,468,000","31,001,000","-36,488,000","2,558,000","21,148,000","-8,317,000","-17,969,000","-16,356,000","30,343,000","56,552,000","4,358,000","-36,081,000","40,589,000","48,104,000","-880,000","-35,747,000","45,118,000","34,074,000","6,253,000","-8,766,000","33,949,000","31,183,000","-3,473,000","-32,061,000","38,448,000","10,304,000","-96,114,000","60,787,000","59,000","-435,000","-7,806,000","-4,016,000","12,770,000","-2,665,000","734,000","-15,162,000","14,758,000","-9,013,000","7,089,000","-6,276,000","10,655,000","-22,821,000","-10,735,000","2,317,000","7,075,000",,"-1,329,000",,
InvestingCashFlow,"113,000,000","-29,000,000","-25,000,000","-37,000,000","204,000,000","-923,000,000","-29,000,000","-43,000,000","-12,000,000","-23,000,000","877,000,000","148,385,000","-424,583,000","-3,560,259,000","-52,523,000","-108,904,000","-551,155,000","-8,228,000","-15,290,000","-16,130,000","-123,556,000","-95,508,000","-51,809,000","-270,033,000","-1,006,319,000","-156,522,000","-10,172,000","-345,352,000","-587,598,000","-738,061,000","-8,138,000","-8,696,000","-8,597,000","-40,356,000","-271,989,000","-7,601,000","-480,658,000","-10,640,000","-3,543,000","-26,112,000","-7,559,000","-754,106,000","-88,515,000","-294,169,000","27,729,000","234,600,000","-1,365,188,000","-70,774,000","-2,941,000","-3,601,000","-99,243,000","-92,666,000","-3,418,000","-4,152,000","-68,152,000","-73,071,000","-87,790,000","-1,782,000","-2,401,000","-38,611,000","-3,144,000","-432,164,000","-47,746,000","-2,599,000","-28,893,000","-2,064,000","-1,767,000"
	CashFlowFromContinuingInvestingActivities,"113,000,000","-29,000,000","-25,000,000","-37,000,000","204,000,000","-923,000,000","-29,000,000","-947,000,000","892,000,000","-23,000,000","-27,000,000","-40,381,000","-424,583,000","-3,560,259,000","-52,523,000","-108,601,000","-551,155,000","-65,914,000","-15,290,000","-16,130,000","-123,556,000","-95,508,000","-51,809,000","-270,033,000","-1,006,319,000","-156,522,000","-10,172,000","-345,352,000","-587,598,000","-738,061,000","-8,138,000","-8,696,000","-8,597,000","-40,356,000","-271,989,000","-7,601,000","-480,658,000","-10,640,000","-3,543,000","-26,112,000","-7,559,000","-754,106,000","-88,515,000","-294,169,000","27,729,000","234,600,000","-1,365,188,000","-70,774,000","-2,941,000","-3,601,000","-99,243,000","-92,666,000","-3,418,000","-4,152,000","-68,152,000","-73,071,000","-87,790,000","-1,782,000","-2,401,000","-38,611,000","-3,144,000","-432,164,000","-47,746,000","-2,599,000","-28,893,000","-2,064,000","-1,767,000"
		CapitalExpenditureReported,"-102,000,000","-32,000,000","-25,000,000","-25,000,000","-20,000,000","-29,000,000","-31,000,000","-43,000,000","-12,000,000","-23,000,000","-27,000,000","-21,170,000","-37,017,000","-19,599,000","-23,805,000","-23,244,000","-19,213,000","-15,594,000","-15,290,000","-15,342,000","-17,235,000","-16,629,000","-21,807,000","-13,975,000","-7,693,000","-12,142,000","-10,172,000","-14,572,000","-17,300,000","-14,861,000","-8,138,000","-8,696,000","-7,741,000","-9,612,000","-8,097,000","-11,902,000","-7,317,000","-7,639,000","-8,677,000",,,,"-4,703,000",,,,"-2,987,000","-3,016,000","-2,941,000","-3,437,000","-3,493,000","-3,996,000","-3,342,000",,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,"16,209,000","-7,100,000",,,"-5,805,000","-3,835,000",,,,,,,,,,"-1,733,000","-3,633,000","-3,068,000","-1,782,000","-2,401,000","-3,113,000","-2,940,000","-1,709,000","-2,496,000","-2,783,000","-1,736,000","-2,064,000","-1,767,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,100,000",,,"-5,805,000","-3,835,000",,,,,,,,,,"-1,733,000","-3,633,000","-3,068,000","-1,782,000","-2,401,000","-3,113,000","-2,940,000","-1,709,000","-2,496,000","-2,783,000","-1,736,000","-2,064,000","-1,767,000"
			SaleOfPPE,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"215,000,000","3,000,000","0","-12,000,000","224,000,000","-918,000,000","2,000,000","-904,000,000","904,000,000","0","0","-19,211,000","-387,566,000","-3,540,660,000","-28,718,000","-85,357,000","-531,942,000","-50,320,000","0","-788,000","-106,321,000","-78,879,000","-30,002,000","-256,058,000","-998,626,000",,,"-330,780,000","-570,298,000","-723,200,000","0","0","-856,000","-47,124,000","-263,892,000","-1,415,000","-473,341,000","-8,501,000","0","-17,075,000","-459,000","-749,700,000","-83,812,000","-288,364,000","31,564,000","239,999,000","-1,362,201,000","-70,643,000","0","-164,000","-95,750,000","-88,670,000","-76,000","-68,000","-66,419,000","-69,438,000",,,,"-35,498,000","-204,000","-430,455,000","-45,250,000","184,000",,,
			PurchaseOfBusiness,"-12,000,000","0","0","-12,000,000","0","-945,000,000","-6,000,000","0","0","0","0","-19,211,000","-387,566,000","-3,540,660,000","-28,718,000","-85,357,000","-531,942,000","-50,320,000","0","-788,000","-106,321,000","-78,879,000","-30,002,000","-256,058,000","-998,626,000",,,"-330,780,000","-570,298,000","-723,200,000","0","0","-856,000",,,"-1,415,000","-473,341,000","-8,501,000","0","-34,725,000","-459,000","-749,700,000","-83,812,000","-288,364,000","203,000","-1,000","-1,362,201,000","-70,643,000","0","-164,000","-95,750,000","-88,670,000","-76,000",,,,,,,,,,,,,,
			SaleOfBusiness,"227,000,000","3,000,000","0","0","224,000,000","27,000,000","8,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,650,000","0",,,"0","31,361,000",,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","5,850,000","0","5,500,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","5,850,000","0","5,500,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","134,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
